datetime,actual_power,predicted_power,corrected_average_wind,original_average_wind,error,abs_error,original_gfs_10m,original_ec_10m
2022-07-14 23:45:00,116.3102,56.56055370677783,6.167516662845658,6.1028208500000005,-59.74964629322216,59.74964629322216,7.8438187,4.361823
2022-07-15 00:00:00,111.2877,48.58497675307384,5.065652573393381,5.7016390999999995,-62.70272324692616,62.70272324692616,3.6995347,7.7037435
2022-07-15 00:15:00,108.7764,43.23429142857627,5.226286532857845,6.1800785000000005,-65.54210857142373,65.54210857142373,4.921076,7.439081
2022-07-15 00:30:00,108.7764,52.204032374592124,5.438267318309551,6.53463,-56.57236762540787,56.57236762540787,5.705847,7.363413
2022-07-15 00:45:00,108.7764,54.15202287449856,5.665156689664052,6.4602189,-54.62437712550143,54.62437712550143,5.9262104,6.9942274
2022-07-15 01:00:00,108.7764,55.636192510066714,5.469474795324715,6.151585300000001,-53.14020748993328,53.14020748993328,5.944745,6.3584256
2022-07-15 01:15:00,108.7764,44.920101124305056,5.0133050802448755,5.3734105,-63.85629887569494,63.85629887569494,5.257132,5.489689
2022-07-15 01:30:00,108.7764,37.615256801429624,4.849872822681302,4.661450650000001,-71.16114319857037,71.16114319857037,4.681778,4.6411233
2022-07-15 01:45:00,108.7764,35.54624605194023,4.846052398588492,4.8025009999999995,-73.23015394805977,73.23015394805977,4.764126,4.840876
2022-07-15 02:00:00,75.1319,35.54624605194023,4.946183927615077,5.309518799999999,-39.58565394805977,39.58565394805977,5.139409,5.4796286
2022-07-15 02:15:00,7.8428,41.165280679086884,5.193456598518996,6.04563135,33.32248067908688,33.32248067908688,6.0185227,6.07274
2022-07-15 02:30:00,3.2501,46.812229571538765,5.362258262462128,6.27037565,43.56212957153876,43.56212957153876,6.4628453,6.077906
2022-07-15 02:45:00,0.8525,43.55418716632596,5.060208044371241,5.95393025,42.70168716632596,42.70168716632596,6.2449145,5.662946
2022-07-15 03:00:00,0.0,42.26129249022456,4.969878980230626,5.3749802,42.26129249022456,42.26129249022456,5.387362,5.3625984
2022-07-15 03:15:00,0.0,37.615256801429624,4.849872822681302,4.4958028500000005,37.615256801429624,37.615256801429624,4.0805435,4.9110622
2022-07-15 03:30:00,0.0,33.262503314609845,4.646223664355605,4.1344446,33.262503314609845,33.262503314609845,3.3046212,4.964268
2022-07-15 03:45:00,0.0,32.191719506522915,4.544553156582844,3.5258566,32.191719506522915,32.191719506522915,4.2277646,2.8239486
2022-07-15 04:00:00,0.0,34.93369180543504,4.949763734054939,5.8879333,34.93369180543504,34.93369180543504,5.072342,6.7035246
2022-07-15 04:15:00,0.0,38.76676959667915,4.969878980230626,5.5291984,38.76676959667915,38.76676959667915,4.9372754,6.1211214
2022-07-15 04:30:00,0.0,40.835780346168534,4.969878980230626,5.0722194,40.835780346168534,40.835780346168534,4.9016004,5.2428384
2022-07-15 04:45:00,0.0,40.835780346168534,4.969878980230626,5.31413605,40.835780346168534,40.835780346168534,5.2199636,5.4083085
2022-07-15 05:00:00,0.0,37.615256801429624,4.881095095229004,5.40698765,37.615256801429624,37.615256801429624,5.441163,5.3728123
2022-07-15 05:15:00,0.0,35.54624605194023,4.881095095229004,5.28017225,35.54624605194023,35.54624605194023,5.287308,5.2730365
2022-07-15 05:30:00,0.0,35.54624605194023,4.881095095229004,5.677648,35.54624605194023,35.54624605194023,5.211001,6.144295
2022-07-15 05:45:00,0.0,38.76676959667915,5.104672713517375,6.1805915,38.76676959667915,38.76676959667915,5.436027,6.925156
2022-07-15 06:00:00,0.5115,36.607620382656826,5.273474377460507,6.3319797,36.09612038265683,36.09612038265683,5.7348604,6.929099
2022-07-15 06:15:00,3.8717,36.29749744938476,5.148098813531624,6.229905349999999,32.42579744938476,32.42579744938476,5.9990177,6.460793
2022-07-15 06:30:00,6.3758,35.45404763692887,5.180928747870473,6.049650700000001,29.07824763692887,29.07824763692887,6.0695734,6.029728
2022-07-15 06:45:00,8.9404,36.15537927750244,5.180928747870473,6.095098999999999,27.21497927750244,27.21497927750244,6.052911,6.137287
2022-07-15 07:00:00,4.1452,35.806922076754226,5.02536969784737,6.180042,31.661722076754227,31.661722076754227,5.8188767,6.5412073
2022-07-15 07:15:00,4.1452,35.596165808811186,5.02536969784737,6.2213878000000005,31.450965808811187,31.450965808811187,5.7395706,6.703205
2022-07-15 07:30:00,6.2785,33.90364925148234,4.830653945166279,5.94217535,27.62514925148234,27.62514925148234,5.1647987,6.719552
2022-07-15 07:45:00,14.8118,32.36796690529293,4.78722784515203,5.790589349999999,17.556166905292933,17.556166905292933,4.8549633,6.7262154
2022-07-15 08:00:00,14.8118,32.267544792083825,4.863053996709919,5.3214143499999995,17.455744792083827,17.455744792083827,4.116349,6.5264797
2022-07-15 08:15:00,16.1801,31.04265019428827,4.73485935823003,4.4340218,14.862550194288271,14.862550194288271,2.92684,5.9412036
2022-07-15 08:30:00,17.8076,25.693834126819702,4.447091885850363,3.6176738999999998,7.886234126819701,7.886234126819701,1.9826028,5.252745
2022-07-15 08:45:00,11.8601,22.929942192741407,4.199658462021957,3.19028175,11.069842192741408,11.069842192741408,1.7836465,4.596917
2022-07-15 09:00:00,14.858,22.929942192741407,4.235414875883509,2.9453014,8.071942192741407,8.071942192741407,2.1435258,3.747077
2022-07-15 09:15:00,16.7065,22.929942192741407,4.180874980689775,2.3275726,6.223442192741409,6.223442192741409,2.4466558,2.2084894
2022-07-15 09:30:00,17.6676,22.929942192741407,4.187744756494567,1.8818185,5.262342192741407,5.262342192741407,2.6732168,1.0904202
2022-07-15 09:45:00,4.9785,22.929942192741407,4.180874980689775,2.41913805,17.951442192741407,17.951442192741407,2.8434143,1.9948618
2022-07-15 10:00:00,4.6972,21.896518900140947,4.197839415938972,3.3887204000000004,17.19931890014095,17.19931890014095,2.9859338,3.791507
2022-07-15 10:15:00,9.2054,22.974857830550476,4.3643167930509215,3.9566219499999997,13.769457830550477,13.769457830550477,3.1395679,4.773676
2022-07-15 10:30:00,26.0965,22.974857830550476,4.398280548724966,4.04293535,-3.1216421694495224,3.1216421694495224,3.2073283,4.8785424
2022-07-15 10:45:00,23.9632,21.896518900140947,4.270320123324293,4.01286825,-2.0666810998590535,2.0666810998590535,3.307131,4.7186055
2022-07-15 11:00:00,23.1875,21.896518900140947,4.242786240387741,4.0169704,-1.290981099859053,1.290981099859053,3.4530454,4.5808954
2022-07-15 11:15:00,23.1875,21.896518900140947,4.242786240387741,3.9227561499999997,-1.290981099859053,1.290981099859053,3.6019177,4.2435946
2022-07-15 11:30:00,8.0304,21.896518900140947,4.227569503963381,3.7854118999999997,13.866118900140947,13.866118900140947,3.8753088,3.695515
2022-07-15 11:45:00,3.1286,21.896518900140947,4.227569503963381,3.7646067,18.76791890014095,18.76791890014095,4.122863,3.4063504
2022-07-15 12:00:00,0.0,22.35469150374285,4.316363922780936,3.66586575,22.35469150374285,22.35469150374285,4.2393217,3.0924098
2022-07-15 12:15:00,0.0,22.35469150374285,4.316363922780936,3.4969989000000004,22.35469150374285,22.35469150374285,4.312799,2.6811988
2022-07-15 12:30:00,0.0,21.896518900140947,4.202871375299336,3.27253145,21.896518900140947,21.896518900140947,4.32823,2.2168329
2022-07-15 12:45:00,0.0,21.52934846022579,4.105370105472361,3.0054592,21.52934846022579,21.52934846022579,4.318341,1.6925774
2022-07-15 13:00:00,0.0,22.109414667079445,4.340046070655272,2.6364976,22.109414667079445,22.109414667079445,4.235992,1.0370032
2022-07-15 13:15:00,0.0,22.35469150374285,4.340046070655272,2.57708615,22.35469150374285,22.35469150374285,4.1710587,0.9831136
2022-07-15 13:30:00,0.0,22.35469150374285,4.340046070655272,2.6788439000000004,22.35469150374285,22.35469150374285,4.0607667,1.2969211
2022-07-15 13:45:00,0.0,22.35469150374285,4.340046070655272,2.63431365,22.35469150374285,22.35469150374285,4.009132,1.2594953
2022-07-15 14:00:00,0.0,25.548833677194345,4.594185480610836,2.7381209999999996,25.548833677194345,25.548833677194345,4.1908913,1.2853507
2022-07-15 14:15:00,0.0,23.578022100903823,4.418743021777194,3.0279485999999998,23.578022100903823,23.578022100903823,4.357123,1.6987742
2022-07-15 14:30:00,0.0,22.974857830550476,4.415746400710043,3.2960825000000002,22.974857830550476,22.974857830550476,4.4841943,2.1079707
2022-07-15 14:45:00,0.0,25.090604115612607,4.550941532409083,3.4829543000000003,25.090604115612607,25.090604115612607,4.562147,2.4037616
2022-07-15 15:00:00,0.0,25.693768385965953,4.550941532409083,3.6708455000000004,25.693768385965953,25.693768385965953,4.5589437,2.7827473
2022-07-15 15:15:00,0.0,25.693768385965953,4.550941532409083,3.7904166999999998,25.693768385965953,25.693768385965953,4.5797424,3.001091
2022-07-15 15:30:00,0.0,26.15199794754769,4.573691855786539,3.8560822000000003,26.15199794754769,26.15199794754769,4.6397247,3.0724397
2022-07-15 15:45:00,0.0,26.15199794754769,4.587186884218875,3.93317005,26.15199794754769,26.15199794754769,4.7662334,3.1001067
2022-07-15 16:00:00,0.0,26.642641435879224,4.587186884218875,3.9865571,26.642641435879224,26.642641435879224,4.931694,3.0414202
2022-07-15 16:15:00,0.0,26.642641435879224,4.587186884218875,4.00149945,26.642641435879224,26.642641435879224,5.002183,3.0008159
2022-07-15 16:30:00,0.0,26.642641435879224,4.676373409540878,3.9882755999999997,26.642641435879224,26.642641435879224,5.075494,2.9010572
2022-07-15 16:45:00,0.0,26.642641435879224,4.676373409540878,3.9961108999999997,26.642641435879224,26.642641435879224,5.1788535,2.8133683
2022-07-15 17:00:00,0.0,26.642641435879224,4.676373409540878,4.04100215,26.642641435879224,26.642641435879224,5.2652087,2.8167956
2022-07-15 17:15:00,0.0,26.642641435879224,4.602758120127518,4.19614925,26.642641435879224,26.642641435879224,5.3723745,3.019924
2022-07-15 17:30:00,0.0,26.184411874297485,4.532333765157279,4.30789485,26.184411874297485,26.184411874297485,5.4452887,3.170501
2022-07-15 17:45:00,0.0,26.642641435879224,4.615138648095538,4.3999251,26.642641435879224,26.642641435879224,5.492289,3.3075612
2022-07-15 18:00:00,0.0,28.763893462423894,4.663017439290273,4.4321776,28.763893462423894,28.763893462423894,5.49714,3.3672152
2022-07-15 18:15:00,0.0,30.125627095703035,4.716873089374913,4.566129699999999,30.125627095703035,30.125627095703035,5.428417,3.7038424
2022-07-15 18:30:00,0.0,33.049149558830734,4.87408797387265,4.86214465,33.049149558830734,33.049149558830734,5.3854933,4.338796
2022-07-15 18:45:00,0.0,36.93661085642831,5.070078072944349,5.0710606,36.93661085642831,36.93661085642831,5.487729,4.6543922
2022-07-15 19:00:00,0.0,39.03939993688318,5.096774757876166,5.231606149999999,39.03939993688318,39.03939993688318,5.6044183,4.858794
2022-07-15 19:15:00,0.0,39.03939993688318,5.159686602070907,5.4396162,39.03939993688318,39.03939993688318,5.6942554,5.184977
2022-07-15 19:30:00,0.0,39.03939993688318,5.15710643786234,5.594638850000001,39.03939993688318,39.03939993688318,5.7625194,5.4267583
2022-07-15 19:45:00,0.0,39.03939993688318,5.15710643786234,5.597435,39.03939993688318,39.03939993688318,5.7784195,5.4164505
2022-07-15 20:00:00,0.0,40.22936228996798,5.096774757876166,5.4543302,40.22936228996798,40.22936228996798,5.7840037,5.1246567
2022-07-15 20:15:00,0.0,40.22936228996798,5.096774757876166,5.2513995,40.22936228996798,40.22936228996798,5.8211,4.681699
2022-07-15 20:30:00,0.0,40.22936228996798,5.096774757876166,5.12246685,40.22936228996798,40.22936228996798,5.8536077,4.391326
2022-07-15 20:45:00,0.0,35.98796712499287,4.902506366796492,4.7628782,35.98796712499287,35.98796712499287,5.5974436,3.9283128
2022-07-15 21:00:00,0.0,32.89232343759303,4.724823643453149,4.6003055,32.89232343759303,32.89232343759303,5.170167,4.030444
2022-07-15 21:15:00,0.0,32.89232343759303,4.724823643453149,4.50666635,32.89232343759303,32.89232343759303,5.016997,3.9963357
2022-07-15 21:30:00,0.0,32.89232343759303,4.777568122508201,4.5173190000000005,32.89232343759303,32.89232343759303,4.9658175,4.0688205
2022-07-15 21:45:00,0.0,34.239111911915536,4.819351350811352,4.5995602,34.239111911915536,34.239111911915536,4.9034424,4.295678
2022-07-15 22:00:00,0.0,34.239111911915536,4.950240927118255,4.4993013,34.239111911915536,34.239111911915536,4.8468976,4.151705
2022-07-15 22:15:00,0.0,38.48050707689064,4.969081404785478,4.39398125,38.48050707689064,38.48050707689064,4.7550955,4.032867
2022-07-15 22:30:00,0.0,35.98796712499287,4.903903865461632,4.3740588,35.98796712499287,35.98796712499287,4.587978,4.1601396
2022-07-15 22:45:00,0.0,34.239111911915536,4.908815818975158,4.4239454,34.239111911915536,34.239111911915536,4.4221444,4.4257464
2022-07-15 23:00:00,0.0,38.48050707689064,5.017935737610908,4.4041805,38.48050707689064,38.48050707689064,4.3226833,4.4856777
2022-07-15 23:15:00,0.0,40.22936228996798,4.952758198287062,4.35642135,40.22936228996798,40.22936228996798,4.2576237,4.455219
2022-07-15 23:30:00,0.0,35.98796712499287,4.892492612476741,4.356565,35.98796712499287,35.98796712499287,4.3497496,4.3633804
2022-07-15 23:45:00,0.0,38.48050707689064,4.9576701518005875,4.4161408,38.48050707689064,38.48050707689064,4.7348886,4.097393
2022-07-16 00:00:00,0.0,36.79824605371583,4.886281222658885,5.0183596999999995,36.79824605371583,36.79824605371583,4.469225,5.5674944
