datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,original_forecast_wind,observed_wind,corrected_wind_speed,error,abs_error
2022-07-23 21:00:00,25.698,31.4709627558909,4.643313493829841,21.560360201982284,100.11151145769622,21,7,0,4.643313493829841,6.0253702623848024,2.528745,5.19,4.643313493829841,5.772962755890898,5.772962755890898
2022-07-23 21:15:00,25.1162,31.4709627558909,4.643313493829841,21.560360201982284,100.11151145769622,21,7,0,4.643313493829841,5.925833431692421,2.487888,4.65,4.643313493829841,6.354762755890899,6.354762755890899
2022-07-23 21:30:00,23.0383,31.4709627558909,4.643313493829841,21.560360201982284,100.11151145769622,21,7,0,4.643313493829841,5.649052769426149,2.4535885,5.05,4.643313493829841,8.432662755890899,8.432662755890899
2022-07-23 21:45:00,18.0832,31.269078834740075,4.643313493829841,21.560360201982284,100.11151145769622,21,7,0,4.643313493829841,5.573826025782907,2.5087128,4.69,4.643313493829841,13.185878834740073,13.185878834740073
2022-07-23 22:00:00,14.4474,31.269078834740075,4.643313493829841,21.560360201982284,100.11151145769622,22,7,0,4.643313493829841,5.573826025782907,2.61776,4.38,4.643313493829841,16.821678834740077,16.821678834740077
2022-07-23 22:15:00,13.5331,29.700378427240366,4.614832241134559,21.29667661381502,98.28058986644992,22,7,0,4.643313493829841,5.468174336949396,2.662518,4.39,4.614832241134559,16.16727842724037,16.16727842724037
2022-07-23 22:30:00,13.5331,29.700378427240366,4.614832241134559,21.29667661381502,98.28058986644992,22,7,0,4.614832241134559,5.389173772753586,2.6431904,4.14,4.614832241134559,16.16727842724037,16.16727842724037
2022-07-23 22:45:00,13.5331,29.700378427240366,4.614832241134559,21.29667661381502,98.28058986644992,22,7,0,4.614832241134559,5.385076066387713,2.8774498,4.39,4.614832241134559,16.16727842724037,16.16727842724037
2022-07-23 23:00:00,13.5033,31.269078834740075,4.664449279204816,21.757087078274328,101.4848291398531,23,7,0,4.614832241134559,5.474307635505032,3.4258113,4.8,4.664449279204816,17.765778834740075,17.765778834740075
2022-07-23 23:15:00,12.7979,31.269078834740075,4.664449279204816,21.757087078274328,101.4848291398531,23,7,0,4.664449279204816,5.396973277298031,3.78309,4.6,4.664449279204816,18.471178834740073,18.471178834740073
2022-07-23 23:30:00,12.7979,31.4709627558909,4.664449279204816,21.757087078274328,101.4848291398531,23,7,0,4.664449279204816,5.650333433294187,4.089832,4.71,4.664449279204816,18.673062755890896,18.673062755890896
2022-07-23 23:45:00,12.7979,31.4709627558909,4.664449279204816,21.757087078274328,101.4848291398531,23,7,0,4.664449279204816,5.650333433294187,4.118671,4.86,4.664449279204816,18.673062755890896,18.673062755890896
2022-07-24 00:00:00,12.7979,31.489189336626453,4.516931425128683,20.402669499315035,92.15745901797057,0,7,0,4.664449279204816,5.650333433294187,4.861044,4.67,4.516931425128683,18.691289336626454,18.691289336626454
2022-07-24 00:15:00,34.3798,31.318447256600237,4.516931425128683,20.402669499315035,92.15745901797057,0,7,0,4.516931425128683,5.265270816657865,4.8931103,5.2,4.516931425128683,-3.061352743399766,3.061352743399766
2022-07-24 00:30:00,33.256,31.318447256600237,4.534003898033572,20.557191347383625,93.20638570165939,0,7,0,4.516931425128683,5.265270816657865,5.124574,5.22,4.534003898033572,-1.9375527433997632,1.9375527433997632
2022-07-24 00:45:00,29.8141,31.318447256600237,4.512897976664253,20.36624814778031,91.91080005835985,0,7,0,4.534003898033572,4.9954595038300695,6.1175,4.06,4.512897976664253,1.5043472566002372,1.5043472566002372
2022-07-24 01:00:00,22.6014,33.74851341715315,4.7087341324648095,22.172177130239124,104.40288724421261,1,7,0,4.512897976664253,4.900797713883849,6.5024853,2.68,4.7087341324648095,11.147113417153147,11.147113417153147
2022-07-24 01:15:00,8.4729,32.425854267859314,4.672645316278434,21.833614251738783,102.02073537081729,1,7,0,4.7087341324648095,4.900797713883849,6.6319504,3.69,4.672645316278434,23.952954267859315,23.952954267859315
2022-07-24 01:30:00,5.2065,33.74851341715315,4.7375326686475905,22.44421578650316,106.3302055107347,1,7,0,4.672645316278434,4.900797713883849,6.707659,3.49,4.7375326686475905,28.54201341715315,28.54201341715315
2022-07-24 01:45:00,8.0133,33.74851341715315,4.828506866974719,23.314478564422014,112.57411984824657,1,7,0,4.7375326686475905,4.871265876408101,6.6700172,4.31,4.828506866974719,25.735213417153147,25.735213417153147
2022-07-24 02:00:00,10.5175,33.74851341715315,4.732607543866606,22.397574164263105,105.99892845410336,2,7,0,4.828506866974719,4.660538357702978,6.629222,3.92,4.732607543866606,23.23101341715315,23.23101341715315
2022-07-24 02:15:00,12.5954,32.425854267859314,4.672645316278434,21.833614251738783,102.02073537081729,2,7,0,4.732607543866606,4.643313493829841,6.6640477,3.99,4.672645316278434,19.830454267859317,19.830454267859317
2022-07-24 02:30:00,14.2194,33.74851341715315,4.732607543866606,22.397574164263105,105.99892845410336,2,7,0,4.672645316278434,4.643313493829841,6.683865,4.14,4.732607543866606,19.529113417153148,19.529113417153148
2022-07-24 02:45:00,15.1741,33.74851341715315,4.732607543866606,22.397574164263105,105.99892845410336,2,7,0,4.732607543866606,4.643313493829841,6.686549,4.69,4.732607543866606,18.57441341715315,18.57441341715315
2022-07-24 03:00:00,20.6897,33.74851341715315,4.775208563268268,22.802616822710593,108.88725111673268,3,7,0,4.732607543866606,4.643313493829841,6.687853,4.65,4.775208563268268,13.05881341715315,13.05881341715315
2022-07-24 03:15:00,21.7809,33.74851341715315,4.732607543866606,22.397574164263105,105.99892845410336,3,7,0,4.775208563268268,4.643313493829841,6.506249,4.78,4.732607543866606,11.96761341715315,11.96761341715315
2022-07-24 03:30:00,21.9713,33.74851341715315,4.732607543866606,22.397574164263105,105.99892845410336,3,7,0,4.732607543866606,4.643313493829841,6.390476,4.77,4.732607543866606,11.777213417153149,11.777213417153149
2022-07-24 03:45:00,24.6367,32.425854267859314,4.641612895932642,21.54457027568821,100.00155522896146,3,7,0,4.732607543866606,4.643313493829841,6.3146214,5.74,4.641612895932642,7.789154267859313,7.789154267859313
2022-07-24 04:00:00,24.6367,32.425854267859314,4.64756584156565,21.59986825168783,100.38680986886273,4,7,0,4.641612895932642,4.643313493829841,6.1721344,6.05,4.64756584156565,7.789154267859313,7.789154267859313
2022-07-24 04:15:00,25.0487,28.721521209275892,4.388213075366243,19.256413994815265,84.50124767671386,4,7,0,4.64756584156565,4.614832241134559,6.051922,5.58,4.388213075366243,3.6728212092758916,3.6728212092758916
2022-07-24 04:30:00,26.1818,27.358386034094103,4.388213075366243,19.256413994815265,84.50124767671386,4,7,0,4.388213075366243,4.614832241134559,6.0208716,5.16,4.388213075366243,1.176586034094104,1.176586034094104
2022-07-24 04:45:00,11.9695,29.955312081418455,4.463045731953714,19.91877720551026,88.8984135927895,4,7,0,4.388213075366243,4.614832241134559,6.111539,3.91,4.463045731953714,17.985812081418455,17.985812081418455
2022-07-24 05:00:00,5.112,31.318447256600237,4.469595276005093,19.97728193128705,89.2903649475025,5,7,0,4.463045731953714,4.664449279204816,6.203323,3.07,4.469595276005093,26.206447256600235,26.206447256600235
2022-07-24 05:15:00,1.7717,31.318447256600237,4.448347168519347,19.787792531674093,88.02297087952073,5,7,0,4.469595276005093,4.664449279204816,6.4395895,4.71,4.448347168519347,29.546747256600238,29.546747256600238
2022-07-24 05:30:00,13.288,31.318447256600237,4.50708562035415,20.313820789203156,91.55612957346874,5,7,0,4.448347168519347,4.664449279204816,6.6132574,7.77,4.50708562035415,18.030447256600237,18.030447256600237
2022-07-24 05:45:00,13.288,31.318447256600237,4.568937083175355,20.875186070014916,95.37741175347675,5,7,0,4.50708562035415,4.664449279204816,6.646687,6.57,4.568937083175355,18.030447256600237,18.030447256600237
2022-07-24 06:00:00,16.3321,31.501423042325,4.638472532510324,21.51542743485274,99.79871918178348,6,7,1,4.568937083175355,4.516931425128683,6.5180726,6.03,4.638472532510324,15.169323042325,15.169323042325
2022-07-24 06:15:00,22.4202,31.501423042325,4.638472532510324,21.51542743485274,99.79871918178348,6,7,1,4.638472532510324,4.516931425128683,6.6503572,3.91,4.638472532510324,9.081223042325,9.081223042325
2022-07-24 06:30:00,22.4202,32.824082191618835,4.810336115247404,23.139333541653485,111.30797181817138,6,7,1,4.638472532510324,4.534003898033572,6.8081365,4.65,4.810336115247404,10.403882191618834,10.403882191618834
2022-07-24 06:45:00,13.3541,35.399275385734285,5.004836074680714,25.048384134425458,125.3630565284326,6,7,1,4.810336115247404,4.512897976664253,7.048002,3.86,5.004836074680714,22.045175385734282,22.045175385734282
2022-07-24 07:00:00,16.4358,40.97527225550523,5.301573858860283,28.106685380950708,149.00966847485876,7,7,1,5.004836074680714,4.7087341324648095,7.1191316,5.9,5.301573858860283,24.53947225550523,24.53947225550523
2022-07-24 07:15:00,52.939,44.68512135040641,5.38896073724758,29.040897827595984,156.5002581673333,7,7,1,5.301573858860283,4.672645316278434,7.1581464,5.73,5.38896073724758,-8.253878649593588,8.253878649593588
2022-07-24 07:30:00,52.939,44.68512135040641,5.38896073724758,29.040897827595984,156.5002581673333,7,7,1,5.38896073724758,4.7375326686475905,7.148474,6.28,5.38896073724758,-8.253878649593588,8.253878649593588
2022-07-24 07:45:00,61.6727,44.68512135040641,5.390230130705423,29.054580861964602,156.61087719717875,7,7,1,5.38896073724758,4.828506866974719,7.285189,7.0,5.390230130705423,-16.987578649593587,16.987578649593587
2022-07-24 08:00:00,74.3128,38.626623589961625,4.926663257143728,24.272010849290048,119.58002402819122,8,7,1,5.390230130705423,4.732607543866606,6.8173904,6.78,4.926663257143728,-35.68617641003837,35.68617641003837
2022-07-24 08:15:00,67.8681,34.321865262423046,4.8660782927472495,23.678717951145988,115.22249542215611,8,7,1,4.926663257143728,4.672645316278434,6.9286475,6.78,4.8660782927472495,-33.54623473757695,33.54623473757695
2022-07-24 08:30:00,42.8407,32.824082191618835,4.8053195245689695,23.091095733203748,110.9600931704552,8,7,1,4.8660782927472495,4.732607543866606,6.949906,5.5,4.8053195245689695,-10.016617808381163,10.016617808381163
2022-07-24 08:45:00,23.2287,31.274928434186066,4.6704794153183755,21.813377968912675,101.87893278236601,8,7,1,4.8053195245689695,4.732607543866606,6.557755,4.55,4.6704794153183755,8.046228434186066,8.046228434186066
2022-07-24 09:00:00,3.7083,40.95050395651732,5.408739225825972,29.254460012988535,158.22974540260844,9,7,1,4.6704794153183755,4.775208563268268,5.8386903,3.83,5.408739225825972,37.24220395651732,37.24220395651732
2022-07-24 09:15:00,1.8705,46.036254991317726,5.435450965010669,29.544127193035415,160.58565466178229,9,7,1,5.408739225825972,4.732607543866606,4.9985614,3.76,5.435450965010669,44.165754991317726,44.165754991317726
2022-07-24 09:30:00,1.5877,47.41245704944216,5.525548075218669,30.53168153155274,168.70427411986063,9,7,1,5.435450965010669,4.732607543866606,4.116479,4.06,5.525548075218669,45.82475704944216,45.82475704944216
2022-07-24 09:45:00,1.5877,47.41245704944216,5.525548075218669,30.53168153155274,168.70427411986063,9,7,1,5.525548075218669,4.641612895932642,3.1945462,2.96,5.525548075218669,45.82475704944216,45.82475704944216
2022-07-24 10:00:00,1.5877,38.96269533108928,5.118060308546107,26.194541321915068,134.06524224026438,10,7,1,5.525548075218669,4.64756584156565,2.245155,4.22,5.118060308546107,37.37499533108928,37.37499533108928
2022-07-24 10:15:00,2.2754,35.996378364946565,5.118060308546107,26.194541321915068,134.06524224026438,10,7,1,5.118060308546107,4.388213075366243,2.0282993,5.1,5.118060308546107,33.72097836494657,33.72097836494657
2022-07-24 10:30:00,2.5255,35.996378364946565,5.118060308546107,26.194541321915068,134.06524224026438,10,7,1,5.118060308546107,4.388213075366243,3.1085844,5.1,5.118060308546107,33.470878364946564,33.470878364946564
2022-07-24 10:45:00,2.5255,35.996378364946565,5.1188842538156125,26.20297600396142,134.13000126978645,10,7,1,5.118060308546107,4.463045731953714,3.5551233,5.32,5.1188842538156125,33.470878364946564,33.470878364946564
2022-07-24 11:00:00,17.9412,33.899367072810875,5.078970304722078,25.795939356248674,131.01680997279857,11,7,1,5.1188842538156125,4.469595276005093,3.638402,4.94,5.078970304722078,15.958167072810877,15.958167072810877
2022-07-24 11:15:00,15.9478,33.51605007439641,5.078970304722078,25.795939356248674,131.01680997279857,11,7,1,5.078970304722078,4.448347168519347,3.2738187,3.04,5.078970304722078,17.56825007439641,17.56825007439641
2022-07-24 11:30:00,13.4841,33.51605007439641,5.060484359404028,25.608501951772798,129.59142359471377,11,7,1,5.078970304722078,4.50708562035415,2.898219,1.57,5.060484359404028,20.031950074396413,20.031950074396413
2022-07-24 11:45:00,11.8814,32.81284255106856,4.9925947153310934,24.926001991551963,124.44542581735463,11,7,1,5.060484359404028,4.568937083175355,2.9718492,2.08,4.9925947153310934,20.931442551068564,20.931442551068564
2022-07-24 12:00:00,1.4215,33.51605007439641,5.035165569264724,25.352892309908956,127.65601044012998,12,7,1,4.9925947153310934,4.638472532510324,3.3210127,2.42,5.035165569264724,32.09455007439641,32.09455007439641
2022-07-24 12:15:00,0.0,33.51605007439641,5.035165569264724,25.352892309908956,127.65601044012998,12,7,1,5.035165569264724,4.638472532510324,3.7409341,2.56,5.035165569264724,33.51605007439641,33.51605007439641
2022-07-24 12:30:00,0.0,32.81284255106856,5.0056337317889765,25.056369056823634,125.42300614698993,12,7,1,5.035165569264724,4.810336115247404,4.1858788,3.69,5.0056337317889765,32.81284255106856,32.81284255106856
2022-07-24 12:45:00,0.0,33.51605007439641,5.058295009187799,25.5863483999742,129.42329841492972,12,7,1,5.0056337317889765,5.004836074680714,4.3592896,3.27,5.058295009187799,33.51605007439641,33.51605007439641
2022-07-24 13:00:00,0.0,33.51605007439641,5.054391164692501,25.54687004572162,129.12387424464288,13,7,1,5.058295009187799,5.301573858860283,4.8728366,3.45,5.054391164692501,33.51605007439641,33.51605007439641
2022-07-24 13:15:00,9.6344,36.3825661853934,5.328360267257941,28.391423137693117,151.2797309777918,13,7,1,5.054391164692501,5.38896073724758,5.458513,6.01,5.328360267257941,26.7481661853934,26.7481661853934
2022-07-24 13:30:00,39.2354,38.10779516343332,5.248008344336561,27.541591582226168,144.5385024398325,13,7,1,5.328360267257941,5.38896073724758,5.266209,7.31,5.248008344336561,-1.1276048365666753,1.1276048365666753
2022-07-24 13:45:00,77.5984,35.24127905243633,5.0949202668128555,25.95821252518038,132.2550230847768,13,7,1,5.248008344336561,5.390230130705423,5.1718764,5.73,5.0949202668128555,-42.357120947563665,42.357120947563665
2022-07-24 14:00:00,63.1716,36.3825661853934,5.248008344336561,27.541591582226168,144.5385024398325,14,7,1,5.0949202668128555,4.926663257143728,5.2199535,4.23,5.248008344336561,-26.789033814606597,26.789033814606597
