datetime,actual_power,predicted_power,wind_speed,wind_speed_2,wind_speed_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,error,abs_error
2022-10-29 09:00:00,0.0,21.672015619869008,2.2834878,5.21431653274884,11.906828187870278,9,10,1,2.1452262,4.2911663,21.672015619869008,21.672015619869008
2022-10-29 09:15:00,0.0,21.672015619869008,2.2242599,4.9473321027480095,11.004152408125076,9,10,1,2.2834878,4.115812,21.672015619869008,21.672015619869008
2022-10-29 09:30:00,0.0,21.672015619869008,2.051905,4.210314129025001,8.639164612917044,9,10,1,2.2242599,4.358842,21.672015619869008,21.672015619869008
2022-10-29 09:45:00,0.0,21.672015619869008,1.7761527,3.1547184137172897,5.603261628263681,9,10,1,2.051905,4.5299444,21.672015619869008,21.672015619869008
2022-10-29 10:00:00,0.0,21.672015619869008,1.3293673,1.7672174183092897,2.349281047890791,10,10,1,1.7761527,4.484027,21.672015619869008,21.672015619869008
2022-10-29 10:15:00,0.0,21.672015619869008,0.9399555,0.8835163419802501,0.8304660449842171,10,10,1,1.3293673,4.3547764,21.672015619869008,21.672015619869008
2022-10-29 10:30:00,0.0,21.672015619869008,1.6304315,2.65830687619225,4.334187267610445,10,10,1,0.9399555,4.201081,21.672015619869008,21.672015619869008
2022-10-29 10:45:00,0.0,21.672015619869008,2.3667724,5.60161159340176,13.257739714783305,10,10,1,1.6304315,4.1700306,21.672015619869008,21.672015619869008
2022-10-29 11:00:00,0.0,21.672015619869008,3.0638242,9.38701872850564,28.76017514624881,11,10,1,2.3667724,4.2949357,21.672015619869008,21.672015619869008
2022-10-29 11:15:00,0.0,22.83488952036715,3.857026,14.876649564675999,57.37962416384401,11,10,1,3.0638242,4.5274806,22.83488952036715,22.83488952036715
2022-10-29 11:30:00,0.0,23.714531285570153,4.2174473,17.786861728277287,75.01515197139638,11,10,1,3.857026,4.612558,23.714531285570153,23.714531285570153
2022-10-29 11:45:00,0.0,24.071728931312492,4.351842,18.938528792964004,82.41748501943006,11,10,1,4.2174473,4.538642,24.071728931312492,24.071728931312492
2022-10-29 12:00:00,0.0,24.417713988336743,4.428889,19.615057774321,86.87291361105476,12,10,1,4.351842,4.2220516,24.417713988336743,24.417713988336743
2022-10-29 12:15:00,0.0,24.417713988336743,4.5113206,20.352013555984364,91.81445800659152,12,10,1,4.428889,3.3072484,24.417713988336743,24.417713988336743
2022-10-29 12:30:00,0.0,24.417713988336743,4.698393,22.074896782449002,103.71654051838092,12,10,1,4.5113206,2.6823394,24.417713988336743,24.417713988336743
2022-10-29 12:45:00,0.0,24.05695117311586,4.890919,23.921088664561,116.99610705018604,12,10,1,4.698393,2.5629346,24.05695117311586,24.05695117311586
2022-10-29 13:00:00,0.0,25.765923413044558,4.8173304,23.206672182764162,111.79420738886417,13,10,1,4.890919,2.7044501,25.765923413044558,25.765923413044558
2022-10-29 13:15:00,0.0,25.04856362393732,4.66382,21.751216992400003,101.44376083349499,13,10,1,4.8173304,2.8774083,25.04856362393732,25.04856362393732
2022-10-29 13:30:00,0.0,25.04856362393732,4.5591617,20.785955406746886,94.76653178834833,13,10,1,4.66382,2.9126334,25.04856362393732,25.04856362393732
2022-10-29 13:45:00,0.0,24.056244765211144,3.7622514,14.154535596801958,53.252921365418004,13,10,1,4.5591617,2.930005,24.056244765211144,24.056244765211144
2022-10-29 14:00:00,0.0,22.302865255469587,2.7951405,7.81281041474025,21.83790280906227,14,10,1,3.7622514,2.989576,22.302865255469587,22.302865255469587
2022-10-29 14:15:00,0.0,22.302865255469587,2.039342,4.158915792964,8.48145165105479,14,10,1,2.7951405,2.749822,22.302865255469587,22.302865255469587
2022-10-29 14:30:00,0.0,21.22474265114147,1.6560817,2.7426065970748903,4.541980595715,14,10,1,2.039342,2.1866362,21.22474265114147,21.22474265114147
2022-10-29 14:45:00,0.0,21.22474265114147,1.5588809,2.43010966038481,3.7882515344793664,14,10,1,1.6560817,2.1452262,21.22474265114147,21.22474265114147
2022-10-29 15:00:00,0.0,21.081054933022966,1.1002305,1.2105071531302498,1.3318368903420712,15,10,1,1.5588809,2.2834878,21.081054933022966,21.081054933022966
2022-10-29 15:15:00,0.0,21.081054933022966,0.30402428,0.09243076282951838,0.02810119611909509,15,10,1,1.1002305,2.2242599,21.081054933022966,21.081054933022966
2022-10-29 15:30:00,0.0,21.081054933022966,1.4066001,1.9785238413200097,2.7829918330531096,15,10,1,0.30402428,2.051905,21.081054933022966,21.081054933022966
2022-10-29 15:45:00,0.0,21.081054933022966,2.6119106,6.8220769823923595,17.818655184326616,15,10,1,1.4066001,1.7761527,21.081054933022966,21.081054933022966
2022-10-29 16:00:00,0.0,22.43922365677885,3.8680098,14.961499812896038,57.87122789898004,16,10,1,2.6119106,1.3293673,22.43922365677885,22.43922365677885
2022-10-29 16:15:00,0.0,26.705595708642928,5.294837,28.035298856569003,148.44233769181926,16,10,1,3.8680098,0.9399555,26.705595708642928,26.705595708642928
2022-10-29 16:30:00,0.75,33.15579800712358,6.6565323,44.30942226094329,294.94710047430806,16,10,1,5.294837,1.6304315,32.40579800712358,32.40579800712358
2022-10-29 16:45:00,4.75,41.98143375062377,7.404817,54.83131480348901,406.0158519892271,16,10,1,6.6565323,2.3667724,37.23143375062377,37.23143375062377
2022-10-29 17:00:00,5.12,49.6957039827681,7.6445174,58.43864627890276,446.73524831151735,17,10,1,7.404817,3.0638242,44.575703982768104,44.575703982768104
2022-10-29 17:15:00,18.97,49.6957039827681,7.6505647,58.531140228886095,447.7962752858659,17,10,1,7.6445174,3.857026,30.725703982768103,30.725703982768103
2022-10-29 17:30:00,39.57,50.011149984088576,7.566568,57.252951298624005,433.20834920172683,17,10,1,7.6505647,4.2174473,10.441149984088575,10.441149984088575
2022-10-29 17:45:00,65.12,46.23706341443034,7.3920774,54.64280828759075,403.92386821523235,17,10,1,7.566568,4.351842,-18.882936585569666,18.882936585569666
2022-10-29 18:00:00,65.12,46.23706341443034,7.2369356,52.37323687854736,379.02174245359225,18,10,0,7.3920774,4.428889,-18.882936585569666,18.882936585569666
2022-10-29 18:15:00,62.04,46.23706341443034,7.2982287,53.26414215750369,388.7338909747734,18,10,0,7.2369356,4.5113206,-15.802936585569661,15.802936585569661
2022-10-29 18:30:00,49.74,46.23706341443034,7.2861047,53.08732169936209,386.79978414413415,18,10,0,7.2982287,4.698393,-3.502936585569664,3.502936585569664
2022-10-29 18:45:00,52.89,46.23706341443034,7.2432957,52.46533259763849,380.0219180035447,18,10,0,7.2861047,4.890919,-6.6529365855696625,6.6529365855696625
2022-10-29 19:00:00,53.67,46.26865632027357,7.532712,56.741750074944,427.4192616905316,19,10,0,7.2432957,4.8173304,-7.4013436797264305,7.4013436797264305
2022-10-29 19:15:00,53.67,46.26865632027357,7.9150233,62.647593839542886,495.8571649289184,19,10,0,7.532712,4.66382,-7.4013436797264305,7.4013436797264305
2022-10-29 19:30:00,53.67,48.18537804135349,8.160703,66.597073454209,543.4789371289837,19,10,0,7.9150233,4.5591617,-5.484621958646514,5.484621958646514
2022-10-29 19:45:00,53.67,45.9532103189531,8.063245,65.015919930025,524.2392912961744,19,10,0,8.160703,3.7622514,-7.7167896810469045,7.7167896810469045
2022-10-29 20:00:00,59.39,45.2074639152088,7.766452,60.317776668304,468.455117241103,20,10,0,8.063245,2.7951405,-14.182536084791202,14.182536084791202
2022-10-29 20:15:00,75.12,45.2074639152088,7.8978777,62.376472164157285,492.6417485099685,20,10,0,7.766452,2.039342,-29.912536084791206,29.912536084791206
2022-10-29 20:30:00,85.02,45.2074639152088,8.10807,65.7407991249,533.0310011606279,20,10,0,7.8978777,1.6560817,-39.8125360847912,39.8125360847912
2022-10-29 20:45:00,89.21,45.2074639152088,8.041695,64.66885847302501,520.047235838233,20,10,0,8.10807,1.5588809,-44.002536084791195,44.002536084791195
