datetime,actual_power,predicted_power,wind_speed,error,abs_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h
2022-08-03 16:15:00,14.7635,58.848800224243114,7.8557415,44.08530022424311,44.08530022424311,7.8557415,61.71267451482225,484.79881826208145,16,8,1,7.915798,8.042536
2022-08-03 16:30:00,12.9833,58.848800224243114,7.8466997,45.865500224243114,45.865500224243114,7.8466997,61.5706961819801,483.12676325993436,16,8,1,7.8557415,8.012972
2022-08-03 16:45:00,7.683,58.848800224243114,7.844134,51.165800224243114,51.165800224243114,7.844134,61.530438209956,482.65300239761507,16,8,1,7.8466997,7.9529243
2022-08-03 17:00:00,6.6174,58.848800224243114,7.865304,52.23140022424312,52.23140022424312,7.865304,61.863007012416,486.5713565067836,17,8,1,7.844134,7.8414645
2022-08-03 17:15:00,8.983,57.71569847567638,7.7327228,48.732698475676386,48.732698475676386,7.7327228,59.79500190163984,462.3781745308538,17,8,1,7.865304,8.011212
2022-08-03 17:30:00,10.5601,56.00462876580498,7.642564,45.44452876580498,45.44452876580498,7.642564,58.408784494096004,446.3928736583363,17,8,1,7.7327228,8.094267
2022-08-03 17:45:00,10.5601,52.24033434219335,7.540101,41.68023434219335,41.68023434219335,7.540101,56.853123090201,428.6782902655476,17,8,1,7.642564,8.237408
2022-08-03 18:00:00,18.6224,52.24033434219335,7.2930274,33.61793434219335,33.61793434219335,7.2930274,53.18824865715076,387.90335481461364,18,8,0,7.540101,8.152144
2022-08-03 18:15:00,19.8628,52.24033434219335,7.3058734,32.37753434219335,32.37753434219335,7.3058734,53.375786136827564,389.9567361411373,18,8,0,7.2930274,8.025195
2022-08-03 18:30:00,19.8685,52.24033434219335,7.3528953,32.37183434219335,32.37183434219335,7.3528953,54.06506929276209,397.5347938969247,18,8,0,7.3058734,7.998291
2022-08-03 18:45:00,19.948,52.24033434219335,7.4091687,32.29233434219335,32.29233434219335,7.4091687,54.895780825059695,406.7321010510925,18,8,0,7.3528953,8.000529
2022-08-03 19:00:00,19.948,51.92869695034885,7.4526052,31.98069695034885,31.98069695034885,7.4526052,55.54132426706704,413.92756204763,19,8,0,7.4091687,8.03369
2022-08-03 19:15:00,23.2017,51.92869695034885,7.594005,28.726996950348852,28.726996950348852,7.594005,57.668911940025005,437.9380056171096,19,8,0,7.4526052,7.9478593
2022-08-03 19:30:00,32.1491,54.772868408786984,7.793687,22.623768408786987,22.623768408786987,7.793687,60.741557053969004,473.40068357127655,19,8,0,7.594005,7.892106
2022-08-03 19:45:00,32.1491,58.537162832398614,7.957121,26.388062832398617,26.388062832398617,7.957121,63.315774608641,503.81127976968406,19,8,0,7.793687,7.9267664
2022-08-03 20:00:00,37.9318,59.35031393786689,8.121037,21.41851393786689,21.41851393786689,8.121037,65.95124195536899,535.5924761155039,20,8,0,7.957121,7.8618407
2022-08-03 20:15:00,42.656,58.20769593574769,7.9213324,15.551695935747688,15.551695935747688,7.9213324,62.747506991289754,497.04386014933004,20,8,0,8.121037,7.853695
2022-08-03 20:30:00,42.656,58.20769593574769,7.973334,15.551695935747688,15.551695935747688,7.973334,63.574055075556004,506.8971748518033,20,8,0,7.9213324,7.6848345
2022-08-03 20:45:00,38.2565,59.35031393786689,8.449809,21.09381393786689,21.09381393786689,8.449809,71.399272136481,603.3102122922865,20,8,0,7.973334,7.603275
2022-08-03 21:00:00,36.6566,60.88349342111215,8.647035,24.226893421112152,24.226893421112152,8.647035,74.77121429122501,646.5493069687229,21,8,0,8.449809,7.6096473
2022-08-03 21:15:00,36.6566,60.67474626031976,8.884647,24.01814626031976,24.01814626031976,8.884647,78.93695231460899,701.3269565711338,21,8,0,8.647035,7.6552253
2022-08-03 21:30:00,35.0263,61.14254055681402,8.932074,26.11624055681402,26.11624055681402,8.932074,79.781945941476,712.6182450132633,21,8,0,8.884647,7.7187934
2022-08-03 21:45:00,35.0263,61.14254055681402,8.907127,26.11624055681402,26.11624055681402,8.907127,79.33691139412899,706.6639455752538,21,8,0,8.932074,7.851922
2022-08-03 22:00:00,35.0263,61.55764446007988,8.759441,26.53134446007988,26.53134446007988,8.759441,76.727806632481,672.0926952566261,22,8,0,8.907127,7.915798
2022-08-03 22:15:00,35.0263,60.18844163013924,8.512511,25.16214163013924,25.16214163013924,8.512511,72.462843525121,616.8407525988713,22,8,0,8.759441,7.8557415
2022-08-03 22:30:00,18.9315,60.88349342111215,8.606766,41.95199342111215,41.95199342111215,8.606766,74.076420978756,637.5584214816439,22,8,0,8.512511,7.8466997
2022-08-03 22:45:00,15.5244,60.67474626031976,8.812538,45.15034626031976,45.15034626031976,8.812538,77.660826001444,684.3889802491133,22,8,0,8.606766,7.844134
2022-08-03 23:00:00,16.2838,61.14254055681402,9.000229,44.85874055681402,44.85874055681402,9.000229,81.00412205244099,729.0556484159188,23,8,0,8.812538,7.865304
2022-08-03 23:15:00,17.0496,61.14254055681402,8.934255,44.092940556814014,44.092940556814014,8.934255,79.820912405025,713.1403857591567,23,8,0,9.000229,7.7327228
2022-08-03 23:30:00,17.0496,61.8251156647377,8.670618,44.775515664737696,44.775515664737696,8.670618,75.17961650192399,651.8537360746791,23,8,0,8.934255,7.642564
2022-08-03 23:45:00,16.4443,60.18844163013924,8.557908,43.74414163013924,43.74414163013924,8.557908,73.23778933646399,626.7622632648398,23,8,0,8.670618,7.540101
2022-08-04 00:00:00,14.7799,30.35458461818996,6.057067,15.574684618189961,15.574684618189961,6.057067,36.688060642489,222.2220414116189,0,8,0,8.557908,7.2930274
2022-08-04 00:15:00,14.7799,30.59963900790498,6.381972,15.81973900790498,15.81973900790498,6.381972,40.729566608784005,259.9349536693945,0,8,0,6.057067,7.3058734
2022-08-04 00:30:00,15.1322,30.59963900790498,6.671858,15.46743900790498,15.46743900790498,6.671858,44.51368917216401,296.9890132128158,0,8,0,6.381972,7.3528953
2022-08-04 00:45:00,15.2061,32.29343661794639,6.770584,17.08733661794639,17.08733661794639,6.770584,45.84080770105601,310.3690391678466,0,8,0,6.671858,7.4091687
2022-08-04 01:00:00,13.6823,34.632109931187614,7.231719,20.949809931187616,20.949809931187616,7.231719,52.297759694961,378.20270244348364,1,8,0,6.770584,7.4526052
2022-08-04 01:15:00,17.9333,33.924459898507024,7.04317,15.991159898507025,15.991159898507025,7.04317,49.6062436489,349.385207080623,1,8,0,7.231719,7.594005
2022-08-04 01:30:00,19.4792,31.726352118454866,6.642961,12.247152118454867,12.247152118454867,6.642961,44.128930847521,293.1467665917789,1,8,0,7.04317,7.793687
2022-08-04 01:45:00,19.4792,30.59963900790498,6.4435067,11.12043900790498,11.12043900790498,6.4435067,41.5187785929449,267.526528039457,1,8,0,6.642961,7.957121
2022-08-04 02:00:00,21.1102,30.59963900790498,6.4432716,9.48943900790498,9.48943900790498,6.4432716,41.515748911366565,267.4972459133391,2,8,0,6.4435067,8.121037
2022-08-04 02:15:00,21.2267,28.830987637391765,5.1452293,7.604287637391764,7.604287637391764,5.1452293,26.473384549578487,136.21163385465852,2,8,0,6.4432716,7.9213324
2022-08-04 02:30:00,21.2267,32.13571082627327,6.8240385,10.909010826273267,10.909010826273267,6.8240385,46.56750144948226,317.7784227400727,2,8,0,5.1452293,7.973334
2022-08-04 02:45:00,21.2267,43.64230508159906,9.291769,22.41560508159906,22.41560508159906,9.291769,86.336971149361,802.223192079527,2,8,0,6.8240385,8.449809
2022-08-04 03:00:00,22.1048,55.77619433377322,10.575568,33.67139433377322,33.67139433377322,10.575568,111.84263852262401,1182.79942899543,3,8,0,9.291769,8.647035
2022-08-04 03:15:00,34.2974,60.8494389140893,10.15099,26.552038914089295,26.552038914089295,10.15099,103.0425979801,1045.9843816700154,3,8,0,10.575568,8.884647
2022-08-04 03:30:00,52.252,53.217178865801785,9.810103,0.9651788658017821,0.9651788658017821,9.810103,96.238120870609,944.1058782671239,3,8,0,10.15099,8.932074
2022-08-04 03:45:00,52.1824,48.303083859426394,9.24176,-3.879316140573607,3.879316140573607,9.24176,85.41012789759999,789.3399035989236,3,8,0,9.810103,8.907127
2022-08-04 04:00:00,51.7917,42.330062958815006,9.029324,-9.461637041184993,9.461637041184993,9.029324,81.52869189697601,736.1489744339711,4,8,0,9.24176,8.759441
2022-08-04 04:15:00,50.8717,37.50093237575703,8.713788,-13.370767624242966,13.370767624242966,8.713788,75.93010130894399,661.6388056246603,4,8,0,9.029324,8.512511
2022-08-04 04:30:00,48.8791,36.67009336948861,8.701978,-12.20900663051139,12.20900663051139,8.701978,75.72442111248401,658.9522465835714,4,8,0,8.713788,8.606766
2022-08-04 04:45:00,48.6667,36.67009336948861,8.635183,-11.996606630511387,11.996606630511387,8.635183,74.566385443489,643.8943839530635,4,8,0,8.701978,8.812538
2022-08-04 05:00:00,56.4065,39.4476756595966,8.838858,-16.958824340403403,16.958824340403403,8.838858,78.125410744164,690.5394117593399,5,8,0,8.635183,9.000229
2022-08-04 05:15:00,63.4877,44.30559678623612,9.194877,-19.182103213763874,19.182103213763874,9.194877,84.545763045129,777.3878920711066,5,8,0,8.838858,8.934255
2022-08-04 05:30:00,51.7775,49.404693706061934,9.503795,-2.372806293938069,2.372806293938069,9.503795,90.32211940202501,858.4029067623683,5,8,0,9.194877,8.670618
2022-08-04 05:45:00,52.8012,51.35063248630222,9.762372,-1.4505675136977842,1.4505675136977842,9.762372,95.30390706638399,930.392193835469,5,8,0,9.503795,8.557908
2022-08-04 06:00:00,51.5956,45.80280658472599,10.036883,-5.792793415274005,5.792793415274005,10.036883,100.739020355689,1011.1057608446688,6,8,1,9.762372,6.057067
2022-08-04 06:15:00,48.943,47.41483193650681,10.295969,-1.5281680634931902,1.5281680634931902,10.295969,106.00697764896098,1091.444555657395,6,8,1,10.036883,6.381972
2022-08-04 06:30:00,34.8799,48.01611241154402,10.414393,13.136212411544022,13.136212411544022,10.414393,108.459581558449,1129.5407069652406,6,8,1,10.295969,6.671858
2022-08-04 06:45:00,31.1418,49.29327206009531,10.612422,18.151472060095312,18.151472060095312,10.612422,112.62350070608402,1195.2081166102616,6,8,1,10.414393,6.770584
2022-08-04 07:00:00,30.847,50.382911242294604,10.682972,19.535911242294603,19.535911242294603,10.682972,114.12589075278399,1219.2036953870502,7,8,1,10.612422,7.231719
2022-08-04 07:15:00,39.2354,50.382911242294604,10.652449,11.147511242294605,11.147511242294605,10.652449,113.47466969760102,1208.7831317455402,7,8,1,10.682972,7.04317
2022-08-04 07:30:00,39.2354,48.97681763757946,10.803088,9.74141763757946,9.74141763757946,10.803088,116.70671033574402,1260.7928619475522,7,8,1,10.652449,6.642961
2022-08-04 07:45:00,37.5645,49.4182391869594,10.794724,11.853739186959395,11.853739186959395,10.794724,116.526066236176,1257.866723825239,7,8,1,10.803088,6.4435067
2022-08-04 08:00:00,35.0582,48.45753396092396,10.231426,13.399333960923961,13.399333960923961,10.231426,104.68207799347601,1071.0469345164784,8,8,1,10.794724,6.4432716
2022-08-04 08:15:00,35.9001,46.788385523971485,9.897413,10.888285523971483,10.888285523971483,9.897413,97.958784092569,969.5385431419857,8,8,1,10.231426,5.1452293
2022-08-04 08:30:00,52.1256,46.818116602258364,9.706026,-5.307483397741635,5.307483397741635,9.706026,94.20694071267599,914.3750159376917,8,8,1,9.897413,6.8240385
2022-08-04 08:45:00,64.2052,52.66998637784766,9.54642,-11.535213622152348,11.535213622152348,9.54642,91.13413481639999,870.0047272939771,8,8,1,9.706026,9.291769
2022-08-04 09:00:00,75.1141,58.677993267508874,9.370096,-16.43610673249112,16.43610673249112,9.370096,87.798699049216,822.6822387662627,9,8,1,9.54642,10.575568
2022-08-04 09:15:00,71.0137,54.463580023269806,9.263865,-16.550119976730194,16.550119976730194,9.263865,85.81919473822498,795.0174344636265,9,8,1,9.370096,10.15099
2022-08-04 09:30:00,74.8932,55.998377624674795,9.2531395,-18.894822375325198,18.894822375325198,9.2531395,85.62059060646024,792.2592689539662,9,8,1,9.263865,9.810103
2022-08-04 09:45:00,79.135,55.998377624674795,9.233617,-23.13662237532521,23.13662237532521,9.233617,85.25968290268901,787.2552574648787,9,8,1,9.2531395,9.24176
2022-08-04 10:00:00,66.3549,59.21567041442824,9.284993,-7.139229585571762,7.139229585571762,9.284993,86.21109501004901,800.46941369064,10,8,1,9.233617,9.029324
2022-08-04 10:15:00,59.4498,59.67104272061264,9.348761,0.2212427206126364,0.2212427206126364,9.348761,87.399332235121,817.0754686257419,10,8,1,9.284993,8.713788
2022-08-04 10:30:00,56.8391,61.885402118105254,9.39834,5.0463021181052525,5.0463021181052525,9.39834,88.32879475559999,830.1440449033455,10,8,1,9.348761,8.701978
2022-08-04 10:45:00,58.5228,60.35060451670028,9.400965,1.827804516700283,1.827804516700283,9.400965,88.37814293122499,830.8398284614434,10,8,1,9.39834,8.635183
2022-08-04 11:00:00,58.5228,67.23278091297271,9.383315,8.709980912972718,8.709980912972718,9.383315,88.04660038922499,826.1689861312207,11,8,1,9.400965,8.838858
