datetime,power,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h
2021-05-01 00:00:00,29.6714,11.192147,125.26415446960901,1401.9748306545712,0,5,0,11.192147,11.192147
2021-05-01 00:15:00,29.1351,10.929643,119.457096107449,1305.6234142711073,0,5,0,11.192147,11.192147
2021-05-01 00:30:00,28.5939,10.877735,118.32511873022499,1287.1092853909238,0,5,0,10.929643,11.192147
2021-05-01 00:45:00,28.0354,11.022374,121.49272859587599,1339.13829286424,0,5,0,10.877735,11.192147
2021-05-01 01:00:00,27.4607,11.147735,124.27199563022502,1385.3512752069066,1,5,0,11.022374,11.192147
2021-05-01 01:15:00,26.846,11.285566,127.36399994035598,1437.3748273508834,1,5,0,11.147735,11.192147
2021-05-01 01:30:00,26.1943,11.405646,130.08876067731603,1483.7463528641867,1,5,0,11.285566,11.192147
2021-05-01 01:45:00,25.5088,11.196475,125.36105242562499,1403.6018894571994,1,5,0,11.405646,11.192147
2021-05-01 02:00:00,24.7929,11.1380005,124.05505513800026,1381.7252661545745,2,5,0,11.196475,11.192147
2021-05-01 02:15:00,24.0616,10.978888,120.53598171654399,1323.3510432359842,2,5,0,11.1380005,11.192147
2021-05-01 02:30:00,23.3508,11.012782,121.28136737952399,1335.645259612609,2,5,0,10.978888,11.192147
2021-05-01 02:45:00,22.671,10.936171,119.599836141241,1307.9642596125916,2,5,0,11.012782,11.192147
2021-05-01 03:00:00,22.042,11.174948,124.87946280270401,1395.5215030881516,3,5,0,10.936171,11.192147
2021-05-01 03:15:00,21.4607,11.549988,133.40222280014402,1540.79407251499,3,5,0,11.174948,11.192147
2021-05-01 03:30:00,20.9846,11.763843,138.388002128649,1627.9747301250925,3,5,0,11.549988,11.192147
2021-05-01 03:45:00,20.6172,11.867656,140.841258934336,1671.4556116396263,3,5,0,11.763843,11.192147
2021-05-01 04:00:00,20.3628,11.819729,139.705993633441,1651.286984422998,4,5,0,11.867656,11.192147
2021-05-01 04:15:00,20.2561,11.628144,135.213732884736,1572.284756761246,4,5,0,11.819729,11.192147
2021-05-01 04:30:00,20.2078,11.616985,134.95434049022498,1567.7625491598362,4,5,0,11.628144,11.192147
2021-05-01 04:45:00,20.2271,11.596234,134.472642982756,1559.3762346264969,4,5,0,11.616985,11.192147
2021-05-01 05:00:00,20.3239,11.51501,132.5954553001,1526.8379937352045,5,5,0,11.596234,11.192147
2021-05-01 05:15:00,20.4896,11.547859,133.35304748388103,1539.9421895641628,5,5,0,11.51501,11.192147
2021-05-01 05:30:00,20.6961,11.699944,136.88868960313602,1601.5900025900735,5,5,0,11.547859,11.192147
2021-05-01 05:45:00,20.9446,11.744827,137.94096125992903,1620.0927262115686,5,5,0,11.699944,11.192147
2021-05-01 06:00:00,21.2163,11.676206,136.33378655443602,1591.8613765696252,6,5,1,11.744827,11.192147
2021-05-01 06:15:00,21.5223,11.573347,133.942360782409,1550.1614193340108,6,5,1,11.676206,10.929643
2021-05-01 06:30:00,21.7287,11.685588,136.55296690574397,1595.7017114381588,6,5,1,11.573347,10.877735
2021-05-01 06:45:00,21.8222,11.860303,140.666787251809,1668.3507188429921,6,5,1,11.685588,11.022374
2021-05-01 07:00:00,21.7702,11.917073,142.016628887329,1692.4225336642087,7,5,1,11.860303,11.147735
2021-05-01 07:15:00,21.5737,11.797029,139.169893226841,1641.791266323947,7,5,1,11.917073,11.285566
2021-05-01 07:30:00,21.2264,11.584432,134.199064762624,1554.6199402062136,7,5,1,11.797029,11.405646
2021-05-01 07:45:00,20.7059,11.193456,125.29345722393599,1402.4668005240096,7,5,1,11.584432,11.196475
2021-05-01 08:00:00,20.0254,10.714002,114.78983885600401,1229.8585630829048,8,5,1,11.193456,11.1380005
2021-05-01 08:15:00,19.1833,9.846655,96.956614689025,954.6983348107615,8,5,1,10.714002,10.978888
2021-05-01 08:30:00,18.2548,9.166131,84.01795750916101,770.1196048814035,8,5,1,9.846655,11.012782
2021-05-01 08:45:00,17.2323,9.142313,83.581886989969,764.1317719929244,8,5,1,9.166131,10.936171
2021-05-01 09:00:00,16.1379,8.829983,77.96859978028901,688.4614105937557,9,5,1,9.142313,11.174948
2021-05-01 09:15:00,14.9939,7.7267795,59.703121441620254,461.3128548411218,9,5,1,8.829983,11.549988
2021-05-01 09:30:00,13.999,6.92206,47.9149146436,331.6699140578778,9,5,1,7.7267795,11.763843
2021-05-01 09:45:00,13.1391,6.3854837,40.77440208296569,260.36427987802347,9,5,1,6.92206,11.867656
2021-05-01 10:00:00,12.3958,5.6179185,31.56100827264225,177.30717225352996,10,5,1,6.3854837,11.819729
2021-05-01 10:15:00,11.7484,4.595433,21.118004457489,97.04637457809204,10,5,1,5.6179185,11.628144
2021-05-01 10:30:00,11.2444,3.7774947,14.26946620852809,53.90283297454396,10,5,1,4.595433,11.616985
2021-05-01 10:45:00,10.879,3.470647,12.045390598609,41.80529874489053,10,5,1,3.7774947,11.596234
2021-05-01 11:00:00,10.6461,3.43535,11.8016296225,40.54272832365538,11,5,1,3.470647,11.51501
2021-05-01 11:15:00,10.5592,3.512869,12.340248611160998,43.34967679844053,11,5,1,3.43535,11.547859
2021-05-01 11:30:00,10.5898,3.58856,12.877762873600002,46.21262473768602,11,5,1,3.512869,11.699944
2021-05-01 11:45:00,10.7543,3.5954258,12.92708668330564,46.47838097999353,11,5,1,3.58856,11.744827
2021-05-01 12:00:00,11.0683,3.5831575,12.83901766980625,46.00422245619879,12,5,1,3.5954258,11.676206
2021-05-01 12:15:00,11.5543,3.5087893,12.311602351794491,43.19881859783135,12,5,1,3.5831575,11.573347
2021-05-01 12:30:00,12.1975,3.3677332,11.34162690638224,38.19557347463676,12,5,1,3.5087893,11.685588
2021-05-01 12:45:00,13.0338,3.2459028,10.53588498704784,34.19845857993655,12,5,1,3.3677332,11.860303
2021-05-01 13:00:00,14.1054,3.1356752,9.83245895989504,30.831397715560676,13,5,1,3.2459028,11.917073
2021-05-01 13:15:00,15.4851,3.049637,9.300285831769001,28.362495783138524,13,5,1,3.1356752,11.797029
2021-05-01 13:30:00,17.061,3.003773,9.022652235528998,27.101999173471647,13,5,1,3.049637,11.584432
