datetime,power,ec_wind_speed_70m
2021-05-07 05:30:00,16.7537,9.138699
2021-05-07 05:45:00,16.6739,9.354498
2021-05-07 06:00:00,16.7377,9.395479
2021-05-07 06:15:00,16.9463,9.393272
2021-05-07 06:30:00,17.1811,9.627952
2021-05-07 06:45:00,17.4346,9.626306
2021-05-07 07:00:00,17.7157,9.560223
2021-05-07 07:15:00,18.0506,9.377015
2021-05-07 07:30:00,18.3815,9.24553
2021-05-07 07:45:00,18.7341,9.021709
2021-05-07 08:00:00,19.118,8.603454
2021-05-07 08:15:00,19.5256,7.7168703
2021-05-07 08:30:00,19.9305,7.0443673
2021-05-07 08:45:00,20.3141,6.8764153
2021-05-07 09:00:00,20.6752,7.175237
2021-05-07 09:15:00,20.9752,7.8680034
2021-05-07 09:30:00,21.2593,7.6496463
2021-05-07 09:45:00,21.508,7.3005347
2021-05-07 10:00:00,21.7298,7.3475766
2021-05-07 10:15:00,21.9046,7.5609493
2021-05-07 10:30:00,22.2082,7.769751
2021-05-07 10:45:00,22.6648,7.9153194
2021-05-07 11:00:00,23.2711,7.908673
2021-05-07 11:15:00,24.0363,7.8644304
2021-05-07 11:30:00,24.9394,7.811259
2021-05-07 11:45:00,25.9802,7.6960373
2021-05-07 12:00:00,27.1704,7.81263
2021-05-07 12:15:00,28.5234,8.06632
2021-05-07 12:30:00,29.9672,8.12269
2021-05-07 12:45:00,31.521,7.967045
2021-05-07 13:00:00,33.1792,7.8136134
2021-05-07 13:15:00,34.9629,7.862484
2021-05-07 13:30:00,36.8223,8.101961
2021-05-07 13:45:00,38.744,8.296923
2021-05-07 14:00:00,40.7439,8.321907
2021-05-07 14:15:00,42.7739,8.2414255
2021-05-07 14:30:00,44.8299,8.14817
2021-05-07 14:45:00,46.8542,8.084437
2021-05-07 15:00:00,48.837,8.134112
2021-05-07 15:15:00,50.7688,8.302309
2021-05-07 15:30:00,52.3699,8.519341
2021-05-07 15:45:00,53.6143,8.770132
2021-05-07 16:00:00,54.4821,8.985292
2021-05-07 16:15:00,54.9198,9.103019
2021-05-07 16:30:00,55.0996,9.116176
2021-05-07 16:45:00,54.9797,9.108915
2021-05-07 17:00:00,54.5615,9.037329
2021-05-07 17:15:00,53.85,8.96778
2021-05-07 17:30:00,52.8728,8.913362
2021-05-07 17:45:00,51.622,8.832272
2021-05-07 18:00:00,50.1125,8.634669
2021-05-07 18:15:00,48.3991,8.398758
2021-05-07 18:30:00,46.6947,8.103651
2021-05-07 18:45:00,45.019,7.86854
2021-05-07 19:00:00,43.3562,7.6553283
2021-05-07 19:15:00,41.7087,7.4346204
2021-05-07 19:30:00,40.2839,7.3061714
2021-05-07 19:45:00,39.0821,7.4707203
2021-05-07 20:00:00,38.0747,7.6282163
2021-05-07 20:15:00,37.251,7.6175675
2021-05-07 20:30:00,36.6315,7.641529
2021-05-07 20:45:00,36.1795,7.7080903
2021-05-07 21:00:00,35.9047,7.780671
2021-05-07 21:15:00,35.7895,7.876241
2021-05-07 21:30:00,35.7032,7.9715466
2021-05-07 21:45:00,35.6459,8.242239
2021-05-07 22:00:00,35.6029,8.37012
2021-05-07 22:15:00,35.5599,8.481064
2021-05-07 22:30:00,35.36,8.567672
2021-05-07 22:45:00,34.977,8.718825
2021-05-07 23:00:00,34.4297,8.906582
2021-05-07 23:15:00,33.6969,9.042768
2021-05-07 23:30:00,32.8018,9.112833
2021-05-07 23:45:00,31.7686,8.970852
2021-05-08 00:00:00,28.8125,9.801538
2021-05-08 00:15:00,27.5417,10.17475
2021-05-08 00:30:00,26.316,9.9949045
2021-05-08 00:45:00,25.1015,9.832974
2021-05-08 01:00:00,23.9213,9.48386
2021-05-08 01:15:00,22.7549,9.240979
2021-05-08 01:30:00,21.6815,8.822841
2021-05-08 01:45:00,20.6846,8.541387
2021-05-08 02:00:00,19.7408,8.237044
2021-05-08 02:15:00,18.8469,7.836196
2021-05-08 02:30:00,17.9917,7.3820515
2021-05-08 02:45:00,17.1729,7.208139
2021-05-08 03:00:00,16.4046,7.264472
2021-05-08 03:15:00,15.6681,7.3872843
2021-05-08 03:30:00,15.0286,7.50688
2021-05-08 03:45:00,14.479,7.7349844
2021-05-08 04:00:00,14.0134,7.925046
2021-05-08 04:15:00,13.6411,7.9388866
2021-05-08 04:30:00,13.2956,8.028
2021-05-08 04:45:00,12.9827,8.067238
2021-05-08 05:00:00,12.7209,7.8611608
2021-05-08 05:15:00,12.502,7.4302793
2021-05-08 05:30:00,12.3377,7.112042
2021-05-08 05:45:00,12.2332,7.2103
2021-05-08 06:00:00,12.1877,8.011326
2021-05-08 06:15:00,12.2137,7.976949
2021-05-08 06:30:00,12.2462,7.5274987
2021-05-08 06:45:00,12.2919,7.1471777
2021-05-08 07:00:00,12.3442,6.7415986
2021-05-08 07:15:00,12.4098,6.7397914
2021-05-08 07:30:00,12.4427,7.3004937
2021-05-08 07:45:00,12.4493,7.7569895
2021-05-08 08:00:00,12.423,8.136064
2021-05-08 08:15:00,12.3508,8.272011
2021-05-08 08:30:00,12.2658,7.81301
2021-05-08 08:45:00,12.1487,7.4566197
2021-05-08 09:00:00,12.0,7.3432274
2021-05-08 09:15:00,11.8014,7.3069577
2021-05-08 09:30:00,11.6426,7.267028
2021-05-08 09:45:00,11.5102,7.134401
2021-05-08 10:00:00,11.4099,6.8020487
2021-05-08 10:15:00,11.3287,6.546605
2021-05-08 10:30:00,11.3537,6.391606
2021-05-08 10:45:00,11.4788,6.361863
2021-05-08 11:00:00,11.7123,6.381402
2021-05-08 11:15:00,12.0581,6.44469
2021-05-08 11:30:00,12.4888,6.5850077
2021-05-08 11:45:00,13.0165,6.7636786
2021-05-08 12:00:00,13.648,6.953991
2021-05-08 12:15:00,14.4067,7.0096107
2021-05-08 12:30:00,15.2523,7.0422
2021-05-08 12:45:00,16.2007,7.0742626
2021-05-08 13:00:00,17.2789,7.1117544
2021-05-08 13:15:00,18.5271,7.1432548
2021-05-08 13:30:00,19.8219,7.113203
2021-05-08 13:45:00,21.1833,6.9699225
2021-05-08 14:00:00,22.6248,6.738961
2021-05-08 14:15:00,24.1622,6.5851445
2021-05-08 14:30:00,25.7472,6.557689
2021-05-08 14:45:00,27.3788,6.655565
2021-05-08 15:00:00,29.0551,6.814599
2021-05-08 15:15:00,30.7617,6.949118
2021-05-08 15:30:00,32.4013,7.003176
2021-05-08 15:45:00,33.9168,7.006921
2021-05-08 16:00:00,35.2604,7.0106955
2021-05-08 16:15:00,36.3976,7.012082
2021-05-08 16:30:00,37.3699,7.0446014
2021-05-08 16:45:00,38.1806,7.070174
2021-05-08 17:00:00,38.8053,7.095783
2021-05-08 17:15:00,39.2521,7.166944
2021-05-08 17:30:00,39.5314,7.285501
2021-05-08 17:45:00,39.6404,7.413856
2021-05-08 18:00:00,39.547,7.3612947
2021-05-08 18:15:00,39.2985,7.115307
2021-05-08 18:30:00,39.0051,6.807276
2021-05-08 18:45:00,38.7593,6.5684404
2021-05-08 19:00:00,38.5758,6.360405
2021-05-08 19:15:00,38.4996,6.2332926
2021-05-08 19:30:00,38.5301,6.2215633
2021-05-08 19:45:00,38.6828,6.4332037
2021-05-08 20:00:00,38.9743,6.7062044
2021-05-08 20:15:00,39.4226,6.8936677
2021-05-08 20:30:00,40.0318,7.009051
2021-05-08 20:45:00,40.8396,6.865067
2021-05-08 21:00:00,41.855,6.739846
2021-05-08 21:15:00,43.1392,7.256831
2021-05-08 21:30:00,44.4537,7.557467
2021-05-08 21:45:00,45.7638,7.6319203
2021-05-08 22:00:00,47.0141,7.653484
2021-05-08 22:15:00,48.1813,7.6410823
2021-05-08 22:30:00,49.0387,8.025233
2021-05-08 22:45:00,49.5179,8.264951
2021-05-08 23:00:00,49.4994,7.9513164
2021-05-08 23:15:00,48.947,7.510621
2021-05-08 23:30:00,47.9823,7.122263
2021-05-08 23:45:00,46.6063,6.887066
2021-05-09 00:00:00,46.9845,10.473958
2021-05-09 00:15:00,45.8711,10.000444
2021-05-09 00:30:00,44.4092,7.752475
2021-05-09 00:45:00,42.6284,6.6523733
2021-05-09 01:00:00,40.5495,5.9424567
2021-05-09 01:15:00,38.2613,5.1276064
2021-05-09 01:30:00,35.9597,4.482069
2021-05-09 01:45:00,33.6748,4.403574
2021-05-09 02:00:00,31.3825,4.3878336
2021-05-09 02:15:00,29.1024,4.0412693
2021-05-09 02:30:00,26.9166,3.520176
2021-05-09 02:45:00,24.8165,3.2476392
2021-05-09 03:00:00,22.7756,2.950467
2021-05-09 03:15:00,20.7909,2.6212382
2021-05-09 03:30:00,19.0693,2.3731024
2021-05-09 03:45:00,17.5495,2.1527886
2021-05-09 04:00:00,16.2188,1.7475873
2021-05-09 04:15:00,15.0523,1.1234597
2021-05-09 04:30:00,14.0637,0.5220633
2021-05-09 04:45:00,13.2338,0.6445978
2021-05-09 05:00:00,12.5422,0.9767031
2021-05-09 05:15:00,11.966,1.2503998
2021-05-09 05:30:00,11.5041,1.3699335
2021-05-09 05:45:00,11.1449,1.5216923
2021-05-09 06:00:00,10.8785,1.8012882
2021-05-09 06:15:00,10.6906,1.9352604
2021-05-09 06:30:00,10.6146,2.0345993
2021-05-09 06:45:00,10.6555,2.0950336
2021-05-09 07:00:00,10.8079,1.9893185
2021-05-09 07:15:00,11.0796,1.9333929
2021-05-09 07:30:00,11.3359,2.1117256
2021-05-09 07:45:00,11.5766,2.1808405
2021-05-09 08:00:00,11.801,1.8677853
2021-05-09 08:15:00,12.0213,1.7333825
2021-05-09 08:30:00,12.2247,2.4522147
2021-05-09 08:45:00,12.4235,2.9193811
2021-05-09 09:00:00,12.63,2.9922998
2021-05-09 09:15:00,12.8509,2.7400491
2021-05-09 09:30:00,12.9524,2.6449802
2021-05-09 09:45:00,12.9779,2.5843408
2021-05-09 10:00:00,12.9588,2.6696615
2021-05-09 10:15:00,12.927,2.7159505
2021-05-09 10:30:00,12.8255,2.6451037
2021-05-09 10:45:00,12.674,2.5692713
2021-05-09 11:00:00,12.4796,2.5076964
2021-05-09 11:15:00,12.2557,2.4205606
2021-05-09 11:30:00,12.009,2.357012
2021-05-09 11:45:00,11.7402,2.358976
2021-05-09 12:00:00,11.45,2.280144
2021-05-09 12:15:00,11.1271,2.3338952
2021-05-09 12:30:00,10.8255,2.5680285
2021-05-09 12:45:00,10.5563,2.7798326
2021-05-09 13:00:00,10.3127,2.958798
2021-05-09 13:15:00,10.1055,3.068836
2021-05-09 13:30:00,10.0483,3.0988429
2021-05-09 13:45:00,10.1055,3.2261755
2021-05-09 14:00:00,10.2435,3.4242897
2021-05-09 14:15:00,10.4285,3.6900713
2021-05-09 14:30:00,10.6497,3.9124978
2021-05-09 14:45:00,10.8962,4.250782
2021-05-09 15:00:00,11.1568,4.2160716
2021-05-09 15:15:00,11.4139,3.7330887
2021-05-09 15:30:00,11.6552,3.4379013
2021-05-09 15:45:00,11.8926,3.407179
2021-05-09 16:00:00,12.1505,3.2267475
2021-05-09 16:15:00,12.4547,2.9105256
2021-05-09 16:30:00,12.7497,2.6117177
2021-05-09 16:45:00,13.048,2.5220773
2021-05-09 17:00:00,13.3628,2.6898782
2021-05-09 17:15:00,13.701,2.7803202
2021-05-09 17:30:00,14.0703,2.513638
2021-05-09 17:45:00,14.4923,2.3645823
2021-05-09 18:00:00,14.9833,2.622765
2021-05-09 18:15:00,15.5405,3.3338208
2021-05-09 18:30:00,16.0169,4.2998567
2021-05-09 18:45:00,16.4077,4.7832336
2021-05-09 19:00:00,16.7159,4.9780097
2021-05-09 19:15:00,16.9459,4.8535194
2021-05-09 19:30:00,17.1179,4.0938
2021-05-09 19:45:00,17.2082,2.898797
2021-05-09 20:00:00,17.2082,1.970752
2021-05-09 20:15:00,17.0804,1.8424431
2021-05-09 20:30:00,16.9161,2.5113575
2021-05-09 20:45:00,16.6938,4.0832505
2021-05-09 21:00:00,16.4077,8.30762
2021-05-09 21:15:00,16.0456,8.968824
2021-05-09 21:30:00,15.6817,9.809399
2021-05-09 21:45:00,15.3161,10.6868515
2021-05-09 22:00:00,14.9627,9.13502
2021-05-09 22:15:00,14.6074,10.338829
2021-05-09 22:30:00,14.4788,8.531875
2021-05-09 22:45:00,14.5667,6.4439344
2021-05-09 23:00:00,14.8802,4.639831
2021-05-09 23:15:00,15.4351,5.106467
2021-05-09 23:30:00,16.2115,9.020025
2021-05-09 23:45:00,17.2383,8.6813755
2021-05-10 00:00:00,19.5198,8.893742
2021-05-10 00:15:00,20.635,9.207014
2021-05-10 00:30:00,21.7466,9.29224
2021-05-10 00:45:00,22.8507,8.517627
2021-05-10 01:00:00,23.9527,8.593315
2021-05-10 01:15:00,25.0391,8.566974
2021-05-10 01:30:00,26.2105,7.9439254
2021-05-10 01:45:00,27.4407,7.451362
2021-05-10 02:00:00,28.7332,7.2257557
2021-05-10 02:15:00,30.0318,7.6613474
2021-05-10 02:30:00,31.1969,6.9875474
2021-05-10 02:45:00,32.2237,5.3835435
2021-05-10 03:00:00,33.0979,4.0513134
2021-05-10 03:15:00,33.7806,3.7697058
2021-05-10 03:30:00,34.1399,4.807416
2021-05-10 03:45:00,34.1801,5.7068477
2021-05-10 04:00:00,33.8734,6.243754
2021-05-10 04:15:00,33.2544,6.2295165
2021-05-10 04:30:00,32.4403,6.2405944
2021-05-10 04:45:00,31.4198,6.3233514
2021-05-10 05:00:00,30.2353,6.420547
2021-05-10 05:15:00,28.8827,6.310185
2021-05-10 05:30:00,27.4737,6.8707805
2021-05-10 05:45:00,26.0312,7.374852
2021-05-10 06:00:00,24.5856,7.377427
2021-05-10 06:15:00,23.1529,6.55588
2021-05-10 06:30:00,22.0001,6.0514364
2021-05-10 06:45:00,21.1232,5.9527593
2021-05-10 07:00:00,20.5402,5.3675866
2021-05-10 07:15:00,20.2493,5.0308814
2021-05-10 07:30:00,20.3175,4.708094
2021-05-10 07:45:00,20.7475,4.399444
2021-05-10 08:00:00,21.549,4.268468
2021-05-10 08:15:00,22.7569,4.3788433
2021-05-10 08:30:00,24.3664,5.8537602
2021-05-10 08:45:00,26.4334,7.7022457
2021-05-10 09:00:00,29.0097,8.902095
2021-05-10 09:15:00,32.1603,9.934352
2021-05-10 09:30:00,35.8479,10.591584
2021-05-10 09:45:00,40.1473,11.172339
2021-05-10 10:00:00,45.1183,11.634758
2021-05-10 10:15:00,50.7739,11.648174
2021-05-10 10:30:00,56.6275,11.316723
2021-05-10 10:45:00,62.467,11.029975
2021-05-10 11:00:00,68.09,10.773109
2021-05-10 11:15:00,73.306,10.410813
2021-05-10 11:30:00,78.0282,9.894404
2021-05-10 11:45:00,82.1149,9.378264
2021-05-10 12:00:00,85.5443,8.9715
2021-05-10 12:15:00,88.2633,8.608504
2021-05-10 12:30:00,90.2882,8.283719
2021-05-10 12:45:00,91.595,8.08048
2021-05-10 13:00:00,92.1967,7.926024
2021-05-10 13:15:00,92.0872,7.7356105
2021-05-10 13:30:00,91.3494,7.636929
2021-05-10 13:45:00,90.0712,7.700586
2021-05-10 14:00:00,88.2633,7.8309364
2021-05-10 14:15:00,86.1007,7.8347054
2021-05-10 14:30:00,83.4937,7.746677
2021-05-10 14:45:00,80.5946,7.7511325
2021-05-10 15:00:00,77.4755,7.833111
2021-05-10 15:15:00,74.2559,8.001619
2021-05-10 15:30:00,71.0236,8.150514
2021-05-10 15:45:00,67.8126,8.211764
2021-05-10 16:00:00,64.6766,8.175996
2021-05-10 16:15:00,61.5765,8.090183
2021-05-10 16:30:00,58.5834,8.155353
2021-05-10 16:45:00,55.7584,8.137612
2021-05-10 17:00:00,53.1533,8.106254
2021-05-10 17:15:00,50.7739,8.073862
2021-05-10 17:30:00,48.6778,7.981342
2021-05-10 17:45:00,46.8617,7.791658
2021-05-10 18:00:00,45.2884,7.5460277
2021-05-10 18:15:00,43.9416,7.3452325
2021-05-10 18:30:00,42.8395,7.161703
2021-05-10 18:45:00,41.9842,6.907663
2021-05-10 19:00:00,41.3325,6.7548943
2021-05-10 19:15:00,40.8455,6.418107
2021-05-10 19:30:00,40.4408,5.9392166
2021-05-10 19:45:00,40.1165,5.7509212
2021-05-10 20:00:00,39.8862,5.495768
2021-05-10 20:15:00,39.7486,5.20284
2021-05-10 20:30:00,39.7028,6.2311206
2021-05-10 20:45:00,39.7333,7.906656
2021-05-10 21:00:00,39.8403,7.241838
2021-05-10 21:15:00,40.0242,7.073246
2021-05-10 21:30:00,40.0703,7.163471
2021-05-10 21:45:00,40.0089,7.4836297
2021-05-10 22:00:00,39.8403,8.025255
2021-05-10 22:15:00,39.5504,8.357709
2021-05-10 22:30:00,39.1417,8.3728075
2021-05-10 22:45:00,38.6025,8.044279
2021-05-10 23:00:00,37.9521,7.816775
2021-05-10 23:15:00,37.1813,7.6776876
2021-05-10 23:30:00,36.2689,6.9317675
2021-05-10 23:45:00,35.2521,5.7782974
2021-05-11 00:00:00,31.8572,4.160292
2021-05-11 00:15:00,29.9842,4.1011896
2021-05-11 00:30:00,28.0635,4.1832066
2021-05-11 00:45:00,26.1154,4.530813
2021-05-11 01:00:00,24.1884,6.2937384
2021-05-11 01:15:00,22.2929,7.7143393
2021-05-11 01:30:00,20.523,7.907267
2021-05-11 01:45:00,18.8671,7.940383
2021-05-11 02:00:00,17.3139,7.6943088
2021-05-11 02:15:00,15.8666,7.7503133
2021-05-11 02:30:00,14.5058,8.102257
2021-05-11 02:45:00,13.221,8.504165
2021-05-11 03:00:00,12.009,8.563449
2021-05-11 03:15:00,10.8667,8.469825
2021-05-11 03:30:00,9.8373,8.505059
2021-05-11 03:45:00,8.9202,8.500535
2021-05-11 04:00:00,8.111,8.4779625
2021-05-11 04:15:00,7.407,8.453092
2021-05-11 04:30:00,6.8272,8.433072
2021-05-11 04:45:00,6.3648,8.471307
2021-05-11 05:00:00,6.0046,8.575963
2021-05-11 05:15:00,5.7426,8.932109
2021-05-11 05:30:00,5.5613,9.339736
2021-05-11 05:45:00,5.4688,9.418274
2021-05-11 06:00:00,5.4639,9.344192
2021-05-11 06:15:00,5.5467,9.34244
2021-05-11 06:30:00,5.6543,9.36354
2021-05-11 06:45:00,5.7918,9.498629
2021-05-11 07:00:00,5.955,9.531132
2021-05-11 07:15:00,6.1541,9.484563
2021-05-11 07:30:00,6.3447,8.936564
2021-05-11 07:45:00,6.5418,8.117399
2021-05-11 08:00:00,6.7402,7.1383944
2021-05-11 08:15:00,6.9453,6.695782
2021-05-11 08:30:00,7.1571,6.365633
2021-05-11 08:45:00,7.3809,5.381397
2021-05-11 09:00:00,7.617,4.5930805
2021-05-11 09:15:00,7.8815,3.9980645
2021-05-11 09:30:00,8.1592,3.3286953
2021-05-11 09:45:00,8.4558,2.5844936
