datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_ec_wind_speed_10m,original_ec_wind_speed_70m,original_gfs_wind_speed_10m,original_gfs_wind_speed_70m,fused_wind
2022-07-15 06:15:00,3.8717,51.28332359597147,47.41162359597147,47.41162359597147,1224.5686255008036,7.704306373999999,59.35633670445701,457.29940320943825,6,7,1,7.984016917999999,7.7725124800000005,6.460793,9.57566,5.9990177,9.06983,7.704306373999999
2022-07-15 06:30:00,6.3758,49.51858640536678,43.142786405366785,43.142786405366785,676.6646748282619,7.399327487999999,54.750047274672376,405.11352976878277,6,7,1,7.704306373999999,7.903298050000001,6.029728,9.253952,6.0695734,8.9839735,7.399327487999999
2022-07-15 06:45:00,8.9404,47.18557603584677,38.24517603584677,38.24517603584677,427.7792491730665,7.315739939999999,53.52005086971119,391.53877373837787,6,7,1,7.399327487999999,7.7107828099999995,6.137287,8.954825,6.052911,8.667784,7.315739939999999
2022-07-15 07:00:00,4.1452,46.18508471264757,42.03988471264757,42.03988471264757,1014.1822978681207,7.319378519,53.57330190439863,392.1232751509571,7,7,1,7.315739939999999,7.2079356500000005,6.5412073,8.662313,5.8188767,8.072006,7.319378519
2022-07-15 07:15:00,4.1452,46.79608054264395,42.65088054264395,42.65088054264395,1028.922137405957,7.203809312,51.89486860365791,373.8407376920473,7,7,1,7.319378519,6.333459210000001,6.703205,8.324905,5.7395706,7.311273,7.203809312
2022-07-15 07:30:00,6.2785,44.00935428910023,37.73085428910023,37.73085428910023,600.9533205224957,6.90135011,47.628633340797016,328.70187394565914,7,7,1,7.203809312,5.401837685,6.719552,7.8776574,5.1647987,6.2574472,6.90135011
2022-07-15 07:45:00,14.8118,42.12421877995241,27.31241877995241,27.31241877995241,184.39635129770028,6.748166931000001,45.53775692864197,307.2963854177779,7,7,1,6.90135011,5.39969535,6.7262154,7.7718863,4.8549633,5.2326775,6.748166931000001
2022-07-15 08:00:00,14.8118,37.91064357959207,23.09884357959207,23.09884357959207,155.9489296641676,6.394718145,40.892420153992234,261.49550115169785,8,7,1,6.748166931000001,6.133530824999999,6.5264797,7.4690776,4.116349,4.3707905,6.394718145
2022-07-15 08:15:00,16.1801,35.621073603825536,19.440973603825537,19.440973603825537,120.15360592215237,5.6229975450000005,31.61810139107603,177.78850649958164,8,7,1,6.394718145,7.0340971549999995,5.9412036,6.7285175,2.92684,3.040675,5.6229975450000005
2022-07-15 08:30:00,17.8076,28.169723795072127,10.362123795072126,10.362123795072126,58.18933370725529,4.825039743,23.281008521529504,112.33179137350152,8,7,1,5.6229975450000005,7.101256745000001,5.252745,5.8625455,1.9826028,2.1437654,4.825039743
2022-07-15 08:45:00,11.8601,23.89686866179108,12.03676866179108,12.03676866179108,101.48960507619766,4.197146636,17.616039884086117,73.93710253913389,8,7,1,4.825039743,6.783398425000001,4.596917,5.0234594,1.7836465,1.9535702,4.197146636
2022-07-15 09:00:00,14.858,22.058984080768052,7.200984080768052,7.200984080768052,48.46536597066573,3.511345251,12.329545471720252,43.29329093911346,9,7,1,4.197146636,6.34404994,3.747077,3.9504395,2.1435258,2.316046,3.511345251
2022-07-15 09:15:00,16.7065,19.350574184380186,2.6440741843801874,2.6440741843801874,15.826619476236948,2.197757847,4.830139554050076,10.615477107018636,9,7,1,3.511345251,5.63527478,2.2084894,1.9920323,2.4466558,2.6640952,2.197757847
2022-07-15 09:30:00,17.6676,18.102111079267928,0.43451107926792787,0.43451107926792787,2.4593667449002194,1.455363081,2.1180816975378125,3.082577905138341,9,7,1,2.197757847,5.50397133,1.0904202,1.1665213,2.6732168,2.945069,1.455363081
2022-07-15 09:45:00,4.9785,18.7853434907286,13.8068434907286,13.8068434907286,277.32938561807094,2.259853137,5.1069362008087404,11.540925793856493,9,7,1,1.455363081,4.33845129,1.9948618,2.2013361,2.8434143,3.1310997,2.259853137
2022-07-15 10:00:00,4.6972,21.124736151483088,16.42753615148309,16.42753615148309,349.73039505471456,3.7429583699999998,14.009737359553055,52.437863711440805,10,7,1,2.259853137,6.739550024999999,3.791507,4.046326,2.9859338,3.2781758,3.7429583699999998
2022-07-15 10:15:00,9.2054,24.337482410321893,15.132082410321894,15.132082410321894,164.38267097446746,4.568152251,20.868014988316364,95.32826964277915,10,7,1,3.7429583699999998,6.7904901099999995,4.773676,5.0506277,3.1395679,3.4441276,4.568152251
2022-07-15 10:30:00,26.0965,25.254943460561105,-0.8415565394388942,0.8415565394388942,-3.2247869987025677,4.680664761,21.908622604867187,102.54691778864988,10,7,1,4.568152251,6.12113696,4.8785424,5.1953287,3.2073283,3.525953,4.680664761
2022-07-15 10:45:00,23.9632,25.254943460561105,1.2917434605611042,1.2917434605611042,5.39052989593231,4.576650914,20.945733588617035,95.86131077274466,10,7,1,4.680664761,6.36859029,4.7186055,5.0430813,3.307131,3.6418033,4.576650914
2022-07-15 11:00:00,23.1875,25.254943460561105,2.0674434605611047,2.0674434605611047,8.916198208817185,4.477483495,20.04785844799742,89.76395531100476,11,7,1,4.576650914,6.360856999999999,4.5808954,4.8512015,3.4530454,3.7974324,4.477483495
2022-07-15 11:15:00,23.1875,23.89686866179108,0.7093686617910784,0.7093686617910784,3.0592718554615685,4.208593431,17.71225866745635,74.5436954760296,11,7,1,4.477483495,6.25404725,4.2435946,4.4303203,3.6019177,3.9516704,4.208593431
2022-07-15 11:30:00,8.0304,22.058984080768052,14.028584080768052,14.028584080768052,174.6934656218707,3.8057114709999995,14.48343980050098,55.119792988304525,11,7,1,4.208593431,6.925216825,3.695515,3.8226275,3.8753088,4.247163,3.8057114709999995
2022-07-15 11:45:00,3.1286,21.689966845134673,18.561366845134675,18.561366845134675,593.2802782652511,3.6186761899999995,13.094817368072913,47.38590382224391,11,7,1,3.8057114709999995,7.5224777,3.4063504,3.516733,4.122863,4.50273,3.6186761899999995
2022-07-15 12:00:00,0.0,22.06996914627984,22.06996914627984,22.06996914627984,220699691462.79837,3.3932081889999997,11.513861813896657,39.06893019392853,12,7,1,3.6186761899999995,7.984016917999999,3.0924098,3.2113197,4.2393217,4.611791,3.3932081889999997
2022-07-15 12:15:00,0.0,20.81582023037577,20.81582023037577,20.81582023037577,208158202303.7577,3.071528669,9.434288364488912,28.977687183140816,12,7,1,3.3932081889999997,7.704306373999999,2.6811988,2.7793667,4.312799,4.6834373,3.071528669
2022-07-15 12:30:00,0.0,19.350574184380186,19.350574184380186,19.350574184380186,193505741843.80185,2.678176585,7.172629820442263,19.209569237981224,12,7,1,3.071528669,7.399327487999999,2.2168329,2.2452188,4.32823,4.692345,2.678176585
2022-07-15 12:45:00,0.0,18.7853434907286,18.7853434907286,18.7853434907286,187853434907.286,2.246965971,5.048856074831972,11.34460779262407,12,7,1,2.678176585,7.315739939999999,1.6925774,1.6954359,4.318341,4.6712832,2.246965971
2022-07-15 13:00:00,0.0,18.102111079267928,18.102111079267928,18.102111079267928,181021110792.6793,1.711908395,2.9306303528714763,5.016970703722492,13,7,1,2.246965971,7.319378519,1.0370032,1.0599545,4.235992,4.574423,1.711908395
2022-07-15 13:15:00,0.0,18.102111079267928,18.102111079267928,18.102111079267928,181021110792.6793,1.6224607335,2.6323788317493584,4.270931290209937,13,7,1,1.711908395,7.203809312,0.9831136,0.91180885,4.1710587,4.5049934,1.6224607335
2022-07-15 13:30:00,0.0,18.102111079267928,18.102111079267928,18.102111079267928,181021110792.6793,1.799826622,3.239375869259931,5.830314928158416,13,7,1,1.6224607335,6.90135011,1.2969211,1.0785241,4.0607667,4.3929586,1.799826622
2022-07-15 13:45:00,0.0,18.102111079267928,18.102111079267928,18.102111079267928,181021110792.6793,1.760495805,3.0993454794225976,5.456384714769197,13,7,1,1.799826622,6.748166931000001,1.2594953,1.0416416,4.009132,4.3506565,1.760495805
2022-07-15 14:00:00,0.0,18.102111079267928,18.102111079267928,18.102111079267928,181021110792.6793,1.89335796,3.584804364695361,6.787317878938705,14,7,1,1.760495805,6.394718145,1.2853507,1.2787007,4.1908913,4.5562243,1.89335796
2022-07-15 14:15:00,0.0,18.7853434907286,18.7853434907286,18.7853434907286,187853434907.286,2.3192127879999997,5.378747956022732,12.47446104303678,14,7,1,1.89335796,5.6229975450000005,1.6987742,1.8660322,4.357123,4.7349796,2.3192127879999997
2022-07-15 14:30:00,0.0,18.7853434907286,18.7853434907286,18.7853434907286,187853434907.286,2.6997755960000003,7.288788268757156,19.678092692401663,14,7,1,2.3192127879999997,4.825039743,2.1079707,2.3519523,4.4841943,4.873777,2.6997755960000003
2022-07-15 14:45:00,0.0,20.250589536724178,20.250589536724178,20.250589536724178,202505895367.24176,2.9649984050000002,8.791215541652546,26.06594005901101,14,7,1,2.6997755960000003,4.197146636,2.4037616,2.6833503,4.562147,4.958443,2.9649984050000002
2022-07-15 15:00:00,0.0,21.689966845134673,21.689966845134673,21.689966845134673,216899668451.34674,3.2707679439999997,10.697922943497986,34.99042343097533,15,7,1,2.9649984050000002,3.511345251,2.7827473,3.0710125,4.5589437,4.9575505,3.2707679439999997
2022-07-15 15:15:00,0.0,21.689966845134673,21.689966845134673,21.689966845134673,216899668451.34674,3.442842712,11.853165939571515,40.80858596918042,15,7,1,3.2707679439999997,2.197757847,3.001091,3.2683766,4.5797424,4.9856358,3.442842712
2022-07-15 15:30:00,0.0,21.689966845134673,21.689966845134673,21.689966845134673,216899668451.34674,3.506371362,12.294640128253734,43.1095740518049,15,7,1,3.442842712,1.455363081,3.0724397,3.3204567,4.6397247,5.0605836,3.506371362
2022-07-15 15:45:00,0.0,21.689966845134673,21.689966845134673,21.689966845134673,216899668451.34674,3.551510458,12.61322653328337,44.79600594207898,15,7,1,3.506371362,2.259853137,3.1001067,3.3371217,4.7662334,5.206523,3.551510458
2022-07-15 16:00:00,0.0,21.689966845134673,21.689966845134673,21.689966845134673,216899668451.34674,3.53792589,12.516919603132292,44.283933926970256,16,7,1,3.551510458,3.7429583699999998,3.0414202,3.2736976,4.931694,5.396117,3.53792589
2022-07-15 16:15:00,0.0,21.689966845134673,21.689966845134673,21.689966845134673,216899668451.34674,3.51964461,12.38789818070205,43.60099906093678,16,7,1,3.53792589,4.568152251,3.0008159,3.2287133,5.002183,5.487073,3.51964461
2022-07-15 16:30:00,0.0,21.689966845134673,21.689966845134673,21.689966845134673,216899668451.34674,3.45331483,11.92538331509793,41.18210305546224,16,7,1,3.51964461,4.680664761,2.9010572,3.1210134,5.075494,5.580314,3.45331483
2022-07-15 16:45:00,0.0,21.689966845134673,21.689966845134673,21.689966845134673,216899668451.34674,3.4058334999999995,11.599701829722246,39.50665308167932,16,7,1,3.45331483,4.576650914,2.8133683,3.0338635,5.1788535,5.706289,3.4058334999999995
2022-07-15 17:00:00,0.0,22.119505497810028,22.119505497810028,22.119505497810028,221195054978.10025,3.4309780930000002,11.771610674645919,40.3881383440351,17,7,1,3.4058334999999995,4.477483495,2.8167956,3.0465407,5.2652087,5.8163223,3.4309780930000002
2022-07-15 17:15:00,0.0,22.119505497810028,22.119505497810028,22.119505497810028,221195054978.10025,3.6233210049999998,13.128455105274208,47.56860714613952,17,7,1,3.4309780930000002,4.208593431,3.019924,3.2683651,5.3723745,5.946781,3.6233210049999998
2022-07-15 17:30:00,0.0,22.119505497810028,22.119505497810028,22.119505497810028,221195054978.10025,3.7633553559999995,14.162843535533883,53.29981307564141,17,7,1,3.6233210049999998,3.8057114709999995,3.170501,3.428193,5.4452887,6.0415964,3.7633553559999995
2022-07-15 17:45:00,0.0,22.768996893573433,22.768996893573433,22.768996893573433,227689968935.7343,3.890031036,15.132341461043232,58.86527793080776,17,7,1,3.7633553559999995,3.6186761899999995,3.3075612,3.5829232,5.492289,6.1066337,3.890031036
2022-07-15 18:00:00,0.0,24.993147595648317,24.993147595648317,24.993147595648317,249931475956.4832,4.034207525,16.274830354766628,65.65604308529795,18,7,0,3.890031036,3.3932081889999997,3.3672152,3.6559193,5.49714,6.120491,4.034207525
2022-07-15 18:15:00,0.0,26.894393081500056,26.894393081500056,26.894393081500056,268943930815.00055,4.28094,18.3264472836,78.4544212342546,18,7,0,4.034207525,3.071528669,3.7038424,4.037311,5.428417,6.054285,4.28094
2022-07-15 18:30:00,0.0,27.697812021531988,27.697812021531988,27.697812021531988,276978120215.3199,4.7668602149999995,22.72295630934984,108.31715639822298,18,7,0,4.28094,2.678176585,4.338796,4.748517,5.3854933,6.0250897,4.7668602149999995
2022-07-15 18:45:00,0.0,30.644823034080243,30.644823034080243,30.644823034080243,306448230340.8024,5.05280984,25.530887279200826,129.00271846827675,18,7,0,4.7668602149999995,2.246965971,4.6543922,5.142915,5.487729,6.1672564,5.05280984
2022-07-15 19:00:00,0.0,36.58004514835284,36.58004514835284,36.58004514835284,365800451483.5284,5.258005834999999,27.646625360894035,145.36611746563977,19,7,0,5.05280984,1.711908395,4.858794,5.418957,5.6044183,6.3320684,5.258005834999999
2022-07-15 19:15:00,0.0,42.11803452359204,42.11803452359204,42.11803452359204,421180345235.9204,5.5490676,30.792151229369757,170.8677287211959,19,7,0,5.258005834999999,1.6224607335,5.184977,5.820657,5.6942554,6.4727654,5.5490676
2022-07-15 19:30:00,0.0,46.777733382964236,46.777733382964236,46.777733382964236,467777333829.6424,5.768856285,33.279702836984,191.98582287406748,19,7,0,5.5490676,1.799826622,5.4267583,6.1268277,5.7625194,6.593923,5.768856285
2022-07-15 19:45:00,0.0,47.05614759467295,47.05614759467295,47.05614759467295,470561475946.7295,5.781226124999999,33.4225755083825,193.22346669384606,19,7,0,5.768856285,1.760495805,5.4164505,6.159701,5.7784195,6.663127,5.781226124999999
2022-07-15 20:00:00,0.0,46.442534024577846,46.442534024577846,46.442534024577846,464425340245.77844,5.57142708,31.04079970775733,172.94155207665528,20,7,0,5.781226124999999,1.89335796,5.1246567,5.8704805,5.7840037,6.7387805,5.57142708
2022-07-15 20:15:00,0.0,42.84073943744713,42.84073943744713,42.84073943744713,428407394374.47125,5.26732755,27.744739518989004,146.14063083594453,20,7,0,5.57142708,2.3192127879999997,4.681699,5.462403,5.8211,6.877123,5.26732755
2022-07-15 20:30:00,0.0,39.51505306330031,39.51505306330031,39.51505306330031,395150530633.00305,5.197412635000001,27.013098098457654,140.3982173674183,20,7,0,5.26732755,2.6997755960000003,4.391326,5.666971,5.8536077,7.0696573,5.197412635000001
2022-07-15 20:45:00,0.0,35.65629864280578,35.65629864280578,35.65629864280578,356562986428.0578,5.049289419999999,25.49532364692393,128.73326794988878,20,7,0,5.197412635000001,2.9649984050000002,3.9283128,6.115805,5.5974436,7.1656523,5.049289419999999
2022-07-15 21:00:00,0.0,38.2069472450782,38.2069472450782,38.2069472450782,382069472450.782,5.156500009999999,26.589492353129994,137.1087175848097,21,7,0,5.049289419999999,3.2707679439999997,4.030444,6.5643716,5.170167,7.2466006,5.156500009999999
2022-07-15 21:15:00,0.0,35.52303318854195,35.52303318854195,35.52303318854195,355230331885.4195,5.13303941,26.34809358461315,135.2458027481875,21,7,0,5.156500009999999,3.442842712,3.9963357,6.561251,5.016997,7.4200926,5.13303941
2022-07-15 21:30:00,0.0,38.2069472450782,38.2069472450782,38.2069472450782,382069472450.782,5.226118025000001,27.31230961122991,142.7373535636294,21,7,0,5.13303941,3.506371362,4.0688205,6.7500334,4.9658175,7.593268,5.226118025000001
2022-07-15 21:45:00,0.0,39.917463860136,39.917463860136,39.917463860136,399174638601.36005,5.43318206,29.519467297105844,160.38464013939216,21,7,0,5.226118025000001,3.551510458,4.295678,7.1034184,4.9034424,7.739721,5.43318206
2022-07-15 22:00:00,0.0,39.51505306330031,39.51505306330031,39.51505306330031,395150530633.00305,5.31549807,28.25451973217373,150.18684510514638,22,7,0,5.43318206,3.53792589,4.151705,6.91176,4.8468976,7.8467093,5.31549807
2022-07-15 22:15:00,0.0,39.51505306330031,39.51505306330031,39.51505306330031,395150530633.00305,5.247927285,27.540740788647476,144.5318050338555,22,7,0,5.31549807,3.51964461,4.032867,6.923104,4.7550955,7.8745346,5.247927285
2022-07-15 22:30:00,0.0,39.917463860136,39.917463860136,39.917463860136,399174638601.36005,5.382357509999999,28.969772365453395,155.92567185418852,22,7,0,5.247927285,3.45331483,4.1601396,7.3063974,4.587978,7.8749166,5.382357509999999
2022-07-15 22:45:00,0.0,42.83843343872231,42.83843343872231,42.83843343872231,428384334387.2231,5.604583445000001,31.411355591968082,176.04756353575252,22,7,0,5.382357509999999,3.4058334999999995,4.4257464,7.7694597,4.4221444,7.8602366,5.604583445000001
2022-07-15 23:00:00,0.0,46.16411981286913,46.16411981286913,46.16411981286913,461641198128.6913,5.611560345000001,31.489609505576528,176.70584398102832,23,7,0,5.604583445000001,3.4309780930000002,4.4856777,7.7474604,4.3226833,7.834539,5.611560345000001
2022-07-15 23:15:00,0.0,46.16411981286913,46.16411981286913,46.16411981286913,461641198128.6913,5.557873954999999,30.88996289966733,171.6825202709773,23,7,0,5.611560345000001,3.6233210049999998,4.455219,7.621874,4.2576237,7.861524,5.557873954999999
2022-07-15 23:30:00,0.0,44.629978888037634,44.629978888037634,44.629978888037634,446299788880.37634,5.51086679,30.3696527771249,167.36311091328886,23,7,0,5.557873954999999,3.7633553559999995,4.3633804,7.4437366,4.3497496,8.1578,5.51086679
2022-07-15 23:45:00,0.0,42.01287564802646,42.01287564802646,42.01287564802646,420128756480.2646,5.37617059,28.903210212780948,155.38858870254057,23,7,0,5.51086679,3.890031036,4.097393,7.10155,4.7348886,8.418533,5.37617059
2022-07-16 00:00:00,0.0,33.158995650008535,33.158995650008535,33.158995650008535,331589956500.0853,6.03984985,36.47978621054503,220.33243127179247,0,7,0,5.37617059,4.034207525,5.5674944,8.093486,4.469225,5.623474,6.03984985
2022-07-16 00:15:00,0.0,41.1398795761808,41.1398795761808,41.1398795761808,411398795761.808,6.983316654999999,48.766711504000384,340.55338865546594,0,7,0,6.03984985,4.28094,5.9849,8.476619,6.1488447,9.493852,6.983316654999999
2022-07-16 00:30:00,0.0,42.12421877995241,42.12421877995241,42.12421877995241,421242187799.52405,6.8924018,47.50520257264324,327.4249437210509,0,7,0,6.983316654999999,4.7668602149999995,5.939192,8.346197,6.160671,9.121559,6.8924018
2022-07-16 00:45:00,0.0,42.12421877995241,42.12421877995241,42.12421877995241,421242187799.52405,6.80426595,46.298035118329395,315.0241439075529,0,7,0,6.8924018,5.05280984,5.8261013,8.356796,5.978095,9.0530205,6.80426595
2022-07-16 01:00:00,0.0,42.12421877995241,42.12421877995241,42.12421877995241,421242187799.52405,6.7626636,45.73361896676496,309.281080282811,1,7,0,6.80426595,5.258005834999999,5.8334827,8.544526,5.608383,8.685333,6.7626636
2022-07-16 01:15:00,0.0,41.47640392420008,41.47640392420008,41.47640392420008,414764039242.0008,6.6560544,44.30306017575936,294.8835786163279,1,7,0,6.7626636,5.5490676,5.763042,8.530787,5.323679,8.432848,6.6560544
2022-07-16 01:30:00,0.0,37.53904761619029,37.53904761619029,37.53904761619029,375390476161.90283,6.495279490000001,42.18865565321467,274.0271097749978,1,7,0,6.6560544,5.768856285,5.542434,8.423819,5.1994176,8.381951,6.495279490000001
2022-07-16 01:45:00,0.0,37.53904761619029,37.53904761619029,37.53904761619029,375390476161.90283,6.545892160000001,42.84870417034948,280.48299669485,1,7,0,6.495279490000001,5.781226124999999,5.6323533,8.591296,5.0791874,8.200134,6.545892160000001
2022-07-16 02:00:00,0.0,41.247669793831015,41.247669793831015,41.247669793831015,412476697938.3101,6.7012849899999996,44.90722051719929,300.93608279452764,2,7,0,6.545892160000001,5.57142708,5.8439317,8.984499,4.922937,7.9475384,6.7012849899999996
2022-07-16 02:15:00,0.0,43.53885774689515,43.53885774689515,43.53885774689515,435388577468.9514,7.2088605999999995,51.967671150232356,374.62769702866666,2,7,0,6.7012849899999996,5.26732755,6.4677024,9.916566,4.8258224,7.7199454,7.2088605999999995
2022-07-16 02:30:00,0.0,47.360028064791,47.360028064791,47.360028064791,473600280647.91003,7.5669287999999995,57.25841146426943,433.2703227512305,2,7,0,7.2088605999999995,5.197412635000001,6.958968,10.327729,4.923481,7.669904,7.5669287999999995
2022-07-16 02:45:00,0.0,48.98622907913124,48.98622907913124,48.98622907913124,489862290791.3124,7.39435227,54.67644549285415,404.2968988456173,2,7,0,7.5669287999999995,5.049289419999999,7.875745,11.37259,2.012678,3.1143057,7.39435227
2022-07-16 03:00:00,0.0,55.89087250205297,55.89087250205297,55.89087250205297,558908725020.5298,9.55352512,91.26984221847101,871.9487303325993,3,7,0,7.39435227,5.156500009999999,8.636452,12.143785,7.1812778,11.221612,9.55352512
2022-07-16 03:15:00,0.0,66.36479717748936,66.36479717748936,66.36479717748936,663647971774.8937,9.83425736,96.71261782271418,951.0967736278941,3,7,0,9.55352512,5.13303941,9.195898,12.696718,6.8830504,10.296713,9.83425736
2022-07-16 03:30:00,0.0,67.96904305151361,67.96904305151361,67.96904305151361,679690430515.1361,9.948131874999998,98.96532780239097,984.5201320307891,3,7,0,9.83425736,5.226118025000001,9.588265,13.10189,6.0085745,9.772407,9.948131874999998
