datetime,power,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h
2021-05-01 00:00:00,29.6714,8.36132049,69.91168033649384,584.5539652878562,0,5,0,8.36132049,8.36132049
2021-05-01 00:15:00,29.1351,8.12407975,66.00067178436007,536.194721129716,0,5,0,8.36132049,8.36132049
2021-05-01 00:30:00,28.5939,8.04462129,64.71593169952126,520.6151619521547,0,5,0,8.12407975,8.36132049
2021-05-01 00:45:00,28.0354,8.136530755,66.20313272706089,538.6638255110779,0,5,0,8.04462129,8.36132049
2021-05-01 01:00:00,27.4607,8.27984829,68.55588770541593,567.6323495871201,1,5,0,8.136530755,8.36132049
2021-05-01 01:15:00,26.846,8.45313425,71.45547864852306,604.0227539139739,1,5,0,8.27984829,8.36132049
2021-05-01 01:30:00,26.1943,8.5879208,73.75238366707262,633.3796297440332,1,5,0,8.45313425,8.36132049
2021-05-01 01:45:00,25.5088,8.6019612,73.99373648630544,636.4912502982237,1,5,0,8.5879208,8.36132049
2021-05-01 02:00:00,24.7929,8.671992875,75.20346042405077,652.1638729727129,2,5,0,8.6019612,8.36132049
2021-05-01 02:15:00,24.0616,8.6687984,75.14806569984256,651.4434317018901,2,5,0,8.671992875,8.36132049
2021-05-01 02:30:00,23.3508,8.670215995,75.17264539995384,651.7630725331428,2,5,0,8.6687984,8.36132049
2021-05-01 02:45:00,22.671,8.597134025,73.91071344381271,635.4203093598272,2,5,0,8.670215995,8.36132049
2021-05-01 03:00:00,22.042,8.6276363,74.43610812507771,642.2076684906453,3,5,0,8.597134025,8.36132049
2021-05-01 03:15:00,21.4607,8.78782699,77.22590320617245,678.6478765223297,3,5,0,8.6276363,8.36132049
2021-05-01 03:30:00,20.9846,8.870518445,78.68609748308522,697.9864790887755,3,5,0,8.78782699,8.36132049
2021-05-01 03:45:00,20.6172,8.85242215,78.36537792181063,693.7234073081574,3,5,0,8.870518445,8.36132049
2021-05-01 04:00:00,20.3628,8.776680125,77.03011401657002,676.0686707157141,4,5,0,8.85242215,8.36132049
2021-05-01 04:15:00,20.2561,8.641796905,74.68065374726757,645.3750424165136,4,5,0,8.776680125,8.36132049
2021-05-01 04:30:00,20.2078,8.648551675,74.7974460751453,646.8895775389202,4,5,0,8.641796905,8.36132049
2021-05-01 04:45:00,20.2271,8.6832855,75.39944707451025,654.7149254901124,4,5,0,8.648551675,8.36132049
2021-05-01 05:00:00,20.3239,8.67929705,75.33019728213871,653.8131590467846,5,5,0,8.6832855,8.36132049
2021-05-01 05:15:00,20.4896,8.746707995,76.50490074979692,669.16602704493,5,5,0,8.67929705,8.36132049
2021-05-01 05:30:00,20.6961,8.889302305,79.0196954696783,702.4299610790093,5,5,0,8.746707995,8.36132049
2021-05-01 05:45:00,20.9446,8.912942755,79.44054855390698,708.049061686771,5,5,0,8.889302305,8.36132049
2021-05-01 06:00:00,21.2163,9.193818536000002,84.52629927289722,777.119457034646,6,5,1,8.912942755,8.36132049
2021-05-01 06:15:00,21.5223,9.074732625,82.35077221523937,747.3112393155762,6,5,1,9.193818536000002,8.12407975
2021-05-01 06:30:00,21.7287,9.085853707999998,82.55273760317732,750.0620970573796,6,5,1,9.074732625,8.04462129
2021-05-01 06:45:00,21.8222,9.183974123999999,84.34538071030154,774.6257939223381,6,5,1,9.085853707999998,8.136530755
2021-05-01 07:00:00,21.7702,9.281874288,86.15319029823549,799.663081858363,7,5,1,9.183974123999999,8.27984829
2021-05-01 07:15:00,21.5737,9.267957756000001,85.89504096700058,796.0716111320509,7,5,1,9.281874288,8.45313425
2021-05-01 07:30:00,21.2264,9.22687222,85.13517096420775,785.5313439145991,7,5,1,9.267957756000001,8.5879208
2021-05-01 07:45:00,20.7059,9.1722489,84.1301498835512,771.6626747262376,7,5,1,9.22687222,8.6019612
2021-05-01 08:00:00,20.0254,8.949312688,80.09019758759777,716.7522214551157,8,5,1,9.1722489,8.671992875
2021-05-01 08:15:00,19.1833,8.571287432,73.46696824196115,629.7065015594648,8,5,1,8.949312688,8.6687984
2021-05-01 08:30:00,18.2548,8.294353699999998,68.79630330070367,570.6208728285136,8,5,1,8.571287432,8.670215995
2021-05-01 08:45:00,17.2323,8.235493031999999,67.82334548012054,558.5586891084613,8,5,1,8.294353699999998,8.597134025
2021-05-01 09:00:00,16.1379,8.00344014,64.05505407456323,512.6607909502299,9,5,1,8.235493031999999,8.6276363
2021-05-01 09:15:00,14.9939,7.166148859,51.353689469346996,368.0081831962013,9,5,1,8.00344014,8.78782699
2021-05-01 09:30:00,13.999,6.497973377000001,42.2236580082008,274.3682056168417,9,5,1,7.166148859,8.870518445
2021-05-01 09:45:00,13.1391,5.945237163,35.34584492431629,210.1394308016801,9,5,1,6.497973377000001,8.85242215
2021-05-01 10:00:00,12.3958,5.199399705,27.03375729235409,140.55930969090747,10,5,1,5.945237163,8.776680125
2021-05-01 10:15:00,11.7484,4.278871903000001,18.308744762282846,78.3407735425305,10,5,1,5.199399705,8.641796905
2021-05-01 10:30:00,11.2444,3.511648485,12.331675082202795,43.30450811992969,10,5,1,4.278871903000001,8.648551675
2021-05-01 10:45:00,10.879,3.1643101319999998,10.012858611477856,31.683789954582828,10,5,1,3.511648485,8.6832855
2021-05-01 11:00:00,10.6461,3.0717349449999998,9.435555572334152,28.983525777028287,11,5,1,3.1643101319999998,8.67929705
2021-05-01 11:15:00,10.5592,3.1166372090000003,9.713427492523312,30.273229550121727,11,5,1,3.0717349449999998,8.746707995
