datetime,actual_power,predicted_power,fused_corrected_wind,error,abs_error,corrected_gfs_70m,original_gfs_70m,corrected_ec_70m,original_ec_70m
2022-10-26 04:30:00,30.31,65.75855954076029,7.799352096114603,35.448559540760286,35.448559540760286,8.013396560272424,12.101619,7.585307631956781,12.210749
2022-10-26 04:45:00,24.27,65.75855954076029,7.788974192355053,41.48855954076029,41.48855954076029,8.013396560272424,12.026226,7.564551824437682,12.150659
2022-10-26 05:00:00,18.93,66.12713012145583,7.751672243241911,47.197130121455835,47.197130121455835,7.91032676232367,12.094819,7.593017724160153,11.821818
2022-10-26 05:15:00,18.22,64.69579676909301,7.759899373728324,46.47579676909301,46.47579676909301,8.013396560272424,12.243281,7.506402187184223,11.366885
2022-10-26 05:30:00,25.82,64.69579676909301,7.759899373728324,38.87579676909301,38.87579676909301,8.013396560272424,12.244095,7.506402187184223,10.994466
2022-10-26 05:45:00,28.39,64.69579676909301,7.759899373728324,36.30579676909301,36.30579676909301,8.013396560272424,12.207008,7.506402187184223,10.744622
2022-10-26 06:00:00,28.11,62.08923911653432,7.721681215366269,33.97923911653432,33.97923911653432,8.013396560272424,12.186329,7.429965870460114,10.555614
2022-10-26 06:15:00,33.86,61.804717797266655,7.511238078306707,27.944717797266655,27.944717797266655,7.895656320703696,12.18432,7.1268198359097195,10.46362
2022-10-26 06:30:00,29.5,60.72012731818086,7.469980573303339,31.220127318180857,31.220127318180857,7.895656320703696,11.9744425,7.044304825902981,10.598651
2022-10-26 06:45:00,25.59,59.89234687432496,7.356933703523412,34.302346874324954,34.302346874324954,7.6695625811438415,11.578942,7.044304825902981,10.76907
2022-10-26 07:00:00,22.75,52.432096299146146,6.932814551952163,29.682096299146146,29.682096299146146,7.023475374270586,11.084625,6.842153729633739,10.644376
2022-10-26 07:15:00,22.76,48.310783007138134,6.8160617862575315,25.550783007138133,25.550783007138133,6.789969842881324,10.480461,6.842153729633739,10.421868
2022-10-26 07:30:00,23.36,45.878365630585954,6.636221664552734,22.518365630585954,22.518365630585954,6.430289599471728,9.8698015,6.842153729633739,10.38328
2022-10-26 07:45:00,24.26,44.72269651616105,6.623890680495881,20.46269651616105,20.46269651616105,6.279383764160872,9.687302,6.968397596830891,10.368242
2022-10-26 08:00:00,27.46,47.15511389271323,6.7913960024352455,19.69511389271323,19.69511389271323,6.538487178967511,9.88442,7.044304825902981,10.536342
2022-10-26 08:15:00,34.54,48.310783007138134,6.955345763384006,13.770783007138135,13.770783007138135,6.728191181653283,10.095984,7.18250034511473,10.58338
2022-10-26 08:30:00,37.98,52.192995581521025,7.184831109946195,14.212995581521028,14.212995581521028,7.141510136565614,10.122842,7.228152083326777,10.476638
2022-10-26 08:45:00,37.72,56.8777257339286,7.327587709157715,19.1577257339286,19.1577257339286,7.141510136565614,10.027212,7.513665281749817,10.266091
2022-10-26 09:00:00,36.35,59.31835377470493,7.300925602182337,22.96835377470493,22.96835377470493,7.1903115540892735,9.549673,7.4115396502754,10.207659
2022-10-26 09:15:00,28.87,55.88337692046246,7.123381375855847,27.01337692046246,27.01337692046246,6.835223101436294,8.759025,7.4115396502754,9.875803
2022-10-26 09:30:00,20.42,48.89802390356472,6.95193985518975,28.47802390356472,28.47802390356472,6.37953312816951,7.707553,7.524346582209991,9.101137
2022-10-26 09:45:00,20.28,48.310783007138134,6.872679716713616,28.030783007138133,28.030783007138133,6.462571372069348,6.598942,7.282788061357885,8.494408
2022-10-26 10:00:00,19.05,40.829003352423605,6.418671061020449,21.779003352423604,21.779003352423604,5.919292457030846,5.4991326,6.918049665010052,8.147189
2022-10-26 10:15:00,18.35,33.92068853512452,6.121840563948533,15.570688535124518,15.570688535124518,5.325631462887014,4.5746303,6.918049665010052,8.166082
2022-10-26 10:30:00,17.85,28.153622867535233,5.947292897717167,10.303622867535232,10.303622867535232,4.976536130424283,3.984693,6.918049665010052,8.287063
2022-10-26 10:45:00,17.85,28.153622867535233,5.933524982279194,10.303622867535232,10.303622867535232,4.949000299548336,3.4861221,6.918049665010052,8.133897
2022-10-26 11:00:00,13.31,30.303505606767246,6.18166466347414,16.993505606767243,16.993505606767243,5.512728797400944,3.0777848,6.850600529547337,7.8582816
2022-10-26 11:15:00,8.29,30.303505606767246,6.1468694049909764,22.013505606767247,22.013505606767247,5.516824019895565,2.6308136,6.776914790086387,7.595358
2022-10-26 11:30:00,4.05,28.153622867535233,5.882223392687685,24.103622867535233,24.103622867535233,5.036994998078424,1.8360918,6.727451787296944,7.546163
2022-10-26 11:45:00,3.12,28.153622867535233,5.882223392687685,25.033622867535232,25.033622867535232,5.036994998078424,1.2201515,6.727451787296944,7.550992
2022-10-26 12:00:00,2.89,30.55114552620678,6.079152109883594,27.66114552620678,27.66114552620678,5.550393338097244,1.2683696,6.607910881669944,7.412801
2022-10-26 12:15:00,2.89,28.40126278697477,5.909272047206392,25.51126278697477,25.51126278697477,5.550393338097244,1.5635655,6.26815075631554,7.164994
2022-10-26 12:30:00,1.68,28.40126278697477,5.890675753375149,26.72126278697477,26.72126278697477,5.607794400348433,1.7199053,6.173557106401866,7.0103006
2022-10-26 12:45:00,2.17,28.40126278697477,5.910703590874137,26.231262786974767,26.231262786974767,5.607794400348433,1.7582284,6.213612781399841,6.6861806
2022-10-26 13:00:00,1.93,28.40126278697477,5.8996485643304215,26.47126278697477,26.47126278697477,5.803732125222402,1.7373772,5.995565003438441,6.459119
2022-10-26 13:15:00,0.62,26.810043351907424,5.782528245180075,26.190043351907423,26.190043351907423,5.7948699473872125,1.7562824,5.770186542972937,6.310658
2022-10-26 13:30:00,0.46,26.810043351907424,5.760535250545493,26.350043351907424,26.350043351907424,5.7948699473872125,1.8602269,5.726200553703774,6.219469
2022-10-26 13:45:00,0.08,26.405950156688426,5.720713783028387,26.325950156688428,26.325950156688428,5.7948699473872125,1.9874209,5.6465576186695605,6.1016135
2022-10-26 14:00:00,0.0,24.297207077683584,5.5313774713466675,24.297207077683584,24.297207077683584,5.538079505111546,2.1524925,5.524675437581789,6.1052136
2022-10-26 14:15:00,0.0,25.270030132860796,5.582402715758361,25.270030132860796,25.270030132860796,5.47346039852132,2.116672,5.691345032995401,6.234933
