datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_gfs_wind_speed_70m
2022-07-14 23:45:00,116.3102,62.16723705572872,-54.142962944271275,54.142962944271275,-46.55048563205654,9.7260639,94.5963189868832,920.0498431712093,23,7,0,9.095890579999999,10.31605428,9.7260639
2022-07-15 00:00:00,111.2877,38.43625230403735,-72.85144769596265,72.85144769596265,-65.46226374470533,5.29471852,28.03404420603099,148.43237304817097,0,7,0,9.7260639,9.27185987,5.29471852
2022-07-15 00:15:00,108.7764,31.664939635644064,-77.11146036435593,77.11146036435593,-70.88988085399677,6.614449533999999,43.75094263783281,289.38840214287393,0,7,0,5.29471852,7.49403158,6.614449533999999
2022-07-15 00:30:00,108.7764,34.22486310315012,-74.55153689684988,74.55153689684988,-68.53649954401529,7.3266564,53.67989400366096,393.2941389532442,0,7,0,6.614449533999999,7.31378116,7.3266564
2022-07-15 00:45:00,108.7764,38.805006222331485,-69.97139377766851,69.97139377766851,-64.32589584802948,8.00418234,64.06693493196788,512.8034291603864,0,7,0,7.3266564,7.969410959999999,8.00418234
2022-07-15 01:00:00,108.7764,40.42087255498651,-68.35552744501348,68.35552744501348,-62.84040236552178,8.12842968,66.0713690627049,537.0564772875243,1,7,0,8.00418234,8.322248199999999,8.12842968
2022-07-15 01:15:00,108.7764,36.19931762872531,-72.57708237127468,72.57708237127468,-66.72134981908076,7.587230168,57.566061622209304,436.76695939297343,1,7,0,8.12842968,6.944270592,7.587230168
2022-07-15 01:30:00,108.7764,35.504592194565234,-73.27180780543476,73.27180780543476,-67.3600227610941,6.787964708,46.07646487705352,312.7654174548408,1,7,0,7.587230168,5.887930551999999,6.787964708
2022-07-15 01:45:00,108.7764,33.6234118123424,-75.1529881876576,75.1529881876576,-69.08942397500621,6.60034606,43.56456811175752,287.5412254920404,1,7,0,6.787964708,5.64988914,6.60034606
2022-07-15 02:00:00,75.1319,31.989514509357722,-43.14238549064228,43.14238549064228,-57.4221941477589,7.366634029999999,54.26729693195403,399.7673162950471,2,7,0,6.60034606,6.32773162,7.366634029999999
2022-07-15 02:15:00,7.8428,36.129082812007454,28.286282812007453,28.286282812007453,360.66561401464895,8.8045601,77.520278554512,682.5319515019421,2,7,0,7.366634029999999,6.76245472,8.8045601
2022-07-15 02:30:00,3.2501,37.21225049396227,33.96215049396227,33.96215049396227,1044.957090226964,8.93966976,79.91769541785844,714.4378050159196,2,7,0,8.8045601,6.93321972,8.93966976
2022-07-15 02:45:00,0.8525,36.42081324541879,35.56831324541879,35.56831324541879,4172.2361088791995,8.6835546,75.40412049118117,654.7757973501506,2,7,0,8.93966976,7.15287349,8.6835546
2022-07-15 03:00:00,0.0,33.93744030917003,33.93744030917003,33.93744030917003,339374403091.70026,7.605421712,57.842439417361014,439.91614461984204,3,7,0,8.6835546,8.12373352,7.605421712
2022-07-15 03:15:00,0.0,31.271713720126915,31.271713720126915,31.271713720126915,312717137201.26917,6.0552311539999994,36.66582432837217,222.02004176025025,3,7,0,7.605421712,7.508799886,6.0552311539999994
2022-07-15 03:30:00,0.0,28.399788336460666,28.399788336460666,28.399788336460666,283997883364.6067,5.86751382,34.427718427890994,202.00511366671907,3,7,0,6.0552311539999994,7.23774002,5.86751382
2022-07-15 03:45:00,0.0,31.137048056896507,31.137048056896507,31.137048056896507,311370480568.965,7.184830799999999,51.62179362462863,370.8938527854754,3,7,0,5.86751382,6.851253108,7.184830799999999
2022-07-15 04:00:00,0.0,33.46302663130627,33.46302663130627,33.46302663130627,334630266313.06274,7.522039,56.58107071752101,425.605020598951,4,7,0,7.184830799999999,7.13500907,7.522039
2022-07-15 04:15:00,0.0,33.49495019688243,33.49495019688243,33.49495019688243,334949501968.8243,7.53186938,56.72905635738158,427.2758425344567,4,7,0,7.522039,6.985178144000001,7.53186938
2022-07-15 04:30:00,0.0,33.49495019688243,33.49495019688243,33.49495019688243,334949501968.8243,7.6379759400000005,58.33867646001889,445.5894071730687,4,7,0,7.53186938,6.673027759999999,7.6379759400000005
2022-07-15 04:45:00,0.0,34.600769318971395,34.600769318971395,34.600769318971395,346007693189.7139,8.041605599999999,64.66742062595134,520.0298918432057,4,7,0,7.6379759400000005,7.02645006,8.041605599999999
2022-07-15 05:00:00,0.0,36.515195405626294,36.515195405626294,36.515195405626294,365151954056.26294,8.25435527,68.13438092337677,562.4053862430625,5,7,0,8.041605599999999,7.7344001,8.25435527
2022-07-15 05:15:00,0.0,36.515195405626294,36.515195405626294,36.515195405626294,365151954056.26294,8.09149544,65.47229845554078,529.7688043993272,5,7,0,8.25435527,8.51061106,8.09149544
2022-07-15 05:30:00,0.0,35.60001056496355,35.60001056496355,35.60001056496355,356000105649.63544,8.06289414,65.01026191284633,524.1708598169538,5,7,0,8.09149544,9.095890579999999,8.06289414
2022-07-15 05:45:00,0.0,36.515195405626294,36.515195405626294,36.515195405626294,365151954056.26294,8.27373722,68.45472758561331,566.3764275100496,5,7,0,8.06289414,9.7260639,8.27373722
2022-07-15 06:00:00,0.5115,35.54471451899531,35.033214518995315,35.033214518995315,6849.1131640437925,8.699978419999999,75.68962450846568,658.4980998415544,6,7,1,8.27373722,5.29471852,8.699978419999999
2022-07-15 06:15:00,3.8717,36.336151767538794,32.4644517675388,32.4644517675388,838.5063843709006,8.8884334,79.00424830623557,702.2239993870377,6,7,1,8.699978419999999,6.614449533999999,8.8884334
2022-07-15 06:30:00,6.3758,36.515195405626294,30.139395405626296,30.139395405626296,472.71550798887586,8.80429403,77.51559336669364,682.4700759102883,6,7,1,8.8884334,7.3266564,8.80429403
2022-07-15 06:45:00,8.9404,36.515195405626294,27.574795405626293,27.574795405626293,308.42910132413965,8.494428319999999,72.155312483618,612.9181297992942,6,7,1,8.80429403,8.00418234,8.494428319999999
2022-07-15 07:00:00,4.1452,35.669620733988474,31.524420733988475,31.524420733988475,760.5042134984574,7.91056588,62.57705254182017,495.01989670828993,7,7,1,8.494428319999999,8.12842968,7.91056588
2022-07-15 07:15:00,4.1452,33.635358586532696,29.490158586532697,29.490158586532697,711.4290870257114,7.16504754,51.33790625046005,367.8385388886094,7,7,1,7.91056588,7.587230168,7.16504754
2022-07-15 07:30:00,6.2785,30.941583655861333,24.663083655861332,24.663083655861332,392.8180873867886,6.1322982559999994,37.60508190054063,230.60557815542248,7,7,1,7.16504754,6.787964708,6.1322982559999994
2022-07-15 07:45:00,14.8118,26.813026581958095,12.001226581958095,12.001226581958095,81.02476791379588,5.12802395,26.296629631773605,134.84974655601474,7,7,1,6.1322982559999994,6.60034606,5.12802395
2022-07-15 08:00:00,14.8118,24.02486083725685,9.21306083725685,9.21306083725685,62.20081847605805,4.28337469,18.347298734932593,78.58835503107927,8,7,1,5.12802395,7.366634029999999,4.28337469
2022-07-15 08:15:00,16.1801,20.669243805440342,4.489143805440342,4.489143805440342,27.74484584561194,2.9798614999999997,8.879574559182249,26.459902365286652,8,7,1,4.28337469,8.8045601,2.9798614999999997
