datetime,power,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h
2021-05-01 00:00:00,29.6714,6.6187296,43.80758151791616,289.9505364970446,0,5,0,6.6187296,6.6187296
2021-05-01 00:15:00,29.1351,6.528595,42.622552674025,278.2653842748763,0,5,0,6.6187296,6.6187296
2021-05-01 00:30:00,28.5939,6.5813046,43.31357023798116,285.0597990496485,0,5,0,6.528595,6.6187296
2021-05-01 00:45:00,28.0354,6.6786137,44.603880953827684,297.89209041140265,0,5,0,6.5813046,6.6187296
2021-05-01 01:00:00,27.4607,6.7220216,45.185574390866556,303.7384070638118,1,5,0,6.6786137,6.6187296
2021-05-01 01:15:00,26.846,6.761263,45.714677355168995,309.08895655844196,1,5,0,6.7220216,6.6187296
2021-05-01 01:30:00,26.1943,6.867929,47.168448749041005,323.94955704855244,1,5,0,6.761263,6.6187296
2021-05-01 01:45:00,25.5088,6.965313,48.515585187969,337.92623621236794,1,5,0,6.867929,6.6187296
2021-05-01 02:00:00,24.7929,7.040805,49.572935048024995,349.03336895080963,2,5,0,6.965313,6.6187296
2021-05-01 02:15:00,24.0616,7.068224,49.959790514176,353.12699034727115,2,5,0,7.040805,6.6187296
2021-05-01 02:30:00,23.3508,7.0447593,49.62863359493649,349.62177806422125,2,5,0,7.068224,6.6187296
2021-05-01 02:45:00,22.671,6.9365315,48.115469250492254,333.7544680933209,2,5,0,7.0447593,6.6187296
2021-05-01 03:00:00,22.042,6.804209,46.297260115681006,315.01623395445773,3,5,0,6.9365315,6.6187296
2021-05-01 03:15:00,21.4607,6.7342806,45.35053519953636,305.4032293938548,3,5,0,6.804209,6.6187296
2021-05-01 03:30:00,20.9846,6.6515293,44.24284202875849,294.28256006955854,3,5,0,6.7342806,6.6187296
2021-05-01 03:45:00,20.6172,6.508463,42.360090622369,275.6990824923356,3,5,0,6.6515293,6.6187296
2021-05-01 04:00:00,20.3628,6.3587465,40.433657051262244,257.1073752569141,4,5,0,6.508463,6.6187296
2021-05-01 04:15:00,20.2561,6.2470527,39.025667436577294,243.79540112897226,4,5,0,6.3587465,6.6187296
2021-05-01 04:30:00,20.2078,6.2244425,38.74368443580625,241.157836008821,4,5,0,6.2470527,6.6187296
2021-05-01 04:45:00,20.2271,6.305114,39.754462552995996,250.65641840537077,4,5,0,6.2244425,6.6187296
2021-05-01 05:00:00,20.3239,6.456011,41.680078032121,269.08704225623154,5,5,0,6.305114,6.6187296
2021-05-01 05:15:00,20.4896,6.6333613,44.001482136337685,291.87772874582373,5,5,0,6.456011,6.6187296
2021-05-01 05:30:00,20.6961,6.7947617,46.16878655978688,313.70590265191464,5,5,0,6.6333613,6.6187296
2021-05-01 05:45:00,20.9446,6.8136287,46.42553606146369,316.3263649212739,5,5,0,6.7947617,6.6187296
2021-05-01 06:00:00,21.2163,6.6928988,44.79489434704144,299.8076946214404,6,5,1,6.8136287,6.6187296
2021-05-01 06:15:00,21.5223,6.6465235,44.17627463605225,293.6186475109752,6,5,1,6.6928988,6.528595
2021-05-01 06:30:00,21.7287,6.6231694,43.86637290109636,290.53441868753066,6,5,1,6.6465235,6.5813046
2021-05-01 06:45:00,21.8222,6.5916047,43.44925252106209,286.40029712931977,6,5,1,6.6231694,6.6786137
2021-05-01 07:00:00,21.7702,6.5990624,43.54762455909376,287.3734918372322,7,5,1,6.5916047,6.7220216
2021-05-01 07:15:00,21.5737,6.5568843,42.992731723586495,281.89836765249623,7,5,1,6.5990624,6.761263
2021-05-01 07:30:00,21.2264,6.49471,42.18125798410001,273.9550380419142,7,5,1,6.5568843,6.867929
2021-05-01 07:45:00,20.7059,6.4028,40.99584784,262.48821454995203,7,5,1,6.49471,6.965313
2021-05-01 08:00:00,20.0254,6.3543444,40.37769275381135,256.57376583510177,8,5,1,6.4028,7.040805
2021-05-01 08:15:00,19.1833,6.3601046,40.45093052294116,257.27214929323844,8,5,1,6.3543444,7.068224
2021-05-01 08:30:00,18.2548,6.527662,42.610371186244,278.14610079833994,8,5,1,6.3601046,7.0447593
2021-05-01 08:45:00,17.2323,6.3908796,40.843342061696156,261.0248815779159,8,5,1,6.527662,6.9365315
2021-05-01 09:00:00,16.1379,6.5822005,43.32536342220025,285.17622878028817,9,5,1,6.3908796,6.804209
2021-05-01 09:15:00,14.9939,6.3212147,39.957755283496084,252.58155007703812,9,5,1,6.5822005,6.7342806
2021-05-01 09:30:00,13.999,5.8738236,34.501803683916954,202.65750872115834,9,5,1,6.3212147,6.6515293
2021-05-01 09:45:00,13.1391,5.1571746,26.59644985488516,137.16253564178746,9,5,1,5.8738236,6.508463
2021-05-01 10:00:00,12.3958,4.34213,18.8540929369,81.8669225641016,10,5,1,5.1571746,6.3587465
2021-05-01 10:15:00,11.7484,3.6224673,13.12226933956929,47.53499158438234,10,5,1,4.34213,6.2470527
2021-05-01 10:30:00,11.2444,2.9552617,8.733571715486889,25.8099899949817,10,5,1,3.6224673,6.2244425
2021-05-01 10:45:00,10.879,2.417226,5.8429815350759995,14.123806884105617,10,5,1,2.9552617,6.305114
2021-05-01 11:00:00,10.6461,2.136951,4.566559576401,9.75851405334969,11,5,1,2.417226,6.456011
2021-05-01 11:15:00,10.5592,2.03389,4.1367085321,8.413610116352869,11,5,1,2.136951,6.6333613
2021-05-01 11:30:00,10.5898,1.9844213,3.9379278958936896,7.81450799447562,11,5,1,2.03389,6.7947617
2021-05-01 11:45:00,10.7543,1.9370134,3.75202091177956,7.267714783197227,11,5,1,1.9844213,6.8136287
2021-05-01 12:00:00,11.0683,1.8911908,3.57660264200464,6.764038011814868,12,5,1,1.9370134,6.6928988
2021-05-01 12:15:00,11.5543,1.8520788,3.4301958814094395,6.352993071805737,12,5,1,1.8911908,6.6465235
2021-05-01 12:30:00,12.1975,1.83027,3.3498882729000004,6.1312000092406835,12,5,1,1.8520788,6.6231694
2021-05-01 12:45:00,13.0338,1.8791924,3.53136407621776,6.636112533661435,12,5,1,1.83027,6.5916047
2021-05-01 13:00:00,14.1054,2.0576427,4.233893480863291,8.71184001347594,13,5,1,1.8791924,6.5990624
2021-05-01 13:15:00,15.4851,2.328634,5.422536305956,12.627102408283546,13,5,1,2.0576427,6.5568843
2021-05-01 13:30:00,17.061,2.6434104,6.9876185428281605,18.471143527344804,13,5,1,2.328634,6.49471
2021-05-01 13:45:00,18.8746,2.968713,8.813256876369001,26.16403026121605,13,5,1,2.6434104,6.4028
2021-05-01 14:00:00,20.9646,3.2995477,10.887015024575291,35.92222538420285,14,5,1,2.968713,6.3543444
2021-05-01 14:15:00,23.373,3.567358,12.726043100164,45.39835166171485,14,5,1,3.2995477,6.3601046
2021-05-01 14:30:00,26.2067,3.8001642,14.441247946961642,54.87911345136713,14,5,1,3.567358,6.527662
2021-05-01 14:45:00,29.5054,4.0680404,16.54895269603216,67.32180814514776,14,5,1,3.8001642,6.3908796
2021-05-01 15:00:00,33.3318,4.2348156,17.93366316600336,75.94575654053642,15,5,1,4.0680404,6.5822005
2021-05-01 15:15:00,37.7831,4.4492793,19.79608628940849,88.07831694847899,15,5,1,4.2348156,6.3212147
2021-05-01 15:30:00,42.8937,4.667461,21.785192186521,101.6815349080915,15,5,1,4.4492793,5.8738236
2021-05-01 15:45:00,48.6388,4.807522,23.112267780483997,111.11273582456798,15,5,1,4.667461,5.1571746
2021-05-01 16:00:00,55.0004,4.959272,24.594378769984004,121.97021399137611,16,5,1,4.807522,4.34213
2021-05-01 16:15:00,61.8634,5.268142,27.753320132164003,146.20843142769874,16,5,1,4.959272,3.6224673
2021-05-01 16:30:00,68.9421,5.57982,31.1343912324,173.72429888637015,16,5,1,5.268142,2.9552617
2021-05-01 16:45:00,76.1265,5.7843485,33.45868756945225,193.5367092543298,16,5,1,5.57982,2.417226
2021-05-01 17:00:00,83.3039,6.043898,36.528703034404,220.77575521222832,17,5,1,5.7843485,2.136951
2021-05-01 17:15:00,90.3637,6.2666154,39.27046857151716,246.09292311548543,17,5,1,6.043898,2.03389
2021-05-01 17:30:00,96.97,6.555916,42.980034599056,281.7734965085048,17,5,1,6.2666154,1.9844213
2021-05-01 17:45:00,103.0181,6.9501266,48.30425975602756,335.72072062367664,17,5,1,6.555916,1.9370134
2021-05-01 18:00:00,108.3936,7.345361,53.954328220320996,396.3140182907452,18,5,0,6.9501266,1.8911908
2021-05-01 18:15:00,112.9702,7.534515,56.768916285224996,427.726251284772,18,5,0,7.345361,1.8520788
2021-05-01 18:30:00,116.697,7.570813,57.317209480969005,433.9378746622434,18,5,0,7.534515,1.83027
2021-05-01 18:45:00,119.5354,7.543614,56.906112180996,429.27774453413195,18,5,0,7.570813,1.8791924
2021-05-01 19:00:00,121.3665,7.470442,55.807503675364,416.9067193715936,19,5,0,7.543614,2.0576427
2021-05-01 19:15:00,122.163,7.392318,54.64636541312401,403.96331067801407,19,5,0,7.470442,2.328634
2021-05-01 19:30:00,121.9271,7.265849,52.792561690801,383.5827815685448,19,5,0,7.392318,2.6434104
2021-05-01 19:45:00,120.6875,6.655734,44.298795078756,294.840996564709,19,5,0,7.265849,2.968713
2021-05-01 20:00:00,118.5896,5.6750755,32.20648193070025,182.7742165461097,20,5,0,6.655734,3.2995477
2021-05-01 20:15:00,115.6912,4.847425,23.497529130625004,113.9025101460199,20,5,0,5.6750755,3.567358
2021-05-01 20:30:00,112.2903,4.3250265,18.70585422570225,80.9033152312992,20,5,0,4.847425,3.8001642
2021-05-01 20:45:00,108.482,3.9777255,15.82230015335025,62.936766788635204,20,5,0,4.3250265,4.0680404
2021-05-01 21:00:00,104.3068,3.7021391,13.70583391574881,50.74090363759978,21,5,0,3.9777255,4.2348156
2021-05-01 21:15:00,99.8097,3.5610187,12.68085418174969,45.15675887318385,21,5,0,3.7021391,4.4492793
2021-05-01 21:30:00,95.5865,3.5019853,12.263901041416089,42.94800116769383,21,5,0,3.5610187,4.667461
2021-05-01 21:45:00,91.6398,3.4607306,11.976656285776361,41.4479808938686,21,5,0,3.5019853,4.807522
2021-05-01 22:00:00,88.0252,3.9215412,15.378485383297441,60.307364024198705,22,5,0,3.4607306,4.959272
2021-05-01 22:15:00,84.7378,5.000476,25.004760226576,125.03570339874784,22,5,0,3.9215412,5.268142
2021-05-01 22:30:00,81.9615,5.155073,26.574777635329,136.99491866888835,22,5,0,5.000476,5.57982
2021-05-01 22:45:00,79.6269,5.6373134,31.77930236981956,179.14988709203556,22,5,0,5.155073,5.7843485
2021-05-01 23:00:00,77.7211,5.9320245,35.18891466860025,208.74150394254605,23,5,0,5.6373134,6.043898
2021-05-01 23:15:00,76.2323,6.121197,37.469052712809,229.35545305848837,23,5,0,5.9320245,6.2666154
