datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,fused_corrected_wind_speed,corrected_wind_ec_10m,original_ec_wind_speed_10m,corrected_wind_ec_70m,original_ec_wind_speed_70m,error,abs_error
2022-09-10 12:30:00,0.0,22.87986464059635,4.729230319557843,22.365619415425176,105.77216545512029,12,9,1,4.729230319557843,5.721593155563466,4.729230319557843,4.4017684145598,2.5854766,5.056692224555885,2.7041605,22.87986464059635,22.87986464059635
2022-09-10 12:45:00,1.5664,22.87986464059635,4.729230319557843,22.365619415425176,105.77216545512029,12,9,1,4.729230319557843,5.578099470263989,4.729230319557843,4.4017684145598,2.4755812,5.056692224555885,2.6128252,21.313464640596347,21.313464640596347
2022-09-10 13:00:00,1.5664,22.87986464059635,4.729230319557843,22.365619415425176,105.77216545512029,13,9,1,4.729230319557843,5.523827298740952,4.729230319557843,4.4017684145598,2.3268769,5.056692224555885,2.4759398,21.313464640596347,21.313464640596347
2022-09-10 13:15:00,6.1762,22.87986464059635,4.729230319557843,22.365619415425176,105.77216545512029,13,9,1,4.729230319557843,5.551231478568048,4.729230319557843,4.4017684145598,2.1625583,5.056692224555885,2.3167756,16.70366464059635,16.70366464059635
2022-09-10 13:30:00,11.4445,22.87986464059635,4.729230319557843,22.365619415425176,105.77216545512029,13,9,1,4.729230319557843,5.466866952953639,4.729230319557843,4.4017684145598,1.9928111,5.056692224555885,2.1449702,11.43536464059635,11.43536464059635
2022-09-10 13:45:00,11.4445,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,13,9,1,4.729230319557843,5.630694973035853,4.692397938198397,4.4017684145598,1.8469588,4.983027461836993,1.9932874,11.43536464059635,11.43536464059635
2022-09-10 14:00:00,18.7617,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,14,9,1,4.692397938198397,5.781729075577792,4.692397938198397,4.4017684145598,1.7353648,4.983027461836993,1.8656912,4.118164640596348,4.118164640596348
2022-09-10 14:15:00,21.7674,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,14,9,1,4.692397938198397,5.781729075577792,4.692397938198397,4.4017684145598,1.6921118,4.983027461836993,1.788297,1.1124646405963503,1.1124646405963503
2022-09-10 14:30:00,20.1931,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,14,9,1,4.692397938198397,5.521200713097944,4.692397938198397,4.4017684145598,1.7766656,4.983027461836993,1.8295182,2.6867646405963477,2.6867646405963477
2022-09-10 14:45:00,20.1931,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,14,9,1,4.692397938198397,5.1008182127557085,4.692397938198397,4.4017684145598,1.9842846,4.983027461836993,2.006619,2.6867646405963477,2.6867646405963477
2022-09-10 15:00:00,16.5275,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,15,9,1,4.692397938198397,5.041100482738044,4.692397938198397,4.4017684145598,2.2397287,4.983027461836993,2.257172,6.352364640596349,6.352364640596349
2022-09-10 15:15:00,12.442,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,15,9,1,4.692397938198397,4.975882220328279,4.692397938198397,4.4017684145598,2.4705868,4.983027461836993,2.5114396,10.437864640596349,10.437864640596349
2022-09-10 15:30:00,6.7346,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,15,9,1,4.692397938198397,4.873313317092775,4.692397938198397,4.4017684145598,2.6251895,4.983027461836993,2.69313,16.14526464059635,16.14526464059635
2022-09-10 15:45:00,6.7346,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,15,9,1,4.692397938198397,4.872102539121033,4.692397938198397,4.4017684145598,2.774371,4.983027461836993,2.8631728,16.14526464059635,16.14526464059635
2022-09-10 16:00:00,8.4538,22.87986464059635,4.707082912205667,22.156629542378585,104.29309231100152,16,9,1,4.692397938198397,4.9044160851220076,4.707082912205667,4.4017684145598,2.878027,5.012397409851534,2.9925737,14.42606464059635,14.42606464059635
2022-09-10 16:15:00,11.8921,22.87986464059635,4.707082912205667,22.156629542378585,104.29309231100152,16,9,1,4.707082912205667,4.872764749278141,4.707082912205667,4.4017684145598,2.907532,5.012397409851534,3.0451207,10.98776464059635,10.98776464059635
2022-09-10 16:30:00,14.7692,22.87986464059635,4.707082912205667,22.156629542378585,104.29309231100152,16,9,1,4.707082912205667,4.799384618571347,4.707082912205667,4.4017684145598,2.866758,5.012397409851534,3.006298,8.11066464059635,8.11066464059635
2022-09-10 16:45:00,12.3716,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,16,9,1,4.707082912205667,4.695341348605758,4.692397938198397,4.4017684145598,2.7790456,4.983027461836993,2.9010987,10.508264640596348,10.508264640596348
2022-09-10 17:00:00,10.9245,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,17,9,1,4.692397938198397,4.78167283045547,4.692397938198397,4.4017684145598,2.66084,4.983027461836993,2.773605,11.955364640596349,11.955364640596349
2022-09-10 17:15:00,11.5298,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,17,9,1,4.692397938198397,4.78167283045547,4.692397938198397,4.4017684145598,2.5219822,4.983027461836993,2.6333852,11.350064640596349,11.350064640596349
2022-09-10 17:30:00,16.1928,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,17,9,1,4.692397938198397,4.643996380206849,4.692397938198397,4.4017684145598,2.3861418,4.983027461836993,2.4995127,6.6870646405963505,6.6870646405963505
2022-09-10 17:45:00,17.3586,22.87986464059635,4.692397938198397,22.018598410408565,103.32002578301966,17,9,1,4.692397938198397,4.643996380206849,4.692397938198397,4.4017684145598,2.2547092,4.983027461836993,2.3667133,5.52126464059635,5.52126464059635
2022-09-10 18:00:00,18.1024,22.87986464059635,4.67380365768892,21.844440630626323,102.09662651958976,18,9,0,4.692397938198397,4.729230319557843,4.67380365768892,4.364579853540846,2.0977166,4.983027461836993,2.2121959,4.7774646405963495,4.7774646405963495
2022-09-10 18:15:00,28.5155,22.87986464059635,4.67380365768892,21.844440630626323,102.09662651958976,18,9,0,4.67380365768892,4.729230319557843,4.67380365768892,4.364579853540846,1.8963529,4.983027461836993,2.0202053,-5.635635359403651,5.635635359403651
2022-09-10 18:30:00,27.2154,22.87986464059635,4.67380365768892,21.844440630626323,102.09662651958976,18,9,0,4.67380365768892,4.729230319557843,4.67380365768892,4.364579853540846,1.6967804,4.983027461836993,1.8316609,-4.33553535940365,4.33553535940365
2022-09-10 18:45:00,26.5903,22.87986464059635,4.67380365768892,21.844440630626323,102.09662651958976,18,9,0,4.67380365768892,4.729230319557843,4.67380365768892,4.364579853540846,1.2609469,4.983027461836993,1.6903975,-3.7104353594036503,3.7104353594036503
2022-09-10 19:00:00,26.3416,22.635756399369992,4.646176958404636,21.586960328810157,100.29683768171272,19,9,0,4.67380365768892,4.729230319557843,4.646176958404636,4.309326454972278,1.3308343,4.983027461836993,1.6011976,-3.7058436006300077,3.7058436006300077
