datetime,power,ec_wind_speed_10m,ec_wind_speed_70m,gfs_wind_speed_10m,gfs_wind_speed_70m
2021-05-04 15:30:00,17.8157,2.138591,2.162431,5.146461,5.5571394
2021-05-04 15:45:00,16.2398,2.376712,2.445201,4.9831715,5.3871665
2021-05-04 16:00:00,14.9028,2.7081525,2.8444397,4.8570642,5.246635
2021-05-04 16:15:00,13.7808,2.8687108,3.0625908,4.7191906,5.088086
2021-05-04 16:30:00,12.781,3.498764,3.771467,4.566047,4.9118023
2021-05-04 16:45:00,11.9037,4.5789595,4.9324236,4.460436,4.798181
2021-05-04 17:00:00,11.1428,4.4027762,4.91162,4.4354153,4.7849407
2021-05-04 17:15:00,10.4756,3.723336,4.2804637,4.4099207,4.7761927
2021-05-04 17:30:00,9.9465,3.2029135,3.642156,4.3832827,4.7643538
2021-05-04 17:45:00,9.5336,2.6076014,2.9417462,4.376388,4.774503
2021-05-04 18:00:00,9.2243,2.2114062,2.4515357,4.391745,4.811666
2021-05-04 18:15:00,9.0026,1.9073638,2.150728,4.425003,4.8688245
2021-05-04 18:30:00,8.8599,2.033364,2.7310488,4.4758925,4.953698
2021-05-04 18:45:00,8.7944,3.7829254,4.7214437,4.561822,5.090843
2021-05-04 19:00:00,8.789,4.7093234,5.5569067,4.662303,5.251361
2021-05-04 19:15:00,8.8326,4.4700313,5.4672656,4.745862,5.4075594
2021-05-04 19:30:00,8.8818,3.1963434,5.0989556,4.8451715,5.606201
2021-05-04 19:45:00,8.9256,3.1484184,4.8657365,4.921766,5.848534
2021-05-04 20:00:00,8.9586,3.2315056,4.6855245,4.3108087,5.9798384
2021-05-04 20:15:00,8.9641,2.9645324,4.1581106,3.7151957,6.193949
2021-05-04 20:30:00,8.9421,2.5583713,3.6325777,3.5219145,6.376724
2021-05-04 20:45:00,8.8927,2.4533975,3.4557955,3.4703434,6.5116115
2021-05-04 21:00:00,8.8108,2.7828255,3.6289241,3.4084954,6.591551
2021-05-04 21:15:00,8.7075,2.564105,3.184296,3.4047592,6.6732554
2021-05-04 21:30:00,8.6588,2.0066988,2.575022,3.3865125,6.647524
2021-05-04 21:45:00,8.6913,1.5959396,2.0814843,3.2791,6.407038
2021-05-04 22:00:00,8.8162,1.0382669,1.1609902,3.0754259,5.908165
2021-05-04 22:15:00,9.0633,3.594792,2.6432393,2.9071116,5.2870793
2021-05-04 22:30:00,9.4826,5.7336545,6.3006473,2.8438566,4.774826
2021-05-04 22:45:00,10.1037,5.560445,6.327729,2.8441553,4.509806
2021-05-04 23:00:00,10.9647,5.951743,7.088611,2.8400142,4.341272
2021-05-04 23:15:00,12.1228,5.9578795,7.5484157,2.8567984,4.3324723
2021-05-04 23:30:00,13.6272,5.851597,7.1798697,2.8766077,4.31245
2021-05-04 23:45:00,15.5388,5.8143215,7.016353,2.9410942,3.6609554
2021-05-05 00:00:00,16.0218,5.02997,6.1419864,2.584483,3.984725
2021-05-05 00:15:00,17.5252,5.2766724,6.4654675,2.4206722,3.376879
2021-05-05 00:30:00,19.3742,5.506728,6.761261,4.3847094,4.2189016
2021-05-05 00:45:00,21.6139,5.6049933,6.8634176,5.229559,5.23598
2021-05-05 01:00:00,24.2886,5.65571,6.891109,5.702042,7.3741846
2021-05-05 01:15:00,27.4717,5.730164,7.111189,6.000316,8.387305
2021-05-05 01:30:00,31.0302,5.8777075,7.495778,6.2275157,9.236191
2021-05-05 01:45:00,34.9629,6.0270214,7.9941797,6.4192142,9.606355
2021-05-05 02:00:00,39.283,6.110797,8.359439,6.432354,9.872631
2021-05-05 02:15:00,43.9783,6.2126374,8.534444,6.387043,10.149682
2021-05-05 02:30:00,49.002,6.3113017,8.678207,6.4211626,10.491635
2021-05-05 02:45:00,54.3236,6.330777,9.085384,6.526892,10.97925
2021-05-05 03:00:00,59.9005,6.3741612,9.606789,6.6560683,11.369316
2021-05-05 03:15:00,65.769,6.857358,10.854487,6.771294,11.57394
2021-05-05 03:30:00,71.5703,6.984765,10.781438,6.844999,11.718792
2021-05-05 03:45:00,77.2749,6.639432,10.661785,6.862079,11.799539
2021-05-05 04:00:00,82.7886,6.4484563,10.630116,6.77392,11.880068
2021-05-05 04:15:00,88.0197,6.5809846,11.141175,6.800198,12.0145235
2021-05-05 04:30:00,92.527,6.6769686,11.558899,6.8803477,12.011976
2021-05-05 04:45:00,96.2407,6.863822,12.004389,7.0694666,11.929479
2021-05-05 05:00:00,99.1679,7.143783,12.437774,7.1894145,11.822629
2021-05-05 05:15:00,101.3056,7.3075285,12.374848,7.178132,11.740901
2021-05-05 05:30:00,102.6916,7.23744,12.589044,7.143541,11.776352
2021-05-05 05:45:00,103.4009,7.8564715,13.030022,6.962886,11.615639
2021-05-05 06:00:00,103.5146,7.692939,12.631834,6.8316603,11.452841
2021-05-05 06:15:00,103.0603,7.5718966,12.321853,6.9152045,11.510607
2021-05-05 06:30:00,102.465,7.526841,12.0223255,6.9256263,11.473289
2021-05-05 06:45:00,101.7858,7.459894,11.719975,6.9921827,11.432099
2021-05-05 07:00:00,100.9953,7.590274,11.420192,6.9791327,11.109044
2021-05-05 07:15:00,100.0943,7.7620683,11.05418,6.8876286,10.6444
2021-05-05 07:30:00,99.4203,7.9541574,10.7785015,6.8420696,10.216653
2021-05-05 07:45:00,99.0558,7.7412643,10.3758545,6.9166617,9.84576
2021-05-05 08:00:00,98.9998,7.186665,9.692887,7.27096,9.561678
2021-05-05 08:15:00,99.3081,6.85577,8.740431,7.2728896,9.407666
2021-05-05 08:30:00,100.0662,6.478391,7.981559,7.9579887,9.499739
2021-05-05 08:45:00,101.2492,6.236062,7.495414,8.438281,9.918609
2021-05-05 09:00:00,102.9468,5.963114,7.129067,8.542031,10.014552
2021-05-05 09:15:00,105.1374,5.7390137,6.807553,8.428066,9.875243
2021-05-05 09:30:00,108.2871,5.849712,6.8719697,8.412099,9.848286
2021-05-05 09:45:00,112.4097,6.106898,7.169457,8.374731,9.7964945
2021-05-05 10:00:00,117.5103,6.3878036,7.529645,8.4995165,9.977699
2021-05-05 10:15:00,123.5724,6.837263,8.052401,8.753555,10.292162
2021-05-05 10:30:00,129.9959,7.2999554,8.55029,9.151302,10.783352
2021-05-05 10:45:00,136.7004,7.595075,8.868119,9.5926485,11.335404
2021-05-05 11:00:00,143.5938,7.748973,9.040725,10.018715,11.847231
2021-05-05 11:15:00,150.5009,7.9083276,9.237991,10.492638,12.44017
2021-05-05 11:30:00,156.9532,8.177015,9.583497,11.063147,13.120473
2021-05-05 11:45:00,162.7192,8.601168,10.090474,11.533039,13.686465
2021-05-05 12:00:00,167.4893,8.940537,10.517993,11.87968,14.097557
2021-05-05 12:15:00,172.553,9.333285,11.015581,12.167918,14.449963
2021-05-05 12:30:00,177.3176,9.764857,11.555854,12.441808,14.768652
2021-05-05 12:45:00,180.6306,10.180578,12.077041,12.64442,15.003216
2021-05-05 13:00:00,182.8661,10.615159,12.617748,12.755621,15.13236
2021-05-05 13:15:00,184.3276,11.033666,13.13493,12.829525,15.216994
2021-05-05 13:30:00,185.2018,11.403121,13.581575,12.870472,15.262826
2021-05-05 13:45:00,185.7073,11.605424,13.820556,12.82175,15.201859
2021-05-05 14:00:00,185.9872,11.790149,14.053216,12.768645,15.135713
2021-05-05 14:15:00,186.1345,11.952843,14.262277,12.766301,15.115629
2021-05-05 14:30:00,186.2044,12.091954,14.440021,12.688416,15.016962
2021-05-05 14:45:00,186.2341,12.21405,14.606034,12.581754,14.887902
2021-05-05 15:00:00,186.2435,12.364029,14.79731,12.448169,14.729589
2021-05-05 15:15:00,186.239,12.459162,14.930228,12.3211,14.579336
2021-05-05 15:30:00,186.2152,12.591028,15.117871,12.208509,14.45131
2021-05-05 15:45:00,186.1529,12.731071,15.319695,12.113133,14.341801
2021-05-05 16:00:00,186.0171,12.800792,15.427143,11.990485,14.1979475
2021-05-05 16:15:00,185.7457,12.861501,15.524034,11.831699,14.0117235
2021-05-05 16:30:00,185.2973,13.031275,15.759151,11.676651,13.830611
2021-05-05 16:45:00,184.5925,13.158251,15.932483,11.557038,13.69557
2021-05-05 17:00:00,183.5227,13.082077,15.84825,11.475478,13.611065
2021-05-05 17:15:00,181.9407,12.905394,15.646617,11.408949,13.550522
2021-05-05 17:30:00,179.6111,12.736055,15.462207,11.32922,13.4765835
2021-05-05 17:45:00,176.2481,12.620962,15.35213,11.204704,13.347909
2021-05-05 18:00:00,171.4129,12.517792,15.265614,11.036035,13.167545
2021-05-05 18:15:00,166.8206,12.249478,14.980741,10.813597,12.928257
2021-05-05 18:30:00,161.8469,11.922834,14.734835,10.528267,12.621302
2021-05-05 18:45:00,155.705,11.790323,14.712075,10.198651,12.26741
2021-05-05 19:00:00,148.5596,11.558957,14.486126,9.825265,11.866894
2021-05-05 19:15:00,140.6217,10.250275,13.537276,9.413234,11.433139
2021-05-05 19:30:00,132.3339,9.82838,13.149056,8.945752,10.962618
2021-05-05 19:45:00,123.9198,8.8119,12.60425,7.9526944,10.164674
2021-05-05 20:00:00,115.5665,7.499376,11.8535,6.743194,9.426217
2021-05-05 20:15:00,107.3973,6.305903,11.374324,5.3907595,8.767445
2021-05-05 20:30:00,99.5325,5.9684463,11.805565,4.532631,8.351308
2021-05-05 20:45:00,92.0636,6.461556,12.831512,4.103445,8.007787
2021-05-05 21:00:00,84.9772,6.707854,12.826019,3.8717308,7.68977
2021-05-05 21:15:00,78.376,6.031633,12.169889,3.7695494,7.391242
2021-05-05 21:30:00,72.3111,4.990312,10.04724,3.7408192,7.0476108
2021-05-05 21:45:00,66.8131,5.448822,8.930973,3.8382828,6.7238874
2021-05-05 22:00:00,61.7868,5.94622,8.829782,4.072115,6.4055967
2021-05-05 22:15:00,57.2282,6.226466,9.125787,4.5395913,6.2928233
2021-05-05 22:30:00,52.8923,6.2289147,9.009044,4.950688,6.3212223
2021-05-05 22:45:00,48.8004,6.044311,8.467138,4.9330173,6.333286
2021-05-05 23:00:00,44.933,5.902586,8.193488,4.945855,6.380222
2021-05-05 23:15:00,41.2724,5.677187,7.9179163,4.9981337,6.377987
2021-05-05 23:30:00,37.8035,5.603828,7.8075495,5.0168366,6.326852
2021-05-05 23:45:00,34.5135,5.4807,7.586442,5.003865,6.2994366
2021-05-06 00:00:00,28.1654,5.8043933,9.973201,5.0475264,6.683413
2021-05-06 00:15:00,25.8247,6.3922276,10.160798,5.043448,6.563383
2021-05-06 00:30:00,23.6513,6.249334,8.533185,4.9073334,6.2784934
2021-05-06 00:45:00,21.6525,5.845039,7.786514,4.764856,5.925337
2021-05-06 01:00:00,19.7949,5.6273375,7.2020974,4.6728773,5.587305
2021-05-06 01:15:00,18.0759,5.5004888,6.6974926,4.9105487,5.3381977
2021-05-06 01:30:00,16.523,5.439088,6.3295383,5.324704,5.460032
2021-05-06 01:45:00,15.1252,5.387657,6.097796,5.005592,6.30952
2021-05-06 02:00:00,13.8863,5.3152714,5.890092,4.746997,6.5272613
2021-05-06 02:15:00,12.781,5.2705727,5.7630873,4.6670327,6.4373484
2021-05-06 02:30:00,11.8078,5.1545296,5.6156883,4.599406,6.377353
2021-05-06 02:45:00,10.9647,5.0834494,5.4312224,4.4850497,6.0326676
2021-05-06 03:00:00,10.2386,5.0057135,5.2679405,4.2575984,5.4374614
2021-05-06 03:15:00,9.6131,4.9549136,5.154064,3.8417075,4.494141
2021-05-06 03:30:00,9.1131,4.9326105,5.045774,3.1045802,3.1230695
2021-05-06 03:45:00,8.7347,4.76891,4.892955,2.28598,1.9470149
2021-05-06 04:00:00,8.4654,4.6220193,4.6540556,1.7977192,1.2408603
2021-05-06 04:15:00,8.3005,4.53065,4.469894,1.5644943,0.7775955
2021-05-06 04:30:00,8.1949,4.4881644,4.365715,1.4093117,0.47905362
2021-05-06 04:45:00,8.1528,4.4516416,4.317096,1.2166516,0.26036572
2021-05-06 05:00:00,8.1686,4.4097776,4.2669425,0.945101,0.28464684
2021-05-06 05:15:00,8.2423,4.371617,4.2006226,0.9324342,0.9564239
2021-05-06 05:30:00,8.3535,4.357531,4.1562624,1.4190567,1.9124868
2021-05-06 05:45:00,8.4975,4.3508058,4.132929,1.9669751,2.834838
2021-05-06 06:00:00,8.6588,4.125912,3.842042,2.4656608,3.4907053
2021-05-06 06:15:00,8.8381,3.986072,3.6611316,2.8373973,3.8197238
2021-05-06 06:30:00,9.102,3.8771327,3.4714665,3.0546556,3.9125607
2021-05-06 06:45:00,9.4487,3.9183989,3.5847523,3.1164412,3.840574
2021-05-06 07:00:00,9.8712,4.1542263,4.016168,3.0445209,3.6915636
2021-05-06 07:15:00,10.3745,4.0438337,4.0735607,2.8221414,3.4642448
2021-05-06 07:30:00,10.8975,3.862445,3.9597855,2.4119647,3.0848153
2021-05-06 07:45:00,11.4349,4.2158785,4.0186076,2.0286546,2.6756847
2021-05-06 08:00:00,11.9679,3.9023526,3.8620472,2.0911114,2.382396
2021-05-06 08:15:00,12.4888,3.4473646,3.4418547,2.3482559,2.5374374
2021-05-06 08:30:00,13.0368,3.1159494,3.1961594,2.8789587,3.17968
2021-05-06 08:45:00,13.5993,2.9140143,3.0091944,2.4158702,2.5559993
2021-05-06 09:00:00,14.1414,2.877777,2.907211,1.8659921,2.0779066
2021-05-06 09:15:00,14.6534,2.9723535,2.9644728,1.4536384,1.6325626
2021-05-06 09:30:00,15.2973,2.9619513,2.985102,1.4863204,1.5008596
2021-05-06 09:45:00,16.0373,2.8501887,2.8861554,1.8743591,1.7478001
2021-05-06 10:00:00,16.8498,2.5615854,2.560358,2.0355928,1.858536
2021-05-06 10:15:00,17.6659,2.2891493,2.2462065,1.8482684,1.6452676
2021-05-06 10:30:00,18.4157,2.246088,2.204772,1.5886192,1.3571637
2021-05-06 10:45:00,19.0566,2.432686,2.4587622,1.4987652,1.2531015
2021-05-06 11:00:00,19.5703,2.6583257,2.8215566,1.6026655,1.362893
2021-05-06 11:15:00,19.9215,2.788946,3.1058645,1.7748268,1.5623937
2021-05-06 11:30:00,20.1399,2.801592,3.2195437,1.8946766,1.7313257
2021-05-06 11:45:00,20.2039,2.9132633,3.3530178,1.8840668,1.7543697
2021-05-06 12:00:00,20.1308,3.1097102,3.5112133,1.7708656,1.6338387
2021-05-06 12:15:00,19.9305,3.2481847,3.5992408,1.6963637,1.5250802
2021-05-06 12:30:00,19.7318,3.338075,3.6737843,1.7197096,1.5363859
2021-05-06 12:45:00,19.5345,3.3661757,3.7117095,1.7853581,1.6206456
2021-05-06 13:00:00,19.3742,3.415143,3.7892525,1.8728411,1.738798
2021-05-06 13:15:00,19.2768,3.589831,3.9947062,1.9766215,1.8822294
2021-05-06 13:30:00,19.0566,3.8039865,4.238836,2.0939074,2.0519154
2021-05-06 13:45:00,18.7688,3.9399168,4.4052076,2.211664,2.226022
2021-05-06 14:00:00,18.4499,4.0569286,4.5578303,2.2493627,2.323344
2021-05-06 14:15:00,18.1604,4.199669,4.7260056,2.2658734,2.3613043
2021-05-06 14:30:00,17.8491,4.273141,4.816741,2.3769126,2.55573
2021-05-06 14:45:00,17.5499,4.3797784,4.9389954,2.6376698,2.895687
2021-05-06 15:00:00,17.2871,4.5042024,5.073045,2.9874692,3.3000386
2021-05-06 15:15:00,17.0755,4.6147766,5.19112,3.326964,3.6697652
2021-05-06 15:30:00,17.0351,4.579198,5.1559534,3.5953498,3.95351
2021-05-06 15:45:00,17.2055,4.599839,5.2199507,3.787635,4.1546445
2021-05-06 16:00:00,17.5913,4.895497,5.550777,3.8978996,4.267942
2021-05-06 16:15:00,18.2197,4.952662,5.603623,3.998113,4.3811216
2021-05-06 16:30:00,18.9341,4.9935207,5.646354,4.1313553,4.5397944
2021-05-06 16:45:00,19.7318,5.0076394,5.66484,4.3436604,4.7966003
2021-05-06 17:00:00,20.5822,4.9933543,5.662795,4.5832815,5.0886755
2021-05-06 17:15:00,21.4792,5.101242,5.8058343,4.6747766,5.209486
2021-05-06 17:30:00,22.3662,5.3201575,6.0650797,4.565388,5.104032
2021-05-06 17:45:00,23.1895,5.424224,6.200579,4.424996,4.9613786
2021-05-06 18:00:00,23.8796,5.391167,6.1899385,4.2734275,4.7966585
2021-05-06 18:15:00,24.3944,5.3174467,6.137108,4.08283,4.585175
2021-05-06 18:30:00,24.9178,5.1781726,5.9863315,3.8114772,4.3037834
2021-05-06 18:45:00,25.4392,4.881743,5.6651535,3.6535764,4.161617
2021-05-06 19:00:00,25.9914,4.4979405,5.265309,3.6738422,4.2053747
2021-05-06 19:15:00,26.5644,3.9510834,4.7723813,3.705819,4.26706
2021-05-06 19:30:00,27.0093,2.534822,4.214385,3.760816,4.389737
2021-05-06 19:45:00,27.3092,2.564458,3.9034612,3.4503286,4.52339
2021-05-06 20:00:00,27.4252,2.430793,3.688263,2.801411,4.574646
2021-05-06 20:15:00,27.3788,2.266418,3.4989111,2.8215673,4.4292436
2021-05-06 20:30:00,27.1935,2.1163032,3.3486512,2.7637093,4.2138066
2021-05-06 20:45:00,26.9061,2.0530808,3.2399797,2.6653697,4.0054264
2021-05-06 21:00:00,26.5644,1.9634597,2.9598844,2.590952,3.8220668
2021-05-06 21:15:00,26.2037,1.7525798,2.4825263,2.5014298,3.6150196
2021-05-06 21:30:00,25.8802,1.6519707,2.111903,2.4536157,3.4590142
2021-05-06 21:45:00,25.6479,1.8023641,2.0294209,2.519493,3.4344747
2021-05-06 22:00:00,25.5598,2.828624,2.3944592,2.7957911,3.5965579
2021-05-06 22:15:00,25.6479,4.4369864,4.191471,3.4323468,4.061714
2021-05-06 22:30:00,25.7141,4.7593164,4.8425136,4.1791687,4.826172
2021-05-06 22:45:00,25.7583,4.9694037,5.2471266,4.8137817,5.5658803
2021-05-06 23:00:00,25.7251,5.190315,5.8552938,4.779454,5.778477
2021-05-06 23:15:00,25.6038,6.093332,7.764066,4.944342,6.011297
2021-05-06 23:30:00,25.3954,7.015996,9.929702,5.030808,6.1750636
2021-05-06 23:45:00,25.0798,7.3024364,10.539165,5.121218,6.384629
2021-05-07 00:00:00,25.9468,7.405981,10.129492,6.471894,9.782411
2021-05-07 00:15:00,26.0359,7.45609,10.374211,6.524014,9.937807
2021-05-07 00:30:00,26.0471,7.5349727,10.46584,6.7889347,10.178355
2021-05-07 00:45:00,25.9802,7.3596625,9.991419,7.038191,10.143812
2021-05-07 01:00:00,25.8358,7.452838,10.403401,6.970294,9.9204235
2021-05-07 01:15:00,25.6038,7.3889847,10.409471,6.840667,9.7192745
2021-05-07 01:30:00,25.3517,7.1696343,10.214786,6.8010545,9.950886
2021-05-07 01:45:00,25.0365,7.0805907,10.391756,6.739923,9.969889
2021-05-07 02:00:00,24.6497,6.742519,9.875467,6.698003,10.011159
2021-05-07 02:15:00,24.1517,6.53186,9.5864315,6.7511415,10.049815
2021-05-07 02:30:00,23.5996,6.3305683,9.34471,6.758857,9.672653
2021-05-07 02:45:00,22.9664,6.2352223,8.96923,6.664634,9.1082325
2021-05-07 03:00:00,22.2674,6.4508157,9.1025,6.552028,8.84022
2021-05-07 03:15:00,21.508,6.3163304,8.718139,6.3489666,8.543936
2021-05-07 03:30:00,20.778,6.1130614,8.243556,6.237201,8.330058
2021-05-07 03:45:00,20.076,5.802779,7.609398,6.361132,8.342655
2021-05-07 04:00:00,19.392,5.703335,7.203032,6.437771,8.494687
2021-05-07 04:15:00,18.7514,5.7556934,7.222964,6.396499,8.3805485
2021-05-07 04:30:00,18.1604,5.840585,7.406452,6.3483486,8.29448
2021-05-07 04:45:00,17.6493,6.0658975,7.898721,6.322121,8.284197
2021-05-07 05:00:00,17.2462,6.308737,8.392154,6.362302,8.015567
2021-05-07 05:15:00,16.9543,6.569481,8.758571,6.4285636,8.030778
2021-05-07 05:30:00,16.7537,6.886102,9.138699,6.519236,8.348867
2021-05-07 05:45:00,16.6739,6.9388013,9.354498,6.6374454,8.9628525
2021-05-07 06:00:00,16.7377,6.929325,9.395479,6.72173,9.187172
2021-05-07 06:15:00,16.9463,7.021974,9.393272,6.6761727,9.031621
2021-05-07 06:30:00,17.1811,7.2757525,9.627952,6.4901204,8.536606
2021-05-07 06:45:00,17.4346,7.444532,9.626306,6.239366,7.648038
2021-05-07 07:00:00,17.7157,7.465638,9.560223,5.942329,6.63121
2021-05-07 07:15:00,18.0506,7.3713055,9.377015,5.7740936,6.1593027
2021-05-07 07:30:00,18.3815,7.24349,9.24553,5.657577,6.1423965
2021-05-07 07:45:00,18.7341,7.232519,9.021709,5.489867,6.1281114
2021-05-07 08:00:00,19.118,6.93515,8.603454,5.3371167,6.1323147
2021-05-07 08:15:00,19.5256,6.600266,7.7168703,5.1607194,6.1821017
2021-05-07 08:30:00,19.9305,6.2101192,7.0443673,4.943685,6.1252394
2021-05-07 08:45:00,20.3141,5.7153025,6.8764153,4.8033476,5.7239604
2021-05-07 09:00:00,20.6752,5.835989,7.175237,4.602063,5.171593
2021-05-07 09:15:00,20.9752,6.4222817,7.8680034,4.4158697,5.1030736
2021-05-07 09:30:00,21.2593,6.308888,7.6496463,4.5483804,5.2457223
2021-05-07 09:45:00,21.508,6.229167,7.3005347,4.6702085,5.357198
2021-05-07 10:00:00,21.7298,6.3491364,7.3475766,4.764953,5.437094
2021-05-07 10:15:00,21.9046,6.5754676,7.5609493,5.004479,5.6878214
2021-05-07 10:30:00,22.2082,6.7783628,7.769751,5.2226663,5.9335594
2021-05-07 10:45:00,22.6648,6.843978,7.9153194,5.402337,6.1419983
2021-05-07 11:00:00,23.2711,6.7487707,7.908673,5.609272,6.362573
2021-05-07 11:15:00,24.0363,6.736668,7.8644304,5.7727184,6.5398464
2021-05-07 11:30:00,24.9394,6.714258,7.811259,5.937063,6.7173357
2021-05-07 11:45:00,25.9802,6.6510305,7.6960373,6.03416,6.8181424
2021-05-07 12:00:00,27.1704,6.7753296,7.81263,6.066497,6.850264
2021-05-07 12:15:00,28.5234,7.0177336,8.06632,6.0911665,6.8720317
2021-05-07 12:30:00,29.9672,7.0807676,8.12269,6.0629177,6.833202
2021-05-07 12:45:00,31.521,6.9485207,7.967045,5.9879107,6.742515
2021-05-07 13:00:00,33.1792,6.806472,7.8136134,5.9157395,6.651392
2021-05-07 13:15:00,34.9629,6.8361835,7.862484,5.80704,6.523651
2021-05-07 13:30:00,36.8223,7.0431232,8.101961,5.6635065,6.3632364
2021-05-07 13:45:00,38.744,7.214763,8.296923,5.586917,6.286433
2021-05-07 14:00:00,40.7439,7.234744,8.321907,5.6125665,6.3226347
2021-05-07 14:15:00,42.7739,7.162648,8.2414255,5.70619,6.4142966
2021-05-07 14:30:00,44.8299,7.0788317,8.14817,5.78305,6.4987574
2021-05-07 14:45:00,46.8542,7.015859,8.084437,5.844962,6.580217
2021-05-07 15:00:00,48.837,7.0552106,8.134112,5.951307,6.706417
2021-05-07 15:15:00,50.7688,7.193777,8.302309,6.0114946,6.780844
2021-05-07 15:30:00,52.3699,7.3725944,8.519341,6.0593224,6.844759
2021-05-07 15:45:00,53.6143,7.577226,8.770132,6.1324058,6.93984
2021-05-07 16:00:00,54.4821,7.7462697,8.985292,6.189697,7.0142007
2021-05-07 16:15:00,54.9198,7.830765,9.103019,6.1739974,7.0026608
2021-05-07 16:30:00,55.0996,7.8249183,9.116176,6.1259413,6.9554896
2021-05-07 16:45:00,54.9797,7.8013525,9.108915,6.11851,6.9561825
2021-05-07 17:00:00,54.5615,7.719761,9.037329,6.114542,6.9616246
2021-05-07 17:15:00,53.85,7.64111,8.96778,6.0891833,6.94374
2021-05-07 17:30:00,52.8728,7.571193,8.913362,6.0524554,6.9175715
2021-05-07 17:45:00,51.622,7.4786086,8.832272,6.016306,6.891042
2021-05-07 18:00:00,50.1125,7.289584,8.634669,5.9631615,6.8474936
2021-05-07 18:15:00,48.3991,7.070311,8.398758,5.882189,6.7699194
2021-05-07 18:30:00,46.6947,6.7879376,8.103651,5.7582345,6.646861
2021-05-07 18:45:00,45.019,6.494681,7.86854,5.5988913,6.48861
2021-05-07 19:00:00,43.3562,6.193636,7.6553283,5.412746,6.312619
2021-05-07 19:15:00,41.7087,5.6640425,7.4346204,5.1878495,6.109548
2021-05-07 19:30:00,40.2839,4.6332064,7.3061714,4.8797536,5.885908
2021-05-07 19:45:00,39.0821,3.9475608,7.4707203,3.8939922,5.589697
2021-05-07 20:00:00,38.0747,4.1986675,7.6282163,3.195454,5.464084
2021-05-07 20:15:00,37.251,4.3949943,7.6175675,3.2540107,5.4020996
2021-05-07 20:30:00,36.6315,4.48282,7.641529,3.3699765,5.4128304
2021-05-07 20:45:00,36.1795,4.6003428,7.7080903,3.4396985,5.46587
2021-05-07 21:00:00,35.9047,4.786564,7.780671,3.489217,5.4673033
2021-05-07 21:15:00,35.7895,5.0182533,7.876241,3.506995,5.3825345
2021-05-07 21:30:00,35.7032,5.8982596,7.9715466,3.519014,5.256522
2021-05-07 21:45:00,35.6459,6.1932,8.242239,3.5553854,5.118093
2021-05-07 22:00:00,35.6029,6.2019978,8.37012,3.7789876,5.073278
2021-05-07 22:15:00,35.5599,6.2758536,8.481064,4.59691,5.3745866
2021-05-07 22:30:00,35.36,6.287561,8.567672,4.661071,5.4296393
2021-05-07 22:45:00,34.977,6.358357,8.718825,4.53072,5.29709
2021-05-07 23:00:00,34.4297,6.4211907,8.906582,4.496403,5.217604
2021-05-07 23:15:00,33.6969,6.4475403,9.042768,4.4519553,5.160559
2021-05-07 23:30:00,32.8018,6.4387846,9.112833,4.4788494,5.1574125
2021-05-07 23:45:00,31.7686,6.3363414,8.970852,4.605895,5.2585177
2021-05-08 00:00:00,28.8125,7.2786083,9.801538,5.549698,6.4245896
2021-05-08 00:15:00,27.5417,7.1586204,10.17475,6.1061964,7.829434
2021-05-08 00:30:00,26.316,6.7197204,9.9949045,6.178053,8.668034
2021-05-08 00:45:00,25.1015,6.3088365,9.832974,6.518214,8.810672
2021-05-08 01:00:00,23.9213,6.0594454,9.48386,6.731889,9.407137
2021-05-08 01:15:00,22.7549,6.056226,9.240979,6.9140024,9.863087
2021-05-08 01:30:00,21.6815,6.176792,8.822841,6.8767085,9.776368
2021-05-08 01:45:00,20.6846,6.2012973,8.541387,6.6221333,9.3590555
2021-05-08 02:00:00,19.7408,6.15842,8.237044,6.1266174,8.535893
2021-05-08 02:15:00,18.8469,5.961351,7.836196,5.731093,7.845287
2021-05-08 02:30:00,17.9917,5.780836,7.3820515,5.5711007,7.344109
2021-05-08 02:45:00,17.1729,5.760528,7.208139,5.512076,7.0874553
2021-05-08 03:00:00,16.4046,5.816979,7.264472,5.587227,7.014028
2021-05-08 03:15:00,15.6681,5.8635163,7.3872843,5.6417294,6.904442
2021-05-08 03:30:00,15.0286,5.8921785,7.50688,5.585433,6.7930865
2021-05-08 03:45:00,14.479,5.9731493,7.7349844,5.4261875,6.4451923
2021-05-08 04:00:00,14.0134,6.01431,7.925046,5.1330004,5.616157
2021-05-08 04:15:00,13.6411,5.9787207,7.9388866,4.7895427,4.963161
2021-05-08 04:30:00,13.2956,5.9982,8.028,4.45998,4.5580907
2021-05-08 04:45:00,12.9827,5.961067,8.067238,4.3595676,4.4852676
2021-05-08 05:00:00,12.7209,5.910613,7.8611608,4.421878,4.678054
2021-05-08 05:15:00,12.502,5.8153954,7.4302793,4.5042386,5.010145
2021-05-08 05:30:00,12.3377,5.74555,7.112042,4.649079,5.3804746
2021-05-08 05:45:00,12.2332,5.859998,7.2103,4.8278365,5.5664763
2021-05-08 06:00:00,12.1877,6.03845,8.011326,4.960112,5.581569
2021-05-08 06:15:00,12.2137,6.03287,7.976949,5.007089,5.497533
2021-05-08 06:30:00,12.2462,6.014387,7.5274987,4.990497,5.407536
2021-05-08 06:45:00,12.2919,5.821897,7.1471777,4.895315,5.313456
2021-05-08 07:00:00,12.3442,5.3467283,6.7415986,4.732773,5.2339926
