datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_ec_wind_speed_10m,original_ec_wind_speed_70m,original_gfs_wind_speed_10m,original_gfs_wind_speed_70m,fused_wind
2022-09-17 14:30:00,11.5618,58.04122941738245,46.479429417382455,46.479429417382455,402.0085918903769,7.8158170558,61.086996249734185,477.4447871762631,14,9,1,8.1331289781,6.9769635913000005,7.0459275,7.9237714,7.7845554,8.777124,7.8158170558
2022-09-17 14:45:00,8.1774,57.15143089660678,48.974030896606784,48.974030896606784,598.8948912455951,7.6843547855,59.04930846943675,453.75583611758196,14,9,1,7.8158170558,7.1107298868,6.892479,7.724019,7.7213497,8.695678,7.6843547855
2022-09-17 15:00:00,6.6962,65.368456614742,58.672256614742004,58.672256614742004,876.2022718425641,7.6672174641,58.786223641800035,450.72676055489757,15,9,1,7.6843547855,7.1973429325,6.936729,7.7819443,7.6118245,8.567425,7.6672174641
2022-09-17 15:15:00,5.7436,65.368456614742,59.624856614742,59.624856614742,1038.1094872715903,7.6805374943,58.99065620134812,453.0799467678151,15,9,1,7.6672174641,7.2088040706,7.0199494,7.896484,7.5075893,8.452428,7.6805374943
2022-09-17 15:30:00,5.1042,65.368456614742,60.264256614742,60.264256614742,1180.6797636588306,7.747877345,60.02960335316425,465.1020038493173,15,9,1,7.6805374943,7.2955688506000005,7.2421165,8.167878,7.32153,8.2442045,7.747877345
2022-09-17 15:45:00,5.0403,65.368456614742,60.328156614742,60.328156614742,1196.9159870454218,7.6500431678,58.523160469203454,447.7047039054929,15,9,1,7.747877345,7.621461762000001,7.2973194,8.239194,7.006333,7.879954,7.6500431678
2022-09-17 16:00:00,4.8037,68.4167241897122,63.6130241897122,63.6130241897122,1324.2505580549814,7.334768779900001,53.79883305459575,394.6020010839011,16,9,1,7.6500431678,7.919496108400001,7.128244,8.055479,6.5308475,7.2806993,7.334768779900001
2022-09-17 16:15:00,4.2411,60.54507491671428,56.303974916714274,56.303974916714274,1327.5795143702417,7.107727298000001,50.519787342734396,359.08087158510824,16,9,1,7.334768779900001,8.0297661225,6.919088,7.823472,6.2974124,7.071804,7.107727298000001
2022-09-17 16:30:00,4.0841,57.7553830418568,53.6712830418568,53.6712830418568,1314.1520264058568,7.092558413600001,50.30438485032816,356.7867880111674,16,9,1,7.107727298000001,8.1369448573,6.8413343,7.754976,6.3611684,7.180158,7.092558413600001
2022-09-17 16:45:00,5.897,60.20395544789218,54.30695544789218,54.30695544789218,920.925137456328,7.2340265376,52.33113994670104,378.5648551172948,16,9,1,7.092558413600001,8.402459768600002,6.940904,7.898622,6.522565,7.3902497,7.2340265376
2022-09-17 17:00:00,7.6588,65.2021654800282,57.5433654800282,57.5433654800282,751.3365723728853,7.413186216800001,54.95532988495351,407.3940940428345,17,9,1,7.2340265376,8.6867214,7.073132,8.091458,6.716192,7.6426616,7.413186216800001
2022-09-17 17:15:00,4.1878,67.8910215323705,63.7032215323705,63.7032215323705,1521.1619795657457,7.479235386800001,55.93896197116136,418.3806638755696,17,9,1,7.413186216800001,8.729154782,7.0690775,8.117463,6.854094,7.8368196,7.479235386800001
2022-09-17 17:30:00,7.4152,72.80980085469378,65.39460085469378,65.39460085469378,881.8993522292567,7.548036131000001,56.97284943488146,430.03312602050823,17,9,1,7.479235386800001,8.705773425000002,7.047371,8.138171,7.0138474,8.073947,7.548036131000001
2022-09-17 17:45:00,7.3882,72.80980085469378,65.42160085469378,65.42160085469378,885.4876798969304,7.667776437600001,58.79479549701376,450.8253475655127,17,9,1,7.548036131000001,8.72465797,7.0760903,8.239866,7.203088,8.357159,7.667776437600001
2022-09-17 18:00:00,4.987,73.42413745728037,68.43713745728037,68.43713745728037,1372.310754362328,7.840807488,61.478262063876876,482.03921753967217,18,9,0,7.667776437600001,8.712936883,7.1497545,8.422348,7.4332232,8.697235,7.840807488
