z0,d,u_star,u_star_std,r_squared,rmse,n_points,wind_profile,height_profile,timestamp,confidence
0.00033546441320678714,0.0002236429421378581,0.49630373808686956,0.04725081594449496,0.9679847499505375,4.512506764207781,4,"[7.25, 9.01, 9.33, 9.65]","[10, 30, 50, 70]",2021-05-18 20:00:00,0.85
0.00033546441314061883,0.00022364294209374587,0.5885314042271763,0.01209092727979118,0.9759358350285671,10.279186586325674,4,"[13.74, 15.2, 15.81, 16.76]","[10, 30, 50, 70]",2021-05-22 18:00:00,0.85
0.00033546441314942244,0.00022364294209961495,0.5331478739798152,0.006466605416148253,0.9901499295924372,10.72313281931607,4,"[13.86, 15.09, 15.96, 16.46]","[10, 30, 50, 70]",2021-05-22 18:00:00,0.85
0.0003354644131799619,0.00022364294211997462,0.781979827780922,0.037777449724733396,0.997199407651511,7.721893015042865,4,"[12.17, 14.48, 15.4, 15.94]","[10, 30, 50, 70]",2021-05-22 18:00:00,0.85
0.00033546441311921245,0.00022364294207947495,0.27559782784261966,0.04777243795296592,0.9397278132711667,2.470243531015476,4,"[4.14, 4.64, 5.09, 5.55]","[10, 30, 50, 70]",2021-05-24 01:00:00,0.85
0.0003354644131229318,0.00022364294208195452,0.3718920519932967,0.013990201858026317,0.9526399588780144,7.853977797981209,4,"[10.09, 10.84, 11.37, 12.0]","[10, 30, 50, 70]",2021-05-25 19:00:00,0.85
0.00033546441315641446,0.0002236429421042763,0.5936232832652928,0.03156221587494344,0.9957937598964474,6.464046804486562,4,"[9.93, 11.39, 12.29, 12.82]","[10, 30, 50, 70]",2021-05-25 19:00:00,0.85
0.000335464413069312,0.000223642942046208,0.22383264963329494,0.035648834024239025,0.7780805154534197,8.898174935301245,4,"[10.34, 10.45, 11.06, 11.49]","[10, 30, 50, 70]",2021-05-25 19:00:00,0.85
0.0003354644131869576,0.00022364294212463837,0.3172404344395978,0.007178316958442764,0.9893076064719192,6.0538639172071,4,"[7.85, 8.79, 9.23, 9.34]","[10, 30, 50, 70]",2021-05-31 00:00:00,0.85
0.00033546441312603794,0.0002236429420840253,0.3700904743266682,0.014690914608878362,0.9584439095164092,6.682111312331981,4,"[8.91, 9.62, 10.25, 10.77]","[10, 30, 50, 70]",2021-05-31 00:00:00,0.85
0.0003354644131624185,0.000223642942108279,0.515054811060607,0.021081909879269087,0.9986582447803605,6.794554215277586,4,"[9.77, 11.17, 11.78, 12.31]","[10, 30, 50, 70]",2021-06-01 14:00:00,0.85
0.0003354644132079891,0.00022364294213865938,0.5084612976034494,0.03368405008558199,0.9475198345677683,6.135555246455301,4,"[8.98, 10.51, 11.42, 11.24]","[10, 30, 50, 70]",2021-06-01 14:00:00,0.85
0.00033546441319624295,0.00022364294213082862,0.4194990463257984,0.030824103252571733,0.8676931907926814,6.831630876304568,4,"[9.11, 10.84, 10.55, 11.34]","[10, 30, 50, 70]",2021-06-01 14:00:00,0.85
0.0003354644131934052,0.0002236429421289368,0.3902087091757336,0.013125829056660819,0.984569528572405,6.496899771440949,4,"[8.69, 9.9, 10.4, 10.52]","[10, 30, 50, 70]",2021-06-01 14:00:00,0.85
0.0003354644131420502,0.00022364294209470013,0.34449946439107076,0.04854253235203524,0.964720117975906,2.9223731780281947,4,"[4.98, 5.64, 6.37, 6.63]","[10, 30, 50, 70]",2021-06-06 03:00:00,0.85
0.0003354644131420502,0.00022364294209470013,0.34449946439107076,0.04854253235203524,0.964720117975906,2.9223731780281947,4,"[4.98, 5.64, 6.37, 6.63]","[10, 30, 50, 70]",2021-06-06 03:00:00,0.85
0.00033546441308910795,0.00022364294205940528,0.26732219528799894,0.03858247373489815,0.8301208915430548,3.850051154571838,4,"[5.54, 5.75, 6.47, 6.88]","[10, 30, 50, 70]",2021-06-07 02:00:00,0.85
0.00033546441308910795,0.00022364294205940528,0.26732219528799894,0.03858247373489815,0.8301208915430548,3.850051154571838,4,"[5.54, 5.75, 6.47, 6.88]","[10, 30, 50, 70]",2021-06-07 02:00:00,0.85
0.0003354644131427778,0.0002236429420951852,0.3265559445500322,0.04246325280717766,0.9848962106838242,2.961274965022298,4,"[4.89, 5.64, 6.11, 6.52]","[10, 30, 50, 70]",2021-06-07 02:00:00,0.85
0.0003354644131427778,0.0002236429420951852,0.3265559445500322,0.04246325280717766,0.9848962106838242,2.961274965022298,4,"[4.89, 5.64, 6.11, 6.52]","[10, 30, 50, 70]",2021-06-07 02:00:00,0.85
0.0003354644131061249,0.0002236429420707499,0.18050750067667934,0.024282140730145035,0.8791906021588402,3.5480117868184826,4,"[4.67, 4.87, 5.35, 5.55]","[10, 30, 50, 70]",2021-06-07 03:00:00,0.85
0.0003354644131061249,0.0002236429420707499,0.18050750067667934,0.024282140730145035,0.8791906021588402,3.5480117868184826,4,"[4.67, 4.87, 5.35, 5.55]","[10, 30, 50, 70]",2021-06-07 03:00:00,0.85
0.00033546441305151205,0.00022364294203434135,0.19928757234493175,0.039605039066715364,0.7259203230757018,9.293374980309952,4,"[10.58, 10.73, 11.06, 11.7]","[10, 30, 50, 70]",2021-06-12 08:00:00,0.85
0.0003354644131465829,0.00022364294209772193,0.5782513940924182,0.042480781522668515,0.9779706029746741,5.3417464160647645,4,"[8.72, 10.23, 10.76, 11.69]","[10, 30, 50, 70]",2021-06-12 08:00:00,0.85
0.00033546441319993515,0.00022364294213329008,0.567059157507105,0.03981570853844676,0.9768392522191789,5.751085952893052,4,"[8.9, 10.84, 11.27, 11.64]","[10, 30, 50, 70]",2021-06-12 08:00:00,0.85
0.000335464413177376,0.00022364294211825065,0.6127085303656106,0.03318329782928509,0.9557373517751776,7.299816857169731,4,"[10.74, 12.83, 12.95, 13.9]","[10, 30, 50, 70]",2021-06-12 08:00:00,0.85
0.0003354644131011902,0.00022364294206746012,0.31598520114965684,0.02438538963719055,0.8801457812684558,8.622108871549836,4,"[10.59, 10.95, 11.73, 12.16]","[10, 30, 50, 70]",2021-06-14 20:00:00,0.85
0.00033546441314107945,0.00022364294209405297,0.42643903041344466,0.009457834992233655,0.9829924230190497,9.412902075030729,4,"[11.94, 12.88, 13.56, 14.05]","[10, 30, 50, 70]",2021-06-14 20:00:00,0.85
0.0003354644131863578,0.0002236429421242385,0.7828097185243087,0.046429765739332635,0.9940169358548467,6.697758243762628,4,"[11.13, 13.49, 14.43, 14.87]","[10, 30, 50, 70]",2021-06-14 20:00:00,0.85
0.00033546441309224243,0.00022364294206149495,0.27855121165044877,0.029199434258446823,0.8705354797831303,9.640836341709191,4,"[11.38, 11.72, 12.29, 12.82]","[10, 30, 50, 70]",2021-06-14 20:00:00,0.85
0.0003354644131069815,0.000223642942071321,0.29435521881532345,0.022607262733796117,0.879265068416545,7.4845577450823875,4,"[9.26, 9.9, 10.09, 10.88]","[10, 30, 50, 70]",2021-06-15 00:00:00,0.85
0.00033546441314620903,0.00022364294209747268,0.5601298582937864,0.04082508757385176,0.984682422918591,5.247958777064112,4,"[8.56, 9.79, 10.76, 11.29]","[10, 30, 50, 70]",2021-06-15 00:00:00,0.85
0.0003354644130303211,0.00022364294202021406,0.22766064539889763,0.04105749395307415,0.6367736851406108,8.22337745352739,4,"[9.75, 9.68, 10.35, 10.98]","[10, 30, 50, 70]",2021-06-15 00:00:00,0.85
0.0003354644130958664,0.0002236429420639109,0.28410589918197576,0.025424551891295836,0.8837142646999478,8.500293259104229,4,"[10.26, 10.67, 11.16, 11.75]","[10, 30, 50, 70]",2021-06-15 00:00:00,0.85
0.00033546441303220414,0.00022364294202146943,0.23916633012968327,0.039747394377012316,0.6527183172466839,7.794203837956185,4,"[9.38, 9.4, 9.94, 10.72]","[10, 30, 50, 70]",2021-06-15 00:00:00,0.85
0.00033546441315234117,0.00022364294210156077,0.17210398829356097,0.03355700690920951,0.9627418987959473,8.081430987052219,4,"[9.1, 9.45, 9.84, 9.9]","[10, 30, 50, 70]",2021-06-15 20:00:00,0.85
0.00033546441315411725,0.00022364294210274483,0.4831688138247934,0.02549231269833869,0.9953699774855991,5.8860753689494665,4,"[8.71, 9.9, 10.6, 11.08]","[10, 30, 50, 70]",2021-06-15 20:00:00,0.85
0.00033546441316536645,0.00022364294211024428,0.32959895351686563,0.006218634645763399,0.9917995682405532,6.996688387405684,4,"[8.91, 9.73, 10.3, 10.47]","[10, 30, 50, 70]",2021-06-15 20:00:00,0.85
0.00033546441311356565,0.00022364294207571044,0.35067451330003824,0.017045300967545578,0.9316813581365926,7.13848852338206,4,"[9.27, 9.9, 10.45, 11.08]","[10, 30, 50, 70]",2021-06-15 20:00:00,0.85
0.0003354644132051988,0.00022364294213679918,0.5166171403127477,0.03726520992593838,0.9740524531102321,5.5231092390192424,4,"[8.39, 10.12, 10.66, 10.82]","[10, 30, 50, 70]",2021-06-15 20:00:00,0.85
0.0003354644131726147,0.00022364294211507646,0.21311044262461545,0.014893625844910078,0.9465008632221688,4.931745069163778,4,"[6.13, 6.86, 6.88, 7.24]","[10, 30, 50, 70]",2021-06-17 00:00:00,0.85
0.0003354644131726147,0.00022364294211507646,0.21311044262461545,0.014893625844910078,0.9465008632221688,4.931745069163778,4,"[6.13, 6.86, 6.88, 7.24]","[10, 30, 50, 70]",2021-06-17 00:00:00,0.85
0.0003354644131726147,0.00022364294211507646,0.21311044262461545,0.014893625844910078,0.9465008632221688,4.931745069163778,4,"[6.13, 6.86, 6.88, 7.24]","[10, 30, 50, 70]",2021-06-17 00:00:00,0.85
0.0003354644131124814,0.0002236429420749876,0.13167185958783184,0.037079122049103776,0.8906967217075288,1.6287567090098811,4,"[2.42, 2.71, 2.8, 3.14]","[10, 30, 50, 70]",2021-06-19 02:00:00,0.85
0.0003354644131357315,0.00022364294209048768,0.1392979835245706,0.02267206833067651,0.9675257826312986,1.93603017982829,4,"[2.77, 3.04, 3.31, 3.45]","[10, 30, 50, 70]",2021-06-19 02:00:00,0.85
0.0003354644131798082,0.0002236429421198721,0.1595578660075639,0.03527961381806073,0.8802569229031038,2.2175528219743446,4,"[3.1, 3.71, 3.62, 3.96]","[10, 30, 50, 70]",2021-06-19 02:00:00,0.85
0.00033546441312730694,0.0002236429420848713,0.29484901490199505,0.035943356005359035,0.9573780614349396,3.1871432250093448,4,"[4.95, 5.58, 5.96, 6.47]","[10, 30, 50, 70]",2021-06-23 23:00:00,0.85
0.0003354644130765618,0.00022364294205104118,0.1506472813631288,0.030710902129608923,0.7919571496358161,3.8747246641753974,4,"[4.84, 4.92, 5.35, 5.6]","[10, 30, 50, 70]",2021-06-23 23:00:00,0.85
1.3712219083120485,0.9141479388746989,0.7528073333254858,0.029529398040136875,0.9951920526291056,0.1006244495482752,4,"[4.09, 6.52, 7.29, 7.91]","[10, 30, 50, 70]",2021-06-24 01:00:00,0.85
0.0003354644131439103,0.00022364294209594018,0.2738483410195271,0.041460918139443755,0.9850337986344985,2.530322243182495,4,"[4.15, 4.76, 5.2, 5.5]","[10, 30, 50, 70]",2021-06-24 02:00:00,0.85
0.0003354644131439103,0.00022364294209594018,0.2738483410195271,0.041460918139443755,0.9850337986344985,2.530322243182495,4,"[4.15, 4.76, 5.2, 5.5]","[10, 30, 50, 70]",2021-06-24 02:00:00,0.85
0.00033546441323507295,0.0002236429421567153,0.42452416363069134,0.029232647375018732,0.9164724799764145,6.275864846347801,4,"[8.55, 10.23, 10.5, 10.52]","[10, 30, 50, 70]",2021-06-29 20:00:00,0.85
0.00033546441313909303,0.00022364294209272867,0.25038699360141253,0.0218033294992863,0.9015788260558006,6.979517337314334,4,"[8.43, 9.18, 9.18, 9.8]","[10, 30, 50, 70]",2021-06-29 20:00:00,0.85
0.0003354644131992424,0.00022364294213282827,0.48206123726719313,0.04157297383488498,0.963088151722394,4.895943660131961,4,"[7.56, 9.29, 9.48, 9.95]","[10, 30, 50, 70]",2021-06-29 20:00:00,0.85
0.00033546441317141396,0.00022364294211427597,0.4910048443966448,0.03878841183657552,0.9500416577058225,5.23446793939663,4,"[8.1, 9.18, 10.35, 10.31]","[10, 30, 50, 70]",2021-06-29 20:00:00,0.85
0.0003354644131518686,0.00022364294210124573,0.2801283603382035,0.006054276997608046,0.9933616783645811,5.257810683090446,4,"[6.9, 7.57, 8.0, 8.27]","[10, 30, 50, 70]",2021-07-01 12:00:00,0.85
0.0003354644131628642,0.00022364294210857613,0.15688980055064305,0.025863681644751776,0.9493735855543295,5.608420669789743,4,"[6.53, 6.86, 7.24, 7.24]","[10, 30, 50, 70]",2021-07-01 12:00:00,0.85
0.0003354644130881453,0.00022364294205876352,0.3847749091127204,0.04046640694768289,0.8111211830947809,5.606292284129033,4,"[8.05, 8.29, 9.43, 9.95]","[10, 30, 50, 70]",2021-07-10 02:00:00,0.85
0.000335464413124322,0.00022364294208288135,0.3526257825907622,0.04457146261208676,0.9526738952616781,3.2676444832048266,4,"[5.39, 6.08, 6.62, 7.19]","[10, 30, 50, 70]",2021-07-10 06:00:00,0.85
0.0003354644131271752,0.00022364294208478347,0.2611683981752314,0.01382959472163309,0.957728431242551,4.890476126786887,4,"[6.45, 7.02, 7.34, 7.8]","[10, 30, 50, 70]",2021-07-10 06:00:00,0.85
0.0003354644130728198,0.00022364294204854654,0.26358390485871425,0.03714332988539364,0.792349536579362,4.435463681531133,4,"[6.12, 6.3, 6.93, 7.5]","[10, 30, 50, 70]",2021-07-10 07:00:00,0.85
0.0003354644130728198,0.00022364294204854654,0.26358390485871425,0.03714332988539364,0.792349536579362,4.435463681531133,4,"[6.12, 6.3, 6.93, 7.5]","[10, 30, 50, 70]",2021-07-10 07:00:00,0.85
0.0003354644131420803,0.00022364294209472019,0.33776292039364497,0.041869429795953005,0.9838935131431222,3.1017491798172916,4,"[5.1, 5.86, 6.37, 6.78]","[10, 30, 50, 70]",2021-07-10 07:00:00,0.85
0.0003354644131420803,0.00022364294209472019,0.33776292039364497,0.041869429795953005,0.9838935131431222,3.1017491798172916,4,"[5.1, 5.86, 6.37, 6.78]","[10, 30, 50, 70]",2021-07-10 07:00:00,0.85
0.0003354644131511619,0.0002236429421007746,0.31445205332226267,0.04344586449036068,0.9877503263774379,2.798463860243984,4,"[4.65, 5.36, 5.91, 6.17]","[10, 30, 50, 70]",2021-07-10 07:00:00,0.85
0.0003354644131511619,0.0002236429421007746,0.31445205332226267,0.04344586449036068,0.9877503263774379,2.798463860243984,4,"[4.65, 5.36, 5.91, 6.17]","[10, 30, 50, 70]",2021-07-10 07:00:00,0.85
0.0003354644130036746,0.00022364294200244973,0.16082232108817748,0.04715943892641215,0.5459008818034701,4.996250350155147,4,"[6.09, 6.03, 6.37, 7.04]","[10, 30, 50, 70]",2021-07-10 08:00:00,0.85
0.0003354644130036746,0.00022364294200244973,0.16082232108817748,0.04715943892641215,0.5459008818034701,4.996250350155147,4,"[6.09, 6.03, 6.37, 7.04]","[10, 30, 50, 70]",2021-07-10 08:00:00,0.85
0.0003354644130036746,0.00022364294200244973,0.16082232108817748,0.04715943892641215,0.5459008818034701,4.996250350155147,4,"[6.09, 6.03, 6.37, 7.04]","[10, 30, 50, 70]",2021-07-10 08:00:00,0.85
0.00033546441314222806,0.00022364294209481869,0.328821267978634,0.0329371134835107,0.984456274797489,3.5565231092966303,4,"[5.5, 6.25, 6.73, 7.14]","[10, 30, 50, 70]",2021-07-10 08:00:00,0.85
0.00033546441314222806,0.00022364294209481869,0.328821267978634,0.0329371134835107,0.984456274797489,3.5565231092966303,4,"[5.5, 6.25, 6.73, 7.14]","[10, 30, 50, 70]",2021-07-10 08:00:00,0.85
0.00033546441314222806,0.00022364294209481869,0.328821267978634,0.0329371134835107,0.984456274797489,3.5565231092966303,4,"[5.5, 6.25, 6.73, 7.14]","[10, 30, 50, 70]",2021-07-10 08:00:00,0.85
0.00033546441317709833,0.00022364294211806555,0.3462256303419032,0.032401183959600496,0.995315685820744,3.7826506914279707,4,"[5.75, 6.8, 7.13, 7.45]","[10, 30, 50, 70]",2021-07-10 08:00:00,0.85
0.00033546441317709833,0.00022364294211806555,0.3462256303419032,0.032401183959600496,0.995315685820744,3.7826506914279707,4,"[5.75, 6.8, 7.13, 7.45]","[10, 30, 50, 70]",2021-07-10 08:00:00,0.85
0.00033546441317709833,0.00022364294211806555,0.3462256303419032,0.032401183959600496,0.995315685820744,3.7826506914279707,4,"[5.75, 6.8, 7.13, 7.45]","[10, 30, 50, 70]",2021-07-10 08:00:00,0.85
0.00033546441317978704,0.000223642942119858,0.33311172915278703,0.040252520142183924,0.9522572034635063,3.503723737642906,4,"[5.37, 6.52, 6.57, 7.09]","[10, 30, 50, 70]",2021-07-10 09:00:00,0.85
0.00033546441315879927,0.00022364294210586616,0.5068310064419762,0.029284211063130353,0.9978562353010803,5.738388912955246,4,"[8.68, 10.01, 10.65, 11.18]","[10, 30, 50, 70]",2021-07-20 15:00:00,0.85
0.00033546441318489813,0.0002236429421232654,0.6864254919454624,0.039954674269164665,0.9937761577609246,6.60026783677231,4,"[10.48, 12.6, 13.31, 13.8]","[10, 30, 50, 70]",2021-07-20 16:00:00,0.85
0.0003354644131592501,0.0002236429421061667,0.3958982347114362,0.005973915858684617,0.9985347430693047,8.892020492204194,4,"[11.19, 12.22, 12.75, 13.13]","[10, 30, 50, 70]",2021-07-20 16:00:00,0.85
0.0003354644131791765,0.000223642942119451,0.654479542606178,0.03173035211941057,0.9970750802997055,7.209122450661689,4,"[10.93, 12.88, 13.61, 14.1]","[10, 30, 50, 70]",2021-07-20 16:00:00,0.85
0.0003354644132062339,0.00022364294213748925,0.3522582428943049,0.01865504527284336,0.9260385977656473,9.294431420194059,4,"[11.21, 12.6, 12.59, 12.98]","[10, 30, 50, 70]",2021-07-20 16:00:00,0.85
0.00033546441314137533,0.0002236429420942502,0.45761504111281276,0.00866135272825271,0.9836290996108512,8.710368450756743,4,"[11.42, 12.44, 13.15, 13.69]","[10, 30, 50, 70]",2021-07-20 16:00:00,0.85
0.00033546441310427225,0.00022364294206951482,0.16029918322213044,0.026342030289406484,0.8560854011598696,3.268221678792786,4,"[4.27, 4.42, 4.89, 5.04]","[10, 30, 50, 70]",2021-07-24 06:00:00,0.85
0.00033546441309785074,0.00022364294206523382,0.3570602575667554,0.027516041377728655,0.8433729155321972,10.174958097248176,4,"[12.42, 12.72, 13.77, 14.15]","[10, 30, 50, 70]",2021-07-24 14:00:00,0.85
0.0003354644132111608,0.00022364294214077387,0.6400203597059428,0.024814195936055994,0.9626506896614626,8.97961792001743,4,"[12.51, 14.7, 15.4, 15.48]","[10, 30, 50, 70]",2021-07-24 14:00:00,0.85
0.00033546441310933233,0.0002236429420728882,0.3922499125260153,0.021383297668555803,0.9191684265019474,10.88319690071348,4,"[13.27, 13.99, 14.53, 15.33]","[10, 30, 50, 70]",2021-07-24 14:00:00,0.85
0.0003354644131587093,0.00022364294210580618,0.6739867864144011,0.024133911465209174,0.9593958786620757,9.388264350950116,4,"[13.36, 14.76, 16.32, 16.46]","[10, 30, 50, 70]",2021-07-24 14:00:00,0.85
0.0003354644131510698,0.00022364294210071317,0.7521047548474522,0.030272244665727498,0.9916454797988274,8.448844436708688,4,"[12.84, 14.76, 15.65, 16.61]","[10, 30, 50, 70]",2021-07-24 14:00:00,0.85
0.00033546441313789466,0.00022364294209192977,0.42168365748551484,0.015432242455648264,0.9725930448533971,11.134304349832563,4,"[13.62, 14.65, 15.09, 15.79]","[10, 30, 50, 70]",2021-07-24 15:00:00,0.85
0.00033546441317146254,0.00022364294211430836,0.4559778601442728,0.015529841001423345,0.9900594550056431,6.926887524243657,4,"[9.56, 10.73, 11.52, 11.7]","[10, 30, 50, 70]",2021-07-26 20:00:00,0.85
0.0003354644131196284,0.00022364294207975226,0.27573977256839943,0.02161674480785976,0.9463967277570309,8.306548065531388,4,"[9.97, 10.51, 10.91, 11.39]","[10, 30, 50, 70]",2021-07-26 20:00:00,0.85
0.00033546441300674203,0.00022364294200449467,0.12516775437514102,0.04890511589163835,0.5539556225514645,8.70785603418858,4,"[9.55, 9.56, 9.74, 10.31]","[10, 30, 50, 70]",2021-07-26 20:00:00,0.85
0.00033546441310854845,0.00022364294207236562,0.37613158831571714,0.023515653373813325,0.9125490547515341,6.256930780929514,4,"[8.57, 9.12, 9.89, 10.47]","[10, 30, 50, 70]",2021-07-26 20:00:00,0.85
0.0003354644131957284,0.00022364294213048558,0.22416892702024194,0.04235099711451503,0.906492057411856,2.486075121914121,4,"[3.77, 4.31, 4.89, 4.73]","[10, 30, 50, 70]",2021-07-27 06:00:00,0.85
0.00033546441310890716,0.00022364294207260477,0.39884477470520713,0.04019283385676354,0.8977571902697459,4.595629461506147,4,"[7.06, 7.57, 8.51, 9.04]","[10, 30, 50, 70]",2021-07-28 02:00:00,0.85
0.0003354644130776046,0.0002236429420517364,0.2948203934766454,0.03504150785096038,0.7612395064222927,6.310157999566655,4,"[8.21, 8.29, 9.28, 9.65]","[10, 30, 50, 70]",2021-07-28 02:00:00,0.85
0.0003354644131544778,0.0002236429421029852,0.43378901179693896,0.032238767472215414,0.9414430895617755,5.344858844805311,4,"[7.92, 8.74, 9.84, 9.9]","[10, 30, 50, 70]",2021-07-28 02:00:00,0.85
0.0003354644130191705,0.00022364294201278033,0.0866278801252278,0.047285338181725395,0.5857606968530542,2.240871881385897,4,"[2.83, 2.77, 3.05, 3.3]","[10, 30, 50, 70]",2021-08-04 00:00:00,0.85
0.0003354644131783661,0.00022364294211891071,0.18490278371461574,0.011365232947864243,0.9868056262887068,3.1755309061719372,4,"[4.22, 4.81, 4.94, 5.14]","[10, 30, 50, 70]",2021-08-05 02:00:00,0.85
0.00033546441310256317,0.00022364294206837543,0.1687763011525305,0.028379170131399775,0.8111286014735187,3.6680910243160048,4,"[4.68, 5.09, 5.09, 5.65]","[10, 30, 50, 70]",2021-08-05 02:00:00,0.85
0.00033546441312707926,0.0002236429420847195,0.418685781186539,0.0417387326025031,0.9519668157285348,4.100675498724582,4,"[6.6, 7.52, 8.0, 8.78]","[10, 30, 50, 70]",2021-08-07 04:00:00,0.85
0.00033546441323241167,0.0002236429421549411,0.14628039102730248,0.02952693690747261,0.9165897126310918,5.98550764549519,4,"[6.77, 7.35, 7.44, 7.45]","[10, 30, 50, 70]",2021-08-07 04:00:00,0.85
0.00033546441322038483,0.00022364294214692322,0.2874634079244646,0.04186562305902774,0.8087721212348897,4.07222079243595,4,"[5.69, 6.41, 7.29, 6.83]","[10, 30, 50, 70]",2021-08-07 04:00:00,0.85
0.00033546441316863646,0.00022364294211242429,0.175296014523472,0.02624251803236982,0.9999239733586099,2.1010330784760654,4,"[3.11, 3.59, 3.82, 3.96]","[10, 30, 50, 70]",2021-08-09 17:00:00,0.85
0.00033546441311725996,0.0002236429420781733,0.14111359190417508,0.04820302493203268,0.6093630674983188,2.934607969532979,4,"[3.74, 4.26, 3.97, 4.63]","[10, 30, 50, 70]",2021-08-13 04:00:00,0.85
0.00033546441311725996,0.0002236429420781733,0.14111359190417508,0.04820302493203268,0.6093630674983188,2.934607969532979,4,"[3.74, 4.26, 3.97, 4.63]","[10, 30, 50, 70]",2021-08-13 04:00:00,0.85
0.0003354644131234568,0.0002236429420823045,0.45958098129322433,0.03638905451655893,0.945512689157374,5.056735647538955,4,"[7.81, 8.79, 9.33, 10.21]","[10, 30, 50, 70]",2021-08-16 02:00:00,0.85
0.0003354644131662159,0.0002236429421108106,0.5608919356737673,0.04658653643085624,0.9998460906731873,4.652296737458982,4,"[7.89, 9.4, 10.14, 10.62]","[10, 30, 50, 70]",2021-08-16 02:00:00,0.85
0.00033546441311437696,0.0002236429420762513,0.45636744035956717,0.03338906974711482,0.9024824748243553,6.049308385024758,4,"[8.86, 9.45, 10.6, 11.08]","[10, 30, 50, 70]",2021-08-16 04:00:00,0.85
0.0003354644131148537,0.00022364294207656912,0.4563072253485502,0.03137147033044984,0.9249506743051731,5.908370183220948,4,"[8.7, 9.4, 10.35, 10.98]","[10, 30, 50, 70]",2021-08-16 04:00:00,0.85
0.0003354644131575658,0.00022364294210504385,0.5271587022883762,0.038984026350201234,0.9924011935723849,5.0677946640438405,4,"[8.12, 9.56, 10.09, 10.77]","[10, 30, 50, 70]",2021-08-16 04:00:00,0.85
