datetime,actual_power,predicted_power,fused_corrected_wind,error,abs_error,corrected_gfs_10m,original_gfs_10m,corrected_gfs_70m,original_gfs_70m
2022-10-18 01:45:00,0.46,20.892823541214195,4.586713780317876,20.432823541214194,20.432823541214194,4.21999705573564,3.3745368,4.953430504900111,4.1767454
2022-10-18 02:00:00,0.13,19.0762879029856,4.325109542828001,18.946287902985603,18.946287902985603,3.9695709145990885,2.6982803,4.680648171056913,2.918118
2022-10-18 02:15:00,0.0,18.546161552724534,4.351532560855766,18.546161552724534,18.546161552724534,3.9695709145990885,2.625843,4.733494207112444,2.6321275
2022-10-18 02:30:00,0.0,18.546161552724534,4.351532560855766,18.546161552724534,18.546161552724534,3.9695709145990885,3.0389822,4.733494207112444,2.977278
2022-10-18 02:45:00,0.0,20.362697190953128,4.5931178883922765,20.362697190953128,20.362697190953128,4.091786994683601,3.5257509,5.094448782100953,3.4480715
2022-10-18 03:00:00,0.0,20.892823541214195,4.629786541949761,20.892823541214195,20.892823541214195,4.097022799534231,3.8433852,5.162550284365292,3.8586435
2022-10-18 03:15:00,0.0,22.561728487128967,4.815422541374094,22.561728487128967,22.561728487128967,4.292743164996659,4.021409,5.33810191775153,4.029625
2022-10-18 03:30:00,0.0,22.561728487128967,4.815422541374094,22.561728487128967,22.561728487128967,4.292743164996659,4.1277447,5.33810191775153,4.102471
2022-10-18 03:45:00,0.0,22.561728487128967,4.815422541374094,22.561728487128967,22.561728487128967,4.292743164996659,4.0885158,5.33810191775153,4.4276943
2022-10-18 04:00:00,0.0,20.892823541214195,4.630419515274928,20.892823541214195,20.892823541214195,4.112286569556808,4.118724,5.1485524609930495,4.6292105
2022-10-18 04:15:00,0.0,22.561728487128967,4.716751877696661,22.561728487128967,22.561728487128967,4.14999907716641,4.3538895,5.283504678226912,4.8488755
2022-10-18 04:30:00,0.0,22.561728487128967,4.647737265694041,22.561728487128967,22.561728487128967,4.14999907716641,4.5248504,5.145475454221672,5.1518006
2022-10-18 04:45:00,0.0,20.892823541214195,4.6123963029389845,20.892823541214195,20.892823541214195,4.14999907716641,4.6913433,5.0747935287115595,5.1639705
2022-10-18 05:00:00,0.0,19.0762879029856,4.531460861874756,19.0762879029856,19.0762879029856,3.9881281950379517,4.8676443,5.0747935287115595,4.992615
2022-10-18 05:15:00,0.0,18.546161552724534,4.463984753257824,18.546161552724534,18.546161552724534,3.9881281950379517,4.764874,4.939841311477697,4.6571665
2022-10-18 05:30:00,0.0,18.546161552724534,4.418705481425258,18.546161552724534,18.546161552724534,3.950415687428349,4.633278,4.886995275422167,4.2193785
2022-10-18 05:45:00,0.0,18.546161552724534,4.281849488965608,18.546161552724534,18.546161552724534,3.8493208035848565,4.5538344,4.7143781743463595,3.9139428
2022-10-18 06:00:00,0.0,18.546161552724534,4.27275222770776,18.546161552724534,18.546161552724534,3.8493208035848565,4.509652,4.696183651830664,3.80419
2022-10-18 06:15:00,0.0,18.546161552724534,4.357320661482749,18.546161552724534,18.546161552724534,3.8534708288134705,4.5603065,4.861170494152028,3.8440166
2022-10-18 06:30:00,0.0,20.362697190953128,4.542217544062197,20.362697190953128,20.362697190953128,4.048037958230812,4.6370525,5.036397129893583,3.9608214
2022-10-18 06:45:00,0.0,20.892823541214195,4.560795716741621,20.892823541214195,20.892823541214195,4.08519430358966,4.5716453,5.036397129893583,3.9703033
2022-10-18 07:00:00,0.0,20.892823541214195,4.560795716741621,20.892823541214195,20.892823541214195,4.08519430358966,4.4631577,5.036397129893583,3.9534383
2022-10-18 07:15:00,0.0,20.892823541214195,4.5853581244236725,20.892823541214195,20.892823541214195,4.08519430358966,4.422172,5.085521945257686,4.0283647
2022-10-18 07:30:00,0.0,20.892823541214195,4.584053357090799,20.892823541214195,20.892823541214195,4.08519430358966,4.410534,5.0829124105919385,4.107218
2022-10-18 07:45:00,0.0,20.892823541214195,4.559490949408747,20.892823541214195,20.892823541214195,4.08519430358966,4.3855443,5.033787595227835,4.1509957
2022-10-18 08:00:00,0.0,20.892823541214195,4.560795716741621,20.892823541214195,20.892823541214195,4.08519430358966,4.341979,5.036397129893583,4.1714196
2022-10-18 08:15:00,0.0,20.892823541214195,4.570496271992241,20.892823541214195,20.892823541214195,4.08519430358966,4.2378564,5.055798240394822,4.1683702
2022-10-18 08:30:00,0.0,20.892823541214195,4.570496271992241,20.892823541214195,20.892823541214195,4.08519430358966,4.0716,5.055798240394822,4.0929427
2022-10-18 08:45:00,0.0,20.892823541214195,4.570496271992241,20.892823541214195,20.892823541214195,4.08519430358966,3.869176,5.055798240394822,3.9912755
2022-10-18 09:00:00,0.0,19.0762879029856,4.434719241324741,19.0762879029856,19.0762879029856,3.9764349338673877,3.6207767,4.893003548782094,3.9190125
2022-10-18 09:15:00,0.0,18.546161552724534,4.434719241324741,18.546161552724534,18.546161552724534,3.9764349338673877,3.2806482,4.893003548782094,3.8459656
2022-10-18 09:30:00,0.0,18.546161552724534,4.381044757731902,18.546161552724534,18.546161552724534,3.909255241971913,3.131548,4.852834273491892,3.6793232
2022-10-18 09:45:00,0.0,18.546161552724534,4.383092368979213,18.546161552724534,18.546161552724534,3.909255241971913,3.00634,4.856929495986513,3.4197617
2022-10-18 10:00:00,0.0,18.546161552724534,4.4569299722777735,18.546161552724534,18.546161552724534,4.056930448569033,2.674228,4.856929495986513,2.8664634
2022-10-18 10:15:00,0.0,18.546161552724534,4.41638336357614,18.546161552724534,18.546161552724534,4.056930448569033,2.2332032,4.775836278583247,2.4332983
2022-10-18 10:30:00,0.0,18.546161552724534,4.3328216328430464,18.546161552724534,18.546161552724534,3.889806987102845,1.8404508,4.775836278583247,2.0063832
2022-10-18 10:45:00,0.0,18.546161552724534,4.356727005469334,18.546161552724534,18.546161552724534,3.8330503757797967,1.5024018,4.880403635158871,1.5722945
2022-10-18 11:00:00,0.0,18.546161552724534,4.385162110481705,18.546161552724534,18.546161552724534,3.8899205858045383,1.3482639,4.880403635158871,1.2502928
2022-10-18 11:15:00,0.0,18.546161552724534,4.385162110481705,18.546161552724534,18.546161552724534,3.8899205858045383,1.554087,4.880403635158871,1.250266
2022-10-18 11:30:00,0.01,18.546161552724534,4.385162110481705,18.536161552724533,18.536161552724533,3.8899205858045383,1.8367603,4.880403635158871,1.3911946
