datetime,actual_power,predicted_power,fused_corrected_wind,error,abs_error,corrected_ec_10m,corrected_ec_70m,corrected_gfs_10m,corrected_gfs_70m
2022-07-14 23:45:00,116.3102,51.08963464112873,6.355671128010455,-65.22056535887126,65.22056535887126,4.896307398643237,6.212617190665675,6.460349129573823,7.8534107931590835
2022-07-15 00:00:00,111.2877,45.58952113077909,5.9171243574102155,-65.69817886922091,65.69817886922091,5.458835843560948,6.727316861860606,5.500868948956564,5.981475775262743
2022-07-15 00:15:00,108.7764,44.23534426478122,5.92342153287353,-64.54105573521878,64.54105573521878,5.602932815567471,6.812977254498029,4.900839176230089,6.3769368851985275
2022-07-15 00:30:00,108.7764,44.23534426478122,5.928625077642851,-64.54105573521878,64.54105573521878,5.602932815567471,6.812977254498029,4.851426128887474,6.4471641116184255
2022-07-15 00:45:00,108.7764,44.23534426478122,5.939964053706518,-64.54105573521878,64.54105573521878,5.4731431798155015,6.8344193065579555,5.016363818491806,6.4359299099608105
2022-07-15 01:00:00,108.7764,41.62027458441747,5.793747219911863,-67.15612541558252,67.15612541558252,5.039268109470315,6.7536263852630745,4.921511892864255,6.460582492049805
2022-07-15 01:15:00,108.7764,36.73252801925625,5.578805339394382,-72.04387198074375,72.04387198074375,4.713541988737143,6.166380116905843,4.894545750281004,6.540753501653537
2022-07-15 01:30:00,108.7764,35.06801555190121,5.45062349069943,-73.70838444809878,73.70838444809878,4.729414681397626,5.62908476714187,4.902388482153188,6.5416060321050375
2022-07-15 01:45:00,108.7764,34.49762303446117,5.461516568140749,-74.27877696553882,74.27877696553882,4.6153536744714945,5.874330552667747,4.8164546587335835,6.539927386690171
2022-07-15 02:00:00,75.1319,33.963586263365364,5.457792943365325,-41.16831373663464,41.16831373663464,4.584866229677943,5.9941735536030105,4.781496749652852,6.470635240527491
2022-07-15 02:15:00,7.8428,36.76486063969305,5.664370999367295,28.922060639693047,28.922060639693047,4.713578546505362,6.472501667132062,4.948941184208212,6.522462599623542
2022-07-15 02:30:00,3.2501,37.886551314888834,5.748864709005242,34.63645131488883,34.63645131488883,4.582805366286918,6.558162059769485,4.96838376327259,6.886107646691975
2022-07-15 02:45:00,0.8525,37.886551314888834,5.733066669558498,37.034051314888835,37.034051314888835,4.776303644934392,6.288262297993615,4.981593088614012,6.886107646691975
2022-07-15 03:00:00,0.0,36.198491248160444,5.554275635235817,36.198491248160444,36.198491248160444,5.070517103354221,6.080719724268421,4.815823501891081,6.250042211429548
2022-07-15 03:15:00,0.0,33.963586263365364,5.426059712000492,33.963586263365364,33.963586263365364,5.010731361104992,5.9326895207927794,4.815916568178039,5.944901397926155
2022-07-15 03:30:00,0.0,33.49176868999697,5.3483920371575655,33.49176868999697,33.49176868999697,4.9190968684536065,5.9326895207927794,4.804881593756456,5.7369001656274206
2022-07-15 03:45:00,0.0,30.927442730903767,5.245063393577467,30.927442730903767,30.927442730903767,4.653010313936832,5.624386116473341,4.748235001742489,5.9546221421572065
2022-07-15 04:00:00,0.0,34.338525380126384,5.513702800326188,34.338525380126384,34.338525380126384,4.805828077305168,6.349557326337455,4.633209508789949,6.26621628887218
2022-07-15 04:15:00,0.0,36.76486063969305,5.673357409136905,36.76486063969305,36.76486063969305,5.0155980332845465,6.897817415814356,4.575024933706755,6.204989253741962
2022-07-15 04:30:00,0.0,35.09648466091591,5.5250812016141015,35.09648466091591,35.09648466091591,5.0322529275283925,6.317279075689516,4.545803549496536,6.204989253741962
2022-07-15 04:45:00,0.0,35.6280987307204,5.606543672267639,35.6280987307204,35.6280987307204,4.996559124190305,6.287450305303779,4.79671237578418,6.3454528837922926
2022-07-15 05:00:00,0.0,36.198491248160444,5.57191085658675,36.198491248160444,36.198491248160444,4.881799696487762,6.287450305303779,4.720295579198673,6.3980978453567845
2022-07-15 05:15:00,0.0,36.198491248160444,5.626892513840749,36.198491248160444,36.198491248160444,5.0322529275283925,6.287450305303779,4.80610245490594,6.381764367624886
2022-07-15 05:30:00,0.0,37.886551314888834,5.8015825116752815,37.886551314888834,37.886551314888834,4.951045803931137,7.067417420239163,4.80610245490594,6.381764367624886
2022-07-15 05:45:00,0.0,40.7387778346815,5.977982827557263,40.7387778346815,40.7387778346815,5.298210055216085,7.362260219888788,4.853363189767393,6.3980978453567845
2022-07-15 06:00:00,0.5115,41.76206297318949,6.052442093124933,41.25056297318949,41.25056297318949,5.611194651534068,7.431449023511999,4.7950167542033615,6.372107943250303
2022-07-15 06:15:00,3.8717,42.31473056271165,6.052039651440147,38.443030562711655,38.443030562711655,5.342839721569358,7.3790061372083455,4.800582209862386,6.6857305371205005
2022-07-15 06:30:00,6.3758,42.31473056271165,6.052840853621495,35.938930562711654,35.938930562711654,5.169276250158583,7.30175755304549,4.89173585220485,6.848593759077059
2022-07-15 06:45:00,8.9404,40.117845130790684,5.994852160131573,31.177445130790684,31.177445130790684,4.992493059433662,7.292747827208352,4.907454102380955,6.786713651503322
2022-07-15 07:00:00,4.1452,36.59903037637272,5.7248553593438185,32.453830376372714,32.453830376372714,4.790111414055303,6.891126284759618,4.81630046003849,6.401883278521863
2022-07-15 07:15:00,4.1452,34.13123293813633,5.575278528303322,29.98603293813633,29.98603293813633,4.794204773533361,6.518962244015889,4.695243100424233,6.292703995239804
2022-07-15 07:30:00,6.2785,33.0292263508918,5.5171130797035115,26.750726350891796,26.750726350891796,4.813205479652088,6.518962244015889,4.502370581560467,6.233914013585602
