datetime,actual_power,predicted_power,fused_corrected_wind,error,abs_error,corrected_ec_10m,corrected_ec_70m,corrected_gfs_10m,corrected_gfs_70m
2022-07-14 23:45:00,116.3102,56.10143645139748,6.450097405080532,-60.20876354860251,60.20876354860251,4.896307398643237,6.212617190665675,6.460349129573823,7.8534107931590835
2022-07-15 00:00:00,111.2877,49.08172432799456,5.81850990743512,-62.205975672005444,62.205975672005444,5.458835843560948,6.727316861860606,5.500868948956564,5.981475775262743
2022-07-15 00:15:00,108.7764,40.75212001765852,5.8060126104951575,-68.02427998234148,68.02427998234148,5.602932815567471,6.812977254498029,4.900839176230089,6.3769368851985275
2022-07-15 00:30:00,108.7764,41.47489142371601,5.812256864218342,-67.301508576284,67.301508576284,5.602932815567471,6.812977254498029,4.851426128887474,6.4471641116184255
2022-07-15 00:45:00,108.7764,41.47489142371601,5.829136809473353,-67.301508576284,67.301508576284,5.4731431798155015,6.8344193065579555,5.016363818491806,6.4359299099608105
2022-07-15 01:00:00,108.7764,40.75212001765852,5.687489300631258,-68.02427998234148,68.02427998234148,5.039268109470315,6.7536263852630745,4.921511892864255,6.460582492049805
2022-07-15 01:15:00,108.7764,38.58907519875837,5.533932290300524,-70.18732480124163,70.18732480124163,4.713541988737143,6.166380116905843,4.894545750281004,6.540753501653537
2022-07-15 01:30:00,108.7764,35.688412979539365,5.459914739698155,-73.08798702046063,73.08798702046063,4.729414681397626,5.62908476714187,4.902388482153188,6.5416060321050375
2022-07-15 01:45:00,108.7764,34.22835477153444,5.441902615145162,-74.54804522846555,74.54804522846555,4.6153536744714945,5.874330552667747,4.8164546587335835,6.539927386690171
2022-07-15 02:00:00,75.1319,34.22835477153444,5.42098218751404,-40.90354522846556,40.90354522846556,4.584866229677943,5.9941735536030105,4.781496749652852,6.470635240527491
2022-07-15 02:15:00,7.8428,36.933265762433635,5.590691021845675,29.090465762433634,29.090465762433634,4.713578546505362,6.472501667132062,4.948941184208212,6.522462599623542
2022-07-15 02:30:00,3.2501,40.00184962143294,5.685773073526521,36.751749621432936,36.751749621432936,4.582805366286918,6.558162059769485,4.96838376327259,6.886107646691975
2022-07-15 02:45:00,0.8525,40.75212001765852,5.697625476524436,39.89962001765852,39.89962001765852,4.776303644934392,6.288262297993615,4.981593088614012,6.886107646691975
2022-07-15 03:00:00,0.0,38.58907519875837,5.499496948475007,38.58907519875837,38.58907519875837,5.070517103354221,6.080719724268421,4.815823501891081,6.250042211429548
2022-07-15 03:15:00,0.0,35.688412979539365,5.3708316582264235,35.688412979539365,35.688412979539365,5.010731361104992,5.9326895207927794,4.815916568178039,5.944901397926155
2022-07-15 03:30:00,0.0,33.45074021059553,5.282212173047482,33.45074021059553,33.45074021059553,4.9190968684536065,5.9326895207927794,4.804881593756456,5.7369001656274206
2022-07-15 03:45:00,0.0,30.606580502721133,5.2177676391251175,30.606580502721133,30.606580502721133,4.653010313936832,5.624386116473341,4.748235001742489,5.9546221421572065
2022-07-15 04:00:00,0.0,33.46671198184833,5.423718357575549,33.46671198184833,33.46671198184833,4.805828077305168,6.349557326337455,4.633209508789949,6.26621628887218
2022-07-15 04:15:00,0.0,36.378746594527875,5.522576376927905,36.378746594527875,36.378746594527875,5.0155980332845465,6.897817415814356,4.575024933706755,6.204989253741962
2022-07-15 04:30:00,0.0,35.688412979539365,5.430892934207074,35.688412979539365,35.688412979539365,5.0322529275283925,6.317279075689516,4.545803549496536,6.204989253741962
2022-07-15 04:45:00,0.0,36.933265762433635,5.534906904716085,36.933265762433635,36.933265762433635,4.996559124190305,6.287450305303779,4.79671237578418,6.3454528837922926
2022-07-15 05:00:00,0.0,37.8388048025328,5.4990854972841445,37.8388048025328,37.8388048025328,4.881799696487762,6.287450305303779,4.720295579198673,6.3980978453567845
2022-07-15 05:15:00,0.0,38.39332397043856,5.557540824436913,38.39332397043856,38.39332397043856,5.0322529275283925,6.287450305303779,4.80610245490594,6.381764367624886
2022-07-15 05:30:00,0.0,38.39332397043856,5.654234110777907,38.39332397043856,38.39332397043856,4.951045803931137,7.067417420239163,4.80610245490594,6.381764367624886
2022-07-15 05:45:00,0.0,40.00184962143294,5.804329857324593,40.00184962143294,40.00184962143294,5.298210055216085,7.362260219888788,4.853363189767393,6.3980978453567845
2022-07-15 06:00:00,0.5115,40.3895109859711,5.867653425646416,39.8780109859711,39.8780109859711,5.611194651534068,7.431449023511999,4.7950167542033615,6.372107943250303
2022-07-15 06:15:00,3.8717,40.03535499002507,5.888454675068457,36.16365499002507,36.16365499002507,5.342839721569358,7.3790061372083455,4.800582209862386,6.6857305371205005
2022-07-15 06:30:00,6.3758,40.03535499002507,5.909681578881042,33.65955499002507,33.65955499002507,5.169276250158583,7.30175755304549,4.89173585220485,6.848593759077059
2022-07-15 06:45:00,8.9404,40.03535499002507,5.850285765104951,31.09495499002507,31.09495499002507,4.992493059433662,7.292747827208352,4.907454102380955,6.786713651503322
2022-07-15 07:00:00,4.1452,36.10551686397693,5.5966519177958745,31.96031686397693,31.96031686397693,4.790111414055303,6.891126284759618,4.81630046003849,6.401883278521863
2022-07-15 07:15:00,4.1452,34.27165611053588,5.472779658684934,30.12645611053588,30.12645611053588,4.794204773533361,6.518962244015889,4.695243100424233,6.292703995239804
2022-07-15 07:30:00,6.2785,33.52962841565904,5.4020310850592255,27.25112841565904,27.25112841565904,4.813205479652088,6.518962244015889,4.502370581560467,6.233914013585602
