datetime,actual_power,predicted_power,error,abs_error,corrected_wind,original_gfs_wind_10m
2022-08-29 08:00:00,16.3783,19.497611473925048,3.1193114739250483,3.1193114739250483,3.7958542158502877,1.5391524
2022-08-29 08:15:00,15.55,16.3556517354578,0.8056517354578006,0.8056517354578006,3.6311970993230087,2.116579
2022-08-29 08:30:00,15.2487,15.073840131778914,-0.1748598682210858,0.1748598682210858,3.6311970993230087,2.0798986
2022-08-29 08:45:00,15.2487,15.073840131778914,-0.1748598682210858,0.1748598682210858,3.6311970993230087,2.0967343
2022-08-29 09:00:00,20.0226,15.686119542204757,-4.336480457795243,4.336480457795243,3.6862092376169704,2.012491
2022-08-29 09:15:00,39.3057,16.2040387429171,-23.101661257082903,23.101661257082903,3.6862092376169704,1.7942482
2022-08-29 09:30:00,52.1611,16.2040387429171,-35.9570612570829,35.9570612570829,3.6862092376169704,1.6072938
2022-08-29 09:45:00,52.1611,16.2040387429171,-35.9570612570829,35.9570612570829,3.6862092376169704,1.5325276
2022-08-29 10:00:00,99.201,18.7337190709585,-80.4672809290415,80.4672809290415,3.73722590086746,1.547674
2022-08-29 10:15:00,102.532,19.497611473925048,-83.03438852607495,83.03438852607495,3.73722590086746,1.6846675
2022-08-29 10:30:00,92.4024,19.497611473925048,-72.90478852607495,72.90478852607495,3.73722590086746,1.904931
2022-08-29 10:45:00,85.4505,19.497611473925048,-65.95288852607496,65.95288852607496,3.73722590086746,2.0613806
2022-08-29 11:00:00,78.2186,19.497611473925048,-58.72098852607495,58.72098852607495,3.739986998429244,2.1310103
2022-08-29 11:15:00,74.6026,19.497611473925048,-55.10498852607495,55.10498852607495,3.739986998429244,2.1719477
2022-08-29 11:30:00,74.6026,19.497611473925048,-55.10498852607495,55.10498852607495,3.739986998429244,2.2058103
2022-08-29 11:45:00,75.0921,19.497611473925048,-55.594488526074954,55.594488526074954,3.739986998429244,2.2906094
2022-08-29 12:00:00,70.4504,19.497611473925048,-50.952788526074954,50.952788526074954,3.7996370692027717,2.4836407
2022-08-29 12:15:00,66.3229,19.497611473925048,-46.82528852607496,46.82528852607496,3.7996370692027717,2.6732988
2022-08-29 12:30:00,66.3229,19.497611473925048,-46.82528852607496,46.82528852607496,3.7996370692027717,2.7708483
2022-08-29 12:45:00,50.6629,20.359178476880224,-30.303721523119776,30.303721523119776,3.8562939746020986,2.7803519
2022-08-29 13:00:00,40.6491,20.771609799358647,-19.87749020064135,19.87749020064135,3.9615363266500894,2.7747848
2022-08-29 13:15:00,32.0106,21.168077343418847,-10.84252265658115,10.84252265658115,4.023051151978207,2.7961538
2022-08-29 13:30:00,32.0106,21.168077343418847,-10.84252265658115,10.84252265658115,4.023051151978207,2.839589
2022-08-29 13:45:00,22.6568,21.168077343418847,-1.488722656581153,1.488722656581153,4.023051151978207,2.8469913
2022-08-29 14:00:00,15.3937,21.168077343418847,5.774377343418847,5.774377343418847,4.023051151978207,2.8339412
2022-08-29 14:15:00,11.2847,21.168077343418847,9.883377343418847,9.883377343418847,4.023051151978207,2.860798
2022-08-29 14:30:00,13.4244,21.168077343418847,7.743677343418847,7.743677343418847,4.07544509864769,2.9325953
2022-08-29 14:45:00,12.4377,21.168077343418847,8.730377343418848,8.730377343418848,4.07544509864769,3.006058
2022-08-29 15:00:00,10.3669,21.168077343418847,10.801177343418848,10.801177343418848,4.07544509864769,2.9793775
2022-08-29 15:15:00,13.3307,21.168077343418847,7.837377343418847,7.837377343418847,4.07544509864769,2.8972259
2022-08-29 15:30:00,11.4765,21.168077343418847,9.691577343418848,9.691577343418848,4.07544509864769,2.832416
2022-08-29 15:45:00,9.6494,21.168077343418847,11.518677343418847,11.518677343418847,4.1247552918081185,2.7947059
2022-08-29 16:00:00,7.7469,21.168077343418847,13.421177343418847,13.421177343418847,4.1247552918081185,2.7383838
2022-08-29 16:15:00,6.6387,22.16078622595482,15.52208622595482,15.52208622595482,4.228511938579312,2.6675138
2022-08-29 16:30:00,4.9714,22.90492092471385,17.93352092471385,17.93352092471385,4.228511938579312,2.6028032
2022-08-29 16:45:00,4.423,22.90492092471385,18.481920924713847,18.481920924713847,4.228511938579312,2.512417
2022-08-29 17:00:00,11.9773,22.90492092471385,10.92762092471385,10.92762092471385,4.255083181030923,2.3979483
2022-08-29 17:15:00,11.9773,22.90492092471385,10.92762092471385,10.92762092471385,4.233269303509121,2.269339
2022-08-29 17:30:00,9.3702,22.90492092471385,13.534720924713849,13.534720924713849,4.233269303509121,2.171735
2022-08-29 17:45:00,4.1558,22.90492092471385,18.74912092471385,18.74912092471385,4.20669806105751,2.0865972
2022-08-29 18:00:00,1.4307,22.90492092471385,21.474220924713848,21.474220924713848,4.20669806105751,2.0344713
2022-08-29 18:15:00,1.2361,22.90492092471385,21.66882092471385,21.66882092471385,4.20669806105751,1.9295411
2022-08-29 18:30:00,1.055,21.912212042177877,20.857212042177878,20.857212042177878,4.102941414286317,1.8005867
2022-08-29 18:45:00,0.3303,21.168077343418847,20.837777343418846,20.837777343418846,4.102941414286317,1.6541482
2022-08-29 19:00:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.0536312211258885,1.5350275
2022-08-29 19:15:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.0536312211258885,1.4724566
2022-08-29 19:30:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.0536312211258885,1.4848042
2022-08-29 19:45:00,0.0,21.168077343418847,21.168077343418847,21.168077343418847,4.0536312211258885,1.5471151
2022-08-29 20:00:00,0.0,20.771609799358647,20.771609799358647,20.771609799358647,3.9769573978044135,1.4289343
2022-08-29 20:15:00,0.0,20.771609799358647,20.771609799358647,20.771609799358647,3.9769573978044135,1.6966873
2022-08-29 20:30:00,0.0,20.771609799358647,20.771609799358647,20.771609799358647,3.9769573978044135,1.901809
2022-08-29 20:45:00,0.0,20.771609799358647,20.771609799358647,20.771609799358647,3.9769573978044135,1.9828811
2022-08-29 21:00:00,0.0,20.771609799358647,20.771609799358647,20.771609799358647,3.9769573978044135,1.9969732
2022-08-29 21:15:00,0.0,20.771609799358647,20.771609799358647,20.771609799358647,3.9769573978044135,2.002116
