datetime,power,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h
2021-05-01 00:00:00,29.6714,6.94966608,48.29785862350257,335.6539898123913,0,5,0,6.94966608,6.94966608
2021-05-01 00:15:00,29.1351,6.85502475,46.99136432311256,322.1269654712036,0,5,0,6.94966608,6.94966608
2021-05-01 00:30:00,28.5939,6.9103698300000005,47.753211187374234,329.9923498748494,0,5,0,6.85502475,6.94966608
2021-05-01 00:45:00,28.0354,7.012544385,49.175778751595026,344.84733116250004,0,5,0,6.9103698300000005,6.94966608
2021-05-01 01:00:00,27.4607,7.05812268,49.81709576593039,351.61517347724526,1,5,0,7.012544385,6.94966608
2021-05-01 01:15:00,26.846,7.09932615,50.40043178407382,357.80910333596637,1,5,0,7.05812268,6.94966608
2021-05-01 01:30:00,26.1943,7.21132545,52.00321474581771,375.0121059783305,1,5,0,7.09932615,6.94966608
2021-05-01 01:45:00,25.5088,7.31357865,53.48843266973582,391.19185919534243,1,5,0,7.21132545,6.94966608
2021-05-01 02:00:00,24.7929,7.39284525,54.65416089044756,404.049753731681,2,5,0,7.31357865,6.94966608
2021-05-01 02:15:00,24.0616,7.4216352,55.08066904187904,408.78863220075976,2,5,0,7.39284525,6.94966608
2021-05-01 02:30:00,23.3508,7.396997265,54.715568538417486,404.7309108315942,2,5,0,7.4216352,6.94966608
2021-05-01 02:45:00,22.671,7.283358075000001,53.047304848667714,386.3625161265307,2,5,0,7.396997265,6.94966608
2021-05-01 03:00:00,22.042,7.144419450000001,51.042729277538314,364.6706678315292,3,5,0,7.283358075000001,6.94966608
2021-05-01 03:15:00,21.4607,7.07099463,49.998965057488846,353.54241342706126,3,5,0,7.144419450000001,6.94966608
2021-05-01 03:30:00,20.9846,6.984105765000001,48.77773333670625,340.6688486005228,3,5,0,7.07099463,6.94966608
2021-05-01 03:45:00,20.6172,6.8338861500000005,46.70199991116183,319.15615037019006,3,5,0,6.984105765000001,6.94966608
2021-05-01 04:00:00,20.3628,6.676683825,44.578106899016625,297.6339252817852,4,5,0,6.8338861500000005,6.94966608
2021-05-01 04:15:00,20.2561,6.559405335,43.02579834882646,282.2236512319265,4,5,0,6.676683825,6.94966608
2021-05-01 04:30:00,20.2078,6.535664625000001,42.7149120904764,279.17033990971146,4,5,0,6.559405335,6.94966608
