datetime,PC1,alpha_10_70,stability
2021-05-01 22:15:00,0.9317463378388733,0.12836127540836537,neutral
2021-05-01 22:30:00,1.382545233355285,0.19286111702955283,neutral
2021-05-01 22:45:00,1.8135854289514897,0.23262714000321158,neutral
2021-05-01 23:00:00,2.057181772257629,0.24445812426352287,neutral
2021-05-01 23:15:00,2.019128751873837,0.2555738786672941,neutral
2021-05-01 23:30:00,2.1461723398953834,0.2508629826460717,neutral
2021-05-01 23:45:00,1.9475889407815754,0.2090742365308289,neutral
2021-05-02 00:00:00,1.649256146454257,0.21614897532073613,neutral
2021-05-02 00:15:00,1.8317138732618536,0.2333261296263363,neutral
2021-05-02 00:30:00,1.629334373137969,0.226325590987843,neutral
2021-05-02 00:45:00,1.8575746502685964,0.25537484957698214,neutral
2021-05-02 01:00:00,2.3611696170075156,0.2340516483433273,neutral
2021-05-02 01:15:00,2.4176405985318423,0.21464157332802686,neutral
2021-05-02 01:30:00,2.2597335913068703,0.23417001237807822,neutral
2021-05-02 01:45:00,2.0802287959164585,0.24697221442088885,neutral
2021-05-02 02:00:00,2.4359953155338068,0.2619654499246429,neutral
2021-05-02 02:15:00,2.863077100886842,0.22727198639637927,neutral
2021-05-02 02:30:00,2.3598343673785216,0.3573917400928227,stable
2021-05-02 02:45:00,0.8450751815862734,0.15137272994499326,neutral
2021-05-02 03:00:00,0.8273217214747332,0.1360819718194105,neutral
2021-05-02 03:15:00,-0.23461873381318699,-0.07934412139401183,unstable
2021-05-02 03:30:00,-0.6186247393602188,-0.200246989619292,unstable
2021-05-02 03:45:00,-0.9807282629630492,0.12733194716031945,neutral
2021-05-02 04:00:00,-1.2967337893203872,0.17775304718238175,neutral
2021-05-02 04:15:00,-1.541852341906693,-0.01475407582224151,unstable
2021-05-02 04:30:00,-0.42033505654435827,0.0017420299473525007,unstable
2021-05-02 04:45:00,-0.08594717809163306,0.142032517447953,neutral
2021-05-02 05:00:00,0.24944556817352867,0.18485513017540414,neutral
2021-05-02 05:15:00,-0.6545283264632004,0.05500037862942727,unstable
2021-05-02 05:30:00,-0.12955217812039405,0.045386034065462724,unstable
2021-05-02 05:45:00,0.1370760329887109,-0.018989569114262382,unstable
2021-05-02 06:00:00,-0.26351545144272503,-0.030290471357099964,unstable
2021-05-02 06:15:00,-0.12133776478462381,0.022995145499059,unstable
2021-05-02 06:30:00,-0.3058421221579767,-0.0817127921130021,unstable
2021-05-02 06:45:00,-0.3608086455061377,-0.050240844271948235,unstable
2021-05-02 07:00:00,-0.31389304021623265,-0.027536855265449942,unstable
2021-05-02 07:15:00,-0.03985357051535346,0.09827528930522324,unstable
2021-05-02 07:30:00,0.070052454226424,0.09160147065004695,unstable
2021-05-02 07:45:00,0.2585605587955185,0.14493520617314817,neutral
2021-05-02 08:00:00,-0.3202934559042309,0.08538262574217247,unstable
2021-05-02 08:15:00,0.22325180988549745,0.11314817911469205,neutral
2021-05-02 08:30:00,0.47507475734135324,0.027118434016947093,unstable
2021-05-02 08:45:00,0.46490041049086056,0.0023700196151409006,unstable
2021-05-02 09:00:00,0.49336355753350414,0.0400843493761006,unstable
2021-05-02 09:15:00,0.7646536551697133,0.030444793965241176,unstable
2021-05-02 09:30:00,0.3622411632123118,0.057293438954533,unstable
2021-05-02 09:45:00,0.9384981895784333,0.04102950172124684,unstable
2021-05-02 10:00:00,3.108257770796663,0.0798012570076588,unstable
2021-05-02 10:15:00,3.028701585796822,0.11258027463860516,neutral
2021-05-02 10:30:00,2.246329160209125,0.0275842410047523,unstable
2021-05-02 10:45:00,1.84942600232855,-0.037791227870581263,unstable
2021-05-02 11:00:00,2.2232072988682785,0.025389526970519025,unstable
2021-05-02 11:15:00,2.182906899248172,-0.05093363146392112,unstable
2021-05-02 11:30:00,2.118623126747262,0.026638452585946205,unstable
2021-05-02 11:45:00,1.9377160889776155,0.0200655070265854,unstable
2021-05-02 12:00:00,1.9645913575695462,-0.04723079671342242,unstable
2021-05-02 12:15:00,2.2865007822149104,-0.03493597071479974,unstable
2021-05-02 12:30:00,2.912758779774828,-0.04986573505739171,unstable
2021-05-02 12:45:00,3.3335170798983236,0.022587293443640293,unstable
2021-05-02 13:00:00,2.9856340507001726,-0.004984504085875857,unstable
2021-05-02 13:15:00,3.22103912651297,0.0029676598874246412,unstable
2021-05-02 13:30:00,2.8959946237510046,0.06004024228805341,unstable
2021-05-02 13:45:00,2.892972901188123,0.06232096881090625,unstable
2021-05-02 14:00:00,2.768988140011017,0.0,unstable
2021-05-02 14:15:00,2.904974598145733,0.06325162382751047,unstable
2021-05-02 14:30:00,2.3789814958074107,0.016691722536589806,unstable
2021-05-02 14:45:00,2.451301011337407,0.08719732739495262,unstable
2021-05-02 15:00:00,2.242973033818113,0.03353317824202033,unstable
2021-05-02 15:15:00,2.079570082983967,0.024756771183146547,unstable
2021-05-02 15:30:00,1.6352315856222985,0.054346876713063576,unstable
2021-05-02 15:45:00,1.2863536976740197,0.05123016202062615,unstable
2021-05-02 16:00:00,0.6719744472930423,-0.05082326565035804,unstable
2021-05-02 16:15:00,1.3107243605368823,0.024149508148563797,unstable
2021-05-02 16:30:00,1.9237921497049641,0.06405852713644332,unstable
2021-05-02 16:45:00,2.111574374012864,0.0,unstable
2021-05-02 17:00:00,1.872564275673802,-0.03327932041446087,unstable
2021-05-02 17:15:00,1.800585649156188,0.008514486835518078,unstable
2021-05-02 17:30:00,1.5827586384293566,0.009237486750023923,unstable
2021-05-02 17:45:00,1.6628305283588303,0.06545397027171478,unstable
2021-05-02 18:00:00,1.497279919409325,-0.08180235264692869,unstable
2021-05-02 18:15:00,1.791865459608241,0.006405614681663741,unstable
2021-05-02 18:30:00,1.4022487759686795,-0.06664121844037241,unstable
2021-05-02 18:45:00,1.2224525448292711,0.03843391185838996,unstable
2021-05-02 19:00:00,0.7713001812511016,0.034225016839224326,unstable
2021-05-02 19:15:00,0.8240784964114158,0.0198495758726128,unstable
2021-05-02 19:30:00,0.8619789629368896,-0.02184132502757559,unstable
2021-05-02 19:45:00,0.804232155350552,-0.04198874485525593,unstable
2021-05-02 20:00:00,0.691992000793218,-0.054811561790356095,unstable
2021-05-02 20:15:00,1.6797016862391283,0.04597920560408623,unstable
2021-05-02 20:30:00,0.9983333164978799,0.05196660918689055,unstable
2021-05-02 20:45:00,0.3433942326616047,0.04228273196254224,unstable
2021-05-02 21:00:00,0.12313309686870634,0.0032889606175159434,unstable
2021-05-02 21:15:00,-0.8604074942470468,0.09477777749556146,unstable
2021-05-02 21:30:00,-1.2481219063258775,-0.02717276132899432,unstable
2021-05-02 21:45:00,-2.0010605285517107,-0.10208179620668918,unstable
2021-05-02 22:00:00,-1.5548032137069656,0.05652927770983205,unstable
2021-05-02 22:15:00,-1.4499144847125034,0.08197032072895016,unstable
2021-05-02 22:30:00,-0.8610557705272001,0.10532923749358236,neutral
2021-05-02 22:45:00,0.10720133373091649,0.07696548154850393,unstable
2021-05-02 23:00:00,-0.13502733678094397,0.14111184760417017,neutral
2021-05-02 23:15:00,-0.5035218052973691,0.022405394244684153,unstable
2021-05-02 23:30:00,-0.5108072968445629,0.10179594396415616,neutral
2021-05-02 23:45:00,-1.1360070691399897,0.08707971201619163,unstable
2021-05-03 00:00:00,-1.688251434223914,0.023245596332445523,unstable
2021-05-03 00:15:00,-1.878972232307428,0.0748552879345749,unstable
2021-05-03 00:30:00,-2.2548428136682213,-0.19442646974403408,unstable
2021-05-03 00:45:00,-1.6690561695032506,0.015055355717556307,unstable
2021-05-03 01:00:00,-1.1534527956040044,0.24096863753311895,neutral
2021-05-03 01:15:00,0.44050143271631387,0.30699848475114333,stable
2021-05-03 01:30:00,-0.0732850279528063,0.0023700196151409006,unstable
2021-05-03 01:45:00,1.486045118326909,0.36688729954415805,stable
2021-05-03 02:00:00,2.5219888327855147,0.18336062719957286,neutral
2021-05-03 02:15:00,2.957703381268754,0.19034918199248158,neutral
2021-05-03 02:30:00,4.296655731884453,0.17349600282234443,neutral
2021-05-03 02:45:00,3.879739789853575,0.05073967096251693,unstable
2021-05-03 03:00:00,4.789829518575983,0.1250410377460459,neutral
2021-05-03 03:15:00,6.897702460384713,0.11149761208326188,neutral
2021-05-03 03:30:00,6.109460292863607,0.0996430720525107,unstable
2021-05-03 03:45:00,5.617255108758415,0.108348118612757,neutral
2021-05-03 04:00:00,5.424187712813449,0.12426041806552814,neutral
2021-05-03 04:15:00,4.218801041466139,0.09210898815500872,unstable
2021-05-03 04:30:00,3.0399849569189423,0.2749653869750948,neutral
2021-05-03 04:45:00,2.2362808592401717,0.3845863446914306,stable
2021-05-03 05:00:00,1.9379948007769627,0.43343696214275135,stable
2021-05-03 05:15:00,0.9992473205621507,0.35455033986185414,stable
2021-05-03 05:30:00,0.9132801477987179,0.27811514440953883,neutral
2021-05-03 05:45:00,0.1733821167814841,0.2545113376682499,neutral
2021-05-03 06:00:00,0.13468357016701168,0.22163706167999836,neutral
2021-05-03 06:15:00,-1.1793481736408071,0.36530297044005,stable
2021-05-03 06:30:00,-1.7621658049537572,0.3796769433325632,stable
2021-05-03 06:45:00,-1.3147239275914888,0.6580879011396389,stable
2021-05-03 07:00:00,-0.9763686284523079,0.8887264592866178,stable
2021-05-03 07:15:00,-0.9499288628736786,1.438214108979566,stable
2021-05-03 07:30:00,-1.1434140255818188,0.8858317933021137,stable
2021-05-03 07:45:00,-1.361589911769209,0.8147462702735306,stable
2021-05-03 08:00:00,-0.6538327960129334,0.6899254667929251,stable
2021-05-03 08:15:00,0.03647133334625217,0.34940048703687515,stable
2021-05-03 08:30:00,0.1206193627036139,0.11785746408830891,neutral
2021-05-03 08:45:00,-0.04095123778002191,0.0652901420505699,unstable
2021-05-03 09:00:00,0.08471774695759363,0.15384991560905947,neutral
2021-05-03 09:15:00,-0.03606164634887765,0.12091170087120623,neutral
2021-05-03 09:30:00,-0.857346540405022,0.11350647556203901,neutral
2021-05-03 09:45:00,-0.903722611104733,0.16855341244769392,neutral
2021-05-03 10:00:00,-1.0992823336743984,0.12523214563044024,neutral
2021-05-03 10:15:00,-1.18454073606858,-0.02899110696733806,unstable
2021-05-03 10:30:00,-1.640157575100845,-0.09121595049515514,unstable
2021-05-03 10:45:00,-1.9410293652964228,-0.11219049561488188,unstable
2021-05-03 11:00:00,-1.3684673001406984,0.037986846339689934,unstable
2021-05-03 11:15:00,-1.720737159891789,0.1341801083538349,neutral
2021-05-03 11:30:00,-1.0397972109204296,0.2015482427992206,neutral
2021-05-03 11:45:00,-1.6143503918579911,-0.23390842423089636,unstable
2021-05-03 12:00:00,-2.234059402109952,-0.08071384493830103,unstable
2021-05-03 12:15:00,-2.202887472712571,0.03316623903159294,unstable
2021-05-03 12:30:00,-1.9477370511796914,0.0696566036525517,unstable
2021-05-03 12:45:00,-1.6382308538303618,0.19952256244489466,neutral
2021-05-03 13:00:00,-1.7662218383926593,0.04436385900469616,unstable
2021-05-03 13:15:00,-1.0711896940760355,0.18582272717684062,neutral
2021-05-03 13:30:00,-1.8038328621939625,-0.006788716191865172,unstable
2021-05-03 13:45:00,-1.4463903837281116,0.043707687458974166,unstable
2021-05-03 14:00:00,-1.3971396814487314,0.35424947676948626,stable
2021-05-03 14:15:00,-2.7566724680310952,-0.3232436293420696,unstable
2021-05-03 14:30:00,-1.1145117997038665,-0.07921777883839824,unstable
2021-05-03 14:45:00,-1.5074834277827902,0.20666900790301262,neutral
2021-05-03 15:00:00,-1.5168043462134855,-0.05327072351978971,unstable
2021-05-03 15:15:00,-1.2372810122537783,0.15288113028264183,neutral
2021-05-03 15:30:00,-1.89271466576837,0.5152592995586793,stable
2021-05-03 15:45:00,-0.6389725916710798,0.1602658122731909,neutral
2021-05-03 16:00:00,-0.906870018796397,0.1351256975578634,neutral
2021-05-03 16:15:00,-1.7286574922746702,0.10648473123479138,neutral
2021-05-03 16:30:00,-1.9411672571643543,-0.05446368677800623,unstable
2021-05-03 16:45:00,-0.5800912360823568,-0.013274865042491698,unstable
2021-05-03 17:00:00,-1.0534102347792154,0.09511016610612466,unstable
2021-05-03 17:15:00,-0.9046353175405332,0.2997875410449782,neutral
2021-05-03 17:30:00,-1.072447143856828,0.005347585635528133,unstable
2021-05-03 17:45:00,-1.01022159067877,0.171133301840483,neutral
2021-05-03 18:00:00,-1.0774296732110364,-0.0073943483254275705,unstable
2021-05-03 18:15:00,-1.0823046451789282,0.20786818881930152,neutral
2021-05-03 18:30:00,-1.6662130267196584,-0.02722418401665802,unstable
2021-05-03 18:45:00,-0.9948254329060888,0.17233108200116024,neutral
2021-05-03 19:00:00,-1.1446749984956957,0.15789230959410286,neutral
2021-05-03 19:15:00,-1.5164135489667203,0.08165910572129872,unstable
2021-05-03 19:30:00,-1.7671855134251762,-0.09369474581468569,unstable
2021-05-03 19:45:00,-1.4668131613794484,0.018377345889510302,unstable
2021-05-03 20:00:00,-2.21443618024149,0.018627679397190167,unstable
2021-05-03 20:15:00,-0.8247644852830213,0.008903177603404061,unstable
2021-05-03 20:30:00,-0.05986517660087087,-0.0821170719580765,unstable
2021-05-03 20:45:00,0.49351768928900425,-0.0226860930785477,unstable
2021-05-03 21:00:00,0.5374708100114031,0.09678460577420783,unstable
2021-05-03 21:15:00,0.15096799310549427,0.005496291348262006,unstable
2021-05-03 21:30:00,0.8480308000837782,0.06444866571268529,unstable
2021-05-03 21:45:00,-0.033436669558244786,-0.02334338259981223,unstable
2021-05-03 22:00:00,-0.04713771800475919,0.07894680686145307,unstable
2021-05-03 22:15:00,-0.3374523791842499,-0.013099222605839865,unstable
2021-05-03 22:30:00,-0.029246898876136847,0.046788967971084824,unstable
2021-05-03 22:45:00,-0.3901887530365763,0.029021646164635387,unstable
2021-05-03 23:00:00,0.05045884874347543,0.06746755823301229,unstable
2021-05-03 23:15:00,0.7026233009579963,0.04559061744180564,unstable
2021-05-03 23:30:00,1.3011009084200027,0.05467479645038929,unstable
2021-05-03 23:45:00,1.2382380667949837,0.1057379800667109,neutral
2021-05-04 00:00:00,1.1933576547190219,0.09578235197206707,unstable
2021-05-04 00:15:00,1.1422596945473673,0.10090447105841858,neutral
2021-05-04 00:30:00,1.0963780518979291,0.11886332632235416,neutral
2021-05-04 00:45:00,1.0646443446074803,0.20696413576858674,neutral
2021-05-04 01:00:00,0.9867520453654021,0.287310593215245,neutral
2021-05-04 01:15:00,0.6350504131690773,0.1316266914179984,neutral
2021-05-04 01:30:00,0.6546800079509613,0.19653264104672394,neutral
2021-05-04 01:45:00,0.5048246970166373,0.2049366464803705,neutral
2021-05-04 02:00:00,0.943734919278927,0.19158937034811335,neutral
2021-05-04 02:15:00,0.9766947880925827,0.168682884789953,neutral
2021-05-04 02:30:00,1.149197330515587,0.15639802665331973,neutral
2021-05-04 02:45:00,1.4858631413869083,0.18181368637991865,neutral
2021-05-04 03:00:00,1.3083068688971071,0.0388950269206005,unstable
2021-05-04 03:15:00,1.6533188366926241,0.09217272718717298,unstable
2021-05-04 03:30:00,1.6040063970532317,0.10674649139859833,neutral
2021-05-04 03:45:00,1.7026829087649646,0.11271040615811091,neutral
2021-05-04 04:00:00,1.9952104135266722,0.06605470662052423,unstable
2021-05-04 04:15:00,1.8585760340463298,0.047957273992429265,unstable
2021-05-04 04:30:00,2.1209868810844874,0.11144336922832508,neutral
2021-05-04 04:45:00,2.165914444782157,0.10290392242660186,neutral
2021-05-04 05:00:00,2.698654734219979,0.12997418207527506,neutral
2021-05-04 05:15:00,2.7721400758274037,0.20795391350201803,neutral
2021-05-04 05:30:00,2.5700860821589835,0.151496995050754,neutral
2021-05-04 05:45:00,2.4742683486888177,0.1657894112744642,neutral
2021-05-04 06:00:00,2.663220478827149,0.24600783831412912,neutral
2021-05-04 06:15:00,2.1649202532950054,0.17883593978316542,neutral
2021-05-04 06:30:00,2.000699439469003,0.23724613732855535,neutral
2021-05-04 06:45:00,1.737336373046081,0.15791772100679471,neutral
2021-05-04 07:00:00,1.749000562226817,0.14261349601090528,neutral
2021-05-04 07:15:00,1.5801478067034638,0.1836637097543675,neutral
2021-05-04 07:30:00,1.2627761719962654,0.11711102165679399,neutral
2021-05-04 07:45:00,0.5716073064364288,0.02380586364520864,unstable
2021-05-04 08:00:00,0.5524064836266113,0.0717220132165122,unstable
2021-05-04 08:15:00,0.25510494550749435,0.06384485886394527,unstable
2021-05-04 08:30:00,0.4173738133777768,0.0407111761739538,unstable
2021-05-04 08:45:00,0.6408496899593898,0.07544187395709552,unstable
2021-05-04 09:00:00,0.30788139187457547,-0.00976023267903439,unstable
2021-05-04 09:15:00,0.4474803663648507,0.10593099870913605,neutral
2021-05-04 09:30:00,0.75770865528826,0.04978333754389296,unstable
2021-05-04 09:45:00,0.502832612150266,0.018520863617825976,unstable
2021-05-04 10:00:00,0.861453764610686,0.09451764165484104,unstable
2021-05-04 10:15:00,0.8042114080498132,0.05732231837665627,unstable
2021-05-04 10:30:00,0.8650694303311679,0.11718196702053202,neutral
2021-05-04 10:45:00,0.78710063190813,0.041370470721966666,unstable
2021-05-04 11:00:00,0.8084527569618268,0.03373439646079712,unstable
2021-05-04 11:15:00,0.6699782870206507,-0.005202196841597754,unstable
2021-05-04 11:30:00,1.0655442649262759,0.018255139208641368,unstable
2021-05-04 11:45:00,1.1268485915850375,0.029141133531694733,unstable
2021-05-04 12:00:00,1.5062226235294944,0.030892613596272614,unstable
2021-05-04 12:15:00,1.323151292880711,0.05102260166676323,unstable
2021-05-04 12:30:00,1.1847079458340752,0.008893394746922986,unstable
2021-05-04 12:45:00,1.5411109435909331,-0.005400032269483991,unstable
2021-05-04 13:00:00,1.1183094873837969,0.020155459476030754,unstable
2021-05-04 13:15:00,0.6473351468063687,0.022812952472861345,unstable
2021-05-04 13:30:00,0.48567210310644043,0.11385020529071638,neutral
2021-05-04 13:45:00,0.13075611339863794,-0.030772100579204213,unstable
2021-05-04 14:00:00,-0.672059744929784,0.016285187151301426,unstable
2021-05-04 14:15:00,-1.4825479303126534,-0.1022097242286717,unstable
2021-05-04 14:30:00,-1.6501705804091078,0.05316347079963975,unstable
2021-05-04 14:45:00,-2.936217042690227,-0.31208321219166957,unstable
2021-05-04 15:00:00,-2.4102189401085106,-0.10919034214801371,unstable
2021-05-04 15:15:00,-2.333985523604766,-0.15436216281415863,unstable
2021-05-04 15:30:00,-1.9787643562875483,-0.05245439047220221,unstable
2021-05-04 15:45:00,-2.28589365582056,-0.09026978205211515,unstable
2021-05-04 16:00:00,-2.2954059326641083,-0.23555680164852608,unstable
2021-05-04 16:15:00,-2.1542840624332578,-0.10312433776018458,unstable
2021-05-04 16:30:00,-1.445334388024932,0.2149988853016563,neutral
2021-05-04 16:45:00,-1.9048414096641484,0.024770980222945292,unstable
2021-05-04 17:00:00,-2.0750036746220437,0.13751678823143706,neutral
2021-05-04 17:15:00,-2.2970416837992538,-0.12316748200412801,unstable
2021-05-04 17:30:00,-2.010959270157801,0.08351820847261282,unstable
2021-05-04 17:45:00,-1.9841073671442226,0.031763176425120394,unstable
2021-05-04 18:00:00,-2.001264783645683,0.08778294948273815,unstable
2021-05-04 18:15:00,-2.2510556446123755,0.027974162415178302,unstable
2021-05-04 18:30:00,-1.6865631217049244,0.10622012026910745,neutral
2021-05-04 18:45:00,-1.6611695870586338,0.06933481382214401,unstable
2021-05-04 19:00:00,-1.3365382169238966,0.35012547894038243,stable
2021-05-04 19:15:00,-1.365855974854932,0.24282582945335163,neutral
2021-05-04 19:30:00,-1.9606085736923093,-0.012127957373741338,unstable
2021-05-04 19:45:00,-1.9255537538318812,0.16450777460631627,neutral
2021-05-04 20:00:00,-1.865402035856044,0.18464525020306502,neutral
2021-05-04 20:15:00,-1.6498564239713465,0.13606241076113687,neutral
2021-05-04 20:30:00,-2.005936889305423,0.1317099655169253,neutral
2021-05-04 20:45:00,-2.3810972871461877,-0.052948090099768697,unstable
2021-05-04 21:00:00,-2.3615811635948436,0.03822567046990285,unstable
2021-05-04 21:15:00,-2.5473643623641777,0.0021191714251884188,unstable
2021-05-04 21:30:00,-2.5768184588007554,0.1264381972104452,neutral
2021-05-04 21:45:00,-2.6372808330297954,0.01859266554268537,unstable
2021-05-04 22:00:00,-2.9289387013686095,0.10709706698337511,neutral
2021-05-04 22:15:00,-3.135470491695954,-0.018803256383680023,unstable
2021-05-04 22:30:00,-2.8093652914029823,0.09197025311464933,unstable
2021-05-04 22:45:00,-2.7170363219913036,0.17623873912848487,neutral
2021-05-04 23:00:00,-2.3860288128619977,0.07818273650991306,unstable
2021-05-04 23:15:00,-1.9578560231335298,0.22934620226174351,neutral
2021-05-04 23:30:00,-1.5321211726701007,0.061541114681898004,unstable
2021-05-04 23:45:00,-1.1585600139404126,0.1665286122177703,neutral
2021-05-05 00:00:00,-0.00236741236597697,0.36745267614570004,stable
2021-05-05 00:15:00,0.6514796842312097,0.4142081980338125,stable
2021-05-05 00:30:00,0.8521149916107683,0.3521493110924934,stable
2021-05-05 00:45:00,1.0000173096457385,0.22854658660199803,neutral
2021-05-05 01:00:00,0.9833078510750604,0.2711588675957825,neutral
2021-05-05 01:15:00,1.0959984353695709,0.351652666817274,stable
2021-05-05 01:30:00,1.735508911035995,0.337180334838009,stable
2021-05-05 01:45:00,1.6484837468474642,0.3064362220730047,stable
2021-05-05 02:00:00,1.5881773811467925,0.19929881730811724,neutral
2021-05-05 02:15:00,1.2212775347752882,0.1647024024185574,neutral
