u_star,z0,r_squared,rmse,n_points,wind_profile,height_profile,slope,intercept,timestamp,confidence,alpha_main,month,season
0.2120211839626831,0.013605243451705272,0.9689698495664323,0.06984780169710206,4,"[3.45, 4.2, 4.33, 4.48]","[10, 30, 50, 70]",0.5300529599067078,2.277796591299081,2022-03-29 03:00:00,0.7,0.1342553331717061,3,spring
0.21839804695189502,0.08359427800653647,0.9022119878199971,0.13236523677792406,4,"[2.54, 3.43, 3.36, 3.66]","[10, 30, 50, 70]",0.5459951173797375,1.355039874957657,2022-03-29 05:00:00,0.7,0.224813997402047,3,spring
0.25704396685040415,0.2306317412829366,0.9546688429183768,0.10311364067617201,4,"[2.46, 3.1, 3.31, 3.81]","[10, 30, 50, 70]",0.6426099171260103,0.9426657154848939,2022-03-29 05:00:00,0.7,0.224813997402047,3,spring
0.2667177657984448,0.1559991642420788,0.9027856833467794,0.16112443409440558,4,"[2.66, 3.76, 3.87, 3.91]","[10, 30, 50, 70]",0.666794414496112,1.2388404293967081,2022-03-29 07:00:00,0.7,0.1702403930045107,3,spring
0.2667177657984448,0.1559991642420788,0.9027856833467794,0.16112443409440558,4,"[2.66, 3.76, 3.87, 3.91]","[10, 30, 50, 70]",0.666794414496112,1.2388404293967081,2022-03-29 07:00:00,0.7,0.1681944105722033,3,spring
0.3367859785662063,0.040405594497760794,0.9487799918741615,0.14405480308612847,4,"[4.54, 5.81, 5.96, 6.17]","[10, 30, 50, 70]",0.8419649464155157,2.701686196350024,2022-03-29 13:00:00,0.7,0.1576495327972719,3,spring
0.5225276361786103,0.027492597664367936,0.9375846453917259,0.24819122416154232,4,"[7.53, 9.56, 9.74, 10.06]","[10, 30, 50, 70]",1.3063190904465256,4.694699822746298,2022-03-29 18:00:00,0.7,0.1488620237683733,3,spring
0.5225276361786103,0.027492597664367936,0.9375846453917259,0.24819122416154232,4,"[7.53, 9.56, 9.74, 10.06]","[10, 30, 50, 70]",1.3063190904465256,4.694699822746298,2022-03-29 18:00:00,0.7,0.1065344255376801,3,spring
0.5225276361786103,0.027492597664367936,0.9375846453917259,0.24819122416154232,4,"[7.53, 9.56, 9.74, 10.06]","[10, 30, 50, 70]",1.3063190904465256,4.694699822746298,2022-03-29 18:00:00,0.7,0.105577317798844,3,spring
0.5225276361786103,0.027492597664367936,0.9375846453917259,0.24819122416154232,4,"[7.53, 9.56, 9.74, 10.06]","[10, 30, 50, 70]",1.3063190904465256,4.694699822746298,2022-03-29 18:00:00,0.7,0.1664132719990457,3,spring
0.37445198938629337,0.0028831533884216185,0.9377172032232957,0.17765643041160936,4,"[7.51, 8.9, 9.23, 9.24]","[10, 30, 50, 70]",0.9361299734657333,5.4753031332170075,2022-03-29 18:00:00,0.7,0.1488620237683733,3,spring
0.37445198938629337,0.0028831533884216185,0.9377172032232957,0.17765643041160936,4,"[7.51, 8.9, 9.23, 9.24]","[10, 30, 50, 70]",0.9361299734657333,5.4753031332170075,2022-03-29 18:00:00,0.7,0.1065344255376801,3,spring
0.37445198938629337,0.0028831533884216185,0.9377172032232957,0.17765643041160936,4,"[7.51, 8.9, 9.23, 9.24]","[10, 30, 50, 70]",0.9361299734657333,5.4753031332170075,2022-03-29 18:00:00,0.7,0.105577317798844,3,spring
0.37445198938629337,0.0028831533884216185,0.9377172032232957,0.17765643041160936,4,"[7.51, 8.9, 9.23, 9.24]","[10, 30, 50, 70]",0.9361299734657333,5.4753031332170075,2022-03-29 18:00:00,0.7,0.1664132719990457,3,spring
0.27642241284927604,0.0011496918162543538,0.9717925803193405,0.08669715025899498,4,"[6.27, 7.08, 7.24, 7.7]","[10, 30, 50, 70]",0.6910560321231901,4.6772478386999,2022-03-29 18:00:00,0.7,0.1488620237683733,3,spring
0.27642241284927604,0.0011496918162543538,0.9717925803193405,0.08669715025899498,4,"[6.27, 7.08, 7.24, 7.7]","[10, 30, 50, 70]",0.6910560321231901,4.6772478386999,2022-03-29 18:00:00,0.7,0.1065344255376801,3,spring
0.27642241284927604,0.0011496918162543538,0.9717925803193405,0.08669715025899498,4,"[6.27, 7.08, 7.24, 7.7]","[10, 30, 50, 70]",0.6910560321231901,4.6772478386999,2022-03-29 18:00:00,0.7,0.105577317798844,3,spring
0.27642241284927604,0.0011496918162543538,0.9717925803193405,0.08669715025899498,4,"[6.27, 7.08, 7.24, 7.7]","[10, 30, 50, 70]",0.6910560321231901,4.6772478386999,2022-03-29 18:00:00,0.7,0.1664132719990457,3,spring
0.371169499163918,0.013049776776558537,0.909293111224026,0.21581277255109,4,"[6.01, 7.52, 7.69, 7.75]","[10, 30, 50, 70]",0.9279237479097949,4.026246527942304,2022-03-29 19:00:00,0.7,0.1306679524445564,3,spring
