datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_ec_wind_speed_10m,original_ec_wind_speed_70m,fused_wind
2022-10-29 01:45:00,0.0,32.267236320006965,32.267236320006965,32.267236320006965,322672363200.06964,5.748800139,33.04870303816642,189.99038861958084,1,10,0,6.12344104,5.362784024,5.0805273,6.7940474,5.748800139
2022-10-29 02:00:00,0.0,29.932498910779138,29.932498910779138,29.932498910779138,299324989107.7914,5.236493803,27.420867348857403,143.58920194517682,2,10,0,5.748800139,5.567822377,4.774216,5.9595437,5.236493803
2022-10-29 02:15:00,0.09,26.179808223961714,26.089808223961715,26.089808223961715,28988.67258343829,4.700025374999999,22.090238525643883,103.82468161032882,2,10,0,5.236493803,5.444964206,4.4361153,5.1128078,4.700025374999999
2022-10-29 02:30:00,19.56,24.52244390056054,4.96244390056054,4.96244390056054,25.37036757680728,4.22297146,17.833487951974533,75.3103106534423,2,10,0,4.700025374999999,5.409671804,4.1092615,4.4008255,4.22297146
2022-10-29 02:45:00,20.48,22.578089197087948,2.0980891970879476,2.0980891970879476,10.244576152653758,4.0186660849999996,16.149677102729225,64.90015965643899,2,10,0,4.22297146,5.32437751,3.9825125,4.075214,4.0186660849999996
2022-10-29 03:00:00,17.75,22.578089197087948,4.828089197087948,4.828089197087948,27.20050250348111,3.9835184359999998,15.868419129951885,63.21214015433841,3,10,0,4.0186660849999996,5.329095992,3.9766886,3.994201,3.9835184359999998
2022-10-29 03:15:00,8.1,22.578089197087948,14.478089197087948,14.478089197087948,178.74184171868842,3.964386507,15.71636037688366,62.30572701726702,3,10,0,3.9835184359999998,5.681284886,3.9566133,3.9765446,3.964386507
2022-10-29 03:30:00,2.18,23.897924362795948,21.717924362795948,21.717924362795948,996.2350579436899,3.902585582,15.230174224834279,59.43705834118628,3,10,0,3.964386507,6.36529071,3.8909504,3.9207842,3.902585582
2022-10-29 03:45:00,1.33,23.897924362795948,22.56792436279595,22.56792436279595,1696.8364054971662,3.928873749,15.436048935581315,60.64628745128483,3,10,0,3.902585582,7.0508125459999995,3.8960595,3.9801986,3.928873749
2022-10-29 04:00:00,2.28,24.917297999380416,22.637297999380415,22.637297999380415,992.86394298658,4.202283203,17.659184118215943,74.20889279866323,4,10,0,3.928873749,7.21339032,4.1310506,4.3136983,4.202283203
2022-10-29 04:15:00,0.27,25.721300311055327,25.451300311055327,25.451300311055327,9426.407173486892,4.557825804,20.77377605960825,94.68325257099991,4,10,0,4.202283203,6.865671175,4.4487414,4.728445,4.557825804
2022-10-29 04:30:00,0.27,26.799389003200844,26.529389003200844,26.529389003200844,9825.69926690034,4.766812420999999,22.722500656999873,108.31389836796764,4,10,0,4.557825804,6.744578300000001,4.5802817,5.0585656,4.766812420999999
