datetime,actual_power,predicted_power,fused_wind,error,abs_error,original_ec_10m,original_ec_70m
2022-10-09 08:45:00,66.92,82.64281460868268,9.9448255,15.722814608682683,15.722814608682683,8.302645,11.951935
2022-10-09 09:00:00,63.91,80.35003661458482,9.678359,16.440036614584827,16.440036614584827,8.317262,11.341922
2022-10-09 09:15:00,58.01,74.43923571363469,9.440018900000002,16.42923571363469,16.42923571363469,8.626931,10.433793
2022-10-09 09:30:00,60.3,70.29661467782475,9.069545250000001,9.996614677824752,9.996614677824752,8.418006,9.865871
2022-10-09 09:45:00,59.8,63.97219204804953,8.72810005,4.172192048049531,4.172192048049531,8.199553,9.374102
2022-10-09 10:00:00,52.95,66.239908823165,8.489820400000001,13.289908823164993,13.289908823164993,8.050903,9.026275
2022-10-09 10:15:00,52.3,62.94356895168159,8.3802081,10.643568951681594,10.643568951681594,7.997718,8.847696
2022-10-09 10:30:00,52.2,64.10651429538191,8.832887750000001,11.90651429538191,11.90651429538191,8.377778,9.389133
2022-10-09 10:45:00,53.96,64.11554448319306,9.002388800000002,10.155544483193061,10.155544483193061,8.577785,9.521349
2022-10-09 11:00:00,74.73,70.46606543327745,8.974997600000002,-4.263934566722554,4.263934566722554,8.537126,9.510174
2022-10-09 11:15:00,76.43,70.46606543327745,9.0358106,-5.963934566722557,5.963934566722557,8.574836,9.599224
2022-10-09 11:30:00,82.14,74.60868646908739,9.29080535,-7.5313135309126125,7.5313135309126125,8.791493,9.901076
2022-10-09 11:45:00,92.09,79.11308877369,9.215734699999999,-12.976911226310008,12.976911226310008,8.726015,9.814281
2022-10-09 12:00:00,96.98,79.11308877369,9.375293549999999,-17.86691122631001,17.86691122631001,8.869188,9.993867
2022-10-09 12:15:00,97.33,80.72339018226134,9.73488675,-16.606609817738658,16.606609817738658,9.193359,10.396754
2022-10-09 12:30:00,97.33,80.99940468502022,9.89500645,-16.330595314979774,16.330595314979774,9.335044,10.579405
2022-10-09 12:45:00,97.33,81.61831887623674,9.800401750000002,-15.711681123763256,15.711681123763256,9.225421,10.503156
2022-10-09 13:00:00,91.06,89.0222061516785,9.845365600000001,-2.037793848321499,2.037793848321499,9.263818,10.556146
2022-10-09 13:15:00,88.93,89.0222061516785,9.87015015,0.09220615167849644,0.09220615167849644,9.289035,10.580402
2022-10-09 13:30:00,89.25,89.0222061516785,9.9920692,-0.22779384832149674,0.22779384832149674,9.402994,10.71205
2022-10-09 13:45:00,95.19,90.9086660799297,10.2058267,-4.281333920070296,4.281333920070296,9.605497,10.939563
2022-10-09 14:00:00,94.71,92.42395810708697,10.1914909,-2.286041892913019,2.286041892913019,9.573685,10.946587
2022-10-09 14:15:00,94.23,92.42395810708697,10.140804150000001,-1.8060418929130293,1.8060418929130293,9.507327,10.915054
2022-10-09 14:30:00,93.12,90.53749817883578,10.048865200000002,-2.5825018211642288,2.5825018211642288,9.410686,10.828862
2022-10-09 14:45:00,91.24,89.0222061516785,10.001937900000001,-2.2177938483214916,2.2177938483214916,9.363981,10.781663
2022-10-09 15:00:00,91.77,94.47777312831678,9.96520355,2.707773128316788,2.707773128316788,9.327986,10.744025
2022-10-09 15:15:00,92.88,93.02869296695678,9.891001150000001,0.14869296695678713,0.14869296695678713,9.255355,10.667902
2022-10-09 15:30:00,92.26,92.34537824838074,9.78402665,0.08537824838073504,0.08537824838073504,9.152489,10.555906
2022-10-09 15:45:00,92.67,85.77175897508762,9.672231850000001,-6.89824102491238,6.89824102491238,9.044575,10.439368
2022-10-09 16:00:00,90.31,87.38252197451594,9.5233399,-2.9274780254840636,2.9274780254840636,8.902195,10.282517
2022-10-09 16:15:00,82.68,87.38252197451594,9.367032550000001,4.702521974515932,4.702521974515932,8.750362,10.120741
2022-10-09 16:30:00,71.94,87.38252197451594,9.232073100000001,15.442521974515941,15.442521974515941,8.614665,9.986683
2022-10-09 16:45:00,72.96,90.44804358955412,9.1023526,17.488043589554124,17.488043589554124,8.480062,9.86293
2022-10-09 17:00:00,76.13,90.50336555121159,9.071773100000001,14.373365551211592,14.373365551211592,8.433188,9.852266
2022-10-09 17:15:00,81.47,90.5651311854643,9.033665800000001,9.095131185464297,9.095131185464297,8.376583,9.836767
2022-10-09 17:30:00,78.43,90.37006389262218,8.9977854,11.940063892622177,11.940063892622177,8.315031,9.832263
2022-10-09 17:45:00,77.5,90.37006389262218,8.918503650000002,12.870063892622184,12.870063892622184,8.20341,9.792507
2022-10-09 18:00:00,77.43,86.56177772456621,8.37560069,9.131777724566206,9.131777724566206,7.644752,9.518723
2022-10-09 18:15:00,51.33,76.60371108572836,7.692758015000001,25.273711085728365,25.273711085728365,6.6192875,9.371776
2022-10-09 18:30:00,40.5,71.88317585977379,7.36822025,31.383175859773786,31.383175859773786,5.966999,9.559874
2022-10-09 18:45:00,34.53,68.25192013008588,7.14934023,33.72192013008588,33.72192013008588,5.430978,9.837035
2022-10-09 19:00:00,34.53,68.25192013008588,7.16067677,33.72192013008588,33.72192013008588,5.347394,9.996837
2022-10-09 19:15:00,36.83,68.25192013008588,7.141132124,31.42192013008588,31.42192013008588,5.2968254,10.025817
2022-10-09 19:30:00,39.85,67.6250579797447,6.939350320000001,27.775057979744695,27.775057979744695,5.088493,9.834281
2022-10-09 19:45:00,42.51,64.9236910886723,6.55416256,22.4136910886723,22.4136910886723,4.854736,9.21224
