,ec_wind_speed_error_10m,gfs_wind_speed_error_10m,ec_wind_speed_error_30m,gfs_wind_speed_error_30m,ec_wind_speed_error_50m,gfs_wind_speed_error_50m,ec_wind_speed_error_70m,gfs_wind_speed_error_70m,ec_temperature_error_10m,gfs_temperature_error_10m,obs_wind_speed_10m,obs_wind_speed_30m,obs_wind_speed_50m,obs_wind_speed_70m,obs_temperature_10m,obs_wind_dir_sin_10m,obs_wind_dir_cos_10m,obs_wind_dir_sin_30m,obs_wind_dir_cos_30m,obs_wind_dir_sin_50m,obs_wind_dir_cos_50m,obs_wind_dir_sin_70m,obs_wind_dir_cos_70m,ec_wind_speed_10m,ec_wind_speed_30m,ec_wind_speed_50m,ec_wind_speed_70m,ec_wind_direction_10m,ec_wind_direction_30m,ec_wind_direction_50m,ec_wind_direction_70m,ec_temperature_10m,gfs_wind_speed_10m,gfs_wind_speed_30m,gfs_wind_speed_50m,gfs_wind_speed_70m,gfs_wind_direction_10m,gfs_wind_direction_30m,gfs_wind_direction_50m,gfs_wind_direction_70m,gfs_temperature_10m,power
ec_wind_direction_30m,-0.11562332196645668,-0.2803887224958312,-0.15659450670567265,-0.3125438276628779,-0.18524802002697757,-0.3164122865483265,-0.24452607681846356,-0.3525648331406312,0.08048589560166203,0.06768253303037865,-0.022132346195135672,0.011706450853621202,0.02815782557837172,0.056799914591682654,-0.1051458820182824,-0.018812106504158033,-0.28403410188141126,-0.01944478980773356,-0.359040487546401,-0.1757044857422879,-0.6341061889191388,0.01606485005204765,-0.6267382472296671,-0.10429527672007058,-0.11022031597385952,-0.12673783004996472,-0.13699436172843288,0.9966426697476506,1.0,0.985578042056171,0.9662905922282632,-0.10044389256968386,-0.23863522910769114,-0.24377944204322913,-0.24398415796897718,-0.24101823449863805,0.6163781246123116,0.616324176675231,0.6130225142097726,0.6092069367439512,-0.10208036475727658,-0.008909134188445937
ec_wind_direction_50m,-0.10731505831552884,-0.2775777773661823,-0.1491081921253677,-0.31087947376582287,-0.17957635351386284,-0.3155001977498897,-0.24094294643508443,-0.35233680763790526,0.08382856546238174,0.07230596554141362,-0.02460915604371182,0.009998047500969182,0.026590918409844747,0.05534025272309148,-0.1082657563749712,-0.02051645088931067,-0.27841047587614676,-0.023793209667287856,-0.35928909015187105,-0.17871086172993683,-0.6296089007909248,0.011716010346519467,-0.6226145420578275,-0.09993947206493073,-0.10549391637243058,-0.12341098159412241,-0.13536170510588688,0.981882826964067,0.985578042056171,1.0,0.9830914035103806,-0.10268020772046997,-0.23914266770604403,-0.24429598299485894,-0.24510672623514893,-0.242606968731516,0.6154109947057719,0.6154753622234852,0.6132544403636435,0.6101694566036724,-0.10418692458968824,-0.011458998831889219
ec_wind_direction_70m,-0.0964813989084563,-0.27432674500940096,-0.13968919113617367,-0.309760809159157,-0.17212580030034266,-0.31553464798248,-0.2352599316739577,-0.35283858991047923,0.08403897483604617,0.07375222628200039,-0.02714526791998505,0.00886206294489449,0.025364375048902058,0.05390812523042926,-0.11022574604060117,-0.020826084723063038,-0.27436234847230573,-0.026890386776720867,-0.35978648471309194,-0.1813401845702726,-0.6235541856295918,0.007104270829113213,-0.6166385725272852,-0.09335263692945482,-0.0988186189731325,-0.11827910691501466,-0.1320684124982047,0.9621330910699593,0.9662905922282632,0.9830914035103806,1.0,-0.10423454399224502,-0.2390265437325744,-0.24464810590084474,-0.24656636573004895,-0.24483913971379867,0.6133276508730291,0.6135350588083468,0.6121378166906322,0.6100490016676553,-0.10586855620366684,-0.013537216978474806
ec_temperature_10m,-0.01654972520920847,0.0649727646796427,-0.09605053267453931,-0.0023708121862383393,-0.09790151450878964,-0.01807475960988624,-0.04955672064835213,0.013578949069877002,-0.01982204977237875,-0.23378194351238474,0.003009536159651112,0.013297359514746431,0.013321449534910275,-0.024962212969656394,0.9780448156387903,0.24819229561631637,0.045237388278463436,0.0518447806933482,0.13617735924962926,0.21085181479522005,0.10526344071687053,0.1668520973593806,0.1641960468661746,-0.013092834062334172,-0.06272623132626773,-0.06904352324523419,-0.0726695706262553,-0.09986304375287326,-0.10044389256968386,-0.10268020772046997,-0.10423454399224502,1.0,0.057590930209696765,0.00649122926344224,-0.010043877615113578,-0.02500971774625584,-0.23725984817099482,-0.2392908178372175,-0.24236282591190078,-0.24199267361395446,0.9907276263991056,-0.0054251128841995245
gfs_wind_speed_10m,0.08189783805879323,0.46924965847869454,0.16468784229895295,0.5367080245166198,0.14932685339935806,0.4861888815661266,0.19789053591013675,0.5047565916673634,-0.1346450833142237,-0.19724448327528687,0.5653637435508014,0.5676778436180687,0.5566027049975794,0.5394435175151931,0.0720024891672846,0.05787507116653141,0.058890541782983676,0.1751878925276927,0.31732601841172753,0.1785001604984009,0.16616089649128665,0.1396194214455889,0.18570663447287544,0.6658218305605883,0.6305218254969418,0.6342119285516379,0.6278854666033502,-0.23801850072357858,-0.23863522910769114,-0.23914266770604403,-0.2390265437325744,0.057590930209696765,1.0,0.9668158335264184,0.9470325437310485,0.9187998537924574,-0.1402032573083924,-0.14161850042122187,-0.14733898092571932,-0.1561861858591383,0.04092107404372906,0.5668834074007026
gfs_wind_speed_30m,0.09176497125177584,0.4620067113133222,0.22771706298273817,0.5853348476525411,0.20697799428934188,0.5380229625377955,0.24931064375467624,0.5565842686673138,-0.11219480250010173,-0.12775210658501593,0.5446366805966628,0.556658789632784,0.5511714295252129,0.5455197350497468,0.019278567254121307,0.0573167674179628,0.04905189962657396,0.10810824527626087,0.25031385682330104,0.0886487307050922,0.17813150099659505,0.04564223626285691,0.1778372616250065,0.6536026893827146,0.6722707153842695,0.6799580669997496,0.6782815425475637,-0.24330892658909473,-0.24377944204322913,-0.24429598299485894,-0.24464810590084474,0.00649122926344224,0.9668158335264184,1.0,0.9918808642140322,0.9742794944350824,-0.12525865360952565,-0.12659322960368283,-0.1323772656976383,-0.14093035531143502,-0.0015351848174899405,0.5712371908551824
gfs_wind_speed_50m,0.07886612168622073,0.44695421328879037,0.23785713053371274,0.5930086342196179,0.2221780882052353,0.558282488008707,0.2649895903569315,0.5829412724957641,-0.1254731619062117,-0.13097191306212674,0.5406741364465906,0.5424628215582984,0.5399080562262277,0.5400811501972747,0.005786789076041938,0.05670754700650227,0.04940566143181494,0.10786328421665618,0.2544486544080346,0.08737996654204212,0.1882495302574509,0.041610469666135366,0.18362797747777243,0.6372175043945292,0.6675493280971193,0.6831268203076549,0.6878019161404363,-0.24344557153960594,-0.24398415796897718,-0.24510672623514893,-0.24656636573004895,-0.010043877615113578,0.9470325437310485,0.9918808642140322,1.0,0.9948380241262131,-0.12746580998993998,-0.12900524593684862,-0.13622292636197275,-0.1467814462745184,-0.017137361299588653,0.5730742618937341
gfs_wind_speed_70m,0.06859617280564381,0.42951443014883817,0.24573889400004656,0.5932154990183556,0.23330598719868298,0.5681777329076603,0.27548529106052455,0.5973728912600808,-0.13308018911075256,-0.12816025167357434,0.5307433990528668,0.5252941776709056,0.5254321384327961,0.5307037637176331,-0.007103430258337812,0.0560911618882556,0.04867476209609968,0.10250034989551073,0.2506628338445007,0.08050248143319177,0.19391404655819572,0.0330893512524241,0.18501964146041627,0.6171183883106811,0.6584003875683537,0.6797145620011993,0.6892828346548906,-0.2404428887634393,-0.24101823449863805,-0.242606968731516,-0.24483913971379867,-0.02500971774625584,0.9187998537924574,0.9742794944350824,0.9948380241262131,1.0,-0.12540156631827307,-0.12706879706613272,-0.13554509476479473,-0.14741255711268542,-0.030809621428644428,0.5684420093248185
gfs_wind_direction_10m,-0.05144782694109311,-0.2272793492102599,-0.06746241223449578,-0.23828235006483384,-0.10226724578947685,-0.24637626171477647,-0.16637686366131896,-0.28641766774113053,0.08609470547297503,0.14899345353470111,0.023190414162562883,0.06946381726721235,0.08358835157181167,0.11975209959566697,-0.23933449106146132,-0.025566383432791794,-0.2601593428551275,-0.0647631177453709,-0.3575663408841895,-0.2280177553335453,-0.5933925574402835,-0.046741462138689356,-0.594974250664668,0.0072014443165519726,0.013372848069358149,-0.003871986527457717,-0.015220511488847663,0.6160636480831814,0.6163781246123116,0.6154109947057719,0.6133276508730291,-0.23725984817099482,-0.1402032573083924,-0.12525865360952565,-0.12746580998993998,-0.12540156631827307,1.0,0.9970850227050306,0.9831145349104398,0.967471914270415,-0.22672880457748493,0.06903324022991496
gfs_wind_direction_30m,-0.0510289187453481,-0.2273951522590947,-0.06721162282670078,-0.23875202180909252,-0.10205755258008621,-0.24693401647472601,-0.16647154422259292,-0.28725687953029416,0.08680795013986028,0.1503579132225831,0.022031064492334485,0.06835120467894197,0.08246821969660922,0.1187875880826309,-0.24141603205413004,-0.02707415014709483,-0.25946365537524063,-0.06587089204817344,-0.35792871779558977,-0.22819418199808378,-0.5928436268906357,-0.047076468398156386,-0.59465644687781,0.006300983296795767,0.012432868532887761,-0.004893893758561275,-0.01631626205014207,0.6159735905393858,0.616324176675231,0.6154753622234852,0.6135350588083468,-0.2392908178372175,-0.14161850042122187,-0.12659322960368283,-0.12900524593684862,-0.12706879706613272,0.9970850227050306,1.0,0.9864848233648742,0.9714755233950161,-0.22873253032277588,0.06766891423566183
gfs_wind_direction_50m,-0.048906342470506,-0.2271016359256815,-0.06722217392938071,-0.2405597956688875,-0.10205816455822934,-0.24945773724164208,-0.16708833188872363,-0.2910281343538933,0.08849178440623791,0.15366876036634458,0.01651618997086203,0.06299626316791222,0.07680315676041607,0.1131449094550167,-0.24465739257778638,-0.03070414760810285,-0.2573940736766641,-0.06847856093193208,-0.3583944429867518,-0.22712615891680107,-0.5890297234807443,-0.047211857894079536,-0.5908179962414671,0.0020431356563047785,0.007858532228022484,-0.01009054377575926,-0.02203878609579698,0.6125065865308249,0.6130225142097726,0.6132544403636435,0.6121378166906322,-0.24236282591190078,-0.14733898092571932,-0.1323772656976383,-0.13622292636197275,-0.13554509476479473,0.9831145349104398,0.9864848233648742,1.0,0.9879444040387874,-0.23159304368677153,0.06124466793231977
gfs_wind_direction_70m,-0.046412000456267546,-0.2274179054080827,-0.06739417458619053,-0.2439975752942742,-0.10288005309539981,-0.25424927962016625,-0.16851467547061144,-0.29680645977869313,0.09042252012189622,0.15672455940824342,0.009539196713517441,0.05730369408848213,0.07087735804100398,0.10696436807545899,-0.24469270100588916,-0.03324300132036835,-0.2533788980229075,-0.07266572787211878,-0.3603289900002114,-0.22679738119297557,-0.5835273169159565,-0.04862870386343193,-0.5854760082343206,-0.00432432954441925,0.001712931209541084,-0.017336803224963938,-0.030052183953329363,0.6085337951923206,0.6092069367439512,0.6101694566036724,0.6100490016676553,-0.24199267361395446,-0.1561861858591383,-0.14093035531143502,-0.1467814462745184,-0.14741255711268542,0.967471914270415,0.9714755233950161,0.9879444040387874,1.0,-0.23093642911438014,0.05343744397235653
gfs_temperature_10m,-0.012824589124886794,0.05461212923429734,-0.08139238649390607,-0.005516817227294863,-0.08225060587487384,-0.02066910249989261,-0.035317687069916885,0.009208614594425473,-0.046284741152419116,-0.18315194944733856,-0.002278268788172859,0.008946258857604798,0.009575319650521049,-0.025830404157830687,0.9747729613337544,0.2456507205842439,0.047229982434370286,0.03978350836789821,0.12584103170113187,0.19326092423474867,0.10810407461162133,0.14853050856708858,0.16336583063828633,-0.015754140765445266,-0.0556106086456554,-0.06005243393589913,-0.06192125574400166,-0.10168888817724037,-0.10208036475727658,-0.10418692458968824,-0.10586855620366684,0.9907276263991056,0.04092107404372906,-0.0015351848174899405,-0.017137361299588653,-0.030809621428644428,-0.22672880457748493,-0.22873253032277588,-0.23159304368677153,-0.23093642911438014,1.0,-0.00575694776545969
power,-0.26574413363253047,-0.22533733324643376,-0.06474191428133365,-0.06309698041083031,-0.10698227295291923,-0.10385384546330044,-0.07124220350321224,-0.0734085763592557,-0.14299353288791572,-0.13719419884650266,0.8283619394727687,0.78106396634303,0.7889035088346157,0.7885444412020086,0.019871159441387332,0.03628164797507286,-0.057212618126618764,0.18816550746316688,0.2045253652975105,0.10479872773375905,-0.055291356298567296,0.13504571337566215,-0.050100075200890805,0.5875095590692524,0.5882295263430267,0.5919839163140044,0.588537034520092,-0.007784995931948112,-0.008909134188445937,-0.011458998831889219,-0.013537216978474806,-0.0054251128841995245,0.5668834074007026,0.5712371908551824,0.5730742618937341,0.5684420093248185,0.06903324022991496,0.06766891423566183,0.06124466793231977,0.05343744397235653,-0.00575694776545969,1.0
