Year,Month,Month_Name,Display_Name,Height,Hour,Sample_Count,Obs_Mean,Obs_Std,EC_Mean,EC_Std,GFS_Mean,GFS_Std,EC_Bias_Mean,EC_Bias_Std,GFS_Bias_Mean,GFS_Bias_Std
2022,8,2022-08,2022-8,50m,8,124,5.666693548387096,2.2116111197037074,7.451633604838709,2.8737429720815433,8.240661054032259,2.925740044663601,1.7849400564516127,2.23499835917128,2.5739675056451614,2.143694454301749
2022,8,2022-08,2022-8,50m,9,124,6.137338709677419,2.73899358135078,7.335576004032259,3.156598566211771,8.568967158870969,3.3178042623107116,1.198237294354839,2.310971650419269,2.431628449193549,3.1320220338530858
2022,8,2022-08,2022-8,50m,10,124,6.569193548387097,2.978627253849956,7.596018341532257,2.953672107823553,8.74745906532258,3.698430594235004,1.026824793145161,1.927067485315052,2.1782655169354843,3.1138340623455307
2022,8,2022-08,2022-8,50m,11,123,7.04829268292683,3.0947008753404,7.9254484967479675,2.9308731147384286,8.946109536585366,3.7057003394920796,0.8771558138211383,1.9797517648129832,1.8978168536585367,3.100790394247118
2022,8,2022-08,2022-8,50m,12,124,7.4483870967741925,2.834542515029705,8.088579372580645,3.1729385702160426,8.888515101612901,3.773816880546983,0.6401922758064518,2.283535030964365,1.4401280048387097,3.0174710669624445
2022,8,2022-08,2022-8,50m,13,124,7.515080645161289,3.037619371334937,8.16566538467742,3.296661461302303,8.645437163709678,3.8923359323883706,0.6505847395161292,2.3688757854393745,1.1303565185483873,2.9210998253081066
2022,8,2022-08,2022-8,50m,14,124,7.516370967741936,3.055292957464361,7.985907882258065,3.42097712077837,8.472614617741936,3.902713480887638,0.46953691451612906,2.5865385145010977,0.9562436500000002,3.0130194924765026
2022,8,2022-08,2022-8,50m,15,124,7.588467741935484,3.2199371473416036,7.856625296774194,3.509683186907362,8.49399165483871,3.870589622652897,0.26815755483870973,2.4618371720926757,0.9055239129032254,2.6366058930097718
2022,8,2022-08,2022-8,50m,16,124,7.421008064516131,3.1781431244468865,7.823479187096775,3.6683356526062316,8.579531725,3.8966802227062045,0.40247112258064516,2.298295023918616,1.1585236604838711,2.2181072178891124
2022,8,2022-08,2022-8,50m,17,124,7.487016129032258,3.3897659020509954,7.9751006830645155,3.8207893988598327,8.66744697016129,3.965628349642672,0.48808455403225787,2.4745266349520376,1.1804308411290318,2.3304349259252235
2022,8,2022-08,2022-8,50m,18,124,7.804435483870969,3.5391967154990067,8.241564418548387,4.050432992046279,8.806165950806452,4.167162653168941,0.4371289346774195,2.485672231311039,1.0017304669354834,2.6363654828857017
2022,8,2022-08,2022-8,50m,19,124,7.693951612903225,3.37390838225525,8.42994210887097,4.205006542387457,9.058460191129033,4.283880892368956,0.7359904959677418,2.7120470655514515,1.3645085782258064,2.6389452977826573
2022,8,2022-08,2022-8,50m,20,124,6.911048387096775,3.2220982991323517,8.336302019838708,3.8710032845950497,9.122092324758064,3.9671154653442735,1.4252536327419354,2.708859842359729,2.2110439376612905,2.818169918865008
