datetime,actual_power,predicted_power,wind_speed,error,abs_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h
2022-07-14 23:45:00,116.3102,56.09920066024404,9.924555,-60.21099933975596,60.21099933975596,9.924555,98.49679194802499,977.5368290117312,23,7,0,9.281521,10.526586
2022-07-15 00:00:00,111.2877,36.42904347925169,5.402774,-74.85865652074831,74.85865652074831,5.402774,29.189966895076,157.70679420157734,0,7,0,9.924555,9.4610815
2022-07-15 00:15:00,108.7764,32.12659037902602,6.7494383,-76.64980962097397,76.64980962097397,6.7494383,45.55491736550688,307.47010402008726,0,7,0,5.402774,7.646971
2022-07-15 00:30:00,108.7764,37.79124335517058,7.47618,-70.98515664482942,70.98515664482942,7.47618,55.893267392400006,417.8681278137131,0,7,0,6.7494383,7.463042
2022-07-15 00:45:00,108.7764,41.088053410601596,8.167533,-67.6883465893984,67.6883465893984,8.167533,66.70859530608901,544.8446535461271,0,7,0,7.47618,8.132052
2022-07-15 01:00:00,108.7764,40.91969895158832,8.294316,-67.85670104841168,67.85670104841168,8.294316,68.795677907856,570.6130920019766,1,7,0,8.167533,8.49209
2022-07-15 01:15:00,108.7764,38.215871139518505,7.7420716,-70.5605288604815,70.5605288604815,7.7420716,59.93967265952656,464.05723741061706,1,7,0,8.294316,7.0859904
2022-07-15 01:30:00,108.7764,35.08627126566827,6.9264946,-73.69012873433172,73.69012873433172,6.9264946,47.976327443829156,332.30777296751444,1,7,0,7.7420716,6.0080924
2022-07-15 01:45:00,108.7764,33.26739486079579,6.735047,-75.5090051392042,75.5090051392042,6.735047,45.360858092209,305.5075112113579,1,7,0,6.9264946,5.765193
2022-07-15 02:00:00,75.1319,33.77174964433748,7.5169735,-41.36015035566252,41.36015035566252,7.5169735,56.50489059970224,424.7457652583609,2,7,0,6.735047,6.456869
2022-07-15 02:15:00,7.8428,37.90761441988376,8.984245,30.064814419883756,30.064814419883756,8.984245,80.716658220025,725.1782330299684,2,7,0,7.5169735,6.900464
2022-07-15 02:30:00,3.2501,37.90761441988376,9.122112,34.65751441988375,34.65751441988375,9.122112,83.212927340544,759.0776430483044,2,7,0,8.984245,7.074714
2022-07-15 02:45:00,0.8525,38.3545615380042,8.86077,37.5020615380042,37.5020615380042,8.86077,78.51324499290001,695.6878058357387,2,7,0,9.122112,7.2988505
2022-07-15 03:00:00,0.0,33.96342177488039,7.7606344,33.96342177488039,33.96342177488039,7.7606344,60.227446290463355,467.40319150592234,3,7,0,8.86077,8.289524
2022-07-15 03:15:00,0.0,31.322845795607662,6.1788073,31.322845795607662,31.322845795607662,6.1788073,38.177659650533286,235.89240214563054,3,7,0,7.7606344,7.6620407
2022-07-15 03:30:00,0.0,29.760170543428316,5.987259,29.760170543428316,29.760170543428316,5.987259,35.847270333081,214.6268919271722,3,7,0,6.1788073,7.385449
2022-07-15 03:45:00,0.0,31.18801973622134,7.33146,31.18801973622134,31.18801973622134,7.33146,53.7503057316,394.0682164589961,3,7,0,5.987259,6.9910746
2022-07-15 04:00:00,0.0,33.96342177488039,7.67555,33.96342177488039,33.96342177488039,7.67555,58.91406780250001,452.19787312147895,4,7,0,7.33146,7.2806215
2022-07-15 04:15:00,0.0,33.96342177488039,7.685581,33.96342177488039,33.96342177488039,7.685581,59.068155307561,453.97309213683997,4,7,0,7.67555,7.1277328
2022-07-15 04:30:00,0.0,33.96342177488039,7.793853,33.96342177488039,33.96342177488039,7.793853,60.74414458560901,473.4309335109825,4,7,0,7.685581,6.809212
2022-07-15 04:45:00,0.0,36.08844720542671,8.20572,36.08844720542671,36.08844720542671,8.20572,67.3338407184,552.5226434597892,4,7,0,7.793853,7.169847
2022-07-15 05:00:00,0.0,36.53539432354715,8.4228115,36.53539432354715,36.53539432354715,8.4228115,70.94375356453224,597.5458633765082,5,7,0,8.20572,7.892245
2022-07-15 05:15:00,0.0,36.53539432354715,8.256628,36.53539432354715,36.53539432354715,8.256628,68.17190593038399,562.8700673181744,5,7,0,8.4228115,8.684297
2022-07-15 05:30:00,0.0,36.53539432354715,8.227443,36.53539432354715,36.53539432354715,8.227443,67.69081831824899,556.9223493367493,5,7,0,8.256628,9.281521
2022-07-15 05:45:00,0.0,36.53539432354715,8.442589,36.53539432354715,36.53539432354715,8.442589,71.277309022921,601.7650251065136,5,7,0,8.227443,9.924555
