datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,fused_corrected_wind_speed,corrected_wind_gfs_70m,original_gfs_wind_speed_70m,corrected_wind_ec_70m,original_ec_wind_speed_70m,error,abs_error
2022-09-01 06:00:00,10.1765,30.75835840710204,5.826214636232309,33.944776987447575,197.76955650790873,6,9,1,5.717120647179602,5.933130295489508,5.826214636232309,6.077307216609602,7.057499,5.575122055855016,6.0186267,20.58185840710204,20.58185840710204
2022-09-01 06:15:00,12.7808,30.29070063219152,5.740046172398373,32.94813006126522,189.1237878458492,6,9,1,5.826214636232309,5.816541673373294,5.740046172398373,5.99807066313654,7.102188,5.482021681660207,6.212835,17.50990063219152,17.50990063219152
2022-09-01 06:30:00,13.0962,30.29070063219152,5.766062568893302,33.247477548392425,191.70703580190602,6,9,1,5.740046172398373,5.858703087188186,5.766062568893302,5.957003081931587,7.3153305,5.575122055855016,6.0553036,17.19450063219152,17.19450063219152
2022-09-01 06:45:00,13.0216,30.29070063219152,5.766062568893302,33.247477548392425,191.70703580190602,6,9,1,5.766062568893302,5.836963733742248,5.766062568893302,5.957003081931587,7.750146,5.575122055855016,5.876336,17.26910063219152,17.26910063219152
2022-09-01 07:00:00,13.0216,28.37744015584307,5.708826875425434,32.59070429357972,186.05468856023097,7,9,1,5.766062568893302,5.873955460769188,5.708826875425434,5.86244487999589,8.173191,5.555208870854976,5.7011213,15.355840155843069,15.355840155843069
2022-09-01 07:15:00,13.1154,28.37744015584307,5.704012590654096,32.53575963434045,185.58438260077324,7,9,1,5.708826875425434,5.885005179786104,5.704012590654096,5.956779333134836,8.393644,5.451245848173356,5.5809793,15.262040155843069,15.262040155843069
2022-09-01 07:30:00,13.494,27.347688449241772,5.689096168359391,32.3658152128415,184.13223531320466,7,9,1,5.704012590654096,5.876994027446828,5.689096168359391,5.956779333134836,8.465357,5.421413003583945,5.5076294,13.853688449241773,13.853688449241773
2022-09-01 07:45:00,14.1831,26.860518773970917,5.680385746932707,32.26678223395625,183.28776990114656,7,9,1,5.689096168359391,6.017806682285803,5.680385746932707,5.939358490281469,8.838427,5.421413003583945,5.3869944,12.677418773970917,12.677418773970917
2022-09-01 08:00:00,14.1831,28.470894099536853,5.712183011693245,32.62903475907691,186.38301803874754,8,9,1,5.680385746932707,5.968112069800539,5.712183011693245,6.002953019802544,8.507459,5.421413003583945,5.2596455,14.287794099536853,14.287794099536853
2022-09-01 08:15:00,21.9194,30.29070063219152,5.751051278375756,33.074590806507416,190.21366773951948,8,9,1,5.712183011693245,5.833929459666861,5.751051278375756,6.042320021155174,7.960998,5.459782535596338,5.15437,8.37130063219152,8.37130063219152
