feature,normalized_gradient,physical_gradient,input_var,contribution,contribution_pct
obs_wind_speed_70m,22.564649577104795,71.16674129625902,10.555212256074777,53459.03699373836,70.28769045364659
obs_wind_speed_10m,21.805684448490624,60.071050161941365,5.968334517391863,21536.92052759016,28.316641834482592
obs_temperature_10m,-0.8028956919861993,-9.652539183588859,5.758114358466788,536.4922250244954,0.7053774546617191
obs_wind_speed_50m,2.465463422707216,7.589179862919699,8.850359434386935,509.7422131344552,0.6702066648179226
obs_wind_dir_cos_70m,5.893507797477595,5.313192761228986,0.4066906393094671,11.480883790765029,0.015095012020401723
obs_wind_speed_30m,-0.2671547631696097,-0.7286561907437498,7.111144489924185,3.775589948340514,0.004964127909747817
obs_wind_dir_sin_70m,-0.711631345932558,-0.29893631193921816,0.20811677575698415,0.01859792249039622,2.445246103552135e-05
