datetime,actual_power,predicted_power,fused_corrected_wind,error,abs_error,corrected_gfs_10m,original_gfs_10m,corrected_ec_10m,original_ec_10m
2022-07-14 23:45:00,116.3102,57.08471649512818,5.678328264108529,-59.22548350487182,59.22548350487182,6.460349129573823,7.8438187,4.896307398643237,4.361823
2022-07-15 00:00:00,111.2877,51.72020974256303,5.479852396258756,-59.56749025743697,59.56749025743697,5.500868948956564,3.6995347,5.458835843560948,7.7037435
2022-07-15 00:15:00,108.7764,45.45102534973342,5.25188599589878,-63.325374650266575,63.325374650266575,4.900839176230089,4.921076,5.602932815567471,7.439081
2022-07-15 00:30:00,108.7764,44.918358743897926,5.227179472227473,-63.85804125610207,63.85804125610207,4.851426128887474,5.705847,5.602932815567471,7.363413
2022-07-15 00:45:00,108.7764,44.918358743897926,5.244753499153654,-63.85804125610207,63.85804125610207,5.016363818491806,5.9262104,5.4731431798155015,6.9942274
2022-07-15 01:00:00,108.7764,40.618235860129595,4.980390001167285,-68.1581641398704,68.1581641398704,4.921511892864255,5.944745,5.039268109470315,6.3584256
2022-07-15 01:15:00,108.7764,37.617168163479,4.804043869509074,-71.159231836521,71.159231836521,4.894545750281004,5.257132,4.713541988737143,5.489689
2022-07-15 01:30:00,108.7764,37.617168163479,4.815901581775407,-71.159231836521,71.159231836521,4.902388482153188,4.681778,4.729414681397626,4.6411233
2022-07-15 01:45:00,108.7764,35.29891434611588,4.715904166602539,-73.47748565388412,73.47748565388412,4.8164546587335835,4.764126,4.6153536744714945,4.840876
2022-07-15 02:00:00,75.1319,33.228420890770884,4.683181489665397,-41.90347910922912,41.90347910922912,4.781496749652852,5.139409,4.584866229677943,5.4796286
2022-07-15 02:15:00,7.8428,36.435660831969045,4.831259865356786,28.592860831969045,28.592860831969045,4.948941184208212,6.0185227,4.713578546505362,6.07274
2022-07-15 02:30:00,3.2501,35.29891434611588,4.7755945647797535,32.048814346115876,32.048814346115876,4.96838376327259,6.4628453,4.582805366286918,6.077906
2022-07-15 02:45:00,0.8525,36.435660831969045,4.8789483667742015,35.583160831969046,35.583160831969046,4.981593088614012,6.2449145,4.776303644934392,5.662946
2022-07-15 03:00:00,0.0,37.617168163479,4.943170302622651,37.617168163479,37.617168163479,4.815823501891081,5.387362,5.070517103354221,5.3625984
2022-07-15 03:15:00,0.0,37.617168163479,4.913323964641515,37.617168163479,37.617168163479,4.815916568178039,4.0805435,5.010731361104992,4.9110622
2022-07-15 03:30:00,0.0,37.617168163479,4.8619892311050315,37.617168163479,37.617168163479,4.804881593756456,3.3046212,4.9190968684536065,4.964268
2022-07-15 03:45:00,0.0,35.29891434611588,4.700622657839661,35.29891434611588,35.29891434611588,4.748235001742489,4.2277646,4.653010313936832,2.8239486
2022-07-15 04:00:00,0.0,34.117407014605924,4.719518793047558,34.117407014605924,34.117407014605924,4.633209508789949,5.072342,4.805828077305168,6.7035246
2022-07-15 04:15:00,0.0,35.17224241507514,4.7953114834956505,35.17224241507514,35.17224241507514,4.575024933706755,4.9372754,5.0155980332845465,6.1211214
2022-07-15 04:30:00,0.0,34.64856136583161,4.789028238512464,34.64856136583161,34.64856136583161,4.545803549496536,4.9016004,5.0322529275283925,5.2428384
2022-07-15 04:45:00,0.0,36.435660831969045,4.896635749987242,36.435660831969045,36.435660831969045,4.79671237578418,5.2199636,4.996559124190305,5.4083085
2022-07-15 05:00:00,0.0,36.353749746585095,4.801047637843217,36.353749746585095,36.353749746585095,4.720295579198673,5.441163,4.881799696487762,5.3728123
2022-07-15 05:15:00,0.0,36.96681518319473,4.9191776912171665,36.96681518319473,36.96681518319473,4.80610245490594,5.287308,5.0322529275283925,5.2730365
2022-07-15 05:30:00,0.0,37.617168163479,4.8785741294185385,37.617168163479,37.617168163479,4.80610245490594,5.211001,4.951045803931137,6.144295
2022-07-15 05:45:00,0.0,38.94113847404894,5.075786622491739,38.94113847404894,38.94113847404894,4.853363189767393,5.436027,5.298210055216085,6.925156
2022-07-15 06:00:00,0.5115,37.171210336627,5.203105702868715,36.659710336627,36.659710336627,4.7950167542033615,5.7348604,5.611194651534068,6.929099
2022-07-15 06:15:00,3.8717,37.171210336627,5.071710965715871,33.299510336627,33.299510336627,4.800582209862386,5.9990177,5.342839721569358,6.460793
2022-07-15 06:30:00,6.3758,37.773771226159376,5.030506051181717,31.397971226159378,31.397971226159378,4.89173585220485,6.0695734,5.169276250158583,6.029728
2022-07-15 06:45:00,8.9404,36.11042803735434,4.949973580907308,27.17002803735434,27.17002803735434,4.907454102380955,6.052911,4.992493059433662,6.137287
2022-07-15 07:00:00,4.1452,35.87404068308625,4.803205937046897,31.72884068308625,31.72884068308625,4.81630046003849,5.8188767,4.790111414055303,6.5412073
2022-07-15 07:15:00,4.1452,33.43538343678823,4.744723936978797,29.29018343678823,29.29018343678823,4.695243100424233,5.7395706,4.794204773533361,6.703205
2022-07-15 07:30:00,6.2785,31.5455599188206,4.6577880306062776,25.2670599188206,25.2670599188206,4.502370581560467,5.1647987,4.813205479652088,6.719552
2022-07-15 07:45:00,14.8118,28.580888751601016,4.571092675130388,13.769088751601016,13.769088751601016,4.328979870608689,4.8549633,4.813205479652088,6.7262154
2022-07-15 08:00:00,14.8118,25.250002539297785,4.506117419671497,10.438202539297786,10.438202539297786,4.262045978788867,4.116349,4.750188860554128,6.5264797
2022-07-15 08:15:00,16.1801,23.708987361866587,4.339382475748797,7.5288873618665875,7.5288873618665875,4.2022791540448345,2.92684,4.476485797452761,5.9412036
2022-07-15 08:30:00,17.8076,21.56934887718597,4.180333265553277,3.761748877185969,3.761748877185969,4.2022791540448345,1.9826028,4.15838737706172,5.252745
2022-07-15 08:45:00,11.8601,22.880298491226068,4.2448821364817,11.020198491226068,11.020198491226068,4.2022791540448345,1.7836465,4.287485118918566,4.596917
2022-07-15 09:00:00,14.858,22.880298491226068,4.32096957239782,8.022298491226067,8.022298491226067,4.2022791540448345,2.1435258,4.439659990750805,3.747077
2022-07-15 09:15:00,16.7065,22.880298491226068,4.278014850291736,6.173798491226069,6.173798491226069,4.197982946378463,2.4466558,4.358046754205009,2.2084894
2022-07-15 09:30:00,17.6676,22.880298491226068,4.278014850291736,5.212698491226067,5.212698491226067,4.197982946378463,2.6732168,4.358046754205009,1.0904202
2022-07-15 09:45:00,4.9785,23.108403895131755,4.357705075945562,18.129903895131754,18.129903895131754,4.197982946378463,2.8434143,4.51742720551266,1.9948618
2022-07-15 10:00:00,4.6972,21.596229992107716,4.497233749921946,16.899029992107717,16.899029992107717,4.261216751395865,2.9859338,4.733250748448029,3.791507
2022-07-15 10:15:00,9.2054,21.596229992107716,4.451373373209601,12.390829992107717,12.390829992107717,4.261216751395865,3.1395679,4.641529995023338,4.773676
2022-07-15 10:30:00,26.0965,21.596229992107716,4.451373373209601,-4.500270007892283,4.500270007892283,4.261216751395865,3.2073283,4.641529995023338,4.8785424
2022-07-15 10:45:00,23.9632,21.596229992107716,4.435165584006986,-2.3669700078922844,2.3669700078922844,4.328396443291339,3.307131,4.541934724722634,4.7186055
2022-07-15 11:00:00,23.1875,21.965589713258066,4.590015548805503,-1.2219102867419345,1.2219102867419345,4.4479049558930095,3.4530454,4.7321261417179965,4.5808954
2022-07-15 11:15:00,23.1875,21.965589713258066,4.629674020283755,-1.2219102867419345,1.2219102867419345,4.430610218727444,3.6019177,4.828737821840065,4.2435946
2022-07-15 11:30:00,8.0304,21.965589713258066,4.6192270017754,13.935189713258065,13.935189713258065,4.409716181710734,3.8753088,4.828737821840065,3.695515
2022-07-15 11:45:00,3.1286,21.965589713258066,4.6192270017754,18.836989713258067,18.836989713258067,4.409716181710734,4.122863,4.828737821840065,3.4063504
2022-07-15 12:00:00,0.0,23.610761685372566,4.7190621629345415,23.610761685372566,23.610761685372566,4.675872925084475,4.2393217,4.762251400784607,3.0924098
2022-07-15 12:15:00,0.0,22.90728738680765,4.672313897772698,22.90728738680765,22.90728738680765,4.6515303022528425,4.312799,4.693097493292554,2.6811988
2022-07-15 12:30:00,0.0,21.985288598772804,4.6315072794998,21.985288598772804,21.985288598772804,4.6515303022528425,4.32823,4.611484256746759,2.2168329
2022-07-15 12:45:00,0.0,21.965589713258066,4.6315072794998,21.965589713258066,21.965589713258066,4.6515303022528425,4.318341,4.611484256746759,1.6925774
2022-07-15 13:00:00,0.0,25.67044173538604,4.993233787481,25.67044173538604,25.67044173538604,5.267940468592398,4.235992,4.718527106369603,1.0370032
2022-07-15 13:15:00,0.0,28.069779243599854,5.024261352701618,28.069779243599854,28.069779243599854,5.329995599033633,4.1710587,4.718527106369603,0.9831136
