datetime,actual_power,predicted_power,corrected_average_wind,original_average_wind,error,abs_error,original_gfs_70m,original_ec_70m
2022-07-15 08:00:00,14.8118,28.413302194570445,5.731077407654647,5.91993405,13.601502194570445,13.601502194570445,4.3707905,7.4690776
2022-07-15 08:15:00,16.1801,26.136880136598396,5.589574556208382,4.8845962499999995,9.956780136598397,9.956780136598397,3.040675,6.7285175
2022-07-15 08:30:00,17.8076,22.607924145211605,5.249024018096689,4.00315545,4.800324145211604,4.800324145211604,2.1437654,5.8625455
2022-07-15 08:45:00,11.8601,21.731641525357475,5.002735975375359,3.4885148,9.871541525357475,9.871541525357475,1.9535702,5.0234594
2022-07-15 09:00:00,14.858,21.731641525357475,5.002735975375359,3.13324275,6.873641525357474,6.873641525357474,2.316046,3.9504395
2022-07-15 09:15:00,16.7065,19.566205209750393,4.920017360952529,2.32806375,2.8597052097503948,2.8597052097503948,2.6640952,1.9920323
2022-07-15 09:30:00,17.6676,18.682883340884814,4.920017360952529,2.0557951500000002,1.0152833408848139,1.0152833408848139,2.945069,1.1665213
2022-07-15 09:45:00,4.9785,18.682883340884814,4.920017360952529,2.6662179,13.704383340884814,13.704383340884814,3.1310997,2.2013361
2022-07-15 10:00:00,4.6972,20.848319656491896,5.014469707335261,3.6622509,16.151119656491897,16.151119656491897,3.2781758,4.046326
2022-07-15 10:15:00,9.2054,21.731641525357475,4.998943387837113,4.24737765,12.526241525357475,12.526241525357475,3.4441276,5.0506277
2022-07-15 10:30:00,26.0965,21.731641525357475,4.998943387837113,4.36064085,-4.364858474642524,4.364858474642524,3.525953,5.1953287
2022-07-15 10:45:00,23.9632,21.731641525357475,4.998943387837113,4.3424423,-2.231558474642526,2.231558474642526,3.6418033,5.0430813
2022-07-15 11:00:00,23.1875,21.731641525357475,5.107283026053791,4.32431695,-1.4558584746425254,1.4558584746425254,3.7974324,4.8512015
2022-07-15 11:15:00,23.1875,21.731641525357475,5.107283026053791,4.19099535,-1.4558584746425254,1.4558584746425254,3.9516704,4.4303203
2022-07-15 11:30:00,8.0304,21.731641525357475,5.107283026053791,4.03489525,13.701241525357474,13.701241525357474,4.247163,3.8226275
2022-07-15 11:45:00,3.1286,21.731641525357475,5.107283026053791,4.0097315,18.603041525357476,18.603041525357476,4.50273,3.516733
2022-07-15 12:00:00,0.0,21.731641525357475,5.0757766481815745,3.9115553500000004,21.731641525357475,21.731641525357475,4.611791,3.2113197
2022-07-15 12:15:00,0.0,21.731641525357475,5.0757766481815745,3.731402,21.731641525357475,21.731641525357475,4.6834373,2.7793667
2022-07-15 12:30:00,0.0,21.731641525357475,5.0362055966049315,3.4687819,21.731641525357475,21.731641525357475,4.692345,2.2452188
2022-07-15 12:45:00,0.0,21.731641525357475,5.051731916103079,3.1833595500000005,21.731641525357475,21.731641525357475,4.6712832,1.6954359
2022-07-15 13:00:00,0.0,21.731641525357475,5.038348425351911,2.81718875,21.731641525357475,21.731641525357475,4.574423,1.0599545
2022-07-15 13:15:00,0.0,19.566205209750393,4.940103491430934,2.708401125,19.566205209750393,19.566205209750393,4.5049934,0.91180885
2022-07-15 13:30:00,0.0,18.682883340884814,4.940103491430934,2.73574135,18.682883340884814,18.682883340884814,4.3929586,1.0785241
2022-07-15 13:45:00,0.0,18.682883340884814,4.932508437956536,2.6961490500000003,18.682883340884814,18.682883340884814,4.3506565,1.0416416
2022-07-15 14:00:00,0.0,20.848319656491896,5.054812981465892,2.9174625,20.848319656491896,20.848319656491896,4.5562243,1.2787007
2022-07-15 14:15:00,0.0,21.731641525357475,5.054812981465892,3.3005059,21.731641525357475,21.731641525357475,4.7349796,1.8660322
2022-07-15 14:30:00,0.0,21.731641525357475,5.122865324920991,3.6128646499999997,21.731641525357475,21.731641525357475,4.873777,2.3519523
2022-07-15 14:45:00,0.0,21.731641525357475,5.1057998711558765,3.82089665,21.731641525357475,21.731641525357475,4.958443,2.6833503
2022-07-15 15:00:00,0.0,21.731641525357475,5.1057998711558765,4.0142815,21.731641525357475,21.731641525357475,4.9575505,3.0710125
2022-07-15 15:15:00,0.0,21.731641525357475,5.1057998711558765,4.1270062,21.731641525357475,21.731641525357475,4.9856358,3.2683766
2022-07-15 15:30:00,0.0,22.607924145211605,5.222143211659117,4.19052015,22.607924145211605,22.607924145211605,5.0605836,3.3204567
2022-07-15 15:45:00,0.0,21.731641525357475,5.1057998711558765,4.27182235,21.731641525357475,21.731641525357475,5.206523,3.3371217
2022-07-15 16:00:00,0.0,22.434478889042158,5.1057998711558765,4.3349073,22.434478889042158,22.434478889042158,5.396117,3.2736976
2022-07-15 16:15:00,0.0,22.434478889042158,5.1057998711558765,4.35789315,22.434478889042158,22.434478889042158,5.487073,3.2287133
2022-07-15 16:30:00,0.0,22.434478889042158,5.1057998711558765,4.3506637,22.434478889042158,22.434478889042158,5.580314,3.1210134
2022-07-15 16:45:00,0.0,22.434478889042158,5.1057998711558765,4.37007625,22.434478889042158,22.434478889042158,5.706289,3.0338635
2022-07-15 17:00:00,0.0,22.434478889042158,5.1057998711558765,4.4314315,22.434478889042158,22.434478889042158,5.8163223,3.0465407
2022-07-15 17:15:00,0.0,23.310761508896288,5.205435720539899,4.60757305,23.310761508896288,23.310761508896288,5.946781,3.2683651
2022-07-15 17:30:00,0.0,24.927145240477618,5.370635667804569,4.7348947,24.927145240477618,24.927145240477618,6.0415964,3.428193
2022-07-15 17:45:00,0.0,24.927145240477618,5.415349608162192,4.84477845,24.927145240477618,24.927145240477618,6.1066337,3.5829232
2022-07-15 18:00:00,0.0,24.813743024799884,5.423994752995903,4.88820515,24.813743024799884,24.813743024799884,6.120491,3.6559193
2022-07-15 18:15:00,0.0,24.813743024799884,5.423994752995903,5.045798,24.813743024799884,24.813743024799884,6.054285,4.037311
2022-07-15 18:30:00,0.0,24.813743024799884,5.465247380721006,5.386803349999999,24.813743024799884,24.813743024799884,6.0250897,4.748517
2022-07-15 18:45:00,0.0,24.927145240477618,5.3747812511254764,5.655085700000001,24.927145240477618,24.927145240477618,6.1672564,5.142915
2022-07-15 19:00:00,0.0,26.183219692513518,5.576051128642591,5.8755127,26.183219692513518,26.183219692513518,6.3320684,5.418957
2022-07-15 19:15:00,0.0,26.183219692513518,5.576051128642591,6.1467112,26.183219692513518,26.183219692513518,6.4727654,5.820657
2022-07-15 19:30:00,0.0,26.183219692513518,5.576051128642591,6.36037535,26.183219692513518,26.183219692513518,6.593923,6.1268277
2022-07-15 19:45:00,0.0,26.183219692513518,5.576051128642591,6.411414000000001,26.183219692513518,26.183219692513518,6.663127,6.159701
2022-07-15 20:00:00,0.0,25.236750138990587,5.511075129540802,6.3046305,25.236750138990587,25.236750138990587,6.7387805,5.8704805
2022-07-15 20:15:00,0.0,25.236750138990587,5.511075129540802,6.169763,25.236750138990587,25.236750138990587,6.877123,5.462403
2022-07-15 20:30:00,0.0,26.183219692513518,5.566837525685243,6.36831415,26.183219692513518,26.183219692513518,7.0696573,5.666971
2022-07-15 20:45:00,0.0,29.532149044794306,5.767543324363023,6.64072865,29.532149044794306,29.532149044794306,7.1656523,6.115805
2022-07-15 21:00:00,0.0,37.21370956908876,6.487269089862938,6.9054861,37.21370956908876,37.21370956908876,7.2466006,6.5643716
2022-07-15 21:15:00,0.0,38.31573288977681,6.487269089862938,6.9906718,38.31573288977681,38.31573288977681,7.4200926,6.561251
2022-07-15 21:30:00,0.0,38.31573288977681,6.487269089862938,7.171650700000001,38.31573288977681,38.31573288977681,7.593268,6.7500334
2022-07-15 21:45:00,0.0,39.04699949083991,6.56595493880246,7.4215697,39.04699949083991,39.04699949083991,7.739721,7.1034184
2022-07-15 22:00:00,0.0,47.16750139240264,6.8701797811987175,7.37923465,47.16750139240264,47.16750139240264,7.8467093,6.91176
2022-07-15 22:15:00,0.0,51.14005282296812,6.8701797811987175,7.3988192999999995,51.14005282296812,51.14005282296812,7.8745346,6.923104
2022-07-15 22:30:00,0.0,49.44273934075209,6.714861384173202,7.590657,49.44273934075209,49.44273934075209,7.8749166,7.3063974
2022-07-15 22:45:00,0.0,49.44273934075209,6.714861384173202,7.8148481499999995,49.44273934075209,49.44273934075209,7.8602366,7.7694597
2022-07-15 23:00:00,0.0,49.44273934075209,6.714861384173202,7.7909997,49.44273934075209,49.44273934075209,7.834539,7.7474604
2022-07-15 23:15:00,0.0,49.44273934075209,6.714861384173202,7.7416990000000006,49.44273934075209,49.44273934075209,7.861524,7.621874
2022-07-15 23:30:00,0.0,49.44273934075209,6.714861384173202,7.8007683,49.44273934075209,49.44273934075209,8.1578,7.4437366
2022-07-15 23:45:00,0.0,49.44273934075209,6.714861384173202,7.7600415,49.44273934075209,49.44273934075209,8.418533,7.10155
2022-07-16 00:00:00,0.0,35.512561203814606,6.116331228727025,6.85848,35.512561203814606,35.512561203814606,5.623474,8.093486
2022-07-16 00:15:00,0.0,37.998874632174285,6.648142891150575,8.9852355,37.998874632174285,37.998874632174285,9.493852,8.476619
2022-07-16 00:30:00,0.0,41.850173165286584,6.61025996903356,8.733878,41.850173165286584,41.850173165286584,9.121559,8.346197
2022-07-16 00:45:00,0.0,40.68682602491839,6.639952189381176,8.704908249999999,40.68682602491839,40.68682602491839,9.0530205,8.356796
2022-07-16 01:00:00,0.0,41.135323440337885,6.639952189381176,8.614929499999999,41.135323440337885,41.135323440337885,8.685333,8.544526
2022-07-16 01:15:00,0.0,42.03824747762058,6.7816312259697895,8.4818175,42.03824747762058,42.03824747762058,8.432848,8.530787
2022-07-16 01:30:00,0.0,42.03824747762058,6.773889441655134,8.402885000000001,42.03824747762058,42.03824747762058,8.381951,8.423819
2022-07-16 01:45:00,0.0,42.03824747762058,6.773889441655134,8.395715,42.03824747762058,42.03824747762058,8.200134,8.591296
2022-07-16 02:00:00,0.0,42.03824747762058,6.773889441655134,8.4660187,42.03824747762058,42.03824747762058,7.9475384,8.984499
2022-07-16 02:15:00,0.0,42.03824747762058,6.797133631937152,8.8182557,42.03824747762058,42.03824747762058,7.7199454,9.916566
2022-07-16 02:30:00,0.0,42.03824747762058,6.7674414115895365,8.9988165,42.03824747762058,42.03824747762058,7.669904,10.327729
2022-07-16 02:45:00,0.0,37.19559587782857,6.34251692118885,7.243447850000001,37.19559587782857,37.19559587782857,3.1143057,11.37259
2022-07-16 03:00:00,0.0,47.16123200719453,7.338232810726729,11.6826985,47.16123200719453,47.16123200719453,11.221612,12.143785
2022-07-16 03:15:00,0.0,56.497523224195085,7.665188207425295,11.4967155,56.497523224195085,56.497523224195085,10.296713,12.696718
2022-07-16 03:30:00,0.0,60.14225529426967,7.519719725494434,11.4371485,60.14225529426967,60.14225529426967,9.772407,13.10189
2022-07-16 03:45:00,0.0,60.14225529426967,7.5510735144311285,11.7004015,60.14225529426967,60.14225529426967,10.258841,13.141962
2022-07-16 04:00:00,0.0,60.14225529426967,7.665188207425295,11.084677,60.14225529426967,60.14225529426967,9.327124,12.84223
2022-07-16 04:15:00,0.0,60.14225529426967,7.451364361801123,10.5917265,60.14225529426967,60.14225529426967,8.391966,12.791487
2022-07-16 04:30:00,0.0,44.608671790912254,7.062613284601828,10.0543208,44.608671790912254,44.608671790912254,7.1804876,12.928154
2022-07-16 04:45:00,0.0,42.60619689673507,6.881400390414937,9.3936645,42.60619689673507,42.60619689673507,5.902654,12.884675
2022-07-16 05:00:00,0.0,41.13671818452888,6.797837388880115,8.87305215,41.13671818452888,41.13671818452888,5.0219903,12.724114
2022-07-16 05:15:00,0.0,41.13671818452888,6.813366889062856,8.7208909,41.13671818452888,41.13671818452888,4.4824038,12.959378
2022-07-16 05:30:00,0.0043,42.60619689673507,6.86400927003741,8.84348185,42.60189689673507,42.60189689673507,4.5384097,13.148554
2022-07-16 05:45:00,0.5186,42.60619689673507,6.917880051224616,9.23230625,42.08759689673507,42.08759689673507,5.0666595,13.397953
2022-07-16 06:00:00,0.9164,42.60619689673507,7.064796616329914,9.5154645,41.68979689673507,41.68979689673507,5.565674,13.465255
2022-07-16 06:15:00,0.9164,48.120172125747764,7.24263898480127,9.90585225,47.20377212574776,47.20377212574776,5.968006,13.8436985
2022-07-16 06:30:00,0.0568,56.497523224195085,7.541650002206861,10.270729,56.44072322419508,56.44072322419508,6.145166,14.396292
2022-07-16 06:45:00,0.0,60.14225529426967,7.611896166022653,10.381004650000001,60.14225529426967,60.14225529426967,6.3115673,14.450442
2022-07-16 07:00:00,0.0,60.14225529426967,7.611896166022653,10.3076392,60.14225529426967,60.14225529426967,6.5349464,14.080332
2022-07-16 07:15:00,0.2813,60.14225529426967,7.611896166022653,10.460127199999999,59.860955294269665,59.860955294269665,7.0509834,13.869271
2022-07-16 07:30:00,0.3197,60.14225529426967,7.611896166022653,10.504623500000001,59.82255529426967,59.82255529426967,7.032563,13.976684
2022-07-16 07:45:00,0.39,51.764904195822346,7.201918418245963,9.478380999999999,51.374904195822346,51.374904195822346,5.620901,13.335861
2022-07-16 08:00:00,0.6713,46.50470919753644,7.003077287870004,8.886814300000001,45.83340919753644,45.83340919753644,4.7546806,13.018948
2022-07-16 08:15:00,0.6713,46.50470919753644,6.924906269978411,8.7209875,45.83340919753644,45.83340919753644,4.405285,13.03669
2022-07-16 08:30:00,4.0855,46.50470919753644,6.927067999291256,8.9295768,42.419209197536446,42.419209197536446,4.6100016,13.249152
2022-07-16 08:45:00,9.2068,46.50470919753644,6.878980792505092,9.0160245,37.29790919753644,37.29790919753644,4.845066,13.186983
2022-07-16 09:00:00,9.2068,48.024710774098935,6.889012414881952,8.9432583,38.817910774098934,38.817910774098934,4.8002996,13.086217
2022-07-16 09:15:00,8.0304,48.024710774098935,6.868062254255014,8.59922985,39.994310774098935,39.994310774098935,4.6531057,12.545354
2022-07-16 09:30:00,7.2461,47.14538805635777,6.770930806707039,8.266000850000001,39.89928805635777,39.89928805635777,4.3601537,12.171848
2022-07-16 09:45:00,7.2461,40.084527833641694,6.563588526764424,7.85490225,32.838427833641695,32.838427833641695,4.094696,11.6151085
2022-07-16 10:00:00,29.2813,36.70180667605198,6.329505935178325,7.36497495,7.4205066760519784,7.4205066760519784,3.8711529,10.858797
2022-07-16 10:15:00,22.2234,34.300015910555054,6.009541303679066,6.75892325,12.076615910555052,12.076615910555052,3.7254565,9.79239
2022-07-16 10:30:00,11.9269,29.662202114920696,5.78628984288543,6.2146266500000005,17.735302114920696,17.735302114920696,3.6719673,8.757286
2022-07-16 10:45:00,22.612,28.413302194570445,5.721396193747063,5.7242681,5.801302194570447,5.801302194570447,3.675989,7.7725472
2022-07-16 11:00:00,19.9161,29.770023567266513,5.839793175891047,5.3015704999999995,9.853923567266513,9.853923567266513,3.840384,6.762757
2022-07-16 11:15:00,18.9357,29.770023567266513,5.839793175891047,4.9224438,10.834323567266512,10.834323567266512,4.068672,5.7762156
2022-07-16 11:30:00,18.9357,28.227526612794282,5.690340957400939,4.679093099999999,9.291826612794281,9.291826612794281,4.2557845,5.1024017
2022-07-16 11:45:00,17.9213,24.4180167207966,5.348483487360729,4.367623350000001,6.496716720796602,6.496716720796602,4.263906,4.4713407
2022-07-16 12:00:00,17.3941,21.731641525357475,5.146184368061292,4.041586349999999,4.337541525357473,4.337541525357473,4.160334,3.9228387
2022-07-16 12:15:00,15.7112,21.731641525357475,5.107283026053791,3.7945025,6.020441525357475,6.020441525357475,4.0683646,3.5206404
2022-07-16 12:30:00,10.5708,21.731641525357475,5.002735975375359,3.5809404999999996,11.160841525357474,11.160841525357474,3.8950932,3.2667878
2022-07-16 12:45:00,7.0415,21.731641525357475,5.002735975375359,3.3168036,14.690141525357475,14.690141525357475,3.6825023,2.9511049
2022-07-16 13:00:00,6.1293,21.731641525357475,5.085495925000904,3.07951295,15.602341525357474,15.602341525357474,3.5679932,2.5910327
2022-07-16 13:15:00,6.0846,21.731641525357475,5.085495925000904,2.9295020000000003,15.647041525357475,15.647041525357475,3.5386722,2.3203318
2022-07-16 13:30:00,5.8821,21.731641525357475,5.085495925000904,2.8039636999999997,15.849541525357473,15.849541525357473,3.4728885,2.1350389
2022-07-16 13:45:00,6.4575,21.731641525357475,4.987250991079927,2.697257,15.274141525357475,15.274141525357475,3.3928556,2.0016584
2022-07-16 14:00:00,6.2252,21.731641525357475,5.057534421281964,2.605575,15.506441525357474,15.506441525357474,3.379173,1.831977
2022-07-16 14:15:00,3.7616,21.731641525357475,5.057534421281964,2.56588315,17.970041525357473,17.970041525357473,3.5610332,1.5707331
2022-07-16 14:30:00,16.4969,21.731641525357475,5.026028043409748,2.5047318499999998,5.2347415253574745,5.2347415253574745,3.8305042,1.1789595
2022-07-16 14:45:00,16.6312,21.731641525357475,5.026028043409748,2.35331355,5.100441525357475,5.100441525357475,3.8334022,0.8732249
2022-07-16 15:00:00,13.4259,21.731641525357475,5.091004042511537,2.41827265,8.305741525357474,8.305741525357474,3.7799263,1.056619
2022-07-16 15:15:00,5.5837,22.607924145211605,5.1892489764325145,2.98136895,17.024224145211605,17.024224145211605,4.4296994,1.5330385
2022-07-16 15:30:00,6.2167,21.731641525357475,5.1086318555539485,3.44023875,15.514941525357475,15.514941525357475,4.8679185,2.012559
2022-07-16 15:45:00,7.2532,21.731641525357475,5.1086318555539485,3.5494644500000003,14.478441525357475,14.478441525357475,4.662836,2.4360929
2022-07-16 16:00:00,8.8658,22.434478889042158,5.100061227902452,3.545182,13.568678889042157,13.568678889042157,4.3375883,2.7527757
2022-07-16 16:15:00,8.6967,22.714567270610292,5.168113571357551,3.65690065,14.017867270610292,14.017867270610292,4.2853217,3.0284796
2022-07-16 16:30:00,8.826,22.714567270610292,5.168113571357551,4.02903225,13.888567270610292,13.888567270610292,4.6286073,3.4294572
2022-07-16 16:45:00,8.929,22.714567270610292,5.168113571357551,4.264079300000001,13.785567270610292,13.785567270610292,4.584181,3.9439776
2022-07-16 17:00:00,8.1625,22.714567270610292,5.168113571357551,4.41688705,14.552067270610292,14.552067270610292,4.5215187,4.3122554
2022-07-16 17:15:00,10.5921,22.714567270610292,5.168113571357551,4.5188041000000005,12.122467270610292,12.122467270610292,4.7338176,4.3037906
2022-07-16 17:30:00,11.1696,22.714567270610292,5.168113571357551,4.4323891500000006,11.544967270610291,11.544967270610291,4.757149,4.1076293
2022-07-16 17:45:00,11.1249,23.310761508896288,5.205435720539899,4.57925655,12.185861508896288,12.185861508896288,4.9773307,4.1811824
2022-07-16 18:00:00,11.1249,24.927145240477618,5.314194628163622,4.8928926,13.802245240477617,13.802245240477617,5.2817636,4.5040216
2022-07-16 18:15:00,13.1261,24.927145240477618,5.325461938550224,4.7423015,11.801045240477618,11.801045240477618,4.985259,4.499344
2022-07-16 18:30:00,14.4602,22.714567270610292,5.169844838421977,4.5219743,8.254367270610292,8.254367270610292,4.9519863,4.0919623
2022-07-16 18:45:00,14.4602,22.434478889042158,5.102337218484945,4.64900455,7.974278889042157,7.974278889042157,5.3305416,3.9674675
2022-07-16 19:00:00,25.1823,22.434478889042158,5.114871028302614,5.45116,-2.747821110957844,2.747821110957844,6.076095,4.826225
2022-07-16 19:15:00,26.8318,25.236750138990587,5.495434007764025,6.1453818,-1.5950498610094144,1.5950498610094144,6.559737,5.7310266
2022-07-16 19:30:00,27.7113,26.183219692513518,5.660578903790473,6.496693,-1.5280803074864835,1.5280803074864835,6.888576,6.10481
2022-07-16 19:45:00,40.0239,34.883026281684714,6.075059482633339,6.717098,-5.140873718315284,5.140873718315284,6.9539347,6.4802613
2022-07-16 20:00:00,40.0239,38.31573288977681,6.282051569456524,6.60082865,-1.7081671102231866,1.7081671102231866,7.0643277,6.1373296
2022-07-16 20:15:00,36.7774,35.913942124279885,6.075059482633339,6.79886265,-0.8634578757201155,0.8634578757201155,7.385352,6.2123733
2022-07-16 20:30:00,30.2843,38.31573288977681,6.234582323083111,7.050356750000001,8.03143288977681,8.03143288977681,7.685797,6.4149165
2022-07-16 20:45:00,26.4652,43.72768150045106,6.6326312399999825,7.20916535,17.262481500451063,17.262481500451063,7.8893857,6.528945
2022-07-16 21:00:00,20.9582,42.28828432034229,6.501001874785122,7.248308,21.33008432034229,21.33008432034229,8.281738,6.214878
2022-07-16 21:15:00,15.7105,39.04699949083991,6.507625037446886,7.1238079999999995,23.33649949083991,23.33649949083991,8.519336,5.72828
2022-07-16 21:30:00,11.3699,38.31573288977681,6.487269089862938,7.1346318,26.94583288977681,26.94583288977681,8.555754,5.7135096
2022-07-16 21:45:00,11.3699,39.04699949083991,6.56595493880246,7.4547795,27.677099490839908,27.677099490839908,8.55322,6.356339
2022-07-16 22:00:00,9.5797,38.31573288977681,6.430992489360892,7.739216,28.73603288977681,28.73603288977681,8.647425,6.831007
2022-07-16 22:15:00,5.9993,38.31573288977681,6.450176486159739,8.2782935,32.31643288977681,32.31643288977681,8.6798,7.876787
2022-07-16 22:30:00,6.1165,38.31573288977681,6.398821662660702,8.4049385,32.19923288977681,32.19923288977681,8.544352,8.265525
2022-07-16 22:45:00,7.0116,38.31573288977681,6.398821662660702,8.3626445,31.30413288977681,31.30413288977681,8.378969,8.34632
2022-07-16 23:00:00,7.6084,39.04699949083991,6.517692487298948,8.226551,31.43859949083991,31.43859949083991,8.117786,8.335316
2022-07-16 23:15:00,7.6084,45.47018791018661,6.714861384173202,7.921261,37.86178791018661,37.86178791018661,7.718918,8.123604
2022-07-16 23:30:00,5.1959,49.44273934075209,6.714861384173202,7.7688524999999995,44.24683934075209,44.24683934075209,7.7682467,7.7694583
2022-07-16 23:45:00,4.6325,49.44273934075209,6.714861384173202,7.813928150000001,44.81023934075209,44.81023934075209,8.1168375,7.5110188
2022-07-17 00:00:00,4.7426,35.512561203814606,6.116331228727025,6.8126645,30.769961203814606,30.769961203814606,5.8708024,7.7545266
2022-07-17 00:15:00,5.6477,32.24184734580356,5.979771966194615,6.181994850000001,26.594147345803563,26.594147345803563,5.0305147,7.333475
2022-07-17 00:30:00,5.6477,30.401031677183585,5.929184908992643,6.1321735,24.753331677183585,24.753331677183585,5.184985,7.079362
2022-07-17 00:45:00,5.6647,31.462602010420202,6.06232486812675,7.0103487,25.797902010420202,25.797902010420202,6.22068,7.8000174
2022-07-17 01:00:00,5.7116,34.059147069664974,6.357778670304818,7.6773308,28.347547069664973,28.347547069664973,7.0186186,8.336043
2022-07-17 01:15:00,5.7116,34.059147069664974,6.417485026102179,7.6241924999999995,28.347547069664973,28.347547069664973,6.695848,8.552537
2022-07-17 01:30:00,9.5876,34.059147069664974,6.417485026102179,7.544435,24.47154706966497,24.47154706966497,6.152597,8.936273
2022-07-17 01:45:00,13.0515,34.059147069664974,6.353396222737569,7.36490215,21.007647069664973,21.007647069664973,5.7028623,9.026942
2022-07-17 02:00:00,13.5225,34.059147069664974,6.329550112057787,7.1947347,20.536647069664973,20.536647069664973,5.4994884,8.889981
2022-07-17 02:15:00,10.9451,34.059147069664974,6.343078365745922,7.278577,23.114047069664974,23.114047069664974,5.814985,8.742169
2022-07-17 02:30:00,7.9565,34.69503935188651,6.585609383832821,7.624377,26.73853935188651,26.73853935188651,6.650065,8.598689
2022-07-17 02:45:00,3.5804,38.90179866945698,6.664502587065139,8.235241,35.32139866945698,35.32139866945698,7.980627,8.489855
2022-07-17 03:00:00,3.5804,41.13671818452888,6.74760172910946,8.3111465,37.556318184528884,37.556318184528884,8.227688,8.394605
