z0,d,u_star,u_star_std,r_squared,rmse,n_points,wind_profile,height_profile,slope,intercept,ln_z0_optimal,optimization_success,timestamp,confidence
0.018315636854361064,0.0,0.4152661184113082,0.008780304662383751,0.9956607179903022,0.0504680387684108,4,"[6.99, 8.02, 8.61, 9.03]","[10, 30, 50, 70]",1.0381652960282706,4.5641410341452735,-4.000000111073015,True,2022-06-29 23:00:00,0.85
0.018315636854361064,0.0,0.4152661184113082,0.008780304662383751,0.9956607179903022,0.0504680387684108,4,"[6.99, 8.02, 8.61, 9.03]","[10, 30, 50, 70]",1.0381652960282706,4.5641410341452735,-4.000000111073015,True,2022-06-29 23:00:00,0.85
0.018315636854361064,0.0,0.3305512702504425,0.03051475571200769,0.9960431110212582,0.03835423926394016,4,"[7.68, 8.68, 9.02, 9.29]","[10, 30, 50, 70]",0.8263781756261062,5.80321111572786,-4.000000111073015,True,2022-06-30 00:00:00,0.85
0.018315636854361064,0.0,0.4197530302784416,0.02972205765845691,0.923520044868363,0.22237254549408422,4,"[7.78, 8.4, 9.43, 9.8]","[10, 30, 50, 70]",1.049382575696104,5.2152610994954935,-4.000000111073015,True,2022-06-30 00:00:00,0.85
0.018315636854361064,0.0,0.7395444984683466,0.04507484574584566,0.9987553220590575,0.0480617889460854,4,"[7.59, 9.68, 10.5, 11.23]","[10, 30, 50, 70]",1.8488612461708664,3.3417079223970587,-4.000000111073015,True,2022-06-30 00:00:00,0.85
0.018315636854361064,0.0,0.7540330257028166,0.048471502940968504,0.9901638617545444,0.13835212124593152,4,"[7.65, 10.01, 10.6, 11.39]","[10, 30, 50, 70]",1.8850825642570415,3.3786621107723604,-4.000000111073015,True,2022-06-30 01:00:00,0.85
0.018315636854361064,0.0,0.7540330257028166,0.048471502940968504,0.9901638617545444,0.13835212124593152,4,"[7.65, 10.01, 10.6, 11.39]","[10, 30, 50, 70]",1.8850825642570415,3.3786621107723604,-4.000000111073015,True,2022-06-30 01:00:00,0.85
0.018315636854361064,0.0,0.5735933033871542,0.029273937451422673,0.9816586975917385,0.14433630291934194,4,"[7.05, 8.29, 9.38, 9.8]","[10, 30, 50, 70]",1.4339832584678853,3.659706218524012,-4.000000111073015,True,2022-07-01 03:00:00,0.85
0.018315636854361064,0.0,0.5176098293555714,0.02620742621627084,0.9979289854890504,0.0434091163732841,4,"[6.29, 7.63, 8.41, 8.78]","[10, 30, 50, 70]",1.2940245733889284,3.29231354317628,-4.000000111073015,True,2022-07-01 05:00:00,0.85
0.018315636854361064,0.0,0.4312796036367421,0.015960370804233643,0.9759179459459885,0.12471988715517483,4,"[6.65, 8.13, 8.46, 8.73]","[10, 30, 50, 70]",1.0781990090918552,4.255381174910987,-4.000000111073015,True,2022-07-01 06:00:00,0.85
0.018315636854361064,0.0,0.5238593750840754,0.021860605065449592,0.9945715510756914,0.07124776749160544,4,"[6.74, 8.35, 8.87, 9.29]","[10, 30, 50, 70]",1.3096484377101885,3.773160054828339,-4.000000111073015,True,2022-07-01 06:00:00,0.85
0.018315636854361064,0.0,0.5310061357751394,0.03420149267858285,0.9724888394414266,0.16441762114769834,4,"[6.4, 8.24, 8.51, 9.03]","[10, 30, 50, 70]",1.3275153394378485,3.443732030197066,-4.000000111073015,True,2022-07-01 06:00:00,0.85
0.018315636854361064,0.0,0.32818161400438983,0.020321898579587983,0.9808735009808184,0.084364971685605,4,"[6.25, 7.02, 7.44, 7.91]","[10, 30, 50, 70]",0.8204540350109746,4.3112446324799585,-4.000000111073015,True,2022-07-02 05:00:00,0.85
0.018315636854361064,0.0,0.4951800150793519,0.014675110633710822,0.9830505731118573,0.11969868121336726,4,"[7.38, 9.01, 9.48, 9.75]","[10, 30, 50, 70]",1.2379500376983796,4.614172099593228,-4.000000111073015,True,2022-07-03 23:00:00,0.85
0.018315636854361064,0.0,0.62998695173092,0.028332179449178388,0.9953519094446659,0.07925327103462083,4,"[7.55, 9.12, 10.14, 10.57]","[10, 30, 50, 70]",1.5749673793273,3.88604465636387,-4.000000111073015,True,2022-07-03 23:00:00,0.85
0.018315636854361064,0.0,0.5937479219951465,0.02453288071480008,0.977841702200092,0.16454045766732459,4,"[7.72, 9.45, 9.84, 10.77]","[10, 30, 50, 70]",1.4843698049878662,4.300062660198315,-4.000000111073015,True,2022-07-03 23:00:00,0.85
0.018315636854361064,0.0,0.46298827163784645,0.03557149967439247,0.9329547713043946,0.22848637688464357,4,"[6.02, 6.8, 7.64, 8.37]","[10, 30, 50, 70]",1.157470679094616,3.1956196069949803,-4.000000111073015,True,2022-07-04 07:00:00,0.85
0.018315636854361064,0.0,0.3885681897147974,0.016680853534863246,0.9799343181135548,0.10236050033358865,4,"[5.6, 6.47, 7.03, 7.55]","[10, 30, 50, 70]",0.9714204742869934,3.295483604211843,-4.000000111073015,True,2022-07-04 08:00:00,0.85
0.018315636854361064,0.0,0.39871207066220626,0.04702293776967543,0.9185950641412612,0.21850399282656235,4,"[4.74, 6.36, 6.42, 6.68]","[10, 30, 50, 70]",0.9967801766555157,2.5950849692465936,-4.000000111073015,True,2022-07-04 08:00:00,0.85
0.018315636854361064,0.0,0.57359224276802,0.005368789350808965,0.9993673657944738,0.02656768422345045,4,"[9.55, 11.17, 11.83, 12.36]","[10, 30, 50, 70]",1.43398060692005,6.257215408988154,-4.000000111073015,True,2022-07-04 21:00:00,0.85
0.018315636854361064,0.0,0.4597424555443794,0.019735375576304365,0.9959506142375936,0.053966836807123025,4,"[9.1, 10.39, 10.86, 11.39]","[10, 30, 50, 70]",1.1493561388609486,6.451245213500336,-4.000000111073015,True,2022-07-04 21:00:00,0.85
0.018315636854361064,0.0,0.4115942299737837,0.02424111310675645,0.9620681542040099,0.1504544456002074,4,"[5.81, 7.3, 7.54, 7.8]","[10, 30, 50, 70]",1.0289855749344592,3.5459586375927525,-4.000000111073015,True,2022-07-08 04:00:00,0.85
0.018315636854361064,0.0,0.4524152473956024,0.019640434562892335,0.968328150695888,0.15062579211078178,4,"[6.53, 7.85, 8.1, 8.88]","[10, 30, 50, 70]",1.131038118489006,3.919736849268032,-4.000000111073015,True,2022-07-08 04:00:00,0.85
0.018315636854361064,0.0,0.5289213469122064,0.029042320867132626,0.9610593381702216,0.19599921691804392,4,"[6.81, 8.02, 8.61, 9.55]","[10, 30, 50, 70]",1.322303367280516,3.664297117533226,-4.000000111073015,True,2022-07-08 04:00:00,0.85
0.018315636854361064,0.0,0.5948623157491911,0.04826349253022094,0.9087435443892777,0.34702779817362245,4,"[6.89, 8.24, 8.67, 10.11]","[10, 30, 50, 70]",1.4871557893729779,3.3229062288677245,-4.000000111073015,True,2022-07-08 04:00:00,0.85
0.018315636854361064,0.0,0.45072618535684716,0.0008723602027081382,0.9999521572337893,0.005739419884034444,4,"[7.15, 8.4, 8.97, 9.34]","[10, 30, 50, 70]",1.126815463392118,4.559372889295308,-4.000000111073015,True,2022-07-08 04:00:00,0.85
0.018315636854361064,0.0,0.5023426738022901,0.01558111271646063,0.9977165417270311,0.044241485887321956,4,"[6.81, 8.29, 8.87, 9.24]","[10, 30, 50, 70]",1.2558566845057253,3.949606315527708,-4.000000111073015,True,2022-07-08 06:00:00,0.85
0.018315636854361064,0.0,0.4271378567646483,0.04021358712281814,0.9644964728790512,0.15086558139304682,4,"[4.93, 6.41, 6.83, 6.93]","[10, 30, 50, 70]",1.0678446419116208,2.5737701900045273,-4.000000111073015,True,2022-07-17 15:00:00,0.85
0.018315636854361064,0.0,0.402689937051308,0.041700160630884935,0.922389629730625,0.21503548220350444,4,"[5.02, 6.58, 6.88, 6.88]","[10, 30, 50, 70]",1.00672484262827,2.8506160093397335,-4.000000111073015,True,2022-07-17 15:00:00,0.85
0.018315636854361064,0.0,0.3438369390421996,0.008596193958669727,0.9998589912361855,0.00751697117027112,4,"[5.97, 6.91, 7.34, 7.65]","[10, 30, 50, 70]",0.859592347605499,3.9880882985881176,-4.000000111073015,True,2022-07-17 15:00:00,0.85
0.018315636854361064,0.0,0.3501774069206146,0.02851233525622714,0.9325801027584908,0.17333081184223917,4,"[5.13, 5.75, 6.32, 6.93]","[10, 30, 50, 70]",0.8754435173015365,2.998146952722259,-4.000000111073015,True,2022-07-18 02:00:00,0.85
0.018315636854361064,0.0,0.4734380196302083,0.02709377664080742,0.9472232012586969,0.2057288354863951,4,"[6.73, 8.46, 8.51, 9.14]","[10, 30, 50, 70]",1.1835950490755207,4.107570576597095,-4.000000111073015,True,2022-07-21 00:00:00,0.85
0.018315636854361064,0.0,0.594001662257364,0.046926821540812576,0.9620441839536796,0.21720308827172255,4,"[6.47, 8.62, 8.97, 9.34]","[10, 30, 50, 70]",1.48500415564341,3.202863953135381,-4.000000111073015,True,2022-07-21 00:00:00,0.85
0.018315636854361064,0.0,0.5226992975660519,0.04370025724913412,0.907572290852627,0.3070782629312578,4,"[6.62, 8.79, 8.87, 9.14]","[10, 30, 50, 70]",1.3067482439151297,3.825712344560129,-4.000000111073015,True,2022-07-21 00:00:00,0.85
0.018315636854361064,0.0,0.5947274948505935,0.034275212365429124,0.9888046045286287,0.1164981891440147,4,"[6.89, 8.79, 9.38, 9.75]","[10, 30, 50, 70]",1.4868187371264838,3.549074477293842,-4.000000111073015,True,2022-07-21 00:00:00,0.85
0.018315636854361064,0.0,0.7792370108710901,0.013976651848247718,0.9916126933348646,0.13193088401440403,4,"[13.92, 15.81, 16.88, 17.79]","[10, 30, 50, 70]",1.9480925271777252,9.347764842166649,-4.000000111073015,True,2022-07-21 04:00:00,0.85
