datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,original_forecast_wind,observed_wind,corrected_wind_speed,error,abs_error
2022-10-15 00:00:00,129.15,45.7518664311383,5.157847933308288,26.603395303132576,137.21626748324576,0,10,0,5.132976379804819,7.620864659547794,6.075814,8.76,5.157847933308288,-83.39813356886171,83.39813356886171
2022-10-15 00:15:00,123.98,48.20498084755854,5.21061497996033,27.150508469386992,141.47084614412768,0,10,0,5.157847933308288,7.220931845043662,6.048592,8.71,5.21061497996033,-75.77501915244147,75.77501915244147
2022-10-15 00:30:00,120.54,47.1423824340939,5.085328035839124,25.860561232091406,131.50943705608879,0,10,0,5.21061497996033,6.616014363795139,6.0466566,8.47,5.085328035839124,-73.3976175659061,73.3976175659061
2022-10-15 00:45:00,128.3,44.97052440535841,5.127089373864537,26.287045447594654,134.7760313846567,0,10,0,5.085328035839124,6.133537659930514,6.046081,7.82,5.127089373864537,-83.3294755946416,83.3294755946416
2022-10-15 01:00:00,125.57,44.97052440535841,5.051645712929162,25.519124408955577,128.91357541820636,1,10,0,5.127089373864537,6.007692312069795,6.0156407,7.98,5.051645712929162,-80.59947559464158,80.59947559464158
2022-10-15 01:15:00,122.87,44.97052440535841,5.051645712929162,25.519124408955577,128.91357541820636,1,10,0,5.051645712929162,5.987409223934255,5.9170947,7.53,5.051645712929162,-77.89947559464159,77.89947559464159
2022-10-15 01:30:00,120.3,44.97052440535841,5.051645712929162,25.519124408955577,128.91357541820636,1,10,0,5.051645712929162,5.987409223934255,5.7579517,7.75,5.051645712929162,-75.3294755946416,75.3294755946416
2022-10-15 01:45:00,117.45,43.79340881566038,4.960445587221729,24.606020423787523,122.05682543026457,1,10,0,5.051645712929162,5.987409223934255,5.5802207,7.31,4.960445587221729,-73.65659118433962,73.65659118433962
2022-10-15 02:00:00,112.91,43.09295871246904,4.947048935083961,24.473293166115354,121.07057889542854,2,10,0,4.960445587221729,5.863649626011793,5.4017043,7.13,4.947048935083961,-69.81704128753096,69.81704128753096
2022-10-15 02:15:00,107.75,44.270074302167075,4.981438482263793,24.814729352578603,123.61304772389596,2,10,0,4.947048935083961,5.699210083063368,5.3089676,6.92,4.981438482263793,-63.479925697832925,63.479925697832925
2022-10-15 02:30:00,99.65,44.270074302167075,4.981438482263793,24.814729352578603,123.61304772389596,2,10,0,4.981438482263793,5.577277220474596,5.197982,6.33,4.981438482263793,-55.37992569783293,55.37992569783293
2022-10-15 02:45:00,105.95,41.49151184124587,4.8957382547288875,23.968253058815854,117.34229339906744,2,10,0,4.981438482263793,5.571485728184952,5.138923,6.29,4.8957382547288875,-64.45848815875414,64.45848815875414
2022-10-15 03:00:00,105.75,43.5572001786559,4.978766960595171,24.788120447914075,123.41427510132816,3,10,0,4.8957382547288875,5.694530045327208,5.181976,7.0,4.978766960595171,-62.1927998213441,62.1927998213441
2022-10-15 03:15:00,103.54,44.270074302167075,5.020246280671061,25.20287271859162,126.52462802773573,3,10,0,4.978766960595171,5.636932678560751,5.3096275,6.81,5.020246280671061,-59.26992569783293,59.26992569783293
2022-10-15 03:30:00,100.89,45.4799922199077,5.18236467943104,26.856903670614386,139.18226898147384,3,10,0,5.020246280671061,5.668312648307457,5.4272676,7.16,5.18236467943104,-55.4100077800923,55.4100077800923
2022-10-15 03:45:00,97.1,44.704425036550916,5.140603341405627,26.425802713670695,135.84456972922146,3,10,0,5.18236467943104,5.70458254419354,5.5302634,7.04,5.140603341405627,-52.39557496344908,52.39557496344908
2022-10-15 04:00:00,92.61,44.07451810572864,5.150165684652308,26.524206579370173,136.60405853770123,4,10,0,5.140603341405627,5.464227373208186,5.7085543,6.63,5.150165684652308,-48.535481894271356,48.535481894271356
2022-10-15 04:15:00,86.51,45.28443602346927,5.281616826899489,27.895476306187827,147.33321705313762,4,10,0,5.150165684652308,5.477271790045995,5.811588,6.64,5.281616826899489,-41.22556397653074,41.22556397653074
2022-10-15 04:30:00,79.51,45.71878675785311,5.281616826899489,27.895476306187827,147.33321705313762,4,10,0,5.281616826899489,5.477271790045995,5.9612317,7.0,5.281616826899489,-33.791213242146895,33.791213242146895
2022-10-15 04:45:00,75.68,45.71878675785311,5.29305433575234,28.01642420122665,148.29245559057952,4,10,0,5.281616826899489,5.477271790045995,6.114213,6.68,5.29305433575234,-29.961213242146897,29.961213242146897
2022-10-15 05:00:00,72.72,43.98919857675524,5.368877628419788,28.824846988946483,154.75707614157827,5,10,0,5.29305433575234,5.114340009414054,6.2103324,6.6,5.368877628419788,-28.730801423244756,28.730801423244756
2022-10-15 05:15:00,71.57,45.47971134731916,5.429550032945572,29.480013560259266,160.06320859734163,5,10,0,5.368877628419788,5.132976379804819,6.3467584,6.76,5.429550032945572,-26.090288652680833,26.090288652680833
2022-10-15 05:30:00,62.62,48.16229641936815,5.516003274890589,30.426292128603702,167.83152702415578,5,10,0,5.429550032945572,5.524548752611478,6.5264373,6.81,5.516003274890589,-14.45770358063185,14.45770358063185
2022-10-15 05:45:00,58.94,46.62501011388603,5.4588050700586965,29.79855279289853,162.66449106628622,5,10,0,5.516003274890589,5.132976379804819,6.673182,6.45,5.4588050700586965,-12.31498988611397,12.31498988611397
2022-10-15 06:00:00,58.09,41.89109874017991,5.375916469158387,28.900477883368378,155.36655501974778,6,10,1,5.4588050700586965,5.157847933308288,6.7061076,6.2,5.375916469158387,-16.19890125982009,16.19890125982009
2022-10-15 06:15:00,53.38,42.27990869512054,5.47712628435577,29.998912334780844,164.3078312509127,6,10,1,5.375916469158387,5.21061497996033,6.60283,5.89,5.47712628435577,-11.100091304879463,11.100091304879463
2022-10-15 06:30:00,53.38,39.834846851552676,5.243941032365152,27.498917550922894,144.2027020909108,6,10,1,5.47712628435577,5.085328035839124,6.4396815,5.55,5.243941032365152,-13.545153148447326,13.545153148447326
2022-10-15 06:45:00,52.13,37.359583227213406,5.162503375783016,26.65144110497104,137.58815467389525,6,10,1,5.243941032365152,5.127089373864537,6.2891135,5.53,5.162503375783016,-14.770416772786596,14.770416772786596
2022-10-15 07:00:00,47.13,36.925232492829565,5.101830971257232,26.028679259279507,132.79392198591293,7,10,1,5.162503375783016,5.051645712929162,6.184089,5.73,5.101830971257232,-10.204767507170438,10.204767507170438
2022-10-15 07:15:00,43.27,36.925232492829565,5.101830971257232,26.028679259279507,132.79392198591293,7,10,1,5.101830971257232,5.051645712929162,6.0879006,5.62,5.101830971257232,-6.344767507170438,6.344767507170438
2022-10-15 07:30:00,41.71,36.925232492829565,5.101830971257232,26.028679259279507,132.79392198591293,7,10,1,5.101830971257232,5.051645712929162,6.071012,5.58,5.101830971257232,-4.784767507170436,4.784767507170436
2022-10-15 07:45:00,40.69,36.925232492829565,5.101830971257232,26.028679259279507,132.79392198591293,7,10,1,5.101830971257232,4.960445587221729,6.0831475,5.78,5.101830971257232,-3.7647675071704327,3.7647675071704327
2022-10-15 08:00:00,39.04,36.925232492829565,5.107281045561695,26.08431967835376,133.21995147962812,8,10,1,5.101830971257232,4.947048935083961,6.1284266,5.58,5.107281045561695,-2.114767507170434,2.114767507170434
2022-10-15 08:15:00,36.09,36.925232492829565,5.101830971257232,26.028679259279507,132.79392198591293,8,10,1,5.107281045561695,4.981438482263793,6.1704044,5.22,5.101830971257232,0.8352324928295616,0.8352324928295616
2022-10-15 08:30:00,32.89,38.23460601297005,5.243680214639099,27.496182193397544,144.18118654563062,8,10,1,5.101830971257232,4.981438482263793,6.0946345,4.91,5.243680214639099,5.344606012970047,5.344606012970047
2022-10-15 08:45:00,28.17,36.51824326363161,4.9351255903759865,24.355464592783928,120.19727657734423,8,10,1,5.243680214639099,4.8957382547288875,6.0539894,4.82,4.9351255903759865,8.348243263631609,8.348243263631609
2022-10-15 09:00:00,23.42,36.08389252924777,4.9351255903759865,24.355464592783928,120.19727657734423,9,10,1,4.9351255903759865,4.978766960595171,6.248311,4.61,4.9351255903759865,12.663892529247768,12.663892529247768
2022-10-15 09:15:00,22.45,36.08389252924777,4.962419797972648,24.625610251310892,122.20261584826336,9,10,1,4.9351255903759865,5.020246280671061,6.0541644,4.12,4.962419797972648,13.63389252924777,13.63389252924777
2022-10-15 09:30:00,21.01,37.01270417089193,5.038916371597486,25.390678199953168,127.9415040677074,9,10,1,4.962419797972648,5.18236467943104,6.355557,3.89,5.038916371597486,16.002704170891928,16.002704170891928
2022-10-15 09:45:00,13.01,36.925232492829565,5.084438566445704,25.85151553596045,131.4404425921076,9,10,1,5.038916371597486,5.140603341405627,6.7066894,3.88,5.084438566445704,23.915232492829567,23.915232492829567
2022-10-15 10:00:00,13.62,36.7288079165525,5.385563962505289,29.00429919423567,156.20450849819682,10,10,1,5.084438566445704,5.150165684652308,6.8532624,4.53,5.385563962505289,23.1088079165525,23.1088079165525
2022-10-15 10:15:00,12.6,40.010360811289985,5.524145848071355,30.516187350763992,168.57586965269053,10,10,1,5.385563962505289,5.281616826899489,6.8444095,4.02,5.524145848071355,27.410360811289983,27.410360811289983
2022-10-15 10:30:00,10.1,41.17625091548877,5.524145848071355,30.516187350763992,168.57586965269053,10,10,1,5.524145848071355,5.281616826899489,6.894109,4.27,5.524145848071355,31.07625091548877,31.07625091548877
2022-10-15 10:45:00,11.64,41.17625091548877,5.524145848071355,30.516187350763992,168.57586965269053,10,10,1,5.524145848071355,5.29305433575234,7.017566,4.28,5.524145848071355,29.536250915488772,29.536250915488772
2022-10-15 11:00:00,11.65,44.46787400207346,6.009612537670138,36.11544285292212,217.03981817243016,11,10,1,5.524145848071355,5.368877628419788,7.1456385,4.6,6.009612537670138,32.81787400207346,32.81787400207346
2022-10-15 11:15:00,13.05,45.54470136186415,6.222944873511582,38.72504289876408,240.98380718338004,11,10,1,6.009612537670138,5.429550032945572,7.2160068,4.7,6.222944873511582,32.494701361864145,32.494701361864145
2022-10-15 11:30:00,18.67,44.94995637404584,6.177667465297522,38.16357531179551,235.76187756311083,11,10,1,6.222944873511582,5.516003274890589,7.2393126,4.47,6.177667465297522,26.279956374045838,26.279956374045838
2022-10-15 11:45:00,21.39,44.94995637404584,6.177667465297522,38.16357531179551,235.76187756311083,11,10,1,6.177667465297522,5.4588050700586965,7.1754446,5.16,6.177667465297522,23.55995637404584,23.55995637404584
2022-10-15 12:00:00,22.93,47.97311804034679,6.399348610551952,40.9516626393732,262.06396541106517,12,10,1,6.177667465297522,5.375916469158387,7.068577,5.56,6.399348610551952,25.04311804034679,25.04311804034679
2022-10-15 12:15:00,24.37,48.36531168136396,6.2905826318469735,39.571429848094795,248.92734931977606,12,10,1,6.399348610551952,5.47712628435577,6.9571357,5.84,6.2905826318469735,23.99531168136396,23.99531168136396
2022-10-15 12:30:00,33.26,46.412638191878635,6.295295502027527,39.63074545784802,249.4872536227885,12,10,1,6.2905826318469735,5.243941032365152,6.848765,6.28,6.295295502027527,13.152638191878637,13.152638191878637
2022-10-15 12:45:00,40.87,45.54470136186415,6.248855538927403,39.04819554638368,244.00653302514004,12,10,1,6.295295502027527,5.162503375783016,6.7687893,6.16,6.248855538927403,4.674701361864152,4.674701361864152
2022-10-15 13:00:00,49.29,46.412638191878635,6.360391548972572,40.45458065624172,257.3069729231891,13,10,1,6.248855538927403,5.101830971257232,6.6756563,5.84,6.360391548972572,-2.877361808121364,2.877361808121364
2022-10-15 13:15:00,62.01,45.54470136186415,6.242366453490049,38.96713893965793,243.24716090540645,13,10,1,6.360391548972572,5.101830971257232,6.5639663,7.24,6.242366453490049,-16.46529863813585,16.46529863813585
2022-10-15 13:30:00,74.04,45.54470136186415,6.242366453490049,38.96713893965793,243.24716090540645,13,10,1,6.242366453490049,5.101830971257232,6.460174,7.33,6.242366453490049,-28.495298638135857,28.495298638135857
2022-10-15 13:45:00,82.59,45.54470136186415,6.230076505027089,38.813853258490546,241.81327525529107,13,10,1,6.242366453490049,5.101830971257232,6.37096,7.37,6.230076505027089,-37.045298638135854,37.045298638135854
2022-10-15 14:00:00,88.51,44.94995637404584,6.127597636798313,37.54745279849627,230.075683035862,14,10,1,6.230076505027089,5.107281045561695,6.3308477,7.68,6.127597636798313,-43.560043625954165,43.560043625954165
2022-10-15 14:15:00,77.54,44.94995637404584,6.127597636798313,37.54745279849627,230.075683035862,14,10,1,6.127597636798313,5.101830971257232,6.295924,7.31,6.127597636798313,-32.590043625954166,32.590043625954166
2022-10-15 14:30:00,77.54,44.94995637404584,6.089269260149046,37.07920012259611,225.78523349743924,14,10,1,6.127597636798313,5.243680214639099,6.177174,7.48,6.089269260149046,-32.590043625954166,32.590043625954166
2022-10-15 14:45:00,80.0,44.94995637404584,5.997201348628105,35.96642401598675,215.69788661400602,14,10,1,6.089269260149046,4.9351255903759865,6.0051417,7.47,5.997201348628105,-35.05004362595416,35.05004362595416
2022-10-15 15:00:00,84.91,44.94995637404584,5.843340332444474,34.1446262407723,199.5186716489467,15,10,1,5.997201348628105,4.9351255903759865,5.8969326,7.23,5.843340332444474,-39.96004362595416,39.96004362595416
2022-10-15 15:15:00,71.5,44.94995637404584,5.813479649906712,33.79654563987946,196.47553031458267,15,10,1,5.843340332444474,4.962419797972648,5.8320785,6.9,5.813479649906712,-26.55004362595416,26.55004362595416
2022-10-15 15:30:00,65.25,44.539124751909654,5.682591874501419,32.29185041214955,183.50140676469636,15,10,1,5.813479649906712,5.038916371597486,5.728579,5.93,5.682591874501419,-20.710875248090346,20.710875248090346
2022-10-15 15:45:00,58.09,41.47061177756255,5.671454979440467,32.16540158382007,182.42462697825863,15,10,1,5.682591874501419,5.084438566445704,5.6276765,6.17,5.671454979440467,-16.61938822243745,16.61938822243745
2022-10-15 16:00:00,47.94,42.82466680402307,5.671454979440467,32.16540158382007,182.42462697825863,16,10,1,5.671454979440467,5.385563962505289,5.566501,5.76,5.671454979440467,-5.11533319597693,5.11533319597693
2022-10-15 16:15:00,47.94,42.82466680402307,5.671454979440467,32.16540158382007,182.42462697825863,16,10,1,5.671454979440467,5.524145848071355,5.496668,5.21,5.671454979440467,-5.11533319597693,5.11533319597693
2022-10-15 16:30:00,40.38,42.82466680402307,5.593333485084607,31.28537947536871,174.9895606131585,16,10,1,5.671454979440467,5.524145848071355,5.41056,5.2,5.593333485084607,2.444666804023065,2.444666804023065
2022-10-15 16:45:00,29.04,42.75860798151538,5.6313914600692,31.71256977654032,178.58589461645778,16,10,1,5.593333485084607,5.524145848071355,5.3108,4.8,5.6313914600692,13.718607981515383,13.718607981515383
2022-10-15 17:00:00,25.32,42.82466680402307,5.6313914600692,31.71256977654032,178.58589461645778,17,10,1,5.6313914600692,6.009612537670138,5.1483245,4.71,5.6313914600692,17.504666804023067,17.504666804023067
2022-10-15 17:15:00,25.01,42.05794427837755,5.613283610304879,31.508952889717374,176.86868883371906,17,10,1,5.6313914600692,6.222944873511582,4.940695,4.73,5.613283610304879,17.047944278377546,17.047944278377546
2022-10-15 17:30:00,24.92,42.05794427837755,5.452527802243271,29.730059434235834,162.10397562751572,17,10,1,5.613283610304879,6.177667465297522,4.719906,5.06,5.452527802243271,17.137944278377546,17.137944278377546
2022-10-15 17:45:00,25.23,40.52465707479281,5.417525445851893,29.34958195645275,159.00210707419834,17,10,1,5.452527802243271,6.177667465297522,4.511174,4.53,5.417525445851893,15.294657074792813,15.294657074792813
2022-10-15 18:00:00,25.23,46.87861153126377,5.423815313674299,29.417772556847837,159.55656528801885,18,10,0,5.417525445851893,6.399348610551952,4.1776824,4.86,5.423815313674299,21.64861153126377,21.64861153126377
2022-10-15 18:15:00,21.48,46.882023171111705,5.423380063410153,29.41305131219472,159.51815609061669,18,10,0,5.423815313674299,6.2905826318469735,3.13514,4.86,5.423380063410153,25.402023171111704,25.402023171111704
