datetime,actual_power,predicted_power,wind_speed,error,abs_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h
2022-07-24 09:30:00,1.5877,41.717195171620695,5.777772,40.1294951716207,40.1294951716207,5.777772,33.382649283983994,192.87733631882278,9,7,1,6.180773,6.5555778
2022-07-24 09:45:00,1.5877,36.41076048207479,5.2015386,34.823060482074794,34.823060482074794,5.2015386,27.05600380728996,140.7328481653657,9,7,1,5.777772,6.711193
2022-07-24 10:00:00,1.5877,31.460570387027026,4.4896502,29.872870387027028,29.872870387027028,4.4896502,20.15695891836004,90.49769463920693,10,7,1,5.2015386,6.782867
2022-07-24 10:15:00,2.2754,27.416835935678918,3.7837372,25.141435935678917,25.141435935678917,3.7837372,14.31666719866384,54.17050625960416,10,7,1,4.4896502,6.779943
2022-07-24 10:30:00,2.5255,25.471570340822968,3.2008088,22.946070340822967,22.946070340822967,3.2008088,10.24517697415744,32.792852616440506,10,7,1,3.7837372,6.7096367
2022-07-24 10:45:00,2.5255,25.192841320769457,2.7724314,22.667341320769456,22.667341320769456,2.7724314,7.6863758677059595,21.309949807830247,10,7,1,3.2008088,6.615102
2022-07-24 11:00:00,17.9412,22.943378183972325,2.409945,5.002178183972326,5.002178183972326,2.409945,5.807834903025,13.996562685370584,11,7,1,2.7724314,6.5928082
2022-07-24 11:15:00,15.9478,26.266854325558423,2.0561125,10.319054325558422,10.319054325558422,2.0561125,4.227598612656249,8.692418352465172,11,7,1,2.409945,6.6214232
2022-07-24 11:30:00,13.4841,26.266854325558423,1.758318,12.782754325558424,12.782754325558424,1.758318,3.091682189124,5.436160443416134,11,7,1,2.0561125,6.6299334
2022-07-24 11:45:00,11.8814,22.943378183972325,1.5855362,11.061978183972325,11.061978183972325,1.5855362,2.51392504151044,3.985919157401305,11,7,1,1.758318,6.586651
2022-07-24 12:00:00,1.4215,22.943378183972325,1.5699663,21.521878183972326,21.521878183972326,1.5699663,2.4647941831356897,3.869643803959061,12,7,1,1.5855362,6.545467
2022-07-24 12:15:00,0.0,22.943378183972325,1.6677811,22.943378183972325,22.943378183972325,1.6677811,2.7814937975172103,4.63892278526643,12,7,1,1.5699663,6.5038404
2022-07-24 12:30:00,0.0,21.969483734675283,1.7830708,21.969483734675283,21.969483734675283,1.7830708,3.1793414778126396,5.668990952316566,12,7,1,1.6677811,6.353775
2022-07-24 12:45:00,0.0,21.969483734675283,1.895654,21.969483734675283,21.969483734675283,1.895654,3.5935040877159996,6.812040397895186,12,7,1,1.7830708,6.1608896
2022-07-24 13:00:00,0.0,21.969483734675283,2.0008628,21.969483734675283,21.969483734675283,2.0008628,4.003451944423841,8.010358067185331,13,7,1,1.895654,6.010183
2022-07-24 13:15:00,9.6344,21.969483734675283,2.0462341,12.335083734675283,12.335083734675283,2.0462341,4.1870739920028095,8.567733581659276,13,7,1,2.0008628,5.995887
2022-07-24 13:30:00,39.2354,21.969483734675283,2.0236185,-17.265916265324716,17.265916265324716,2.0236185,4.09503183354225,8.286782176445017,13,7,1,2.0462341,6.164116
2022-07-24 13:45:00,77.5984,21.969483734675283,1.9864559,-55.62891626532472,55.62891626532472,1.9864559,3.9460070426448097,7.838568971303333,13,7,1,2.0236185,6.2815685
2022-07-24 14:00:00,63.1716,25.015528990045937,1.9541231,-38.15607100995406,38.15607100995406,1.9541231,3.8185970899536095,7.462008783071126,14,7,1,1.9864559,6.424778
2022-07-24 14:15:00,39.018,25.015528990045937,1.9052008,-14.002471009954064,14.002471009954064,1.9052008,3.62979008832064,6.915478980100555,14,7,1,1.9541231,6.5136776
2022-07-24 14:30:00,33.0336,21.969483734675283,1.8794698,-11.064116265324717,11.064116265324717,1.8794698,3.5324067291120405,6.639051768682861,14,7,1,1.9052008,6.137116
2022-07-24 14:45:00,43.7706,25.015528990045937,1.9216682,-18.755071009954065,18.755071009954065,1.9216682,3.69280867089124,7.096352991535962,14,7,1,1.8794698,6.3710213
2022-07-24 15:00:00,52.3494,25.015528990045937,2.022325,-27.333871009954066,27.333871009954066,2.022325,4.089798405624999,8.270901560655577,15,7,1,1.9216682,6.4805427
2022-07-24 15:15:00,61.6982,21.969483734675283,2.2080948,-39.72871626532472,39.72871626532472,2.2080948,4.87568264578704,10.765969496612605,15,7,1,2.022325,6.180773
2022-07-24 15:30:00,61.6982,21.969483734675283,2.4605489,-39.72871626532472,39.72871626532472,2.4605489,6.05430088929121,14.89690339341451,15,7,1,2.2080948,5.777772
2022-07-24 15:45:00,60.2661,21.969483734675283,2.7841997,-38.296616265324715,38.296616265324715,2.7841997,7.751767969480089,21.58247005509607,15,7,1,2.4605489,5.2015386
2022-07-24 16:00:00,58.0752,23.33375643715375,3.1008227,-34.74144356284626,34.74144356284626,3.1008227,9.61510141683529,29.814724736125033,16,7,1,2.7841997,4.4896502
2022-07-24 16:15:00,54.3243,24.810911559341335,3.2780805,-29.513388440658666,29.513388440658666,3.2780805,10.745811764480251,35.22563600181331,16,7,1,3.1008227,3.7837372
2022-07-24 16:30:00,54.3243,26.398614344809218,3.386863,-27.925685655190783,27.925685655190783,3.386863,11.470840980769,38.85016689665024,16,7,1,3.2780805,3.2008088
2022-07-24 16:45:00,62.8661,24.4701791863861,3.5948164,-38.3959208136139,38.3959208136139,3.5948164,12.92270494970896,46.45475168557495,16,7,1,3.386863,2.7724314
2022-07-24 17:00:00,75.6789,25.484726781941948,3.6766655,-50.194173218058054,50.194173218058054,3.6766655,13.51786919889025,49.70068331707242,17,7,1,3.5948164,2.409945
2022-07-24 17:15:00,95.6163,25.484726781941948,3.4770088,-70.13157321805805,70.13157321805805,3.4770088,12.089590195277442,42.03561149737338,17,7,1,3.6766655,2.0561125
2022-07-24 17:30:00,87.7458,25.484726781941948,3.4352205,-62.26107321805806,62.26107321805806,3.4352205,11.800739883620249,40.53814356337989,17,7,1,3.4770088,1.758318
2022-07-24 17:45:00,85.6075,25.484726781941948,3.794359,-60.12277321805806,60.12277321805806,3.794359,14.397160220881,54.627994458541814,17,7,1,3.4352205,1.5855362
2022-07-24 18:00:00,94.1564,30.735130173579975,3.9093752,-63.42126982642003,63.42126982642003,3.9093752,15.28321445437504,59.74781956421531,18,7,0,3.794359,1.5699663
2022-07-24 18:15:00,94.1564,30.162966080114515,3.8636818,-63.99343391988549,63.99343391988549,3.8636818,14.928037051651241,57.67718506619056,18,7,0,3.9093752,1.6677811
2022-07-24 18:30:00,79.1656,31.117342670052725,3.9886572,-48.048257329947276,48.048257329947276,3.9886572,15.909386259111841,63.457088049987505,18,7,0,3.8636818,1.7830708
2022-07-24 18:45:00,66.0779,31.84704325519229,3.9691143,-34.23085674480771,34.23085674480771,3.9691143,15.753868326464492,62.528904054887285,18,7,0,3.9886572,1.895654
2022-07-24 19:00:00,66.0779,34.26751371859806,3.8783443,-31.81038628140194,31.81038628140194,3.8783443,15.041554509342491,58.336327194447755,19,7,0,3.9691143,2.0008628
2022-07-24 19:15:00,74.9081,31.873963376347774,3.589351,-43.03413662365223,43.03413662365223,3.589351,12.883440601201002,46.24319040536142,19,7,0,3.8783443,2.0462341
2022-07-24 19:30:00,79.064,31.592819367682722,3.4009347,-47.47118063231727,47.47118063231727,3.4009347,11.566356833664091,39.33642430819034,19,7,0,3.589351,2.0236185
2022-07-24 19:45:00,78.5454,31.592819367682722,3.5398717,-46.95258063231728,46.95258063231728,3.5398717,12.53069165246089,44.35704076197254,19,7,0,3.4009347,1.9864559
2022-07-24 20:00:00,66.2824,31.592819367682722,3.564946,-34.68958063231727,34.68958063231727,3.564946,12.708839982916,45.30632826173646,20,7,0,3.5398717,1.9541231
2022-07-24 20:15:00,56.5748,30.394883377448487,3.2303927,-26.179916622551517,26.179916622551517,3.2303927,10.435436996213289,33.710559493877334,20,7,0,3.564946,1.9052008
2022-07-24 20:30:00,48.57,24.031306407641576,2.6742375,-24.538693592358424,24.538693592358424,2.6742375,7.151546206406249,19.12493304815433,20,7,0,3.2303927,1.8794698
2022-07-24 20:45:00,46.7692,22.56726801964064,2.7010014,-24.201931980359358,24.201931980359358,2.7010014,7.29540856280196,19.70490874170008,20,7,0,2.6742375,1.9216682
2022-07-24 21:00:00,61.6364,22.56726801964064,2.8612125,-39.06913198035936,39.06913198035936,2.8612125,8.18653697015625,23.423421910723192,21,7,0,2.7010014,2.022325
2022-07-24 21:15:00,53.2182,23.278827520279503,2.9066646,-29.9393724797205,29.9393724797205,2.9066646,8.44869909689316,24.55753458099132,21,7,0,2.8612125,2.2080948
2022-07-24 21:30:00,35.0156,22.56726801964064,2.8543608,-12.44833198035936,12.44833198035936,2.8543608,8.14737557657664,23.255549468657755,21,7,0,2.9066646,2.4605489
2022-07-24 21:45:00,35.0156,22.56726801964064,2.8300421,-12.44833198035936,12.44833198035936,2.8300421,8.00913828777241,22.666198539117836,21,7,0,2.8543608,2.7841997
2022-07-24 22:00:00,35.0156,25.434000459048722,2.6877527,-9.581599540951277,9.581599540951277,2.6877527,7.224014576357289,19.41636468244366,22,7,0,2.8300421,3.1008227
2022-07-24 22:15:00,36.3348,24.659996114819272,2.280124,-11.67480388518073,11.67480388518073,2.280124,5.198965455375999,11.854285909973743,22,7,0,2.6877527,3.2780805
2022-07-24 22:30:00,41.6117,23.887217698007078,1.9420831,-17.72448230199292,17.72448230199292,1.9420831,3.77168676730561,7.324929129277859,22,7,0,2.280124,3.386863
2022-07-24 22:45:00,41.6117,23.887217698007078,1.4663393,-17.72448230199292,17.72448230199292,1.4663393,2.15015094272449,3.152850828248969,22,7,0,1.9420831,3.5948164
2022-07-24 23:00:00,46.5149,23.887217698007078,0.75133926,-22.62768230199292,22.62768230199292,0.75133926,0.5645106836173476,0.424139039291152,23,7,0,1.4663393,3.6766655
2022-07-24 23:15:00,53.54,23.887217698007078,0.72890913,-29.65278230199292,29.65278230199292,0.72890913,0.5313085197973569,0.38727563092707923,23,7,0,0.75133926,3.4770088
2022-07-24 23:30:00,73.4411,23.887217698007078,1.9974478,-49.55388230199293,49.55388230199293,1.9974478,3.98979771372484,7.969412665724711,23,7,0,0.72890913,3.4352205
2022-07-24 23:45:00,73.4411,30.6024087596434,3.851626,-42.83869124035661,42.83869124035661,3.851626,14.835022843876,57.13895969606674,23,7,0,1.9974478,3.794359
2022-07-25 00:00:00,66.4423,30.65121650127395,3.3846457,-35.79108349872605,35.79108349872605,3.3846457,11.455826514528491,38.77391395234484,0,7,0,3.851626,3.9093752
2022-07-25 00:15:00,47.1954,30.370072492608898,3.384854,-16.8253275073911,16.8253275073911,3.384854,11.457236601315998,38.78107313891086,0,7,0,3.3846457,3.8636818
2022-07-25 00:30:00,47.1954,26.912661488247487,2.798701,-20.282738511752513,20.282738511752513,2.798701,7.832727287400999,21.921461691976464,0,7,0,3.384854,3.9886572
2022-07-25 00:45:00,37.6135,23.055518440800075,2.0081675,-14.557981559199927,14.557981559199927,2.0081675,4.03273670805625,8.098410793175548,0,7,0,2.798701,3.9691143
2022-07-25 01:00:00,29.2294,23.055518440800075,1.6742866,-6.173881559199923,6.173881559199923,1.6742866,2.8032356189395604,4.693419833433212,1,7,0,2.0081675,3.8783443
2022-07-25 01:15:00,29.2294,23.055518440800075,0.8188649,-6.173881559199923,6.173881559199923,0.8188649,0.67053972445201,0.5490814444094227,1,7,0,1.6742866,3.589351
2022-07-25 01:30:00,28.7371,23.055518440800075,0.64812976,-5.681581559199927,5.681581559199927,0.64812976,0.4200721857976576,0.2722612849637112,1,7,0,0.8188649,3.4009347
2022-07-25 01:45:00,28.5581,23.055518440800075,1.4332851,-5.502581559199925,5.502581559199925,1.4332851,2.05430617788201,2.9444064355962345,1,7,0,0.64812976,3.5398717
2022-07-25 02:00:00,28.5581,23.055518440800075,1.7260252,-5.502581559199925,5.502581559199925,1.7260252,2.9791629910350403,5.142110397433854,2,7,0,1.4332851,3.564946
2022-07-25 02:15:00,46.2044,23.055518440800075,1.6464292,-23.148881559199925,23.148881559199925,1.6464292,2.71072911061264,4.4630235610026805,2,7,0,1.7260252,3.2303927
2022-07-25 02:30:00,46.2044,21.552720424084793,1.7345488,-24.651679575915207,24.651679575915207,1.7345488,3.00865953958144,5.21866679398954,2,7,0,1.6464292,2.6742375
2022-07-25 02:45:00,44.378,21.552720424084793,2.0371187,-22.825279575915207,22.825279575915207,2.0371187,4.149852597889691,8.45374232940467,2,7,0,1.7345488,2.7010014
2022-07-25 03:00:00,37.0722,21.552720424084793,2.0824125,-15.51947957591521,15.51947957591521,2.0824125,4.336441820156251,9.03026065181613,3,7,0,2.0371187,2.8612125
2022-07-25 03:15:00,37.0722,21.552720424084793,2.679908,-15.51947957591521,15.51947957591521,2.679908,7.181906888464001,19.246849725649785,3,7,0,2.0824125,2.9066646
2022-07-25 03:30:00,42.8556,25.0101314284462,3.3808224,-17.845468571553802,17.845468571553802,3.3808224,11.42996010034176,38.64266513834167,3,7,0,2.679908,2.8543608
2022-07-25 03:45:00,49.2932,31.585057859644756,4.170522,-17.708142140355243,17.708142140355243,4.170522,17.393253752484,72.53894742631708,3,7,0,3.3808224,2.8300421
2022-07-25 04:00:00,33.7582,34.41667620764616,4.90176,0.6584762076461601,0.6584762076461601,4.90176,24.027251097600004,117.7758183401718,4,7,0,4.170522,2.6877527
2022-07-25 04:15:00,37.6299,35.28858961790065,5.211504,-2.3413103820993513,2.3413103820993513,5.211504,27.159773942015995,141.54327053791212,4,7,0,4.90176,2.280124
2022-07-25 04:30:00,39.5657,36.02373178087455,5.312049,-3.541968219125451,3.541968219125451,5.312049,28.217864578401,149.89467931583044,4,7,0,5.211504,1.9420831
2022-07-25 04:45:00,39.5657,36.02373178087455,5.3989735,-3.541968219125451,3.541968219125451,5.3989735,29.148914853702255,157.37421884889486,4,7,0,5.312049,1.4663393
2022-07-25 05:00:00,53.871,35.48489872690361,5.373988,-18.386101273096394,18.386101273096394,5.373988,28.879747024144,155.19941395078556,5,7,0,5.3989735,0.75133926
2022-07-25 05:15:00,57.6383,35.48489872690361,5.4306607,-22.153401273096392,22.153401273096392,5.4306607,29.492075638524486,160.16145613156235,5,7,0,5.373988,0.72890913
2022-07-25 05:30:00,61.9717,35.48489872690361,5.341754,-26.48680127309639,26.48680127309639,5.341754,28.534335796516,152.42340237838252,5,7,0,5.4306607,1.9974478
2022-07-25 05:45:00,78.5028,36.69399569407632,5.0358047,-41.80880430592367,41.80880430592367,5.0358047,25.359328976542088,127.70462804891685,5,7,0,5.341754,3.851626
2022-07-25 06:00:00,71.2432,30.79032893900695,4.8127394,-40.45287106099305,40.45287106099305,4.8127394,23.16246053231236,111.47488640480466,6,7,1,5.0358047,3.3846457
2022-07-25 06:15:00,71.1288,28.204194720790593,4.770869,-42.9246052792094,42.9246052792094,4.770869,22.761191015161003,108.59066061731016,6,7,1,4.8127394,3.384854
2022-07-25 06:30:00,76.1797,27.62650487216471,4.6831865,-48.55319512783529,48.55319512783529,4.6831865,21.932235793782247,102.71275058425779,6,7,1,4.770869,2.798701
2022-07-25 06:45:00,55.6826,27.62650487216471,4.576264,-28.05609512783529,28.05609512783529,4.576264,20.942192197696002,95.8370002353971,6,7,1,4.6831865,2.0081675
2022-07-25 07:00:00,60.3918,27.62650487216471,4.6150646,-32.765295127835294,32.765295127835294,4.6150646,21.298821262173163,98.29543602878267,7,7,1,4.576264,1.6742866
2022-07-25 07:15:00,63.9701,29.200458132685025,5.0843143,-34.769641867314974,34.769641867314974,5.0843143,25.85025190118449,131.43080539979448,7,7,1,4.6150646,0.8188649
2022-07-25 07:30:00,65.1721,34.60315596684436,5.9184766,-30.56894403315564,30.56894403315564,5.9184766,35.028365264747556,207.31456015566124,7,7,1,5.0843143,0.64812976
2022-07-25 07:45:00,57.0735,40.50010755625985,6.9886975,-16.573392443740154,16.573392443740154,6.9886975,48.84189274650625,341.34121373277634,7,7,1,5.9184766,1.4332851
2022-07-25 08:00:00,55.3345,45.99014376938015,7.12621,-9.344356230619852,9.344356230619852,7.12621,50.782868964100004,361.8893886406591,8,7,1,6.9886975,1.7260252
2022-07-25 08:15:00,55.7629,47.21193760393991,6.9025984,-8.550962396060093,8.550962396060093,6.9025984,47.64586467168255,328.88026924937253,8,7,1,7.12621,1.6464292
2022-07-25 08:30:00,51.6816,46.26119400647927,7.0016584,-5.420405993520731,5.420405993520731,7.0016584,49.023220350290565,343.24384256066287,8,7,1,6.9025984,1.7345488
2022-07-25 08:45:00,51.6816,46.26119400647927,7.03463,-5.420405993520731,5.420405993520731,7.03463,49.4860192369,348.11583550447386,8,7,1,7.0016584,2.0371187
2022-07-25 09:00:00,52.7642,45.76039090435039,6.848535,-7.003809095649615,7.003809095649615,6.848535,46.902431646225,321.21294471427956,9,7,1,7.03463,2.0824125
2022-07-25 09:15:00,55.7415,45.76039090435039,6.889189,-9.981109095649614,9.981109095649614,6.889189,47.460925077721,326.96728297525965,9,7,1,6.848535,2.679908
