datetime,actual_power,predicted_power,wind_speed,error,abs_error
2022-07-14 23:45:00,116.3102,61.76157691940486,7.8438187,-54.548623080595135,54.548623080595135
2022-07-15 00:00:00,111.2877,47.47557229201126,3.6995347,-63.81212770798874,63.81212770798874
2022-07-15 00:15:00,108.7764,38.9837845102961,4.921076,-69.7926154897039,69.7926154897039
2022-07-15 00:30:00,108.7764,47.119632430778374,5.705847,-61.65676756922162,61.65676756922162
2022-07-15 00:45:00,108.7764,49.49339209744543,5.9262104,-59.283007902554566,59.283007902554566
2022-07-15 01:00:00,108.7764,51.309353432499684,5.944745,-57.46704656750031,57.46704656750031
2022-07-15 01:15:00,108.7764,41.78875947833971,5.257132,-66.98764052166028,66.98764052166028
2022-07-15 01:30:00,108.7764,40.20040044850649,4.681778,-68.57599955149351,68.57599955149351
2022-07-15 01:45:00,108.7764,37.58997457477979,4.764126,-71.18642542522021,71.18642542522021
2022-07-15 02:00:00,75.1319,38.44827456202237,5.139409,-36.68362543797763,36.68362543797763
2022-07-15 02:15:00,7.8428,40.87227375835585,6.0185227,33.02947375835585,33.02947375835585
2022-07-15 02:30:00,3.2501,42.92851110474531,6.4628453,39.67841110474531,39.67841110474531
2022-07-15 02:45:00,0.8525,48.52503093629099,6.2449145,47.67253093629099,47.67253093629099
2022-07-15 03:00:00,0.0,50.270576537781366,5.387362,50.270576537781366,50.270576537781366
2022-07-15 03:15:00,0.0,37.8964784753944,4.0805435,37.8964784753944,37.8964784753944
2022-07-15 03:30:00,0.0,31.46665266827933,3.3046212,31.46665266827933,31.46665266827933
2022-07-15 03:45:00,0.0,33.01902642528549,4.2277646,33.01902642528549,33.01902642528549
2022-07-15 04:00:00,0.0,36.320051596221866,5.072342,36.320051596221866,36.320051596221866
2022-07-15 04:15:00,0.0,37.836077175863004,4.9372754,37.836077175863004,37.836077175863004
2022-07-15 04:30:00,0.0,37.131803742678265,4.9016004,37.131803742678265,37.131803742678265
2022-07-15 04:45:00,0.0,36.63428104968202,5.2199636,36.63428104968202,36.63428104968202
2022-07-15 05:00:00,0.0,37.09437542252221,5.441163,37.09437542252221,37.09437542252221
2022-07-15 05:15:00,0.0,43.57938334846914,5.287308,43.57938334846914,43.57938334846914
2022-07-15 05:30:00,0.0,44.88651078431685,5.211001,44.88651078431685,44.88651078431685
2022-07-15 05:45:00,0.0,46.326086833235486,5.436027,46.326086833235486,46.326086833235486
2022-07-15 06:00:00,0.5115,35.42391216383723,5.7348604,34.91241216383723,34.91241216383723
2022-07-15 06:15:00,3.8717,35.6627990756119,5.9990177,31.7910990756119,31.7910990756119
2022-07-15 06:30:00,6.3758,37.23101181151932,6.0695734,30.855211811519325,30.855211811519325
2022-07-15 06:45:00,8.9404,38.594768982813896,6.052911,29.654368982813896,29.654368982813896
2022-07-15 07:00:00,4.1452,37.41431775463553,5.8188767,33.26911775463553,33.26911775463553
2022-07-15 07:15:00,4.1452,35.81167367156629,5.7395706,31.66647367156629,31.66647367156629
2022-07-15 07:30:00,6.2785,32.81228152453471,5.1647987,26.53378152453471,26.53378152453471
2022-07-15 07:45:00,14.8118,31.651347494685574,4.8549633,16.839547494685576,16.839547494685576
2022-07-15 08:00:00,14.8118,27.453342908737625,4.116349,12.641542908737625,12.641542908737625
2022-07-15 08:15:00,16.1801,24.156859706657855,2.92684,7.976759706657855,7.976759706657855
2022-07-15 08:30:00,17.8076,22.943378183972325,1.9826028,5.135778183972324,5.135778183972324
2022-07-15 08:45:00,11.8601,21.969483734675283,1.7836465,10.109383734675284,10.109383734675284
2022-07-15 09:00:00,14.858,21.969483734675283,2.1435258,7.111483734675282,7.111483734675282
2022-07-15 09:15:00,16.7065,21.969483734675283,2.4466558,5.262983734675284,5.262983734675284
2022-07-15 09:30:00,17.6676,21.969483734675283,2.6732168,4.3018837346752825,4.3018837346752825
2022-07-15 09:45:00,4.9785,21.969483734675283,2.8434143,16.990983734675282,16.990983734675282
2022-07-15 10:00:00,4.6972,22.071903050412583,2.9859338,17.374703050412585,17.374703050412585
2022-07-15 10:15:00,9.2054,22.565431301458293,3.1395679,13.360031301458294,13.360031301458294
2022-07-15 10:30:00,26.0965,23.619818563900886,3.2073283,-2.4766814360991134,2.4766814360991134
2022-07-15 10:45:00,23.9632,24.586051634940983,3.307131,0.6228516349409823,0.6228516349409823
2022-07-15 11:00:00,23.1875,25.972193680600416,3.4530454,2.784693680600416,2.784693680600416
2022-07-15 11:15:00,23.1875,25.972193680600416,3.6019177,2.784693680600416,2.784693680600416
2022-07-15 11:30:00,8.0304,26.062578067232575,3.8753088,18.032178067232575,18.032178067232575
2022-07-15 11:45:00,3.1286,26.500503302950015,4.122863,23.371903302950017,23.371903302950017
2022-07-15 12:00:00,0.0,26.894418703299948,4.2393217,26.894418703299948,26.894418703299948
2022-07-15 12:15:00,0.0,26.894418703299948,4.312799,26.894418703299948,26.894418703299948
2022-07-15 12:30:00,0.0,26.894418703299948,4.32823,26.894418703299948,26.894418703299948
2022-07-15 12:45:00,0.0,26.894418703299948,4.318341,26.894418703299948,26.894418703299948
2022-07-15 13:00:00,0.0,26.894418703299948,4.235992,26.894418703299948,26.894418703299948
2022-07-15 13:15:00,0.0,26.894418703299948,4.1710587,26.894418703299948,26.894418703299948
2022-07-15 13:30:00,0.0,26.716613165062356,4.0607667,26.716613165062356,26.716613165062356
2022-07-15 13:45:00,0.0,26.716613165062356,4.009132,26.716613165062356,26.716613165062356
2022-07-15 14:00:00,0.0,27.51086892102961,4.1908913,27.51086892102961,27.51086892102961
