obs_temperature_10m,wind_shear_alpha,wind_shear_linear,shear_category,hour,is_daytime,season,predicted_shear_category
19.39,0.1401429651798748,0.029000000000000005,moderate,0,False,spring,weak
18.86,0.16640769600106992,0.03305555555555555,moderate,0,False,spring,weak
18.33,0.19505647012178942,0.03711111111111111,moderate,0,False,spring,weak
17.8,0.22648067660461735,0.041166666666666664,moderate,0,False,spring,weak
17.88,0.1774805399962185,0.03300000000000001,moderate,1,False,spring,weak
17.68,0.19182716210893888,0.03333333333333333,moderate,1,False,spring,weak
17.92,0.2807969095920905,0.04616666666666667,moderate,1,False,spring,weak
18.15,0.18396862759071167,0.027333333333333334,moderate,1,False,spring,weak
18.21,0.13903303312341345,0.021333333333333336,moderate,2,False,spring,weak
18.12,0.14501829917686918,0.02233333333333333,moderate,2,False,spring,weak
17.62,0.11115151280606282,0.016500000000000004,moderate,2,False,spring,weak
16.93,0.123662805745964,0.018500000000000006,moderate,2,False,spring,weak
16.68,0.08734897762450884,0.013000000000000005,weak,3,False,spring,weak
16.5,0.12233046396082238,0.018500000000000006,moderate,3,False,spring,weak
16.1,0.1563121743871205,0.023166666666666662,moderate,3,False,spring,weak
15.99,0.13876649820864087,0.02066666666666667,moderate,3,False,spring,weak
15.78,0.17368880628463826,0.025333333333333333,moderate,4,False,spring,weak
15.42,0.15020054444547903,0.021500000000000002,moderate,4,False,spring,weak
15.38,0.26635966827441304,0.03916666666666666,moderate,4,False,spring,weak
15.68,0.24778005764063324,0.038,moderate,4,False,spring,weak
15.85,0.2264300312569496,0.037833333333333344,moderate,5,False,spring,weak
15.95,0.19727915374200822,0.03166666666666667,moderate,5,False,spring,weak
15.75,0.19742048603364173,0.03333333333333333,moderate,5,False,spring,weak
15.42,0.23655643462089662,0.039166666666666676,moderate,5,False,spring,weak
15.52,0.27130608496749514,0.04566666666666666,moderate,6,True,spring,moderate
15.45,0.2622670851930111,0.0465,moderate,6,True,spring,moderate
15.39,0.25460062404655986,0.04616666666666666,moderate,6,True,spring,moderate
15.36,0.273505338366052,0.047666666666666656,moderate,6,True,spring,moderate
15.18,0.19013978052351435,0.03283333333333333,moderate,7,True,spring,moderate
15.26,0.1598626172717319,0.026333333333333334,moderate,7,True,spring,moderate
15.41,0.2087991506572948,0.033166666666666664,moderate,7,True,spring,moderate
16.26,0.3325073867254843,0.05383333333333334,strong,7,True,spring,moderate
17.61,0.2635548317975319,0.044000000000000004,moderate,8,True,spring,moderate
19.1,0.21362324467745994,0.039,moderate,8,True,spring,moderate
19.69,0.17487253244220755,0.03283333333333333,moderate,8,True,spring,moderate
20.8,0.17474842422652206,0.03233333333333334,moderate,8,True,spring,weak
21.43,0.2622521737049069,0.04383333333333333,moderate,9,True,spring,weak
22.21,0.21414954224560132,0.032999999999999995,moderate,9,True,spring,weak
22.84,0.14657201931705438,0.022333333333333347,moderate,9,True,spring,weak
22.97,0.09861247082927398,0.014666666666666665,weak,9,True,spring,weak
23.31,-0.031448297372120945,-0.00433333333333333,weak,10,True,spring,weak
23.57,-0.015936109258495288,-0.0020000000000000018,weak,10,True,spring,weak
23.64,0.1122671032198749,0.019166666666666672,moderate,10,True,spring,weak
23.35,-0.009721496720385057,-0.0018333333333333387,weak,10,True,spring,weak
23.28,0.028295128225605596,0.004999999999999997,weak,11,True,spring,weak
23.37,-0.07138892580567023,-0.011500000000000007,weak,11,True,spring,weak
23.74,-0.004568015343134502,-0.0006666666666666524,weak,11,True,spring,weak
23.93,-0.031550757365755286,-0.004833333333333334,weak,11,True,spring,weak
23.89,0.12569875666366973,0.019166666666666658,moderate,12,True,spring,weak
24.07,0.02668815349303512,0.004166666666666667,weak,12,True,spring,weak
24.2,-0.029700168334443024,-0.00433333333333333,weak,12,True,spring,weak
24.52,0.037647828619537256,0.005333333333333338,weak,12,True,spring,weak
25.02,0.0045545202907482235,0.0004999999999999968,weak,13,True,spring,weak
25.2,0.11270539607575598,0.012833333333333334,moderate,13,True,spring,weak
25.22,0.08759499061214131,0.01049999999999999,weak,13,True,spring,weak
25.55,0.02382736971716549,0.002333333333333328,weak,13,True,spring,weak
25.77,0.028458389764726883,0.002666666666666669,weak,14,True,spring,weak
26.12,-0.0944294111897999,-0.00783333333333333,weak,14,True,spring,weak
26.34,-0.01137828788650002,-0.0010000000000000009,weak,14,True,spring,weak
26.56,0.26336115881468497,0.013500000000000002,moderate,14,True,spring,weak
27.36,-0.0017569191210834412,-0.0001666666666666705,weak,15,True,spring,weak
26.47,-0.042900802237501555,-0.005833333333333342,weak,15,True,spring,weak
26.73,0.08391437835658114,0.0115,weak,15,True,spring,weak
26.63,-0.017854343614343973,-0.002333333333333328,weak,15,True,spring,weak
27.04,0.17899423282072366,0.019166666666666672,moderate,16,True,spring,weak
26.98,0.11254955123987782,0.015833333333333335,moderate,16,True,spring,weak
26.99,0.03963992321005908,0.0056666666666666645,weak,16,True,spring,weak
27.03,0.040578977320785234,0.006833333333333335,weak,16,True,spring,weak
26.69,0.12060048336426328,0.01900000000000001,moderate,17,True,spring,weak
26.67,0.17462060350796207,0.03183333333333334,moderate,17,True,spring,weak
26.66,0.1323125294249984,0.02466666666666666,moderate,17,True,spring,weak
26.61,0.09325000468578555,0.019166666666666658,weak,17,True,spring,weak
26.73,0.038736699231574176,0.007333333333333325,weak,18,False,spring,weak
26.94,-0.02914220134910831,-0.006000000000000005,weak,18,False,spring,weak
26.76,0.14374107352942908,0.03216666666666666,moderate,18,False,spring,weak
26.4,0.1340235277922599,0.034166666666666665,moderate,18,False,spring,weak
26.3,0.029089658764048187,0.006833333333333335,weak,19,False,spring,weak
26.2,0.04656432715256584,0.009500000000000005,weak,19,False,spring,weak
26.1,0.14484283988025806,0.023333333333333338,moderate,19,False,spring,weak
25.97,0.2583847215724832,0.057166666666666664,moderate,19,False,spring,weak
25.75,0.0340070873386894,0.00783333333333333,weak,20,False,spring,weak
25.25,0.2156458365379237,0.05483333333333333,moderate,20,False,spring,weak
24.81,0.13767828145301528,0.034,moderate,20,False,spring,weak
24.38,0.0714445891081472,0.014666666666666665,weak,20,False,spring,weak
23.87,0.11506374983259461,0.022000000000000006,moderate,21,False,spring,weak
23.33,0.14807764220353983,0.030000000000000013,moderate,21,False,spring,weak
22.89,0.1344905807575811,0.029166666666666667,moderate,21,False,spring,weak
22.33,0.10488426531029606,0.02399999999999999,moderate,21,False,spring,weak
21.78,0.12600213579915595,0.030333333333333323,moderate,22,False,spring,weak
21.57,0.12836127540836537,0.030833333333333327,moderate,22,False,spring,weak
21.55,0.19286111702955283,0.04766666666666667,moderate,22,False,spring,weak
21.51,0.23262714000321158,0.06316666666666666,moderate,22,False,spring,weak
21.32,0.24445812426352287,0.07116666666666666,moderate,23,False,spring,weak
21.05,0.2555738786672941,0.07366666666666664,moderate,23,False,spring,weak
20.99,0.2508629826460717,0.073,moderate,23,False,spring,weak
20.91,0.2090742365308289,0.060833333333333336,moderate,23,False,spring,weak
20.77,0.21614897532073613,0.06283333333333334,moderate,0,False,spring,weak
20.66,0.2333261296263363,0.068,moderate,0,False,spring,weak
20.56,0.226325590987843,0.06483333333333333,moderate,0,False,spring,weak
20.57,0.25537484957698214,0.07466666666666666,moderate,0,False,spring,weak
21.14,0.2340516483433273,0.07316666666666666,moderate,1,False,spring,weak
20.98,0.21464157332802686,0.06799999999999999,moderate,1,False,spring,weak
20.84,0.23417001237807822,0.07100000000000001,moderate,1,False,spring,weak
20.65,0.24697221442088885,0.07733333333333334,moderate,1,False,spring,weak
20.59,0.2619654499246429,0.08333333333333333,moderate,2,False,spring,weak
20.61,0.22727198639637927,0.07916666666666666,moderate,2,False,spring,weak
20.81,0.3573917400928227,0.10883333333333332,strong,2,False,spring,weak
19.03,0.15137272994499326,0.03516666666666666,moderate,2,False,spring,weak
17.22,0.1360819718194105,0.03183333333333335,moderate,3,False,spring,weak
16.75,-0.07934412139401183,-0.016166666666666676,weak,3,False,spring,weak
16.36,-0.200246989619292,-0.03883333333333334,weak,3,False,spring,weak
16.09,0.12733194716031945,0.019166666666666672,moderate,3,False,spring,weak
15.66,0.17775304718238175,0.02183333333333334,moderate,4,False,spring,weak
15.5,-0.01475407582224151,-0.0020000000000000018,weak,4,False,spring,weak
15.28,0.0017420299473525007,0.000333333333333341,weak,4,False,spring,weak
14.88,0.142032517447953,0.028333333333333335,moderate,4,False,spring,moderate
14.62,0.18485513017540414,0.04033333333333333,moderate,5,False,spring,moderate
14.42,0.05500037862942727,0.010166666666666657,weak,5,False,spring,moderate
14.32,0.045386034065462724,0.008833333333333323,weak,5,False,spring,moderate
14.17,-0.018989569114262382,-0.0038333333333333258,weak,5,False,spring,moderate
13.65,-0.030290471357099964,-0.005666666666666679,weak,6,True,spring,moderate
13.34,0.022995145499059,0.004499999999999993,weak,6,True,spring,moderate
13.0,-0.0817127921130021,-0.014333333333333325,weak,6,True,spring,moderate
12.87,-0.050240844271948235,-0.009500000000000005,weak,6,True,spring,moderate
12.54,-0.027536855265449942,-0.004999999999999997,weak,7,True,spring,moderate
12.38,0.09827528930522324,0.017000000000000008,weak,7,True,spring,moderate
12.37,0.09160147065004695,0.017333333333333333,weak,7,True,spring,moderate
12.44,0.14493520617314817,0.0265,moderate,7,True,spring,moderate
12.47,0.08538262574217247,0.015333333333333332,weak,8,True,spring,moderate
12.47,0.11314817911469205,0.022166666666666668,moderate,8,True,spring,moderate
12.59,0.027118434016947093,0.005500000000000001,weak,8,True,spring,moderate
12.83,0.0023700196151409006,0.0004999999999999894,weak,8,True,spring,moderate
13.16,0.0400843493761006,0.00866666666666666,weak,9,True,spring,moderate
13.45,0.030444793965241176,0.006500000000000009,weak,9,True,spring,moderate
13.98,0.057293438954533,0.011833333333333347,weak,9,True,spring,moderate
15.25,0.04102950172124684,0.010500000000000013,weak,9,True,spring,moderate
16.47,0.0798012570076588,0.02816666666666666,weak,10,True,spring,moderate
16.51,0.11258027463860516,0.03816666666666668,moderate,10,True,spring,moderate
16.69,0.0275842410047523,0.00866666666666666,weak,10,True,spring,moderate
17.08,-0.037791227870581263,-0.011166666666666665,weak,10,True,spring,moderate
17.29,0.025389526970519025,0.007833333333333343,weak,11,True,spring,moderate
17.33,-0.05093363146392112,-0.015333333333333332,weak,11,True,spring,moderate
17.64,0.026638452585946205,0.00816666666666664,weak,11,True,spring,moderate
18.31,0.0200655070265854,0.005833333333333357,weak,11,True,spring,moderate
18.74,-0.04723079671342242,-0.01416666666666666,weak,12,True,spring,moderate
19.26,-0.03493597071479974,-0.010833333333333339,weak,12,True,spring,moderate
19.52,-0.04986573505739171,-0.016999999999999994,weak,12,True,spring,moderate
19.27,0.022587293443640293,0.007833333333333314,weak,12,True,spring,moderate
19.11,-0.004984504085875857,-0.0016666666666666607,weak,13,True,spring,moderate
19.03,0.0029676598874246412,0.0010000000000000083,weak,13,True,spring,moderate
19.38,0.06004024228805341,0.019333333333333334,weak,13,True,spring,moderate
19.35,0.06232096881090625,0.020500000000000008,weak,13,True,spring,moderate
19.24,0.0,0.0,weak,14,True,spring,moderate
19.85,0.06325162382751047,0.021000000000000026,weak,14,True,spring,moderate
20.27,0.016691722536589806,0.005166666666666645,weak,14,True,spring,weak
20.36,0.08719732739495262,0.02616666666666667,weak,14,True,spring,weak
20.42,0.03353317824202033,0.009833333333333331,weak,15,True,spring,weak
20.64,0.024756771183146547,0.006999999999999998,weak,15,True,spring,weak
20.66,0.054346876713063576,0.014166666666666676,weak,15,True,spring,weak
20.76,0.05123016202062615,0.012666666666666663,weak,15,True,spring,weak
20.94,-0.05082326565035804,-0.011833333333333333,weak,16,True,spring,weak
21.33,0.024149508148563797,0.006166666666666668,weak,16,True,spring,weak
21.54,0.06405852713644332,0.017833333333333336,weak,16,True,spring,weak
21.49,0.0,0.0,weak,16,True,spring,weak
21.26,-0.03327932041446087,-0.009500000000000005,weak,17,True,spring,weak
21.12,0.008514486835518078,0.002333333333333313,weak,17,True,spring,weak
21.31,0.009237486750023923,0.002500000000000006,weak,17,True,spring,weak
21.03,0.06545397027171478,0.01749999999999998,weak,17,True,spring,weak
20.77,-0.08180235264692869,-0.022000000000000006,weak,18,False,spring,weak
20.63,0.006405614681663741,0.0018333333333333535,weak,18,False,spring,weak
19.94,-0.06664121844037241,-0.018000000000000016,weak,18,False,spring,weak
19.82,0.03843391185838996,0.009500000000000005,weak,18,False,spring,weak
19.71,0.034225016839224326,0.008000000000000007,weak,19,False,spring,weak
19.52,0.0198495758726128,0.004666666666666656,weak,19,False,spring,weak
19.24,-0.02184132502757559,-0.005166666666666675,weak,19,False,spring,weak
18.94,-0.04198874485525593,-0.009833333333333331,weak,19,False,spring,weak
18.55,-0.054811561790356095,-0.013000000000000005,weak,20,False,spring,weak
17.56,0.04597920560408623,0.012666666666666692,weak,20,False,spring,weak
17.2,0.05196660918689055,0.012999999999999989,weak,20,False,spring,weak
16.97,0.04228273196254224,0.009333333333333327,weak,20,False,spring,weak
16.78,0.0032889606175159434,0.0006666666666666524,weak,21,False,spring,weak
16.66,0.09477777749556146,0.016,weak,21,False,spring,weak
16.39,-0.02717276132899432,-0.0040000000000000036,weak,21,False,spring,weak
16.36,-0.10208179620668918,-0.0115,weak,21,False,spring,weak
16.3,0.05652927770983205,0.007500000000000003,weak,22,False,spring,weak
16.24,0.08197032072895016,0.011499999999999991,weak,22,False,spring,weak
16.0,0.10532923749358236,0.01683333333333333,moderate,22,False,spring,weak
15.78,0.07696548154850393,0.015833333333333335,weak,22,False,spring,weak
15.68,0.14111184760417017,0.027333333333333328,moderate,23,False,spring,weak
15.33,0.022405394244684153,0.004166666666666667,weak,23,False,spring,weak
14.37,0.10179594396415616,0.018000000000000002,moderate,23,False,spring,moderate
14.2,0.08707971201619163,0.01283333333333334,weak,23,False,spring,moderate
14.08,0.023245596332445523,0.0030000000000000027,weak,0,False,spring,moderate
14.02,0.0748552879345749,0.008833333333333337,weak,0,False,spring,moderate
13.99,-0.19442646974403408,-0.020999999999999998,weak,0,False,spring,moderate
13.91,0.015055355717556307,0.0018333333333333313,weak,0,False,spring,moderate
14.38,0.24096863753311895,0.034,moderate,1,False,spring,moderate
14.19,0.30699848475114333,0.06116666666666667,strong,1,False,spring,moderate
14.27,0.0023700196151409006,0.0004999999999999894,weak,1,False,spring,moderate
14.68,0.36688729954415805,0.08683333333333335,strong,1,False,spring,moderate
13.68,0.18336062719957286,0.05566666666666668,moderate,2,False,spring,moderate
13.34,0.19034918199248158,0.062166666666666676,moderate,2,False,spring,moderate
13.13,0.17349600282234443,0.06733333333333331,moderate,2,False,spring,moderate
12.58,0.05073967096251693,0.020166666666666652,weak,2,False,spring,moderate
12.32,0.1250410377460459,0.05316666666666666,moderate,3,False,spring,moderate
11.84,0.11149761208326188,0.05899999999999998,moderate,3,False,spring,moderate
11.32,0.0996430720525107,0.04850000000000003,weak,3,False,spring,moderate
11.11,0.108348118612757,0.051166666666666645,moderate,3,False,spring,moderate
10.84,0.12426041806552814,0.056166666666666656,moderate,4,False,spring,moderate
10.62,0.09210898815500872,0.037166666666666674,weak,4,False,spring,moderate
10.37,0.2749653869750948,0.0875,moderate,4,False,spring,moderate
10.11,0.3845863446914306,0.10133333333333332,strong,4,False,spring,moderate
9.87,0.43343696214275135,0.10616666666666667,strong,5,False,spring,moderate
9.54,0.35455033986185414,0.07716666666666665,strong,5,False,spring,moderate
9.12,0.27811514440953883,0.06366666666666668,moderate,5,False,spring,moderate
8.68,0.2545113376682499,0.05116666666666667,moderate,5,False,spring,moderate
8.38,0.22163706167999836,0.044666666666666674,moderate,6,True,spring,strong
8.01,0.36530297044005,0.04833333333333334,strong,6,True,spring,strong
7.69,0.3796769433325632,0.03900000000000001,strong,6,True,spring,strong
7.44,0.6580879011396389,0.068,strong,6,True,spring,strong
7.19,0.8887264592866178,0.08733333333333333,strong,7,True,spring,strong
7.08,0.8858317933021137,0.08366666666666668,strong,7,True,spring,strong
7.15,0.8147462702735306,0.07633333333333334,strong,7,True,spring,strong
7.53,0.6899254667929251,0.08533333333333332,strong,8,True,spring,strong
7.58,0.34940048703687515,0.06166666666666667,strong,8,True,spring,strong
7.73,0.11785746408830891,0.023500000000000004,moderate,8,True,spring,strong
7.94,0.0652901420505699,0.012666666666666663,weak,8,True,spring,strong
8.03,0.15384991560905947,0.02966666666666667,moderate,9,True,spring,strong
8.15,0.12091170087120623,0.023166666666666662,moderate,9,True,spring,strong
8.27,0.11350647556203901,0.018166666666666664,moderate,9,True,spring,strong
8.58,0.16855341244769392,0.02516666666666667,moderate,9,True,spring,strong
8.6,0.12523214563044024,0.018166666666666664,moderate,10,True,spring,strong
8.76,-0.02899110696733806,-0.00433333333333333,weak,10,True,spring,strong
9.13,-0.09121595049515514,-0.01233333333333333,weak,10,True,spring,strong
9.55,-0.11219049561488188,-0.013500000000000002,weak,10,True,spring,strong
9.31,0.037986846339689934,0.004833333333333341,weak,11,True,spring,strong
9.46,0.1341801083538349,0.015166666666666669,moderate,11,True,spring,strong
9.89,0.2015482427992206,0.028333333333333335,moderate,11,True,spring,strong
10.05,-0.23390842423089636,-0.030166666666666668,weak,11,True,spring,moderate
11.12,-0.08071384493830103,-0.008333333333333333,weak,12,True,spring,moderate
11.06,0.03316623903159294,0.003333333333333336,weak,12,True,spring,moderate
11.05,0.0696566036525517,0.007499999999999995,weak,12,True,spring,moderate
11.37,0.19952256244489466,0.02316666666666667,moderate,12,True,spring,moderate
11.54,0.04436385900469616,0.005500000000000001,weak,13,True,spring,moderate
12.07,0.18582272717684062,0.026500000000000006,moderate,13,True,spring,moderate
12.4,-0.006788716191865172,-0.0008333333333333377,weak,13,True,spring,moderate
12.46,0.043707687458974166,0.0056666666666666645,weak,13,True,spring,moderate
12.71,0.35424947676948626,0.043500000000000004,strong,14,True,spring,moderate
13.11,-0.3232436293420696,-0.024666666666666667,weak,14,True,spring,moderate
13.28,-0.07921777883839824,-0.013000000000000005,weak,14,True,spring,moderate
13.22,0.20666900790301262,0.02500000000000001,moderate,14,True,spring,moderate
13.56,-0.05327072351978971,-0.007500000000000003,weak,15,True,spring,moderate
13.84,0.15288113028264183,0.020500000000000008,moderate,15,True,spring,moderate
13.88,0.5152592995586793,0.044,strong,15,True,spring,moderate
14.15,0.1602658122731909,0.02616666666666667,moderate,15,True,spring,moderate
14.8,0.1351256975578634,0.020000000000000004,moderate,16,True,spring,moderate
14.74,0.10648473123479138,0.011166666666666665,moderate,16,True,spring,moderate
14.79,-0.05446368677800623,-0.0059999999999999975,weak,16,True,spring,moderate
14.87,-0.013274865042491698,-0.0023333333333333426,weak,16,True,spring,moderate
15.04,0.09511016610612466,0.014333333333333325,weak,17,True,spring,moderate
15.01,0.2997875410449782,0.04316666666666667,moderate,17,True,spring,moderate
15.17,0.005347585635528133,0.0008333333333333304,weak,17,True,spring,moderate
15.24,0.171133301840483,0.024500000000000004,moderate,17,True,spring,moderate
15.32,-0.0073943483254275705,-0.0011666666666666713,weak,18,False,spring,weak
15.33,0.20786818881930152,0.02849999999999999,moderate,18,False,spring,weak
15.36,-0.02722418401665802,-0.003500000000000007,weak,18,False,spring,weak
15.24,0.17233108200116024,0.025166666666666664,moderate,18,False,spring,weak
14.87,0.15789230959410286,0.022000000000000006,moderate,19,False,spring,moderate
15.02,0.08165910572129872,0.010333333333333328,weak,19,False,spring,weak
14.73,-0.09369474581468569,-0.011333333333333336,weak,19,False,spring,moderate
14.48,0.018377345889510302,0.002499999999999991,weak,19,False,spring,moderate
14.41,0.018627679397190167,0.0018333333333333313,weak,20,False,spring,moderate
14.23,0.008903177603404061,0.0014999999999999976,weak,20,False,spring,moderate
13.68,-0.0821170719580765,-0.017500000000000012,weak,20,False,spring,moderate
12.6,-0.0226860930785477,-0.005333333333333338,weak,20,False,spring,moderate
12.26,0.09678460577420783,0.020999999999999998,weak,21,False,spring,moderate
11.91,0.005496291348262006,0.0011666666666666713,weak,21,False,spring,moderate
11.53,0.06444866571268529,0.015833333333333335,weak,21,False,spring,moderate
11.15,-0.02334338259981223,-0.0045000000000000075,weak,21,False,spring,moderate
10.88,0.07894680686145307,0.015000000000000006,weak,22,False,spring,moderate
10.56,-0.013099222605839865,-0.002500000000000006,weak,22,False,spring,moderate
10.39,0.046788967971084824,0.009166666666666679,weak,22,False,spring,moderate
10.13,0.029021646164635387,0.005500000000000001,weak,22,False,spring,moderate
9.83,0.06746755823301229,0.014333333333333339,weak,23,False,spring,moderate
9.69,0.04559061744180564,0.011333333333333329,weak,23,False,spring,moderate
9.48,0.05467479645038929,0.014499999999999987,weak,23,False,spring,moderate
9.34,0.1057379800667109,0.027833333333333345,moderate,23,False,spring,moderate
9.14,0.09578235197206707,0.025166666666666677,weak,0,False,spring,moderate
8.95,0.10090447105841858,0.025166666666666677,moderate,0,False,spring,moderate
8.77,0.11886332632235416,0.029666666666666657,moderate,0,False,spring,moderate
8.75,0.20696413576858674,0.0505,moderate,0,False,spring,moderate
8.55,0.287310593215245,0.06666666666666667,moderate,1,False,spring,moderate
8.33,0.1316266914179984,0.03133333333333333,moderate,1,False,spring,moderate
8.23,0.19653264104672394,0.04433333333333332,moderate,1,False,spring,moderate
7.67,0.2049366464803705,0.04500000000000002,moderate,1,False,spring,moderate
7.5,0.19158937034811335,0.047666666666666656,moderate,2,False,spring,moderate
7.55,0.168682884789953,0.039500000000000014,moderate,2,False,spring,moderate
7.25,0.15639802665331973,0.03883333333333335,moderate,2,False,spring,moderate
7.26,0.18181368637991865,0.04916666666666667,moderate,2,False,spring,moderate
7.19,0.0388950269206005,0.010666666666666647,weak,3,False,spring,moderate
7.15,0.09217272718717298,0.02583333333333333,weak,3,False,spring,moderate
7.07,0.10674649139859833,0.030166666666666675,moderate,3,False,spring,moderate
7.1,0.11271040615811091,0.03216666666666668,moderate,3,False,spring,moderate
7.11,0.06605470662052423,0.0195,weak,4,False,spring,moderate
6.97,0.047957273992429265,0.01416666666666666,weak,4,False,spring,moderate
6.98,0.11144336922832508,0.033499999999999995,moderate,4,False,spring,moderate
7.01,0.10290392242660186,0.03133333333333332,moderate,4,False,spring,moderate
6.89,0.12997418207527506,0.043166666666666666,moderate,5,False,spring,moderate
6.93,0.20795391350201803,0.06883333333333334,moderate,5,False,spring,moderate
6.86,0.151496995050754,0.05,moderate,5,False,spring,moderate
6.58,0.1657894112744642,0.054000000000000006,moderate,5,False,spring,moderate
6.57,0.24600783831412912,0.07900000000000001,moderate,6,True,spring,strong
6.53,0.17883593978316542,0.05300000000000001,moderate,6,True,spring,strong
6.54,0.23724613732855535,0.06766666666666668,moderate,6,True,spring,strong
6.66,0.15791772100679471,0.046166666666666675,moderate,6,True,spring,strong
6.76,0.14261349601090528,0.04083333333333332,moderate,7,True,spring,strong
6.73,0.1836637097543675,0.04983333333333332,moderate,7,True,spring,strong
6.62,0.11711102165679399,0.030500000000000003,moderate,7,True,spring,strong
6.66,0.02380586364520864,0.005500000000000001,weak,7,True,spring,strong
6.92,0.0717220132165122,0.01649999999999999,weak,8,True,spring,strong
7.3,0.06384485886394527,0.014000000000000012,weak,8,True,spring,strong
7.42,0.0407111761739538,0.009000000000000001,weak,8,True,spring,strong
7.61,0.07544187395709552,0.018000000000000002,weak,8,True,spring,strong
8.12,-0.00976023267903439,-0.002166666666666665,weak,9,True,spring,strong
8.51,0.10593099870913605,0.022166666666666668,moderate,9,True,spring,strong
8.72,0.04978333754389296,0.010833333333333339,weak,9,True,spring,strong
9.18,0.018520863617825976,0.0040000000000000036,weak,9,True,spring,strong
9.47,0.09451764165484104,0.020999999999999998,weak,10,True,spring,strong
9.79,0.05732231837665627,0.012999999999999989,weak,10,True,spring,strong
10.01,0.11718196702053202,0.02616666666666667,moderate,10,True,spring,moderate
10.02,0.041370470721966666,0.009333333333333341,weak,10,True,spring,moderate
10.2,0.03373439646079712,0.007666666666666666,weak,11,True,spring,moderate
10.39,-0.005202196841597754,-0.0011666666666666713,weak,11,True,spring,moderate
11.0,0.018255139208641368,0.00433333333333333,weak,11,True,spring,moderate
11.77,0.029141133531694733,0.007166666666666662,weak,11,True,spring,moderate
12.37,0.030892613596272614,0.008333333333333333,weak,12,True,spring,moderate
12.64,0.05102260166676323,0.013500000000000009,weak,12,True,spring,moderate
13.14,0.008893394746922986,0.0023333333333333426,weak,12,True,spring,moderate
13.67,-0.005400032269483991,-0.0014999999999999976,weak,12,True,spring,moderate
13.92,0.020155459476030754,0.005333333333333338,weak,13,True,spring,moderate
14.24,0.022812952472861345,0.005500000000000001,weak,13,True,spring,moderate
15.06,0.11385020529071638,0.02583333333333333,moderate,13,True,spring,moderate
15.46,-0.030772100579204213,-0.0064999999999999945,weak,13,True,spring,moderate
16.21,0.016285187151301426,0.0028333333333333322,weak,14,True,spring,moderate
16.66,-0.1022097242286717,-0.015000000000000006,weak,14,True,spring,moderate
17.38,0.05316347079963975,0.006666666666666672,weak,14,True,spring,moderate
17.88,-0.31208321219166957,-0.022,weak,14,True,spring,moderate
17.37,-0.10919034214801371,-0.00966666666666666,weak,15,True,spring,moderate
17.3,-0.15436216281415863,-0.016,weak,15,True,spring,moderate
18.3,-0.05245439047220221,-0.0059999999999999975,weak,15,True,spring,moderate
18.27,-0.09026978205211515,-0.008833333333333337,weak,15,True,spring,moderate
18.97,-0.23555680164852608,-0.022,weak,16,True,spring,moderate
18.38,-0.10312433776018458,-0.010333333333333335,weak,16,True,spring,moderate
18.22,0.2149988853016563,0.02666666666666666,moderate,16,True,spring,moderate
18.15,0.024770980222945292,0.002666666666666662,weak,16,True,spring,moderate
18.73,0.13751678823143706,0.013500000000000002,moderate,17,True,spring,moderate
18.93,-0.12316748200412801,-0.010833333333333332,weak,17,True,spring,moderate
18.68,0.08351820847261282,0.008499999999999997,weak,17,True,spring,moderate
18.89,0.031763176425120394,0.0031666666666666657,weak,17,True,spring,moderate
18.86,0.08778294948273815,0.009499999999999998,weak,18,False,spring,weak
19.04,0.027974162415178302,0.002666666666666669,weak,18,False,spring,weak
18.66,0.10622012026910745,0.01266666666666667,moderate,18,False,spring,weak
18.49,0.06933481382214401,0.008666666666666666,weak,18,False,spring,weak
18.42,0.35012547894038243,0.0415,strong,19,False,spring,weak
18.12,0.24282582945335163,0.030000000000000006,moderate,19,False,spring,weak
18.17,-0.012127957373741338,-0.0013333333333333346,weak,19,False,spring,weak
18.06,0.16450777460631627,0.017166666666666663,moderate,19,False,spring,weak
17.71,0.18464525020306502,0.019166666666666665,moderate,20,False,spring,weak
17.18,0.13606241076113687,0.016166666666666663,moderate,20,False,spring,weak
16.82,0.1317099655169253,0.013000000000000005,moderate,20,False,spring,weak
16.32,-0.052948090099768697,-0.004666666666666664,weak,20,False,spring,weak
16.0,0.03822567046990285,0.003333333333333336,weak,21,False,spring,weak
15.9,0.0021191714251884188,0.0001666666666666705,weak,21,False,spring,weak
15.56,0.1264381972104452,0.008833333333333337,moderate,21,False,spring,weak
15.38,0.01859266554268537,0.0011666666666666676,weak,21,False,spring,weak
15.09,0.10709706698337511,0.006333333333333335,moderate,22,False,spring,weak
14.62,-0.018803256383680023,-0.0009999999999999972,weak,22,False,spring,moderate
14.44,0.09197025311464933,0.006499999999999998,weak,22,False,spring,moderate
14.37,0.17623873912848487,0.012,moderate,22,False,spring,moderate
13.38,0.07818273650991306,0.0058333333333333345,weak,23,False,spring,moderate
12.18,0.22934620226174351,0.020999999999999998,moderate,23,False,spring,moderate
12.23,0.061541114681898004,0.007166666666666669,weak,23,False,spring,moderate
12.04,0.1665286122177703,0.02066666666666667,moderate,23,False,spring,moderate
11.97,0.36745267614570004,0.05899999999999999,strong,0,False,spring,moderate
12.04,0.4142081980338125,0.07949999999999999,strong,0,False,spring,moderate
12.53,0.3521493110924934,0.073,strong,0,False,spring,moderate
12.27,0.22854658660199803,0.05283333333333333,moderate,0,False,spring,moderate
