datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_gfs_wind_speed_10m,original_gfs_wind_speed_70m,fused_wind
2022-09-05 19:30:00,2.5148,20.047942029761185,17.533142029761184,17.533142029761184,697.1982646747796,1.582191221,2.5033290598094706,3.9607452617047287,19,9,0,1.837156731,2.4277541200000003,1.3187759,1.9941998,1.582191221
2022-09-05 19:45:00,2.6533,20.047942029761185,17.394642029761183,17.394642029761183,655.5851944447542,1.876997443,3.5231194010285383,6.612886107114258,19,9,0,1.582191221,2.4221678950000003,1.6349581,2.2555718,1.876997443
2022-09-05 20:00:00,1.1892,20.047942029761185,18.858742029761185,18.858742029761185,1585.8343315823874,2.146513519,4.607520287249764,9.89010458564838,20,9,0,1.876997443,2.4800977100000003,1.8757942,2.5699463,2.146513519
2022-09-05 20:15:00,0.0,20.047942029761185,20.047942029761185,20.047942029761185,200479420297.61185,2.2506943990000003,5.065625277689973,11.401174439929644,20,9,0,2.146513519,2.6044052200000003,1.9704154,2.6890795,2.2506943990000003
2022-09-05 20:30:00,0.0,20.047942029761185,20.047942029761185,20.047942029761185,200479420297.61185,2.33878301,5.469905967864661,12.792923143939477,20,9,0,2.2506943990000003,2.7317874150000003,2.0452538,2.7978928,2.33878301
2022-09-05 20:45:00,0.0,20.047942029761185,20.047942029761185,20.047942029761185,200479420297.61185,2.446699808,5.9863399504672365,14.646776807430918,20,9,0,2.33878301,2.8743242600000003,2.1201968,2.957384,2.446699808
2022-09-05 21:00:00,2.475,20.047942029761185,17.572942029761183,17.572942029761183,710.0178569195716,2.5291298600000003,6.396497848743621,16.17757370868326,21,9,0,2.446699808,3.0207509900000002,2.174903,3.083177,2.5291298600000003
2022-09-05 21:15:00,6.1521,20.55649559547917,14.40439559547917,14.40439559547917,234.1378646651612,2.660954356,7.080678084715375,18.841361192957113,21,9,0,2.5291298600000003,3.154908245,2.2921546,3.237795,2.660954356
2022-09-05 21:30:00,3.3673,21.148691925387773,17.781391925387773,17.781391925387773,528.0608164577462,2.743954148,7.529284366326405,20.66001106845289,21,9,0,2.660954356,3.27486155,2.378285,3.3158982,2.743954148
2022-09-05 21:45:00,3.7658,21.148691925387773,17.382891925387774,17.382891925387774,461.598913357796,2.7015461820000004,7.298351773478779,19.716834368534528,21,9,0,2.743954148,3.308334265,2.3630052,3.231059,2.7015461820000004
2022-09-05 22:00:00,7.9139,21.148691925387773,13.234791925387773,13.234791925387773,167.2347629950378,2.696131037,7.269122568674694,19.598506969161004,22,9,0,2.7015461820000004,3.2867071250000004,2.3870177,3.179616,2.696131037
2022-09-05 22:15:00,15.9201,23.433057471132887,7.5129574711328875,7.5129574711328875,47.19164745456199,3.451123655,11.910254482100559,41.10376098024701,22,9,0,2.696131037,3.2749425550000004,3.2276597,3.8006442,3.451123655
2022-09-05 22:30:00,17.8396,23.433057471132887,5.593457471132886,5.593457471132886,31.354164151648405,3.6908576799999997,13.62243041401498,50.27845191383277,22,9,0,3.451123655,3.2787256100000004,3.393634,4.155746,3.6908576799999997
2022-09-05 22:45:00,17.9767,23.433057471132887,5.456357471132886,5.456357471132886,30.35238652309738,3.525154901,12.426717076044321,43.806102603958024,22,9,0,3.6908576799999997,3.26513191,3.1739771,4.074433,3.525154901
