datetime,obs_wind_speed_10m,ec_wind_speed_10m,gfs_wind_speed_10m,obs_wind_speed_30m,ec_wind_speed_30m,gfs_wind_speed_30m,obs_wind_speed_50m,ec_wind_speed_50m,gfs_wind_speed_50m,obs_wind_speed_70m,ec_wind_speed_70m,gfs_wind_speed_70m,obs_wind_direction_10m,ec_wind_direction_10m,gfs_wind_direction_10m,obs_wind_direction_30m,ec_wind_direction_30m,gfs_wind_direction_30m,obs_wind_direction_50m,ec_wind_direction_50m,gfs_wind_direction_50m,obs_wind_direction_70m,ec_wind_direction_70m,gfs_wind_direction_70m,obs_temperature_10m,ec_temperature_10m,gfs_temperature_10m,obs_humidity_10m,ec_humidity_10m,gfs_humidity_10m,obs_density_10m,ec_density_10m,gfs_density_10m,power
2021-05-01 02:15:00,4.11,7.721811,7.068224,5.75,10.254848,9.615669,5.3,10.6156025,9.821227,5.45,10.978888,10.029373,0.03,192.79964,192.52791,240.74,193.0682291116061,192.79174383626344,234.92,193.9833518896766,193.74165153072988,243.05,194.83812,194.65237,18.12,16.880760000000013,17.57088000000005,11.65,,,1.0,0.994788032476676,0.98922721729772,24.0616
2021-05-01 02:30:00,4.1,7.701731,7.0447593,5.75,10.243772,9.611456,5.25,10.627327,9.851977,5.09,11.012782,10.094411,0.02,193.28954,192.7975,243.54,193.53292152996897,193.0247653359325,235.73,194.3273015731176,193.84272457614313,243.84,195.06621,194.62155,17.62,16.723380000000024,17.500940000000018,12.08,,,1.0,0.995385242690978,0.9895205236401684,23.3508
2021-05-01 02:45:00,4.08,7.6472287,6.9365315,5.36,10.184657,9.517355,5.09,10.559416,9.752572,5.19,10.936171,9.989972,0.03,194.28302,193.35336,250.17,194.5249426496049,193.60248374083113,242.57,195.34105997472628,194.48039085564744,250.89,196.10109,195.31676,16.93,16.567100000000043,17.41756000000004,12.81,,,1.0,0.9958655156044348,0.989715514536202,22.671
2021-05-01 03:00:00,4.21,7.6641045,6.804209,5.7,10.22641,9.397037,5.4,10.700359,9.60305,4.99,11.174948,9.812157,47.9,194.2828,193.5723,248.39,194.40082501662943,193.85359955183188,240.55,194.86407504170296,194.90382224550623,248.86,195.288,195.9096,16.68,16.378900000000048,17.30724000000004,13.31,,,1.0,0.996494794811962,0.9900153602648244,22.042
2021-05-01 03:15:00,4.13,7.8484178,6.7342806,6.03,10.417045,9.333437,5.4,10.983408,9.494264,5.24,11.549988,9.65979,95.75,193.45142,192.99098,246.39,193.51782526557585,193.3332291033532,239.08,193.78516719910385,194.62996947114527,247.27,194.02629,195.88289,16.5,16.27680000000004,17.241080000000014,13.59,,,1.0,0.9968359457307294,0.9902331678589924,21.4607
2021-05-01 03:30:00,3.91,7.958891,6.6515293,5.86,10.531602,9.254995,5.3,11.14769,9.386666,5.3,11.763843,9.523828,287.2,193.11415,193.11708,246.29,193.1528817874855,193.5064873830835,242.19,193.2997122135043,194.9118282447394,250.49,193.43117,196.2775,16.1,16.230999999999998,17.14138000000003,14.14,,,1.0,0.9969425378765878,0.9905567133327698,20.9846
2021-05-01 03:45:00,4.0,7.9521146,6.508463,6.03,10.546571,9.122838,5.55,11.2071085,9.224314,5.24,11.867656,9.331814,335.07,192.49751,194.16878,244.23,192.4884465768838,194.58015478266225,237.1,192.5480701768468,196.06089053932348,245.34,192.60106,197.50845,15.99,16.235700000000012,17.041650000000008,14.33,,,1.0,0.9970070318570056,0.9909578816924208,20.6172
2021-05-01 04:00:00,3.78,7.912181,6.3587465,6.14,10.517425,8.984416,5.6,11.168532,9.047926,5.3,11.819729,9.118454,359.0,191.23972,194.63116,238.14,191.2735273565138,195.06239859663947,231.01,191.4451530446305,196.66990825719955,238.89,191.59787,198.25378,15.78,16.260520000000046,16.9622,14.57,,,1.01,0.9969004148839768,0.9912107656541274,20.3628
2021-05-01 04:15:00,3.8,7.8063517,6.2470527,5.75,10.419924,8.883915,5.2,11.023964,8.910295,5.09,11.628144,8.9452715,311.13,191.09369,194.79369,237.04,191.1637650553634,195.2653699495385,228.51,191.3781067463213,197.05073339484585,236.35,191.57018,198.82385,15.42,16.238760000000017,16.89916,15.02,,,1.01,0.996915949275376,0.9913568410698912,20.2561
2021-05-01 09:45:00,4.16,5.8843756,5.1571746,4.64,6.3227806,5.557491,4.63,6.3538995,5.5502243,5.04,6.3854837,5.5435987,237.97,204.9125,202.24832,246.4,205.1185414580861,202.4944730248708,226.28,205.611440321236,203.10947274333245,234.07,206.0995,203.72601,22.97,21.060229999999994,20.13210000000004,9.29,,,0.98,0.979920922071416,0.9799294813126987,13.1391
2021-05-01 10:30:00,4.71,3.5095384,2.9552617,5.86,3.7034981,3.1194594,5.71,3.7404563,3.157141,5.86,3.7774947,3.1950207,302.09,233.73596,223.32494,241.75,234.13518069037067,223.68350838516344,286.85,234.40320999957115,224.14298329473425,296.31,234.66599,224.5916,23.64,21.499870000000048,20.70528000000002,8.91,,,0.98,0.9784512287350318,0.9779937482593384,11.2444
2021-05-01 11:00:00,5.3,3.1694233,2.136951,5.53,3.3491185,2.2512953,5.55,3.3922257,2.2919073,5.6,3.43535,2.333598,320.14,253.5149,256.91394,259.09,253.46193595486483,256.9375452894139,297.39,253.33193334730728,255.6717441807215,307.19,253.2052,254.45059,23.28,21.578630000000036,20.938280000000024,9.35,,,0.98,0.9781282933393954,0.977033803742816,10.6461
2021-05-01 11:45:00,4.87,3.3675702,1.9370134,4.81,3.5516381,2.0322642,4.74,3.5718608,2.0438814,4.58,3.5954258,2.0593867,305.31,254.86783,291.2539,247.91,255.3541985737381,290.7330378191167,296.37,257.1171559681232,288.2184106107015,306.01,258.85864,285.73694,23.93,21.88988000000001,21.282340000000037,9.11,,,0.98,0.9769162260528436,0.9757906116980152,10.7543
2021-05-01 12:45:00,4.21,3.2081146,1.8791924,4.64,3.359217,1.9800178,4.53,3.3007767,2.0148175,4.53,3.2459028,2.0540347,321.56,244.82184,297.99503,299.21,245.20230012558116,297.3917616208653,303.92,247.0530299969345,294.6604587437209,313.85,248.9684,292.02765,24.52,22.470300000000012,21.890580000000003,8.89,,,0.98,0.9748562688150396,0.9735365154713852,13.0338
2021-05-01 14:45:00,1.21,3.3379688,4.0680404,2.46,3.510735,4.3234425,2.54,3.4708366,4.386243,2.02,3.439912,4.450192,309.99,244.20291,305.18555,227.76,244.8255840090683,304.9521504118058,287.36,247.70790577036672,304.0118935668359,296.94,250.64963,303.09842,26.56,23.50133,23.03527000000003,8.47,,,0.97,0.970803025250472,0.9689745520967712,29.5054
2021-05-01 15:30:00,3.89,3.5789208,4.667461,4.81,3.7698817,4.9863653,4.48,3.754182,5.087244,4.58,3.749172,5.189052,310.52,242.85716,302.82214,288.22,243.6055039783077,302.6029126144055,291.96,246.65259559622368,301.8130180884424,301.53,249.71654,301.054,26.73,23.79497000000004,23.353540000000013,8.03,,,0.97,0.9695008256292914,0.9676659865559368,42.8937
2021-05-01 15:45:00,4.1,3.5259078,4.807522,4.04,3.7164304,5.1435103,4.23,3.715339,5.2574215,3.96,3.7271786,5.372113,285.3,245.00021,300.5448,277.97,245.83982838230472,300.33329953139327,294.55,249.2224265527514,299.6197273795051,304.23,252.59526,298.93652,26.63,23.899040000000017,23.455000000000044,7.89,,,0.97,0.9690852802925518,0.9672711434193554,48.6388
2021-05-01 16:00:00,2.76,3.4454496,4.959272,4.04,3.6348019,5.316762,3.87,3.6486127,5.4422746,3.91,3.677838,5.5684094,276.55,246.84016,297.69513,230.54,247.76645188721952,297.4997760344377,302.56,251.50931927089897,296.87282034823755,312.17,255.20834,296.2742,27.04,23.994220000000045,23.556750000000022,7.6,,,0.97,0.9686646650581558,0.9668624690170624,55.0004
2021-05-01 16:30:00,4.24,3.1250656,5.57982,4.53,3.2875743,6.0153236,4.58,3.296545,6.168885,4.58,3.3250933,6.322897,322.32,246.60992,293.78192,284.93,247.5921428885767,293.66241402821925,303.53,252.02723225308793,293.16047070966465,313.42,256.41217,292.68295,26.99,24.16143,23.711320000000004,7.34,,,0.97,0.9678434723333634,0.966276698331518,68.9421
2021-05-01 16:45:00,4.99,2.801362,5.7843485,5.03,2.935626,6.2505336,5.25,2.9072433,6.417059,5.4,2.8971083,6.5839257,310.77,240.52374,293.9578,235.24,241.3834688948574,293.8578425219396,299.05,245.88688509735792,293.42889639356736,308.71,250.4503,293.02167,27.03,24.238670000000017,23.75936000000002,7.31,,,0.96,0.967461467163934,0.966104310107316,76.1265
2021-05-01 17:15:00,4.72,2.3761878,6.2666154,5.58,2.4795558,6.8079076,6.11,2.4167597,7.001196,6.63,2.3682935,7.1946898,307.45,224.76186,294.35776,237.77,225.6819421166182,294.29780272386324,288.3,229.98821280397627,293.97895817744137,297.91,234.49721,293.67725,26.67,24.355030000000003,23.814660000000007,7.42,,,0.97,0.9669744289461863,0.9659173545332926,90.3637
2021-05-01 21:15:00,5.39,6.252755,3.5610187,5.7,8.829882,5.399378,6.93,8.839178,6.342277,7.19,8.850744,7.3634634,0.03,190.41864,277.52557,241.94,190.620981760262,279.67508902054925,254.72,191.5401019507703,287.0943748018616,263.34,192.45706,292.52765,23.33,20.46068000000003,21.2584,9.0,,,0.98,0.9796683831123222,0.974975692098477,99.8097
2021-05-01 21:30:00,5.85,6.0969925,3.5019853,6.25,8.655375,5.2151475,7.18,8.501817,6.0518436,7.6,8.361968,6.979953,0.04,187.06499,273.44693,242.51,187.56904762862743,275.75909871374023,249.7,189.82970816163115,283.88578980648094,258.16,192.16974,289.9487,22.89,20.365900000000018,20.97564,9.26,,,0.98,0.9799769149170664,0.975985440480826,95.5865
2021-05-01 21:45:00,6.36,6.57541,3.4607306,6.75,9.067057,5.0372686,7.54,8.893158,5.7024717,7.8,8.729712,6.546859,23.95,187.35144,262.19565,248.87,187.82988752077432,265.1895008374052,239.16,189.7567942245731,276.70805068827286,247.35,191.7582,285.54605,22.33,20.33500000000004,20.70104000000004,9.61,,,0.98,0.980099650265635,0.9770214182899182,91.6398
2021-05-01 22:00:00,6.55,6.487032,3.9215412,7.68,8.955224,5.6969004,8.41,8.632526,5.5087323,8.37,8.328623,5.77778,335.07,186.70567,232.23601,231.86,187.3514054603107,235.5595112179484,227.63,189.92844156769905,251.9060504249148,235.47,192.69951,268.0175,21.78,20.080950000000033,20.079200000000014,10.14,,,0.98,0.9809903039774486,0.9791324227536962,88.0252
2021-05-01 22:15:00,6.52,6.6982474,5.000476,7.57,9.183339,6.9884286,8.36,9.061598,6.3807893,8.37,8.951805,6.000292,358.99,189.80585,222.80237,235.07,190.3743750212319,225.1125749640622,233.52,192.4279108394985,235.0465786617845,241.61,194.53458,246.63754,21.57,19.840500000000024,19.86257000000001,10.45,,,0.98,0.9818284838693726,0.9798512478256792,84.7378
2021-05-01 22:30:00,6.28,6.965164,5.155073,8.51,9.475905,7.250065,9.53,9.628816,6.795522,9.14,9.788408,6.439086,359.0,191.7115,223.1771,235.87,192.15184724006144,224.626825482724,229.61,193.6856783020366,231.09332595966353,237.51,195.17053,238.37842,21.55,19.56664000000001,19.717500000000033,10.45,,,0.98,0.982720836579608,0.9802466088143696,81.9615
2021-05-01 22:45:00,6.62,7.0338516,5.6373134,8.73,9.560788,7.79702,10.3,9.817135,7.5014358,10.41,10.07882,7.2686815,359.0,194.01663,220.74109,237.65,194.4258680209533,221.9583385238042,231.18,195.797514537554,227.0119113081516,239.18,197.09865,232.43387,21.51,19.374529999999996,19.588030000000007,10.37,,,0.98,0.9834159876231552,0.9806801471182398,79.6269
2021-05-01 23:00:00,7.01,7.100881,5.9320245,8.57,9.615925,8.183338,10.7,9.852898,8.160931,11.28,10.095914,8.1928625,359.0,195.96559,220.25574,240.6,196.38065248249777,221.4464829070105,230.91,197.83438763215884,226.1181433630068,238.91,199.219,230.78436,21.32,19.15618000000001,19.50450000000001,10.27,,,0.99,0.984265023367343,0.9810018610615998,77.7211
2021-05-01 23:15:00,6.86,7.137376,6.121197,8.73,9.637063,8.418047,10.45,9.817897,8.491705,11.28,10.006684,8.630183,359.0,197.47922,219.9151,241.12,197.96140200153775,221.21773635599072,231.89,199.62293658881356,226.27843708974345,239.85,201.22308,231.21443,21.05,18.952400000000015,19.40242000000001,10.22,,,0.99,0.9850431656372596,0.9813595979087802,76.2323
2021-05-01 23:30:00,6.96,7.1668987,6.2227407,8.9,9.645504,8.56391,10.86,9.772579,8.751888,11.34,9.909655,9.011123,287.2,200.18451,219.94952,239.47,200.72621579481591,221.35199928063508,233.95,202.58361879388855,226.64660884067212,242.01,204.3915,231.67776,20.99,18.76937000000004,19.248340000000045,10.01,,,0.99,0.985805622264991,0.9819319903640006,75.2032
2021-05-01 23:45:00,7.27,7.121659,6.3617725,8.68,9.583103,8.760683,9.99,9.532828,9.120502,10.92,9.50437,9.540523,0.0,201.58183,220.44672,239.69,202.30186666974217,221.7693212013342,232.33,205.03025916886543,226.62078507421,240.33,207.78128,231.07486,20.91,18.764029999999995,19.111960000000018,9.93,,,0.99,0.9859009829725234,0.982370961271582,74.6517
2021-05-02 00:00:00,7.21,7.064104,6.0940237,7.63,9.557298,8.497401,9.38,9.570573,8.621781,10.98,9.618738,8.837965,0.0,199.55084,227.16406,237.77,200.41429521743376,228.72018038958652,233.39,203.88216514022065,234.73680798154817,241.41,207.32785,240.52078,20.77,18.494400000000045,19.308800000000023,9.89,,,0.99,0.9869198748487396,0.9818842328916952,84.7101
2021-05-02 00:15:00,7.1,7.1763535,6.267772,8.13,9.665893,8.713847,9.84,9.808636,8.947514,11.18,9.990679,9.272046,0.0,201.0799,226.44298,245.27,202.1566224454845,227.99749889719783,237.41,205.84085365549413,233.9416132788804,245.58,209.40515,239.5267,20.66,18.400620000000007,19.20955000000004,10.1,,,0.99,0.9872316826695527,0.9822810237475476,85.9583
2021-05-02 00:30:00,7.03,6.903199,6.4622793,7.52,9.397784,8.925817,9.63,9.374646,9.201816,10.92,9.4539385,9.564997,0.0,205.33228,225.78091,248.91,206.93067256948876,227.30580123963452,237.26,212.92402300252337,233.06828840801467,245.44,218.88165,238.44452,20.56,18.381520000000027,19.101400000000016,10.15,,,0.99,0.9872715246057596,0.9827089534559408,86.85
2021-05-02 00:45:00,6.96,6.982655,6.5686197,7.91,9.465223,9.049558,10.14,9.41723,9.327494,11.44,9.485528,9.693369,0.02,207.63142,224.9192,243.91,209.3129116585085,226.43389360233493,241.39,215.6704450774997,232.18103137439635,249.69,222.01431,237.54529,20.57,18.40966000000003,19.026659999999996,10.17,,,0.99,0.9872012265985391,0.98301801389581,87.325
2021-05-02 01:00:00,7.61,6.987619,6.635066,8.79,9.483188,9.134902,10.96,9.4385805,9.391643,12.0,9.513917,9.737123,0.03,208.98454,224.08092,243.56,210.61535224740868,225.5964855907658,240.21,217.06767286499468,231.33583157379076,248.44,223.49907,236.71912,21.14,18.474840000000032,18.992880000000017,9.55,,,0.99,0.9870783747582296,0.9831729593312468,87.297
2021-05-02 01:15:00,7.87,7.0428114,6.6792665,8.57,9.526888,9.206612,11.32,9.440218,9.458089,11.95,9.438052,9.795563,0.03,204.32686,223.8404,237.17,205.57403736353615,225.3313977849577,240.84,210.95945092706447,230.95665288789417,249.11,216.3957,236.2427,20.98,18.34893,18.98784000000001,9.62,,,0.99,0.9875437218661848,0.9832557595861088,86.7662
2021-05-02 01:45:00,7.52,7.3879814,6.6519365,7.91,9.928703,9.239891,10.2,10.211841,9.517576,12.16,10.509409,9.871982,0.01,194.67892,223.34766,240.4,195.23090701400963,224.75819397147063,238.69,197.4462554665776,230.0669731981622,246.88,199.53914,235.03496,20.65,18.050830000000023,18.95772,9.89,,,0.99,0.9886598394717424,0.9833876875823248,83.0018
2021-05-02 02:00:00,7.52,7.469169,6.609361,8.51,10.039754,9.224984,11.32,10.441744,9.51587,12.52,10.857493,9.879084,0.01,192.28075,222.7577,251.13,192.84380846598123,224.13971436143055,235.63,195.0062388162711,229.30116591660257,243.73,197.00574,234.12004,20.59,17.970720000000032,18.930650000000018,10.16,,,0.99,0.9889787088258276,0.98356812384003,79.7619
2021-05-02 02:15:00,8.54,7.6507497,6.3684616,8.73,10.235259,9.01641,11.83,10.783208,9.332417,13.29,11.336893,9.7175045,0.02,192.0671,223.59012,248.81,192.46183124261145,225.01856578470705,231.76,193.85240666959595,230.12876857654476,239.74,195.10783,234.8694,20.61,17.892480000000038,18.875420000000023,10.33,,,0.99,0.9893549824624598,0.9838608041098118,75.651
2021-05-02 02:30:00,6.5,6.4059706,3.9865751,8.9,9.144042,5.5118546,11.01,9.770596,6.0840683,13.03,10.397274,6.668656,0.02,192.98624,252.25735,247.99,193.11442978471845,255.19535554182397,228.38,193.3346802512405,258.03666303503337,236.32,193.52838,260.38477,20.81,17.88186000000002,18.129170000000048,10.31,,,0.99,0.9896773888168277,0.9868723478458116,70.9737
2021-05-03 01:15:00,4.49,2.5992362,7.455176,7.52,3.171889,9.332102,7.8,3.2371588,10.243565,8.16,3.6995933,11.158713,191.47,125.792725,280.16486,231.04,119.24992800331044,280.73798949609863,228.27,98.0445930222664,281.926248109162,236.19,79.97829,282.91998,14.19,8.777199999999999,10.013800000000009,33.85,,,1.02,1.0269409297102403,1.021084015315649,46.6073
2021-05-03 06:15:00,2.8,3.3531945,5.0069084,5.03,4.190551,6.9618793,4.99,3.5677552,7.627472,5.7,2.99889,8.346737,0.03,130.8936,257.0039,290.98,129.67656498726166,258.87073580995303,291.98,123.74160321384365,264.1267296953111,301.49,115.43402,268.5088,8.01,2.0064300000000275,4.696340000000025,19.49,,,1.04,1.0555756410005706,1.0439366732185624,64.898
2021-05-03 06:45:00,1.57,3.5436034,4.8442507,5.09,4.6001024,6.831216,5.45,4.1287804,7.6575236,5.65,3.658223,8.507819,335.07,156.92094,258.97772,251.43,157.23782973081325,260.3333956350189,293.1,157.93335743154904,263.91014943612794,302.64,158.80798,266.78137,7.44,1.9374300000000104,4.453180000000036,21.03,,,1.04,1.0559706565427909,1.0450974686209964,61.342
2021-05-03 09:45:00,3.89,5.7663555,2.1138084,5.42,6.2052913,2.1690784,5.35,6.420244,2.0475736,5.4,6.6371856,1.9265177,0.04,301.89264,30.28453,270.79,301.722175954448,30.33739772634175,294.58,300.67930693372415,31.13665857227909,304.25,299.7043,32.03656,8.58,5.081560000000029,3.957899999999999,20.83,,,1.04,1.0448774860333774,1.0475640797965011,42.281
2021-05-03 10:00:00,3.95,5.4747972,2.1015954,4.81,5.8720565,2.1553953,5.14,6.0636597,2.028011,5.04,6.259147,1.9010794,0.03,309.8258,21.092422,292.49,309.4556509874459,21.16715519510427,300.92,307.958678878659,21.971052077190848,310.77,306.55432,22.882492,8.6,5.227160000000031,4.167560000000042,20.53,,,1.04,1.044375712075065,1.0467833705813148,41.62
2021-05-03 12:00:00,3.44,6.3596025,2.9482691,3.06,6.8288016,3.0878325,2.83,7.0407224,3.082496,2.94,7.2527122,3.0775898,167.54,292.36942,3.3433533,266.82,292.3249676432871,3.0711830208587116,237.06,292.1401587047895,2.395439638715004,245.24,291.96616,1.7174377,11.12,7.46596,5.995229999999997,17.47,,,1.03,1.0364806569214202,1.0401233012194278,43.3811
2021-05-03 14:00:00,2.63,6.6445975,4.2327337,4.87,7.139699,4.4772525,4.48,7.330277,4.546997,5.24,7.5208697,4.618947,120.25,300.75604,338.0088,256.06,300.7537463893245,337.62675179184765,295.83,300.83530957285353,336.3450862522134,305.41,300.91272,335.10272,12.71,9.4998,8.323020000000048,15.19,,,1.03,1.028771687378633,1.03142176056712,57.5139
2021-05-03 16:15:00,2.91,7.0204263,5.502139,4.81,7.583253,5.8736095,3.85,7.820505,5.9699745,3.58,8.057908,6.067384,358.94,306.7837,329.20895,267.67,306.7608559330275,329.0125637943397,263.37,306.50124795377246,328.242241732168,272.09,306.25693,327.49652,14.74,11.065000000000005,10.24062000000004,12.64,,,1.02,1.02270751652467,1.0242574834060425,68.9673
2021-05-03 16:45:00,5.49,6.7524323,5.1114745,5.42,7.311919,5.4451885,5.66,7.562111,5.533093,5.35,7.812367,5.621976,311.09,305.66006,332.42664,239.74,305.5737579303466,332.2317250152941,295.52,305.4001252235296,331.457666083186,305.07,305.2376,330.70795,14.87,11.315720000000004,10.395600000000009,12.35,,,1.02,1.021781827447903,1.0238342471511417,69.8779
2021-05-03 17:00:00,4.23,6.592058,4.726674,5.09,7.1347823,5.0278077,4.76,7.373307,5.1101027,5.09,7.611833,5.193181,311.1,303.97955,333.78046,245.05,303.943049717123,333.5951307847489,292.11,303.93474784246337,332.87436015961885,301.64,303.92697,332.17654,15.04,11.38347000000005,10.467199999999997,12.08,,,1.02,1.0216441312724405,1.0236219873677088,69.8018
2021-05-03 17:15:00,3.27,6.278185,4.351287,5.47,6.794108,4.6242676,5.5,7.025605,4.702285,5.86,7.2571087,4.7809324,263.27,302.78006,334.4204,298.94,302.7893881772563,334.2376065265142,298.41,302.84786104990764,333.56275709408214,308.13,302.90262,332.91003,15.01,11.43877000000004,10.54750000000002,11.98,,,1.02,1.0214809125815791,1.0233753278431923,69.2702
2021-05-03 18:00:00,4.9,5.6632433,4.234888,4.76,6.1240873,4.513734,4.53,6.2674336,4.5673885,4.83,6.411464,4.621504,335.05,329.0329,341.0329,235.87,328.9943107809555,340.929521219201,303.97,328.3820870607421,340.34695244071287,313.95,327.7973,339.77795,15.32,11.363420000000025,10.72480000000002,10.63,,,1.02,1.0218919490093108,1.0228789969429393,65.3136
2021-05-03 18:30:00,4.07,5.186935,4.2106147,3.71,5.6214437,4.4961977,3.97,5.782803,4.545247,3.86,5.944769,4.594443,358.93,326.44073,347.7041,239.83,326.1768424574061,347.66757569828144,266.0,325.5734978447384,347.33857202040326,274.87,325.003,347.0166,15.36,11.276749999999998,10.725540000000027,9.34,,,1.02,1.0223383947122011,1.0230948091588552,60.9173
2021-05-03 19:00:00,3.67,4.3909206,4.151235,5.14,4.7798786,4.4570737,4.84,4.93239,4.4876733,4.99,5.085008,4.5185113,216.56,327.24896,7.806717,230.62,327.22290006657516,7.978890685520014,260.41,326.9478166370715,7.558790699263909,268.82,326.68924,7.144394,14.87,11.194840000000005,10.689050000000014,9.03,,,1.02,1.022809952286649,1.0234335469561575,56.6984
2021-05-05 00:15:00,3.85,5.2766724,2.4206722,7.68,7.4809885,3.0210872,9.12,6.951422,3.144451,8.62,6.4654675,3.376879,0.01,215.08566,170.40321,240.91,216.23784916262468,168.5249873865857,230.7,220.45063324410975,157.3170454116765,238.69,225.3266,147.3029,12.04,10.835300000000023,12.300200000000023,7.66,,,1.02,1.0187504870791346,1.0120179805636291,17.5252
2021-05-05 00:30:00,4.45,5.506728,4.3847094,7.96,7.859407,6.0570416,9.18,7.28008,5.103454,8.83,6.761261,4.2189016,0.01,216.73947,233.43683,242.23,218.06460739078497,232.53568547478864,231.27,222.90004523746828,226.99481903771263,239.27,228.5232,219.02658,12.53,10.733420000000027,11.479970000000042,6.85,,,1.02,1.0190734649444904,1.014970463317605,19.3742
2021-05-05 00:45:00,5.66,5.6049933,5.229559,7.85,7.991639,7.3089027,8.92,7.3845277,6.2724295,8.83,6.8634176,5.23598,0.01,219.82266,234.64413,240.57,221.4172149753357,234.6062495647563,230.04,227.13173554107613,234.7013840573999,237.99,233.78957,234.83418,12.27,10.692250000000008,11.338150000000049,6.84,,,1.02,1.019202619012574,1.0154178613810745,21.6139
2021-05-05 01:00:00,5.54,5.65571,5.702042,7.35,8.056212,8.030813,8.97,7.421816,7.683087,9.39,6.891109,7.3741846,0.01,225.47673,233.73473,238.41,227.2539851754466,234.7717339478831,233.03,233.4969468408619,238.6701804844709,241.1,240.80077,242.91637,11.85,10.773760000000044,11.344260000000023,7.07,,,1.02,1.0188868101409605,1.0153630887003544,24.2886
2021-05-05 01:15:00,5.1,5.730164,6.000316,7.52,8.18227,8.421875,9.23,7.593005,8.368568,10.11,7.111189,8.387305,0.01,233.14162,232.21675,239.77,234.96325943985624,233.72335336992344,234.16,241.29649609360968,239.0189554188643,242.23,248.58847,244.33646,11.8,11.021900000000022,11.299640000000016,7.24,,,1.02,1.0179351991393208,1.015501177148464,27.4717
2021-05-05 01:30:00,5.64,5.8777075,6.2275157,8.57,8.424395,8.72788,10.6,7.9110193,8.949587,10.87,7.495778,9.236191,0.01,238.4021,231.55293,242.63,240.06687965528704,233.05233522936248,236.99,246.0693430190764,238.0641963458238,245.19,252.81868,242.79959,12.17,11.2387,11.203500000000025,7.16,,,1.02,1.017061342707945,1.0157932084885957,31.0302
2021-05-05 01:45:00,5.85,6.0270214,6.4192142,8.62,8.663297,8.949469,10.04,8.283581,9.2443695,10.62,7.9941797,9.606355,0.01,239.86462,231.95293,248.94,241.43572499234693,233.5111614739335,243.38,247.16879661427063,238.56083496396968,251.7,253.38354,243.2644,12.28,11.26390000000004,11.188160000000044,7.12,,,1.02,1.0169560034079188,1.0158148663421624,34.9629
2021-05-05 02:00:00,6.86,6.110797,6.432354,8.24,8.798731,9.003078,9.53,8.532712,9.402499,10.11,8.359439,9.872631,0.01,239.35512,233.85144,253.95,240.96727795736663,235.4925840344253,252.38,246.77601339910456,240.68816356389885,260.91,252.89114,245.42503,11.85,11.144520000000004,11.112169999999995,7.46,,,1.02,1.0173327754354395,1.0161448669805024,39.283
2021-05-05 05:00:00,9.14,7.143783,7.1894145,7.41,10.071622,9.762955,9.84,11.214665,10.76993,11.28,12.437774,11.822629,0.04,257.53748,253.42038,250.32,259.4606262961188,254.78352702539712,251.44,264.83376008390843,258.8885709462345,259.96,269.1825,262.27753,9.16,8.513020000000045,8.708060000000051,11.01,,,1.03,1.0272007963561052,1.0259114177112885,99.1679
2021-05-05 05:30:00,9.08,7.23744,7.143541,9.01,10.181368,9.696386,10.76,11.35587,10.718353,12.0,12.589044,11.776352,0.04,258.24225,252.33871,242.57,259.80054303966335,253.643803252909,248.13,264.37600391268614,257.3026012767907,256.61,268.07504,260.3145,9.31,8.423480000000046,8.321400000000045,11.18,,,1.03,1.0277379478612043,1.0275950640972424,102.6916
2021-05-05 05:45:00,8.59,7.8564715,6.962886,9.18,10.668951,9.521344,10.91,11.825235,10.550618,11.8,13.030022,11.615639,0.03,259.3366,253.79266,253.5,260.77176912923085,255.0710620944666,246.07,264.8240463440701,258.75249958650403,254.45,268.1411,261.7695,9.19,8.169820000000021,8.145920000000052,11.43,,,1.03,1.0287988190559665,1.0284625239791327,103.4009
2021-05-05 06:00:00,8.41,7.692939,6.8316603,9.51,10.468511,9.396544,11.62,11.528948,10.4062195,12.41,12.631834,11.452841,23.96,258.38727,252.17444,250.3,259.6386321382008,253.43922607909468,246.44,263.45512417434566,257.20601459462364,254.9,266.61728,260.29578,9.51,7.89934,8.014450000000016,11.21,,,1.03,1.0299450203489942,1.029089708887719,103.5146
2021-05-05 06:15:00,8.4,7.5718966,6.9152045,9.45,10.32365,9.473927,11.21,11.29959,10.472679,11.49,12.321853,11.510607,0.03,255.60281,250.63605,239.91,256.9522521433243,251.96635367415152,245.8,260.9571515673974,255.82642181701107,254.1,264.31177,259.00272,9.61,7.613420000000024,7.913400000000029,10.96,,,1.03,1.031102416797819,1.0295207153038604,103.0603
2021-05-05 06:30:00,8.16,7.526841,6.9256263,9.45,10.230076,9.480856,11.06,11.105599,10.456814,11.75,12.0223255,11.473289,0.03,255.1058,249.72449,253.48,256.39621797414264,251.04894434575095,246.43,260.1769972684311,254.96962918594673,254.8,263.3935,258.20865,9.54,7.344400000000012,7.854940000000004,10.72,,,1.03,1.0321588465405458,1.029865884620305,102.465
2021-05-05 07:00:00,8.14,7.590274,6.9791327,8.73,9.803763,9.267968,10.35,10.592787,10.1658325,10.72,11.420192,11.109044,0.03,254.5499,248.63947,252.24,255.7953114302677,250.0895650894898,246.65,259.5152569188926,254.2758261070734,255.07,262.70807,257.76736,9.9,7.087120000000032,7.977560000000044,10.54,,,1.03,1.0333473612460735,1.0296310444215984,100.9953
