datetime,power,gfs_wind_speed_70m
2021-05-01 15:15:00,37.7831,4.9164553
2021-05-01 15:30:00,42.8937,5.189052
2021-05-01 15:45:00,48.6388,5.372113
2021-05-01 16:00:00,55.0004,5.5684094
2021-05-01 16:15:00,61.8634,5.9442086
2021-05-01 16:30:00,68.9421,6.322897
2021-05-01 16:45:00,76.1265,6.5839257
2021-05-01 17:00:00,83.3039,6.911846
2021-05-01 17:15:00,90.3637,7.1946898
2021-05-01 17:30:00,96.97,7.5623527
2021-05-01 17:45:00,103.0181,8.057445
2021-05-01 18:00:00,108.3936,8.551372
2021-05-01 18:15:00,112.9702,8.815377
2021-05-01 18:30:00,116.697,8.903979
2021-05-01 18:45:00,119.5354,8.926338
2021-05-01 19:00:00,121.3665,8.904482
2021-05-01 19:15:00,122.163,8.905731
2021-05-01 19:30:00,121.9271,8.896535
2021-05-01 19:45:00,120.6875,8.63244
2021-05-01 20:00:00,118.5896,8.289149
2021-05-01 20:15:00,115.6912,8.130012
2021-05-01 20:30:00,112.2903,7.976763
2021-05-01 20:45:00,108.482,7.7440724
2021-05-01 21:00:00,104.3068,7.5163693
2021-05-01 21:15:00,99.8097,7.3634634
2021-05-01 21:30:00,95.5865,6.979953
2021-05-01 21:45:00,91.6398,6.546859
2021-05-01 22:00:00,88.0252,5.77778
2021-05-01 22:15:00,84.7378,6.000292
2021-05-01 22:30:00,81.9615,6.439086
2021-05-01 22:45:00,79.6269,7.2686815
2021-05-01 23:00:00,77.7211,8.1928625
2021-05-01 23:15:00,76.2323,8.630183
2021-05-01 23:30:00,75.2032,9.011123
2021-05-01 23:45:00,74.6517,9.540523
2021-05-02 00:00:00,84.7101,8.837965
2021-05-02 00:15:00,85.9583,9.272046
2021-05-02 00:30:00,86.85,9.564997
2021-05-02 00:45:00,87.325,9.693369
2021-05-02 01:00:00,87.297,9.737123
2021-05-02 01:15:00,86.7662,9.795563
2021-05-02 01:30:00,85.3472,9.872168
2021-05-02 01:45:00,83.0018,9.871982
2021-05-02 02:00:00,79.7619,9.879084
2021-05-02 02:15:00,75.651,9.7175045
2021-05-02 02:30:00,70.9737,6.668656
2021-05-02 02:45:00,65.829,7.827487
2021-05-02 03:00:00,60.3069,4.5495834
2021-05-02 03:15:00,54.5369,2.7641063
2021-05-02 03:30:00,49.2125,2.7845588
2021-05-02 03:45:00,44.387,3.6990645
2021-05-02 04:00:00,40.0369,4.973312
2021-05-02 04:15:00,36.1836,5.9078183
2021-05-02 04:30:00,33.0267,5.720809
2021-05-02 04:45:00,30.4992,5.2164025
2021-05-02 05:00:00,28.5135,4.9207344
2021-05-02 05:15:00,27.024,5.2661386
2021-05-02 05:30:00,26.0214,6.5902476
2021-05-02 05:45:00,25.4967,7.3482094
2021-05-02 06:00:00,25.4122,7.292114
2021-05-02 06:15:00,25.7883,8.375984
2021-05-02 06:30:00,26.3434,9.245472
2021-05-02 06:45:00,27.1006,8.767887
2021-05-02 07:00:00,28.1013,6.993806
2021-05-02 07:15:00,29.3953,8.480489
2021-05-02 07:30:00,30.5276,9.104903
2021-05-02 07:45:00,31.4926,8.962029
2021-05-02 08:00:00,32.3041,9.052364
2021-05-02 08:15:00,32.9509,9.46895
2021-05-02 08:30:00,33.4238,9.631583
2021-05-02 08:45:00,33.7474,8.650342
2021-05-02 09:00:00,33.9179,7.449778
2021-05-02 09:15:00,33.949,7.86796
2021-05-02 09:30:00,33.6084,8.093369
2021-05-02 09:45:00,32.9509,7.9213705
2021-05-02 10:00:00,32.0514,7.6494246
2021-05-02 10:15:00,30.9565,7.2477193
2021-05-02 10:30:00,29.9498,7.170221
2021-05-02 10:45:00,29.0533,7.5108595
2021-05-02 11:00:00,28.3001,7.835707
2021-05-02 11:15:00,27.6815,7.863719
2021-05-02 11:30:00,27.2031,7.5712624
2021-05-02 11:45:00,26.846,7.436816
2021-05-02 12:00:00,26.6062,7.2902503
2021-05-02 12:15:00,26.4432,6.914155
2021-05-02 12:30:00,26.1943,6.6386266
2021-05-02 12:45:00,25.8128,5.795519
2021-05-02 13:00:00,25.304,5.6532097
2021-05-02 13:15:00,24.6754,5.7591805
2021-05-02 13:30:00,24.0845,5.485317
2021-05-02 13:45:00,23.4846,4.887688
2021-05-02 14:00:00,22.8664,4.75834
2021-05-02 14:15:00,22.1897,4.974146
2021-05-02 14:30:00,21.4402,4.899875
2021-05-02 14:45:00,20.6172,4.4087157
2021-05-02 15:00:00,19.7029,4.4937086
2021-05-02 15:15:00,18.731,4.473906
2021-05-02 15:30:00,17.7487,3.8976884
2021-05-02 15:45:00,16.7952,3.2278266
2021-05-02 16:00:00,15.8719,2.8043196
2021-05-02 16:15:00,14.9797,2.7461932
2021-05-02 16:30:00,14.2126,2.7330632
2021-05-02 16:45:00,13.5687,2.6685731
2021-05-02 17:00:00,13.0585,2.5423205
2021-05-02 17:15:00,12.6809,2.3121283
2021-05-02 17:30:00,12.4488,2.1574981
2021-05-02 17:45:00,12.3782,2.1201124
2021-05-02 18:00:00,12.4783,2.0795298
2021-05-02 18:15:00,12.7592,1.8884053
2021-05-02 18:30:00,13.1827,1.731423
2021-05-02 18:45:00,13.7757,2.0171154
2021-05-02 19:00:00,14.5531,3.0885317
2021-05-02 19:15:00,15.5513,3.9096413
2021-05-02 19:30:00,16.8192,4.3201756
2021-05-02 19:45:00,18.4034,7.276467
2021-05-02 20:00:00,20.3725,6.9463387
2021-05-02 20:15:00,22.7793,7.168202
2021-05-02 20:30:00,25.4846,6.860217
2021-05-02 20:45:00,28.4333,6.8371086
2021-05-02 21:00:00,31.5656,6.812035
2021-05-02 21:15:00,34.8448,7.033911
2021-05-02 21:30:00,38.1062,7.166314
2021-05-02 21:45:00,41.2561,7.2177644
2021-05-02 22:00:00,44.1768,7.1592255
2021-05-02 22:15:00,46.7263,7.233539
2021-05-02 22:30:00,49.4186,7.176047
2021-05-02 22:45:00,52.2355,6.9689875
2021-05-02 23:00:00,55.0225,7.092819
2021-05-02 23:15:00,57.6733,7.3731146
2021-05-02 23:30:00,59.8398,7.748117
2021-05-02 23:45:00,61.4129,8.387377
2021-05-03 00:00:00,44.7324,6.9335923
2021-05-03 00:15:00,44.4636,8.212544
2021-05-03 00:30:00,44.5403,9.882724
2021-05-03 00:45:00,44.9445,10.727266
2021-05-03 01:00:00,45.6435,10.908511
2021-05-03 01:15:00,46.6073,11.158713
2021-05-03 01:30:00,47.8069,12.051492
2021-05-03 01:45:00,49.2949,11.848192
2021-05-03 02:00:00,51.0667,11.4651375
2021-05-03 02:15:00,53.118,10.6878195
2021-05-03 02:30:00,55.3107,11.218416
2021-05-03 02:45:00,57.6278,11.047062
2021-05-03 03:00:00,60.003,10.403122
2021-05-03 03:15:00,62.268,10.301935
2021-05-03 03:30:00,64.4595,10.374843
2021-05-03 03:45:00,66.3714,10.962809
2021-05-03 04:00:00,67.8876,10.902798
2021-05-03 04:15:00,68.9673,10.566503
2021-05-03 04:30:00,69.7258,10.291349
2021-05-03 04:45:00,70.132,9.758433
2021-05-03 05:00:00,70.1574,8.956546
2021-05-03 05:15:00,69.7511,7.909772
2021-05-03 05:30:00,69.0429,7.5382752
2021-05-03 05:45:00,67.9877,7.4158607
2021-05-03 06:00:00,66.594,7.9534454
2021-05-03 06:15:00,64.898,8.346737
2021-05-03 06:30:00,63.1299,8.668142
2021-05-03 06:45:00,61.342,8.507819
2021-05-03 07:00:00,59.5373,7.6510596
2021-05-03 07:15:00,57.7645,6.3094316
2021-05-03 07:30:00,55.9571,5.2618456
2021-05-03 07:45:00,54.1416,4.6152515
2021-05-03 08:00:00,52.3426,4.103966
2021-05-03 08:15:00,50.667,3.2704387
2021-05-03 08:30:00,48.9866,2.866482
2021-05-03 08:45:00,47.3445,2.751826
2021-05-03 09:00:00,45.7803,2.5292122
2021-05-03 09:15:00,44.3487,2.1633208
2021-05-03 09:30:00,43.1931,1.9766661
2021-05-03 09:45:00,42.281,1.9265177
2021-05-03 10:00:00,41.62,1.9010794
2021-05-03 10:15:00,41.1655,1.9272622
2021-05-03 10:30:00,40.8947,1.9265684
2021-05-03 10:45:00,40.7867,2.0769107
2021-05-03 11:00:00,40.8766,2.397529
2021-05-03 11:15:00,41.1837,2.5980072
2021-05-03 11:30:00,41.7113,2.7046216
2021-05-03 11:45:00,42.4475,2.876633
2021-05-03 12:00:00,43.3811,3.0775898
2021-05-03 12:15:00,44.5211,3.307907
2021-05-03 12:30:00,45.8978,3.4389026
2021-05-03 12:45:00,47.5251,3.5816913
2021-05-03 13:00:00,49.4186,3.7054937
2021-05-03 13:15:00,51.5746,3.932881
2021-05-03 13:30:00,53.6609,4.275721
2021-05-03 13:45:00,55.6445,4.53666
2021-05-03 14:00:00,57.5139,4.618947
2021-05-03 14:15:00,59.3053,4.7396445
2021-05-03 14:30:00,60.9408,5.1599336
2021-05-03 14:45:00,62.4351,5.3526382
2021-05-03 15:00:00,63.7565,5.1802783
2021-05-03 15:15:00,64.898,4.789314
2021-05-03 15:30:00,65.9767,4.735872
2021-05-03 15:45:00,67.0154,5.3027687
2021-05-03 16:00:00,68.0127,5.92562
2021-05-03 16:15:00,68.9673,6.067384
2021-05-03 16:30:00,69.599,5.9522886
2021-05-03 16:45:00,69.8779,5.621976
2021-05-03 17:00:00,69.8018,5.193181
2021-05-03 17:15:00,69.2702,4.7809324
2021-05-03 17:30:00,68.3887,4.5488195
2021-05-03 17:45:00,67.0651,4.5179677
2021-05-03 18:00:00,65.3136,4.621504
2021-05-03 18:15:00,63.1058,4.6775575
2021-05-03 18:30:00,60.9173,4.594443
2021-05-03 18:45:00,58.7736,4.4242644
2021-05-03 19:00:00,56.6984,4.5185113
2021-05-03 19:15:00,54.7352,4.907922
2021-05-03 19:30:00,52.8156,5.067101
2021-05-03 19:45:00,50.9824,5.591738
2021-05-03 20:00:00,49.3155,5.7109547
2021-05-03 20:15:00,47.9482,6.1778064
2021-05-03 20:30:00,47.1445,6.7184944
2021-05-03 20:45:00,47.0248,7.3340163
2021-05-03 21:00:00,47.686,8.253383
2021-05-03 21:15:00,49.192,8.430593
2021-05-03 21:30:00,51.1511,8.407658
2021-05-03 21:45:00,53.7045,8.42953
2021-05-03 22:00:00,56.9016,8.526007
2021-05-03 22:15:00,60.8467,8.654527
2021-05-03 22:30:00,65.0445,8.717311
2021-05-03 22:45:00,69.5484,8.786748
2021-05-03 23:00:00,74.259,8.872984
2021-05-03 23:15:00,79.1419,9.227487
2021-05-03 23:30:00,84.268,9.53784
2021-05-03 23:45:00,89.4879,9.288378
2021-05-04 00:00:00,108.9771,9.275988
2021-05-04 00:15:00,111.1962,9.675846
2021-05-04 00:30:00,112.7568,10.0184555
2021-05-04 00:45:00,113.7119,10.199945
2021-05-04 01:00:00,114.1173,10.460016
2021-05-04 01:15:00,114.0304,10.646236
2021-05-04 01:30:00,113.7987,10.756384
2021-05-04 01:45:00,113.4223,10.858882
2021-05-04 02:00:00,112.9304,10.967733
2021-05-04 02:15:00,112.323,11.117712
2021-05-04 02:30:00,111.4561,11.575989
2021-05-04 02:45:00,110.4172,11.786708
2021-05-04 03:00:00,109.1497,11.390667
2021-05-04 03:15:00,107.7128,11.510901
2021-05-04 03:30:00,106.223,11.515882
2021-05-04 03:45:00,104.6812,11.512344
2021-05-04 04:00:00,103.0887,11.50314
2021-05-04 04:15:00,101.475,11.596987
2021-05-04 04:30:00,99.8694,11.815368
2021-05-04 04:45:00,98.2725,11.894156
2021-05-04 05:00:00,96.6847,11.793672
2021-05-04 05:15:00,95.1342,11.59904
2021-05-04 05:30:00,93.5115,11.782002
2021-05-04 05:45:00,91.7915,12.043382
2021-05-04 06:00:00,90.0045,11.969829
2021-05-04 06:15:00,88.1532,11.96316
2021-05-04 06:30:00,86.3465,12.008523
2021-05-04 06:45:00,84.6104,11.834991
2021-05-04 07:00:00,82.9439,11.39324
2021-05-04 07:15:00,81.3716,11.024363
2021-05-04 07:30:00,79.8661,10.62783
2021-05-04 07:45:00,78.4765,10.290067
2021-05-04 08:00:00,77.225,10.002661
2021-05-04 08:15:00,76.0837,9.8871765
2021-05-04 08:30:00,75.0258,9.899803
2021-05-04 08:45:00,74.0494,10.619669
2021-05-04 09:00:00,73.1771,11.371562
2021-05-04 09:15:00,72.359,11.909916
2021-05-04 09:30:00,71.5703,11.951723
2021-05-04 09:45:00,70.8105,12.037338
2021-05-04 10:00:00,69.9852,11.884867
2021-05-04 10:15:00,69.1426,11.626997
2021-05-04 10:30:00,68.0523,11.385789
2021-05-04 10:45:00,66.7219,11.1916485
2021-05-04 11:00:00,65.0938,11.021159
2021-05-04 11:15:00,63.1398,10.844075
2021-05-04 11:30:00,60.8387,10.6322
2021-05-04 11:45:00,58.2204,10.431503
2021-05-04 12:00:00,55.2999,10.191813
2021-05-04 12:15:00,52.0813,9.90486
2021-05-04 12:30:00,48.9103,9.547357
2021-05-04 12:45:00,45.7812,9.084201
2021-05-04 13:00:00,42.7409,8.652636
2021-05-04 13:15:00,39.7653,8.269249
2021-05-04 13:30:00,36.8665,7.8478985
2021-05-04 13:45:00,34.0548,7.4231753
2021-05-04 14:00:00,31.3394,7.028215
2021-05-04 14:15:00,28.74,6.735074
2021-05-04 14:30:00,26.271,6.534146
2021-05-04 14:45:00,23.9109,6.4188466
2021-05-04 15:00:00,21.7008,6.1886797
2021-05-04 15:15:00,19.624,5.7996583
2021-05-04 15:30:00,17.8157,5.5571394
2021-05-04 15:45:00,16.2398,5.3871665
2021-05-04 16:00:00,14.9028,5.246635
2021-05-04 16:15:00,13.7808,5.088086
2021-05-04 16:30:00,12.781,4.9118023
2021-05-04 16:45:00,11.9037,4.798181
2021-05-04 17:00:00,11.1428,4.7849407
2021-05-04 17:15:00,10.4756,4.7761927
2021-05-04 17:30:00,9.9465,4.7643538
2021-05-04 17:45:00,9.5336,4.774503
2021-05-04 18:00:00,9.2243,4.811666
2021-05-04 18:15:00,9.0026,4.8688245
2021-05-04 18:30:00,8.8599,4.953698
2021-05-04 18:45:00,8.7944,5.090843
2021-05-04 19:00:00,8.789,5.251361
2021-05-04 19:15:00,8.8326,5.4075594
2021-05-04 19:30:00,8.8818,5.606201
2021-05-04 19:45:00,8.9256,5.848534
2021-05-04 20:00:00,8.9586,5.9798384
2021-05-04 20:15:00,8.9641,6.193949
2021-05-04 20:30:00,8.9421,6.376724
2021-05-04 20:45:00,8.8927,6.5116115
2021-05-04 21:00:00,8.8108,6.591551
2021-05-04 21:15:00,8.7075,6.6732554
2021-05-04 21:30:00,8.6588,6.647524
2021-05-04 21:45:00,8.6913,6.407038
2021-05-04 22:00:00,8.8162,5.908165
2021-05-04 22:15:00,9.0633,5.2870793
2021-05-04 22:30:00,9.4826,4.774826
2021-05-04 22:45:00,10.1037,4.509806
2021-05-04 23:00:00,10.9647,4.341272
2021-05-04 23:15:00,12.1228,4.3324723
2021-05-04 23:30:00,13.6272,4.31245
2021-05-04 23:45:00,15.5388,3.6609554
2021-05-05 00:00:00,16.0218,3.984725
2021-05-05 00:15:00,17.5252,3.376879
2021-05-05 00:30:00,19.3742,4.2189016
2021-05-05 00:45:00,21.6139,5.23598
2021-05-05 01:00:00,24.2886,7.3741846
2021-05-05 01:15:00,27.4717,8.387305
2021-05-05 01:30:00,31.0302,9.236191
2021-05-05 01:45:00,34.9629,9.606355
2021-05-05 02:00:00,39.283,9.872631
2021-05-05 02:15:00,43.9783,10.149682
2021-05-05 02:30:00,49.002,10.491635
2021-05-05 02:45:00,54.3236,10.97925
2021-05-05 03:00:00,59.9005,11.369316
2021-05-05 03:15:00,65.769,11.57394
2021-05-05 03:30:00,71.5703,11.718792
2021-05-05 03:45:00,77.2749,11.799539
2021-05-05 04:00:00,82.7886,11.880068
2021-05-05 04:15:00,88.0197,12.0145235
2021-05-05 04:30:00,92.527,12.011976
2021-05-05 04:45:00,96.2407,11.929479
2021-05-05 05:00:00,99.1679,11.822629
2021-05-05 05:15:00,101.3056,11.740901
2021-05-05 05:30:00,102.6916,11.776352
2021-05-05 05:45:00,103.4009,11.615639
2021-05-05 06:00:00,103.5146,11.452841
2021-05-05 06:15:00,103.0603,11.510607
2021-05-05 06:30:00,102.465,11.473289
2021-05-05 06:45:00,101.7858,11.432099
2021-05-05 07:00:00,100.9953,11.109044
2021-05-05 07:15:00,100.0943,10.6444
2021-05-05 07:30:00,99.4203,10.216653
2021-05-05 07:45:00,99.0558,9.84576
2021-05-05 08:00:00,98.9998,9.561678
2021-05-05 08:15:00,99.3081,9.407666
2021-05-05 08:30:00,100.0662,9.499739
2021-05-05 08:45:00,101.2492,9.918609
2021-05-05 09:00:00,102.9468,10.014552
2021-05-05 09:15:00,105.1374,9.875243
2021-05-05 09:30:00,108.2871,9.848286
2021-05-05 09:45:00,112.4097,9.7964945
2021-05-05 10:00:00,117.5103,9.977699
2021-05-05 10:15:00,123.5724,10.292162
2021-05-05 10:30:00,129.9959,10.783352
2021-05-05 10:45:00,136.7004,11.335404
2021-05-05 11:00:00,143.5938,11.847231
2021-05-05 11:15:00,150.5009,12.44017
2021-05-05 11:30:00,156.9532,13.120473
2021-05-05 11:45:00,162.7192,13.686465
2021-05-05 12:00:00,167.4893,14.097557
2021-05-05 12:15:00,172.553,14.449963
2021-05-05 12:30:00,177.3176,14.768652
2021-05-05 12:45:00,180.6306,15.003216
2021-05-05 13:00:00,182.8661,15.13236
2021-05-05 13:15:00,184.3276,15.216994
2021-05-05 13:30:00,185.2018,15.262826
2021-05-05 13:45:00,185.7073,15.201859
2021-05-05 14:00:00,185.9872,15.135713
2021-05-05 14:15:00,186.1345,15.115629
2021-05-05 14:30:00,186.2044,15.016962
2021-05-05 14:45:00,186.2341,14.887902
2021-05-05 15:00:00,186.2435,14.729589
2021-05-05 15:15:00,186.239,14.579336
2021-05-05 15:30:00,186.2152,14.45131
2021-05-05 15:45:00,186.1529,14.341801
2021-05-05 16:00:00,186.0171,14.1979475
2021-05-05 16:15:00,185.7457,14.0117235
2021-05-05 16:30:00,185.2973,13.830611
2021-05-05 16:45:00,184.5925,13.69557
2021-05-05 17:00:00,183.5227,13.611065
2021-05-05 17:15:00,181.9407,13.550522
2021-05-05 17:30:00,179.6111,13.4765835
2021-05-05 17:45:00,176.2481,13.347909
2021-05-05 18:00:00,171.4129,13.167545
2021-05-05 18:15:00,166.8206,12.928257
2021-05-05 18:30:00,161.8469,12.621302
2021-05-05 18:45:00,155.705,12.26741
2021-05-05 19:00:00,148.5596,11.866894
2021-05-05 19:15:00,140.6217,11.433139
2021-05-05 19:30:00,132.3339,10.962618
2021-05-05 19:45:00,123.9198,10.164674
2021-05-05 20:00:00,115.5665,9.426217
2021-05-05 20:15:00,107.3973,8.767445
2021-05-05 20:30:00,99.5325,8.351308
2021-05-05 20:45:00,92.0636,8.007787
2021-05-05 21:00:00,84.9772,7.68977
2021-05-05 21:15:00,78.376,7.391242
2021-05-05 21:30:00,72.3111,7.0476108
2021-05-05 21:45:00,66.8131,6.7238874
2021-05-05 22:00:00,61.7868,6.4055967
2021-05-05 22:15:00,57.2282,6.2928233
2021-05-05 22:30:00,52.8923,6.3212223
2021-05-05 22:45:00,48.8004,6.333286
2021-05-05 23:00:00,44.933,6.380222
2021-05-05 23:15:00,41.2724,6.377987
2021-05-05 23:30:00,37.8035,6.326852
2021-05-05 23:45:00,34.5135,6.2994366
2021-05-06 00:00:00,28.1654,6.683413
2021-05-06 00:15:00,25.8247,6.563383
2021-05-06 00:30:00,23.6513,6.2784934
2021-05-06 00:45:00,21.6525,5.925337
2021-05-06 01:00:00,19.7949,5.587305
2021-05-06 01:15:00,18.0759,5.3381977
2021-05-06 01:30:00,16.523,5.460032
2021-05-06 01:45:00,15.1252,6.30952
2021-05-06 02:00:00,13.8863,6.5272613
2021-05-06 02:15:00,12.781,6.4373484
2021-05-06 02:30:00,11.8078,6.377353
2021-05-06 02:45:00,10.9647,6.0326676
2021-05-06 03:00:00,10.2386,5.4374614
2021-05-06 03:15:00,9.6131,4.494141
2021-05-06 03:30:00,9.1131,3.1230695
2021-05-06 03:45:00,8.7347,1.9470149
2021-05-06 04:00:00,8.4654,1.2408603
2021-05-06 04:15:00,8.3005,0.7775955
2021-05-06 04:30:00,8.1949,0.47905362
2021-05-06 04:45:00,8.1528,0.26036572
2021-05-06 05:00:00,8.1686,0.28464684
2021-05-06 05:15:00,8.2423,0.9564239
2021-05-06 05:30:00,8.3535,1.9124868
2021-05-06 05:45:00,8.4975,2.834838
2021-05-06 06:00:00,8.6588,3.4907053
2021-05-06 06:15:00,8.8381,3.8197238
2021-05-06 06:30:00,9.102,3.9125607
2021-05-06 06:45:00,9.4487,3.840574
2021-05-06 07:00:00,9.8712,3.6915636
2021-05-06 07:15:00,10.3745,3.4642448
2021-05-06 07:30:00,10.8975,3.0848153
2021-05-06 07:45:00,11.4349,2.6756847
2021-05-06 08:00:00,11.9679,2.382396
2021-05-06 08:15:00,12.4888,2.5374374
2021-05-06 08:30:00,13.0368,3.17968
2021-05-06 08:45:00,13.5993,2.5559993
2021-05-06 09:00:00,14.1414,2.0779066
2021-05-06 09:15:00,14.6534,1.6325626
2021-05-06 09:30:00,15.2973,1.5008596
2021-05-06 09:45:00,16.0373,1.7478001
2021-05-06 10:00:00,16.8498,1.858536
2021-05-06 10:15:00,17.6659,1.6452676
2021-05-06 10:30:00,18.4157,1.3571637
2021-05-06 10:45:00,19.0566,1.2531015
2021-05-06 11:00:00,19.5703,1.362893
2021-05-06 11:15:00,19.9215,1.5623937
2021-05-06 11:30:00,20.1399,1.7313257
2021-05-06 11:45:00,20.2039,1.7543697
2021-05-06 12:00:00,20.1308,1.6338387
2021-05-06 12:15:00,19.9305,1.5250802
2021-05-06 12:30:00,19.7318,1.5363859
2021-05-06 12:45:00,19.5345,1.6206456
2021-05-06 13:00:00,19.3742,1.738798
2021-05-06 13:15:00,19.2768,1.8822294
2021-05-06 13:30:00,19.0566,2.0519154
2021-05-06 13:45:00,18.7688,2.226022
2021-05-06 14:00:00,18.4499,2.323344
2021-05-06 14:15:00,18.1604,2.3613043
2021-05-06 14:30:00,17.8491,2.55573
2021-05-06 14:45:00,17.5499,2.895687
2021-05-06 15:00:00,17.2871,3.3000386
2021-05-06 15:15:00,17.0755,3.6697652
2021-05-06 15:30:00,17.0351,3.95351
2021-05-06 15:45:00,17.2055,4.1546445
2021-05-06 16:00:00,17.5913,4.267942
2021-05-06 16:15:00,18.2197,4.3811216
2021-05-06 16:30:00,18.9341,4.5397944
2021-05-06 16:45:00,19.7318,4.7966003
2021-05-06 17:00:00,20.5822,5.0886755
2021-05-06 17:15:00,21.4792,5.209486
2021-05-06 17:30:00,22.3662,5.104032
2021-05-06 17:45:00,23.1895,4.9613786
2021-05-06 18:00:00,23.8796,4.7966585
2021-05-06 18:15:00,24.3944,4.585175
2021-05-06 18:30:00,24.9178,4.3037834
2021-05-06 18:45:00,25.4392,4.161617
2021-05-06 19:00:00,25.9914,4.2053747
2021-05-06 19:15:00,26.5644,4.26706
2021-05-06 19:30:00,27.0093,4.389737
2021-05-06 19:45:00,27.3092,4.52339
2021-05-06 20:00:00,27.4252,4.574646
2021-05-06 20:15:00,27.3788,4.4292436
2021-05-06 20:30:00,27.1935,4.2138066
2021-05-06 20:45:00,26.9061,4.0054264
2021-05-06 21:00:00,26.5644,3.8220668
2021-05-06 21:15:00,26.2037,3.6150196
2021-05-06 21:30:00,25.8802,3.4590142
2021-05-06 21:45:00,25.6479,3.4344747
2021-05-06 22:00:00,25.5598,3.5965579
2021-05-06 22:15:00,25.6479,4.061714
2021-05-06 22:30:00,25.7141,4.826172
2021-05-06 22:45:00,25.7583,5.5658803
2021-05-06 23:00:00,25.7251,5.778477
2021-05-06 23:15:00,25.6038,6.011297
2021-05-06 23:30:00,25.3954,6.1750636
2021-05-06 23:45:00,25.0798,6.384629
2021-05-07 00:00:00,25.9468,9.782411
2021-05-07 00:15:00,26.0359,9.937807
2021-05-07 00:30:00,26.0471,10.178355
2021-05-07 00:45:00,25.9802,10.143812
2021-05-07 01:00:00,25.8358,9.9204235
2021-05-07 01:15:00,25.6038,9.7192745
2021-05-07 01:30:00,25.3517,9.950886
2021-05-07 01:45:00,25.0365,9.969889
2021-05-07 02:00:00,24.6497,10.011159
2021-05-07 02:15:00,24.1517,10.049815
2021-05-07 02:30:00,23.5996,9.672653
2021-05-07 02:45:00,22.9664,9.1082325
2021-05-07 03:00:00,22.2674,8.84022
2021-05-07 03:15:00,21.508,8.543936
2021-05-07 03:30:00,20.778,8.330058
2021-05-07 03:45:00,20.076,8.342655
2021-05-07 04:00:00,19.392,8.494687
2021-05-07 04:15:00,18.7514,8.3805485
2021-05-07 04:30:00,18.1604,8.29448
2021-05-07 04:45:00,17.6493,8.284197
2021-05-07 05:00:00,17.2462,8.015567
2021-05-07 05:15:00,16.9543,8.030778
2021-05-07 05:30:00,16.7537,8.348867
2021-05-07 05:45:00,16.6739,8.9628525
