datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_gfs_wind_speed_70m
2022-10-25 06:45:00,34.78,84.01615144548742,49.23615144548742,49.23615144548742,141.56455270652953,13.263093,175.909635926649,2333.1058608912867,6,10,1,13.360445,11.972428,13.263093
2022-10-25 07:00:00,39.02,86.65590164875687,47.635901648756864,47.635901648756864,122.0807320260092,13.3033695,176.97964005353026,2354.4255456091128,7,10,1,13.263093,11.854828,13.3033695
2022-10-25 07:15:00,44.01,86.65590164875687,42.64590164875687,42.64590164875687,96.90048088858629,13.335376,177.832253061376,2371.4599595006002,7,10,1,13.3033695,12.034636,13.335376
2022-10-25 07:30:00,48.27,91.00552354393136,42.73552354393136,42.73552354393136,88.53433506334767,13.117736,172.07499776569603,2257.2343928909904,7,10,1,13.335376,12.284531,13.117736
2022-10-25 07:45:00,45.06,91.00552354393136,45.94552354393136,45.94552354393136,101.9652097952393,12.98914,168.71775793960003,2191.498578363576,7,10,1,13.117736,12.631666,12.98914
2022-10-25 08:00:00,42.18,91.00552354393136,48.82552354393136,48.82552354393136,115.75515299278294,13.052271,170.361778257441,2223.608097858027,8,10,1,12.98914,12.532731,13.052271
2022-10-25 08:15:00,42.26,91.00552354393136,48.74552354393136,48.74552354393136,115.34671919639538,13.103975,171.714160800625,2250.13807027737,8,10,1,13.052271,12.922727,13.103975
2022-10-25 08:30:00,46.43,91.00552354393136,44.57552354393136,44.57552354393136,96.00586589345419,12.968944,168.193508475136,2181.2921925775645,8,10,1,13.103975,13.223775,12.968944
2022-10-25 08:45:00,51.6,91.00552354393136,39.40552354393136,39.40552354393136,76.36729367498958,12.77859,163.29236238809997,2086.6461490889506,8,10,1,12.968944,13.489849,12.77859
2022-10-25 09:00:00,53.2,91.47836948658808,38.278369486588076,38.278369486588076,71.95182232968588,12.305946,151.436306954916,1863.567015826621,9,10,1,12.77859,13.471227,12.305946
2022-10-25 09:15:00,53.91,89.2442455395173,35.3342455395173,35.3342455395173,65.54302640134112,12.177421,148.28958221124103,1805.7846725003928,9,10,1,12.305946,13.586079,12.177421
2022-10-25 09:30:00,53.91,79.0186437310443,25.10864373104431,25.10864373104431,46.575113571483584,11.599649,134.551856923201,1560.7543126073513,9,10,1,12.177421,13.902325,11.599649
2022-10-25 09:45:00,70.25,69.0140486914751,-1.2359513085249034,1.2359513085249034,-1.7593612930234412,11.496527,132.17013306172902,1519.4975033377602,9,10,1,11.599649,14.00234,11.496527
2022-10-25 10:00:00,73.57,76.51570345440516,2.9457034544051623,2.9457034544051623,4.003946518968014,11.533046,133.011150038116,1534.023711902494,10,10,1,11.496527,13.930887,11.533046
2022-10-25 10:15:00,68.33,76.51570345440516,8.185703454405157,8.185703454405157,11.979662597990915,11.634088,135.352003591744,1574.697120762666,10,10,1,11.533046,13.892755,11.634088
2022-10-25 10:30:00,74.36,76.51570345440516,2.155703454405156,2.155703454405156,2.8990094864379445,11.5736265,133.94883036150225,1550.2737327158868,10,10,1,11.634088,13.988393,11.5736265
2022-10-25 10:45:00,78.01,76.51570345440516,-1.4942965455948496,1.4942965455948496,-1.9155192224116109,11.520709,132.726735862681,1529.1061003938119,10,10,1,11.5736265,14.038744,11.520709
2022-10-25 11:00:00,81.68,79.80589701030195,-1.8741029896980592,1.8741029896980592,-2.2944453837764627,11.488206,131.978877098436,1516.200527755515,11,10,1,11.520709,13.920617,11.488206
2022-10-25 11:15:00,87.79,79.80589701030195,-7.984102989698059,7.984102989698059,-9.094547202174057,11.485127,131.908142206129,1514.981765571452,11,10,1,11.488206,14.005511,11.485127
2022-10-25 11:30:00,94.38,79.80589701030195,-14.574102989698048,14.574102989698048,-15.44194001711576,11.432729,130.70729238744102,1494.3410521893761,11,10,1,11.485127,13.942447,11.432729
2022-10-25 11:45:00,93.31,77.07165016653843,-16.23834983346157,16.23834983346157,-17.4025826082106,11.355366,128.944336993956,1464.2101401937102,11,10,1,11.432729,13.651047,11.355366
2022-10-25 12:00:00,89.23,75.12213808207608,-14.107861917923927,14.107861917923927,-15.810671205136009,11.28611,127.37627893210002,1437.5826954183635,12,10,1,11.355366,13.589959,11.28611
2022-10-25 12:15:00,95.39,75.12213808207608,-20.267861917923923,20.267861917923923,-21.247365463674587,11.327663,128.31594904156898,1453.5198282680665,12,10,1,11.28611,13.760283,11.327663
2022-10-25 12:30:00,87.18,77.85638492583959,-9.323615074160415,9.323615074160415,-10.69467202694534,11.485184,131.909451513856,1515.004321975715,12,10,1,11.327663,13.360445,11.485184
2022-10-25 12:45:00,83.61,79.80589701030195,-3.804102989698052,3.804102989698052,-4.5498181906985655,11.530918,132.962069922724,1533.1747253891967,12,10,1,11.485184,13.263093,11.530918
2022-10-25 13:00:00,85.09,79.80589701030195,-5.284102989698056,5.284102989698056,-6.210016440330302,11.530355,132.949086426025,1532.9501634177495,13,10,1,11.530918,13.3033695,11.530355
2022-10-25 13:15:00,85.09,79.80589701030195,-5.284102989698056,5.284102989698056,-6.210016440330302,11.5662565,133.77828942379224,1547.3140096068182,13,10,1,11.530355,13.335376,11.5662565
2022-10-25 13:30:00,76.76,79.80589701030195,3.0458970103019425,3.0458970103019425,3.9680784391677104,11.670553,136.201807325809,1589.5504110916422,13,10,1,11.5662565,13.117736,11.670553
2022-10-25 13:45:00,68.11,80.09072884649245,11.980728846492454,11.980728846492454,17.590264050408795,11.878891,141.10805138988098,1676.2071616827945,13,10,1,11.670553,12.98914,11.878891
2022-10-25 14:00:00,73.71,86.23964784058595,12.529647840585952,12.529647840585952,16.99857256666137,12.033722,144.81046517328397,1742.608880585981,14,10,1,11.878891,13.052271,12.033722
2022-10-25 14:15:00,71.58,86.23964784058595,14.659647840585947,14.659647840585947,20.480089184881166,12.084968,146.04645156102399,1764.966693628525,14,10,1,12.033722,13.103975,12.084968
2022-10-25 14:30:00,73.39,86.23964784058595,12.849647840585945,12.849647840585945,17.508717589365137,12.110218,146.65738000752398,1776.0528431999571,14,10,1,12.084968,12.968944,12.110218
2022-10-25 14:45:00,78.55,89.15125456914373,10.601254569143734,10.601254569143734,13.496186591717526,12.16345,147.94951590249997,1799.5765392042633,14,10,1,12.110218,12.77859,12.16345
2022-10-25 15:00:00,88.16,96.38312706158183,8.223127061581835,8.223127061581835,9.327503471698146,12.071583,145.72311612588902,1759.1086913323077,15,10,1,12.16345,12.305946,12.071583
2022-10-25 15:15:00,91.62,94.14889746310283,2.5288974631028225,2.5288974631028225,2.7602024261370905,11.908752,141.818374197504,1688.879847361274,15,10,1,12.071583,12.177421,11.908752
2022-10-25 15:30:00,93.19,94.14889746310283,0.9588974631028293,0.9588974631028293,1.0289703433844106,11.839959,140.184629121681,1659.7802612309092,15,10,1,11.908752,11.599649,11.839959
2022-10-25 15:45:00,90.53,93.56070577472059,3.0307057747205874,3.0307057747205874,3.3477364126652094,11.7778015,138.71660817340228,1633.7766758196096,15,10,1,11.839959,11.496527,11.7778015
2022-10-25 16:00:00,102.36,97.60379425574598,-4.756205744254018,4.756205744254018,-4.646547229180699,11.702513,136.948810515169,1602.645235388302,16,10,1,11.7778015,11.533046,11.702513
2022-10-25 16:15:00,105.31,97.8825261364404,-7.427473863559598,7.427473863559598,-7.052961601798787,11.635657,135.388513821649,1575.334308568467,16,10,1,11.702513,11.634088,11.635657
2022-10-25 16:30:00,105.31,95.98332508963496,-9.326674910365043,9.326674910365043,-8.856400065976073,11.580673,134.11198713292902,1553.1070683666587,16,10,1,11.635657,11.5736265,11.580673
2022-10-25 16:45:00,93.04,95.98332508963496,2.9433250896349534,2.9433250896349534,3.163505040110278,11.527303,132.878714453809,1531.7332037595359,16,10,1,11.580673,11.520709,11.527303
2022-10-25 17:00:00,96.59,97.90035776754334,1.310357767543337,1.310357767543337,1.35661845678401,11.538427,133.13529763432902,1536.171912876978,17,10,1,11.527303,11.488206,11.538427
2022-10-25 17:15:00,98.32,97.90035776754334,-0.41964223245665266,0.41964223245665266,-0.4268126855308904,11.589145,134.308281831025,1556.5181528406142,17,10,1,11.538427,11.485127,11.589145
2022-10-25 17:30:00,96.59,97.90035776754334,1.310357767543337,1.310357767543337,1.35661845678401,11.621529,135.059936297841,1569.602966423512,17,10,1,11.589145,11.432729,11.621529
2022-10-25 17:45:00,96.59,97.90035776754334,1.310357767543337,1.310357767543337,1.35661845678401,11.512361,132.53445579432102,1525.784500042765,17,10,1,11.621529,11.355366,11.512361
2022-10-25 18:00:00,91.74,95.55633343869962,3.8163334386996297,3.8163334386996297,4.159944885855282,11.3480215,128.77759196446223,1461.3708823309448,18,10,0,11.512361,11.28611,11.3480215
2022-10-25 18:15:00,87.56,96.4556485366555,8.8956485366555,8.8956485366555,10.159488962585144,11.505285,132.37158293122502,1522.9727875248793,18,10,0,11.3480215,11.327663,11.505285
2022-10-25 18:30:00,104.96,100.40053434813932,-4.559465651860677,4.559465651860677,-4.344003097776559,11.832454,140.006967662116,1656.6260045414751,18,10,0,11.505285,11.485184,11.832454
