datetime,actual_power,predicted_power,wind_speed,error,abs_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h
2022-07-14 23:45:00,116.3102,39.44393596258565,4.361823,-76.86626403741434,76.86626403741434,4.361823,19.025499883329,82.98586297760176,23,7,0,4.385919,6.179347
2022-07-15 00:00:00,111.2877,46.787636975064466,7.7037435,-64.50006302493554,64.50006302493554,7.7037435,59.347663913792246,457.1991801160616,0,7,0,4.361823,6.205066
2022-07-15 00:15:00,108.7764,60.877331366402785,7.439081,-47.89906863359721,47.89906863359721,7.439081,55.339926124560996,411.67819297462535,0,7,0,7.7037435,6.4379563
2022-07-15 00:30:00,108.7764,60.53330978133365,7.363413,-48.243090218666346,48.243090218666346,7.363413,54.21985100856901,399.24315577456014,0,7,0,7.439081,6.384031
2022-07-15 00:45:00,108.7764,62.741103048807254,6.9942274,-46.03529695119274,46.03529695119274,6.9942274,48.919216922910756,342.1521273887661,0,7,0,7.363413,6.1819234
2022-07-15 01:00:00,108.7764,53.770139203932374,6.3584256,-55.00626079606762,55.00626079606762,6.3584256,40.42957611073536,257.0684517396482,1,7,0,6.9942274,5.8671575
2022-07-15 01:15:00,108.7764,42.402299520099284,5.489689,-66.3741004799007,66.3741004799007,5.489689,30.136685316721003,165.44102987966482,1,7,0,6.3584256,5.928633
2022-07-15 01:30:00,108.7764,38.85150256368024,4.6411233,-69.92489743631975,69.92489743631975,4.6411233,21.540025485802893,99.96991416475363,1,7,0,5.489689,6.203905
2022-07-15 01:45:00,108.7764,36.55337996717175,4.840876,-72.22302003282825,72.22302003282825,4.840876,23.434080447375997,113.44147761977172,1,7,0,4.6411233,6.0354133
2022-07-15 02:00:00,75.1319,38.379776670526944,5.4796286,-36.75212332947306,36.75212332947306,5.4796286,30.02632959393796,164.53313439596883,2,7,0,4.840876,5.8396616
2022-07-15 02:15:00,7.8428,39.65819704078957,6.07274,31.815397040789566,31.815397040789566,6.07274,36.8781711076,223.95154481196678,2,7,0,5.4796286,5.416956
2022-07-15 02:30:00,3.2501,36.32445576854408,6.077906,33.07435576854407,33.07435576854407,6.077906,36.940941344836,224.52356904542674,2,7,0,6.07274,4.407303
2022-07-15 02:45:00,0.8525,34.99010389199898,5.662946,34.13760389199898,34.13760389199898,5.662946,32.068957398916,181.60477402636175,2,7,0,6.077906,4.054987
2022-07-15 03:00:00,0.0,34.19868250893958,5.3625984,34.19868250893958,34.19868250893958,5.3625984,28.757461599682564,154.21471756251918,3,7,0,5.662946,4.218738
2022-07-15 03:15:00,0.0,31.855266129975995,4.9110622,31.855266129975995,31.855266129975995,4.9110622,24.11853193226884,118.44761049205846,3,7,0,5.3625984,4.3548536
2022-07-15 03:30:00,0.0,30.191499471863516,4.964268,30.191499471863516,30.191499471863516,4.964268,24.643956775823998,122.33920601560624,3,7,0,4.9110622,4.2316523
2022-07-15 03:45:00,0.0,25.58969916655843,2.8239486,25.58969916655843,25.58969916655843,2.8239486,7.97468569544196,22.52010250508335,3,7,0,4.964268,4.323065
2022-07-15 04:00:00,0.0,36.49845158485554,6.7035246,36.49845158485554,36.49845158485554,6.7035246,44.937242062805154,301.2379076241691,4,7,0,2.8239486,4.4035616
2022-07-15 04:15:00,0.0,40.14156664750919,6.1211214,40.14156664750919,40.14156664750919,6.1211214,37.46812719353796,229.34695518228713,4,7,0,6.7035246,4.537765
2022-07-15 04:30:00,0.0,38.03476452514753,5.2428384,38.03476452514753,38.03476452514753,5.2428384,27.487354488514562,144.1117576267965,4,7,0,6.1211214,4.8026834
2022-07-15 04:45:00,0.0,35.94827415127465,5.4083085,35.94827415127465,35.94827415127465,5.4083085,29.249800831172255,158.19194645853597,4,7,0,5.2428384,4.8110504
2022-07-15 05:00:00,0.0,34.99309933427172,5.3728123,34.99309933427172,34.99309933427172,5.3728123,28.867112011031285,155.09757447834662,5,7,0,5.4083085,4.608514
2022-07-15 05:15:00,0.0,33.83352835193879,5.2730365,33.83352835193879,33.83352835193879,5.2730365,27.804913930332248,146.6163260340004,5,7,0,5.3728123,4.43608
2022-07-15 05:30:00,0.0,36.36067745024105,6.144295,36.36067745024105,36.36067745024105,6.144295,37.752361047025,231.96164321943044,5,7,0,5.2730365,4.385919
2022-07-15 05:45:00,0.0,43.96712815637049,6.925156,43.96712815637049,43.96712815637049,6.925156,47.957785624336005,332.11514686308425,5,7,0,6.144295,4.361823
2022-07-15 06:00:00,0.5115,48.439242746175054,6.929099,47.927742746175056,47.927742746175056,6.929099,48.012412951801,332.6827625719113,6,7,1,6.925156,7.7037435
2022-07-15 06:15:00,3.8717,47.218409283914696,6.460793,43.3467092839147,43.3467092839147,6.460793,41.741846188848996,269.68542766399224,6,7,1,6.929099,7.439081
2022-07-15 06:30:00,6.3758,44.012160675985996,6.029728,37.636360675986,37.636360675986,6.029728,36.357619753984004,219.22655784395047,6,7,1,6.460793,7.363413
2022-07-15 06:45:00,8.9404,40.00605868947871,6.137287,31.065658689478706,31.065658689478706,6.137287,37.666291720368996,231.16884251362828,6,7,1,6.029728,6.9942274
2022-07-15 07:00:00,4.1452,41.41862587237679,6.5412073,37.27342587237679,37.27342587237679,6.5412073,42.78739294157329,279.88120705738766,7,7,1,6.137287,6.3584256
2022-07-15 07:15:00,4.1452,42.66137835610009,6.703205,38.516178356100085,38.516178356100085,6.703205,44.93295727202499,301.1948238506243,7,7,1,6.5412073,5.489689
2022-07-15 07:30:00,6.2785,42.66137835610009,6.719552,36.382878356100086,36.382878356100086,6.719552,45.152379080704,303.40375915650276,7,7,1,6.703205,4.6411233
2022-07-15 07:45:00,14.8118,42.66137835610009,6.7262154,27.84957835610009,27.84957835610009,6.7262154,45.24197360719716,304.3072596031231,7,7,1,6.719552,4.840876
2022-07-15 08:00:00,14.8118,42.66137835610009,6.5264797,27.84957835610009,27.84957835610009,6.5264797,42.59493727451209,277.9949934448765,8,7,1,6.7262154,5.4796286
2022-07-15 08:15:00,16.1801,39.2170620196307,5.9412036,23.036962019630703,23.036962019630703,5.9412036,35.297900216652955,209.71201183961932,8,7,1,6.5264797,6.07274
2022-07-15 08:30:00,17.8076,34.42357751774676,5.252745,16.615977517746757,16.615977517746757,5.252745,27.591330035025,144.9302208848274,8,7,1,5.9412036,6.077906
2022-07-15 08:45:00,11.8601,30.021235987399642,4.596917,18.161135987399643,18.161135987399643,4.596917,21.131645904889,97.14042229816465,8,7,1,5.252745,5.662946
2022-07-15 09:00:00,14.858,24.382210335378772,3.747077,9.524210335378772,9.524210335378772,3.747077,14.040586043929,52.611157031727345,9,7,1,4.596917,5.3625984
2022-07-15 09:15:00,16.7065,19.74536072004704,2.2084894,3.0388607200470403,3.0388607200470403,2.2084894,4.87742542991236,10.771742361251889,9,7,1,3.747077,4.9110622
2022-07-15 09:30:00,17.6676,19.235584544496803,1.0904202,1.5679845444968024,1.5679845444968024,1.0904202,1.1890162125680401,1.296527296311685,9,7,1,2.2084894,4.964268
2022-07-15 09:45:00,4.9785,19.235584544496803,1.9948618,14.257084544496802,14.257084544496802,1.9948618,3.97947360109924,7.938499870941312,9,7,1,1.0904202,2.8239486
2022-07-15 10:00:00,4.6972,23.940015141269612,3.791507,19.242815141269613,19.242815141269613,3.791507,14.375525331049001,54.504904921349606,10,7,1,1.9948618,6.7035246
2022-07-15 10:15:00,9.2054,24.905028779765868,4.773676,15.699628779765868,15.699628779765868,4.773676,22.787982552976,108.78244540156027,10,7,1,3.791507,6.1211214
2022-07-15 10:30:00,26.0965,28.023410731306438,4.8785424,1.9269107313064389,1.9269107313064389,4.8785424,23.800175948597758,116.11016749269437,10,7,1,4.773676,5.2428384
2022-07-15 10:45:00,23.9632,28.023410731306438,4.7186055,4.060210731306437,4.060210731306437,4.7186055,22.265237864630247,105.06087384685254,10,7,1,4.8785424,5.4083085
2022-07-15 11:00:00,23.1875,26.75238308033935,4.5808954,3.5648830803393494,3.5648830803393494,4.5808954,20.98460266574116,96.12826982232143,11,7,1,4.7186055,5.3728123
2022-07-15 11:15:00,23.1875,23.863838734860423,4.2435946,0.6763387348604226,0.6763387348604226,4.2435946,18.008095129149158,76.41905524634366,11,7,1,4.5808954,5.2730365
2022-07-15 11:30:00,8.0304,22.16138130917384,3.695515,14.13098130917384,14.13098130917384,3.695515,13.656831115225,50.46902423878071,11,7,1,4.2435946,6.144295
2022-07-15 11:45:00,3.1286,24.76236120478424,3.4063504,21.633761204784243,21.633761204784243,3.4063504,11.60322304758016,39.524643469413896,11,7,1,3.695515,6.925156
2022-07-15 12:00:00,0.0,21.169288305416433,3.0924098,21.169288305416433,21.169288305416433,3.0924098,9.56299837113604,29.572709880285128,12,7,1,3.4063504,6.929099
