datetime,power,ec_wind_speed_10m
2021-05-04 02:45:00,110.4172,7.912785
2021-05-04 03:00:00,109.1497,7.962721
2021-05-04 03:15:00,107.7128,7.651942
2021-05-04 03:30:00,106.223,7.366412
2021-05-04 03:45:00,104.6812,7.3306766
2021-05-04 04:00:00,103.0887,7.2988944
2021-05-04 04:15:00,101.475,7.203077
2021-05-04 04:30:00,99.8694,7.1053553
2021-05-04 04:45:00,98.2725,7.0834255
2021-05-04 05:00:00,96.6847,7.0516324
2021-05-04 05:15:00,95.1342,6.945614
2021-05-04 05:30:00,93.5115,6.776133
2021-05-04 05:45:00,91.7915,6.547488
2021-05-04 06:00:00,90.0045,6.5292807
2021-05-04 06:15:00,88.1532,6.5480967
2021-05-04 06:30:00,86.3465,6.7812963
2021-05-04 06:45:00,84.6104,7.0897694
2021-05-04 07:00:00,82.9439,7.4733353
2021-05-04 07:15:00,81.3716,7.882463
2021-05-04 07:30:00,79.8661,8.504243
2021-05-04 07:45:00,78.4765,8.901104
2021-05-04 08:00:00,77.225,8.486273
2021-05-04 08:15:00,76.0837,8.489381
2021-05-04 08:30:00,75.0258,8.624972
2021-05-04 08:45:00,74.0494,8.883308
2021-05-04 09:00:00,73.1771,9.178425
2021-05-04 09:15:00,72.359,9.24625
2021-05-04 09:30:00,71.5703,9.240735
2021-05-04 09:45:00,70.8105,9.247444
2021-05-04 10:00:00,69.9852,9.088496
2021-05-04 10:15:00,69.1426,8.871291
2021-05-04 10:30:00,68.0523,8.734016
2021-05-04 10:45:00,66.7219,8.508684
2021-05-04 11:00:00,65.0938,8.345652
2021-05-04 11:15:00,63.1398,8.255132
2021-05-04 11:30:00,60.8387,8.187558
2021-05-04 11:45:00,58.2204,8.0362625
2021-05-04 12:00:00,55.2999,7.7953644
2021-05-04 12:15:00,52.0813,7.5147305
2021-05-04 12:30:00,48.9103,7.1278477
2021-05-04 12:45:00,45.7812,6.6222415
2021-05-04 13:00:00,42.7409,6.1327863
2021-05-04 13:15:00,39.7653,5.704554
2021-05-04 13:30:00,36.8665,5.365562
2021-05-04 13:45:00,34.0548,4.8216786
2021-05-04 14:00:00,31.3394,4.0815663
2021-05-04 14:15:00,28.74,3.400031
2021-05-04 14:30:00,26.271,2.8441885
2021-05-04 14:45:00,23.9109,2.5015469
2021-05-04 15:00:00,21.7008,2.23132
2021-05-04 15:15:00,19.624,2.061628
2021-05-04 15:30:00,17.8157,2.138591
2021-05-04 15:45:00,16.2398,2.376712
2021-05-04 16:00:00,14.9028,2.7081525
2021-05-04 16:15:00,13.7808,2.8687108
2021-05-04 16:30:00,12.781,3.498764
2021-05-04 16:45:00,11.9037,4.5789595
2021-05-04 17:00:00,11.1428,4.4027762
2021-05-04 17:15:00,10.4756,3.723336
2021-05-04 17:30:00,9.9465,3.2029135
2021-05-04 17:45:00,9.5336,2.6076014
2021-05-04 18:00:00,9.2243,2.2114062
2021-05-04 18:15:00,9.0026,1.9073638
2021-05-04 18:30:00,8.8599,2.033364
2021-05-04 18:45:00,8.7944,3.7829254
2021-05-04 19:00:00,8.789,4.7093234
2021-05-04 19:15:00,8.8326,4.4700313
2021-05-04 19:30:00,8.8818,3.1963434
2021-05-04 19:45:00,8.9256,3.1484184
2021-05-04 20:00:00,8.9586,3.2315056
2021-05-04 20:15:00,8.9641,2.9645324
2021-05-04 20:30:00,8.9421,2.5583713
2021-05-04 20:45:00,8.8927,2.4533975
2021-05-04 21:00:00,8.8108,2.7828255
2021-05-04 21:15:00,8.7075,2.564105
2021-05-04 21:30:00,8.6588,2.0066988
2021-05-04 21:45:00,8.6913,1.5959396
2021-05-04 22:00:00,8.8162,1.0382669
2021-05-04 22:15:00,9.0633,3.594792
2021-05-04 22:30:00,9.4826,5.7336545
2021-05-04 22:45:00,10.1037,5.560445
2021-05-04 23:00:00,10.9647,5.951743
2021-05-04 23:15:00,12.1228,5.9578795
2021-05-04 23:30:00,13.6272,5.851597
2021-05-04 23:45:00,15.5388,5.8143215
2021-05-05 00:00:00,16.0218,5.02997
2021-05-05 00:15:00,17.5252,5.2766724
2021-05-05 00:30:00,19.3742,5.506728
2021-05-05 00:45:00,21.6139,5.6049933
2021-05-05 01:00:00,24.2886,5.65571
2021-05-05 01:15:00,27.4717,5.730164
2021-05-05 01:30:00,31.0302,5.8777075
2021-05-05 01:45:00,34.9629,6.0270214
2021-05-05 02:00:00,39.283,6.110797
2021-05-05 02:15:00,43.9783,6.2126374
2021-05-05 02:30:00,49.002,6.3113017
2021-05-05 02:45:00,54.3236,6.330777
2021-05-05 03:00:00,59.9005,6.3741612
2021-05-05 03:15:00,65.769,6.857358
2021-05-05 03:30:00,71.5703,6.984765
2021-05-05 03:45:00,77.2749,6.639432
2021-05-05 04:00:00,82.7886,6.4484563
2021-05-05 04:15:00,88.0197,6.5809846
2021-05-05 04:30:00,92.527,6.6769686
2021-05-05 04:45:00,96.2407,6.863822
2021-05-05 05:00:00,99.1679,7.143783
2021-05-05 05:15:00,101.3056,7.3075285
2021-05-05 05:30:00,102.6916,7.23744
2021-05-05 05:45:00,103.4009,7.8564715
2021-05-05 06:00:00,103.5146,7.692939
2021-05-05 06:15:00,103.0603,7.5718966
2021-05-05 06:30:00,102.465,7.526841
2021-05-05 06:45:00,101.7858,7.459894
2021-05-05 07:00:00,100.9953,7.590274
2021-05-05 07:15:00,100.0943,7.7620683
2021-05-05 07:30:00,99.4203,7.9541574
2021-05-05 07:45:00,99.0558,7.7412643
2021-05-05 08:00:00,98.9998,7.186665
2021-05-05 08:15:00,99.3081,6.85577
2021-05-05 08:30:00,100.0662,6.478391
2021-05-05 08:45:00,101.2492,6.236062
2021-05-05 09:00:00,102.9468,5.963114
2021-05-05 09:15:00,105.1374,5.7390137
2021-05-05 09:30:00,108.2871,5.849712
2021-05-05 09:45:00,112.4097,6.106898
2021-05-05 10:00:00,117.5103,6.3878036
2021-05-05 10:15:00,123.5724,6.837263
2021-05-05 10:30:00,129.9959,7.2999554
2021-05-05 10:45:00,136.7004,7.595075
2021-05-05 11:00:00,143.5938,7.748973
2021-05-05 11:15:00,150.5009,7.9083276
2021-05-05 11:30:00,156.9532,8.177015
2021-05-05 11:45:00,162.7192,8.601168
2021-05-05 12:00:00,167.4893,8.940537
2021-05-05 12:15:00,172.553,9.333285
2021-05-05 12:30:00,177.3176,9.764857
2021-05-05 12:45:00,180.6306,10.180578
2021-05-05 13:00:00,182.8661,10.615159
2021-05-05 13:15:00,184.3276,11.033666
2021-05-05 13:30:00,185.2018,11.403121
2021-05-05 13:45:00,185.7073,11.605424
2021-05-05 14:00:00,185.9872,11.790149
2021-05-05 14:15:00,186.1345,11.952843
2021-05-05 14:30:00,186.2044,12.091954
2021-05-05 14:45:00,186.2341,12.21405
2021-05-05 15:00:00,186.2435,12.364029
2021-05-05 15:15:00,186.239,12.459162
2021-05-05 15:30:00,186.2152,12.591028
2021-05-05 15:45:00,186.1529,12.731071
2021-05-05 16:00:00,186.0171,12.800792
2021-05-05 16:15:00,185.7457,12.861501
2021-05-05 16:30:00,185.2973,13.031275
2021-05-05 16:45:00,184.5925,13.158251
2021-05-05 17:00:00,183.5227,13.082077
2021-05-05 17:15:00,181.9407,12.905394
2021-05-05 17:30:00,179.6111,12.736055
2021-05-05 17:45:00,176.2481,12.620962
2021-05-05 18:00:00,171.4129,12.517792
2021-05-05 18:15:00,166.8206,12.249478
2021-05-05 18:30:00,161.8469,11.922834
2021-05-05 18:45:00,155.705,11.790323
2021-05-05 19:00:00,148.5596,11.558957
2021-05-05 19:15:00,140.6217,10.250275
2021-05-05 19:30:00,132.3339,9.82838
2021-05-05 19:45:00,123.9198,8.8119
2021-05-05 20:00:00,115.5665,7.499376
2021-05-05 20:15:00,107.3973,6.305903
2021-05-05 20:30:00,99.5325,5.9684463
2021-05-05 20:45:00,92.0636,6.461556
2021-05-05 21:00:00,84.9772,6.707854
2021-05-05 21:15:00,78.376,6.031633
2021-05-05 21:30:00,72.3111,4.990312
2021-05-05 21:45:00,66.8131,5.448822
2021-05-05 22:00:00,61.7868,5.94622
2021-05-05 22:15:00,57.2282,6.226466
2021-05-05 22:30:00,52.8923,6.2289147
2021-05-05 22:45:00,48.8004,6.044311
2021-05-05 23:00:00,44.933,5.902586
2021-05-05 23:15:00,41.2724,5.677187
2021-05-05 23:30:00,37.8035,5.603828
2021-05-05 23:45:00,34.5135,5.4807
2021-05-06 00:00:00,28.1654,5.8043933
2021-05-06 00:15:00,25.8247,6.3922276
2021-05-06 00:30:00,23.6513,6.249334
2021-05-06 00:45:00,21.6525,5.845039
2021-05-06 01:00:00,19.7949,5.6273375
2021-05-06 01:15:00,18.0759,5.5004888
2021-05-06 01:30:00,16.523,5.439088
2021-05-06 01:45:00,15.1252,5.387657
2021-05-06 02:00:00,13.8863,5.3152714
2021-05-06 02:15:00,12.781,5.2705727
2021-05-06 02:30:00,11.8078,5.1545296
2021-05-06 02:45:00,10.9647,5.0834494
2021-05-06 03:00:00,10.2386,5.0057135
2021-05-06 03:15:00,9.6131,4.9549136
2021-05-06 03:30:00,9.1131,4.9326105
2021-05-06 03:45:00,8.7347,4.76891
2021-05-06 04:00:00,8.4654,4.6220193
2021-05-06 04:15:00,8.3005,4.53065
2021-05-06 04:30:00,8.1949,4.4881644
2021-05-06 04:45:00,8.1528,4.4516416
2021-05-06 05:00:00,8.1686,4.4097776
2021-05-06 05:15:00,8.2423,4.371617
2021-05-06 05:30:00,8.3535,4.357531
2021-05-06 05:45:00,8.4975,4.3508058
2021-05-06 06:00:00,8.6588,4.125912
2021-05-06 06:15:00,8.8381,3.986072
2021-05-06 06:30:00,9.102,3.8771327
2021-05-06 06:45:00,9.4487,3.9183989
2021-05-06 07:00:00,9.8712,4.1542263
2021-05-06 07:15:00,10.3745,4.0438337
2021-05-06 07:30:00,10.8975,3.862445
2021-05-06 07:45:00,11.4349,4.2158785
2021-05-06 08:00:00,11.9679,3.9023526
2021-05-06 08:15:00,12.4888,3.4473646
2021-05-06 08:30:00,13.0368,3.1159494
2021-05-06 08:45:00,13.5993,2.9140143
2021-05-06 09:00:00,14.1414,2.877777
2021-05-06 09:15:00,14.6534,2.9723535
2021-05-06 09:30:00,15.2973,2.9619513
2021-05-06 09:45:00,16.0373,2.8501887
2021-05-06 10:00:00,16.8498,2.5615854
2021-05-06 10:15:00,17.6659,2.2891493
2021-05-06 10:30:00,18.4157,2.246088
2021-05-06 10:45:00,19.0566,2.432686
2021-05-06 11:00:00,19.5703,2.6583257
2021-05-06 11:15:00,19.9215,2.788946
2021-05-06 11:30:00,20.1399,2.801592
2021-05-06 11:45:00,20.2039,2.9132633
2021-05-06 12:00:00,20.1308,3.1097102
2021-05-06 12:15:00,19.9305,3.2481847
2021-05-06 12:30:00,19.7318,3.338075
2021-05-06 12:45:00,19.5345,3.3661757
2021-05-06 13:00:00,19.3742,3.415143
2021-05-06 13:15:00,19.2768,3.589831
2021-05-06 13:30:00,19.0566,3.8039865
2021-05-06 13:45:00,18.7688,3.9399168
2021-05-06 14:00:00,18.4499,4.0569286
2021-05-06 14:15:00,18.1604,4.199669
2021-05-06 14:30:00,17.8491,4.273141
2021-05-06 14:45:00,17.5499,4.3797784
2021-05-06 15:00:00,17.2871,4.5042024
2021-05-06 15:15:00,17.0755,4.6147766
2021-05-06 15:30:00,17.0351,4.579198
2021-05-06 15:45:00,17.2055,4.599839
2021-05-06 16:00:00,17.5913,4.895497
2021-05-06 16:15:00,18.2197,4.952662
2021-05-06 16:30:00,18.9341,4.9935207
2021-05-06 16:45:00,19.7318,5.0076394
2021-05-06 17:00:00,20.5822,4.9933543
2021-05-06 17:15:00,21.4792,5.101242
2021-05-06 17:30:00,22.3662,5.3201575
2021-05-06 17:45:00,23.1895,5.424224
2021-05-06 18:00:00,23.8796,5.391167
2021-05-06 18:15:00,24.3944,5.3174467
2021-05-06 18:30:00,24.9178,5.1781726
2021-05-06 18:45:00,25.4392,4.881743
2021-05-06 19:00:00,25.9914,4.4979405
2021-05-06 19:15:00,26.5644,3.9510834
2021-05-06 19:30:00,27.0093,2.534822
2021-05-06 19:45:00,27.3092,2.564458
2021-05-06 20:00:00,27.4252,2.430793
2021-05-06 20:15:00,27.3788,2.266418
2021-05-06 20:30:00,27.1935,2.1163032
2021-05-06 20:45:00,26.9061,2.0530808
2021-05-06 21:00:00,26.5644,1.9634597
2021-05-06 21:15:00,26.2037,1.7525798
2021-05-06 21:30:00,25.8802,1.6519707
2021-05-06 21:45:00,25.6479,1.8023641
2021-05-06 22:00:00,25.5598,2.828624
2021-05-06 22:15:00,25.6479,4.4369864
2021-05-06 22:30:00,25.7141,4.7593164
2021-05-06 22:45:00,25.7583,4.9694037
2021-05-06 23:00:00,25.7251,5.190315
2021-05-06 23:15:00,25.6038,6.093332
2021-05-06 23:30:00,25.3954,7.015996
2021-05-06 23:45:00,25.0798,7.3024364
2021-05-07 00:00:00,25.9468,7.405981
2021-05-07 00:15:00,26.0359,7.45609
2021-05-07 00:30:00,26.0471,7.5349727
2021-05-07 00:45:00,25.9802,7.3596625
2021-05-07 01:00:00,25.8358,7.452838
2021-05-07 01:15:00,25.6038,7.3889847
2021-05-07 01:30:00,25.3517,7.1696343
2021-05-07 01:45:00,25.0365,7.0805907
2021-05-07 02:00:00,24.6497,6.742519
2021-05-07 02:15:00,24.1517,6.53186
2021-05-07 02:30:00,23.5996,6.3305683
2021-05-07 02:45:00,22.9664,6.2352223
2021-05-07 03:00:00,22.2674,6.4508157
2021-05-07 03:15:00,21.508,6.3163304
2021-05-07 03:30:00,20.778,6.1130614
2021-05-07 03:45:00,20.076,5.802779
2021-05-07 04:00:00,19.392,5.703335
2021-05-07 04:15:00,18.7514,5.7556934
2021-05-07 04:30:00,18.1604,5.840585
2021-05-07 04:45:00,17.6493,6.0658975
