datetime,actual_power,predicted_power,fused_corrected_wind,error,abs_error,corrected_ec_10m,corrected_ec_70m,corrected_gfs_10m,corrected_gfs_70m
2022-07-14 23:45:00,116.3102,51.69615544556224,5.8339035322865485,-64.61404455443775,64.61404455443775,4.896307398643237,6.212617190665675,6.460349129573823,7.8534107931590835
2022-07-15 00:00:00,111.2877,47.2135826635195,5.836626712385165,-64.0741173364805,64.0741173364805,5.458835843560948,6.727316861860606,5.500868948956564,5.981475775262743
2022-07-15 00:15:00,108.7764,47.2135826635195,5.842425604395739,-61.56281733648049,61.56281733648049,5.602932815567471,6.812977254498029,4.900839176230089,6.3769368851985275
2022-07-15 00:30:00,108.7764,47.2135826635195,5.839565717569206,-61.56281733648049,61.56281733648049,5.602932815567471,6.812977254498029,4.851426128887474,6.4471641116184255
2022-07-15 00:45:00,108.7764,47.2135826635195,5.818385012250907,-61.56281733648049,61.56281733648049,5.4731431798155015,6.8344193065579555,5.016363818491806,6.4359299099608105
2022-07-15 01:00:00,108.7764,42.4976853155181,5.586437873355242,-66.2787146844819,66.2787146844819,5.039268109470315,6.7536263852630745,4.921511892864255,6.460582492049805
2022-07-15 01:15:00,108.7764,37.754035348616895,5.29567342437973,-71.0223646513831,71.0223646513831,4.713541988737143,6.166380116905843,4.894545750281004,6.540753501653537
2022-07-15 01:30:00,108.7764,34.187946450849935,5.1701460980555405,-74.58845354915006,74.58845354915006,4.729414681397626,5.62908476714187,4.902388482153188,6.5416060321050375
2022-07-15 01:45:00,108.7764,32.85534032465142,5.162775462094843,-75.92105967534857,75.92105967534857,4.6153536744714945,5.874330552667747,4.8164546587335835,6.539927386690171
2022-07-15 02:00:00,75.1319,32.85534032465142,5.165096065739147,-42.27655967534858,42.27655967534858,4.584866229677943,5.9941735536030105,4.781496749652852,6.470635240527491
2022-07-15 02:15:00,7.8428,36.37150981254937,5.381270259514425,28.52870981254937,28.52870981254937,4.713578546505362,6.472501667132062,4.948941184208212,6.522462599623542
2022-07-15 02:30:00,3.2501,37.789194189818076,5.3840904470952005,34.53909418981807,34.53909418981807,4.582805366286918,6.558162059769485,4.96838376327259,6.886107646691975
2022-07-15 02:45:00,0.8525,38.604398485814194,5.40633159711088,37.751898485814195,37.751898485814195,4.776303644934392,6.288262297993615,4.981593088614012,6.886107646691975
2022-07-15 03:00:00,0.0,38.535453663581144,5.390081549097676,38.535453663581144,38.535453663581144,5.070517103354221,6.080719724268421,4.815823501891081,6.250042211429548
2022-07-15 03:15:00,0.0,37.00777587485383,5.295674946123665,37.00777587485383,37.00777587485383,5.010731361104992,5.9326895207927794,4.815916568178039,5.944901397926155
2022-07-15 03:30:00,0.0,35.5111546334998,5.231432306316352,35.5111546334998,35.5111546334998,4.9190968684536065,5.9326895207927794,4.804881593756456,5.7369001656274206
2022-07-15 03:45:00,0.0,30.354356340387323,5.0450603849541285,30.354356340387323,30.354356340387323,4.653010313936832,5.624386116473341,4.748235001742489,5.9546221421572065
2022-07-15 04:00:00,0.0,35.59009149758512,5.303275497016897,35.59009149758512,35.59009149758512,4.805828077305168,6.349557326337455,4.633209508789949,6.26621628887218
2022-07-15 04:15:00,0.0,38.86767001871112,5.516977381047182,38.86767001871112,38.86767001871112,5.0155980332845465,6.897817415814356,4.575024933706755,6.204989253741962
2022-07-15 04:30:00,0.0,37.754035348616895,5.373493221583659,37.754035348616895,37.754035348616895,5.0322529275283925,6.317279075689516,4.545803549496536,6.204989253741962
2022-07-15 04:45:00,0.0,38.519320234744,5.414201945747647,38.519320234744,38.519320234744,4.996559124190305,6.287450305303779,4.79671237578418,6.3454528837922926
2022-07-15 05:00:00,0.0,37.754035348616895,5.352541340120851,37.754035348616895,37.754035348616895,4.881799696487762,6.287450305303779,4.720295579198673,6.3980978453567845
2022-07-15 05:15:00,0.0,38.519320234744,5.435773321457399,38.519320234744,38.519320234744,5.0322529275283925,6.287450305303779,4.80610245490594,6.381764367624886
2022-07-15 05:30:00,0.0,41.139117811451996,5.594221894572479,41.139117811451996,41.139117811451996,4.951045803931137,7.067417420239163,4.80610245490594,6.381764367624886
2022-07-15 05:45:00,0.0,45.8550151594534,5.835242002308593,45.8550151594534,45.8550151594534,5.298210055216085,7.362260219888788,4.853363189767393,6.3980978453567845
2022-07-15 06:00:00,0.5115,41.99223342828652,5.979113994234033,41.48073342828652,41.48073342828652,5.611194651534068,7.431449023511999,4.7950167542033615,6.372107943250303
2022-07-15 06:15:00,3.8717,41.99223342828652,5.877718904692825,38.12053342828652,38.12053342828652,5.342839721569358,7.3790061372083455,4.800582209862386,6.6857305371205005
2022-07-15 06:30:00,6.3758,41.99223342828652,5.8148202471814106,35.61643342828652,35.61643342828652,5.169276250158583,7.30175755304549,4.89173585220485,6.848593759077059
2022-07-15 06:45:00,8.9404,39.50928528340042,5.7299710191737585,30.568885283400423,30.568885283400423,4.992493059433662,7.292747827208352,4.907454102380955,6.786713651503322
2022-07-15 07:00:00,4.1452,37.43449479552772,5.481780127374676,33.28929479552772,33.28929479552772,4.790111414055303,6.891126284759618,4.81630046003849,6.401883278521863
2022-07-15 07:15:00,4.1452,35.37301393963197,5.355451728702812,31.227813939631968,31.227813939631968,4.794204773533361,6.518962244015889,4.695243100424233,6.292703995239804
2022-07-15 07:30:00,6.2785,34.541676214798706,5.3195485445180655,28.263176214798705,28.263176214798705,4.813205479652088,6.518962244015889,4.502370581560467,6.233914013585602
