z0,d,u_star,u_star_std,r_squared,rmse,n_points,wind_profile,height_profile,slope,intercept,ln_z0_optimal,timestamp,confidence
0.00012340988364522524,8.227325576348349e-05,0.5885352716257676,0.015469190595145291,0.9759361407727718,0.17013071761404766,4,"[13.74, 15.2, 15.81, 16.76]","[10, 30, 50, 70]",1.4713381790644189,-2.964306335018847,-8.999999355330635,2021-05-22 18:00:00,0.85
0.00012340988364252642,8.227325576168427e-05,0.5331513675425716,0.007897331370461884,0.9901502030337019,0.09789306488308729,4,"[13.86, 15.09, 15.96, 16.46]","[10, 30, 50, 70]",1.332878418856429,-1.2732571214382755,-8.999999355352504,2021-05-22 18:00:00,0.85
0.01110899071952,0.007405993813013333,0.7817279712890466,0.009606996438038612,0.9972070984111927,0.07618569714036776,4,"[12.17, 14.48, 15.4, 15.94]","[10, 30, 50, 70]",1.9543199282226162,-1.0701538254693155,-4.500000523784827,2021-05-22 18:00:00,0.85
0.01110899071952,0.007405993813013333,1.05975324934072,0.05445104356728778,0.9830587692629512,0.2561947069957245,4,"[10.91, 14.26, 15.55, 15.89]","[10, 30, 50, 70]",2.6493831233517997,-6.951864090935732,-4.500000523784827,2021-05-22 18:00:00,0.85
0.00012340988364129265,8.227325576086177e-05,0.27559969399510437,0.05239874691482722,0.9397284835966944,0.1284907589314324,4,"[4.14, 4.64, 5.09, 5.55]","[10, 30, 50, 70]",0.6889992349877608,-3.734113443103726,-8.999999355362501,2021-05-24 01:00:00,0.85
0.00012340988364160634,8.227325576107088e-05,0.3718945491688388,0.013620377883055673,0.9526405307610144,0.15265006666330713,4,"[10.09, 10.84, 11.37, 12.0]","[10, 30, 50, 70]",0.9297363729220969,-0.5151597181713932,-8.999999355359959,2021-05-25 19:00:00,0.85
0.00012340988364334827,8.227325576223217e-05,0.5936271439816385,0.03677730588455371,0.995793937186304,0.07102400999762742,4,"[9.93, 11.39, 12.29, 12.82]","[10, 30, 50, 70]",1.4840678599540962,-6.892995441942405,-8.999999355345844,2021-05-25 19:00:00,0.85
0.01110899071952,0.007405993813013333,0.6287438760640329,0.0827681200835554,0.9972418619827336,0.060892551625898794,4,"[5.06, 6.75, 7.69, 8.06]","[10, 30, 50, 70]",1.5718596901600823,-5.631065341065396,-4.500000523784827,2021-05-26 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.5296144110061153,0.06942644649330959,0.9735471792318336,0.16076812449007397,4,"[4.87, 6.41, 7.29, 7.29]","[10, 30, 50, 70]",1.324036027515288,-4.081960214213014,-4.500000523784827,2021-05-26 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.7052941870789581,0.08899554197539071,0.9824962185143251,0.17336182107605663,4,"[5.52, 7.52, 8.67, 8.78]","[10, 30, 50, 70]",1.7632354676973951,-6.423019864737196,-4.500000523784827,2021-05-29 06:00:00,0.85
0.01110899071952,0.007405993813013333,0.4242076838617019,0.057891795380689476,0.9115062144163084,0.2434096314995796,4,"[4.77, 6.52, 6.57, 6.83]","[10, 30, 50, 70]",1.0605192096542546,-2.2753470964438343,-4.500000523784827,2021-05-29 17:00:00,0.85
0.01110899071952,0.007405993813013333,0.4629078612182072,0.031154660485341098,0.9963393356151093,0.05167179314265446,4,"[5.74, 7.13, 7.59, 8.01]","[10, 30, 50, 70]",1.157269653045518,-2.1010384189980016,-4.500000523784827,2021-05-29 17:00:00,0.85
0.01110899071952,0.007405993813013333,0.31713886855228557,0.028152069997622937,0.9893190388203409,0.06068328958378535,4,"[7.85, 8.79, 9.23, 9.34]","[10, 30, 50, 70]",0.7928471713807138,2.4868655318078856,-4.500000523784827,2021-05-31 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.6221391234256002,0.0576843234699493,0.9892970095823873,0.11916792882671243,4,"[6.16, 8.13, 8.61, 9.24]","[10, 30, 50, 70]",1.5553478085640002,-4.3545355679802284,-4.500000523784827,2021-05-31 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.740953442523705,0.07504841953609297,0.9768834994596427,0.2099003854552255,4,"[6.49, 9.01, 9.43, 10.16]","[10, 30, 50, 70]",1.8523836063092625,-5.983153011850259,-4.500000523784827,2021-05-31 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.930594060211472,0.09372129161974567,0.9609042585690795,0.34567470599907263,4,"[7.22, 10.56, 11.27, 11.64]","[10, 30, 50, 70]",2.3264851505286797,-8.359734630828456,-4.500000523784827,2021-05-31 00:00:00,0.85
0.00012340988364130514,8.227325576087009e-05,0.37009295906621104,0.016894131972379607,0.9584444831288421,0.1418665428726693,4,"[8.91, 9.62, 10.25, 10.77]","[10, 30, 50, 70]",0.9252323976655276,-1.646512842445576,-8.9999993553624,2021-05-31 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.7841374851755711,0.09183868903470112,0.9781795268410572,0.21567393941954946,4,"[6.04, 8.35, 9.58, 9.65]","[10, 30, 50, 70]",1.9603437129389278,-7.2106378806019755,-4.500000523784827,2021-06-01 02:00:00,0.85
0.0001234098836799194,8.227325578661294e-05,0.6139333128591656,0.08112614865658566,0.980659733047983,0.15871996518508644,4,"[6.65, 8.13, 9.33, 9.5]","[10, 30, 50, 70]",1.534833282147914,-10.730840803379621,-8.999999355049505,2021-06-01 02:00:00,0.85
0.01110899071952,0.007405993813013333,0.7122756875390691,0.07504875754462614,0.9791021528923236,0.19163178710736886,4,"[6.22, 8.29, 9.43, 9.5]","[10, 30, 50, 70]",1.7806892188476726,-5.82455234961316,-4.500000523784827,2021-06-01 02:00:00,0.85
0.01110899071952,0.007405993813013333,0.5681995495026747,0.04664817124541483,0.997869769579337,0.04834592805368391,4,"[6.1, 7.74, 8.46, 8.83]","[10, 30, 50, 70]",1.4204988737566868,-3.5328606053768663,-4.500000523784827,2021-06-01 07:00:00,0.85
0.0001234098836776652,8.227325578511012e-05,0.5150581291140176,0.026356681653558936,0.9986582997249004,0.03475472384494701,4,"[9.77, 11.17, 11.78, 12.31]","[10, 30, 50, 70]",1.287645322785044,-4.7943781299048,-8.999999355067771,2021-06-01 14:00:00,0.85
0.01110899071952,0.007405993813013333,0.6251594963413338,0.03738690228087603,0.9149366099406245,0.3510341200293249,4,"[8.83, 11.39, 11.42, 11.9]","[10, 30, 50, 70]",1.5628987408533346,-1.5646845222237769,-4.500000523784827,2021-06-01 14:00:00,0.85
0.01110899071952,0.007405993813013333,0.39008465884254556,0.0219676910327982,0.9845853315981724,0.08988390698245409,4,"[8.69, 9.9, 10.4, 10.52]","[10, 30, 50, 70]",0.9752116471063639,2.1091929232129996,-4.500000523784827,2021-06-01 14:00:00,0.85
0.01110899071952,0.007405993813013333,0.5073825416603345,0.05447558188239536,0.9622180029590099,0.1851500755204181,4,"[5.4, 7.13, 7.7, 7.75]","[10, 30, 50, 70]",1.2684563541508362,-3.1092255819886203,-4.500000523784827,2021-06-05 00:00:00,0.85
0.0001234098836436865,8.227325576245767e-05,0.34450175464988236,0.05340748897930387,0.9647205683997032,0.12128015921804204,4,"[4.98, 5.64, 6.37, 6.63]","[10, 30, 50, 70]",0.8612543866247059,-4.831458408709568,-8.999999355343103,2021-06-06 03:00:00,0.85
0.0001234098836436865,8.227325576245767e-05,0.34450175464988236,0.05340748897930387,0.9647205683997032,0.12128015921804204,4,"[4.98, 5.64, 6.37, 6.63]","[10, 30, 50, 70]",0.8612543866247059,-4.831458408709568,-8.999999355343103,2021-06-06 03:00:00,0.85
0.01110899071952,0.007405993813013333,0.3763750541665796,0.026252182803892504,0.9944845368383102,0.05161732165841662,4,"[4.91, 6.03, 6.37, 6.78]","[10, 30, 50, 70]",0.940937635416449,-1.4727883445449663,-4.500000523784827,2021-06-06 03:00:00,0.85
0.01110899071952,0.007405993813013333,0.3763750541665796,0.026252182803892504,0.9944845368383102,0.05161732165841662,4,"[4.91, 6.03, 6.37, 6.78]","[10, 30, 50, 70]",0.940937635416449,-1.4727883445449663,-4.500000523784827,2021-06-06 03:00:00,0.85
0.00012340988364677863,8.227325576451908e-05,0.48326986087868207,0.09665343871602027,0.9703213255859834,0.1555938661858438,4,"[4.65, 5.64, 6.67, 6.93]","[10, 30, 50, 70]",1.2081746521967052,-9.088691101245884,-8.999999355318048,2021-06-07 02:00:00,0.85
0.00012340988364677863,8.227325576451908e-05,0.48326986087868207,0.09665343871602027,0.9703213255859834,0.1555938661858438,4,"[4.65, 5.64, 6.67, 6.93]","[10, 30, 50, 70]",1.2081746521967052,-9.088691101245884,-8.999999355318048,2021-06-07 02:00:00,0.85
0.00012340988364311457,8.227325576207637e-05,0.4678453896347997,0.08545896467380251,0.9869896379696801,0.09888468803700183,4,"[4.84, 5.97, 6.57, 7.19]","[10, 30, 50, 70]",1.1696134740869992,-8.437984713720256,-8.999999355347738,2021-06-07 02:00:00,0.85
0.00012340988364311457,8.227325576207637e-05,0.4678453896347997,0.08545896467380251,0.9869896379696801,0.09888468803700183,4,"[4.84, 5.97, 6.57, 7.19]","[10, 30, 50, 70]",1.1696134740869992,-8.437984713720256,-8.999999355347738,2021-06-07 02:00:00,0.85
0.0001234098836416627,8.227325576110845e-05,0.32655809598047825,0.04756190264951994,0.9848965526720067,0.07444602069289513,4,"[4.89, 5.64, 6.11, 6.52]","[10, 30, 50, 70]",0.8163952399511956,-4.387241097333846,-8.999999355359503,2021-06-07 02:00:00,0.85
0.0001234098836416627,8.227325576110845e-05,0.32655809598047825,0.04756190264951994,0.9848965526720067,0.07444602069289513,4,"[4.89, 5.64, 6.11, 6.52]","[10, 30, 50, 70]",0.8163952399511956,-4.387241097333846,-8.999999355359503,2021-06-07 02:00:00,0.85
0.00012340988364182052,8.227325576121367e-05,0.18050874976156167,0.024628362368610265,0.8791914905282213,0.12318095952563181,4,"[4.67, 4.87, 5.35, 5.55]","[10, 30, 50, 70]",0.45127187440390415,-0.5155872664426289,-8.999999355358224,2021-06-07 03:00:00,0.85
0.00012340988364182052,8.227325576121367e-05,0.18050874976156167,0.024628362368610265,0.8791914905282213,0.12318095952563181,4,"[4.67, 4.87, 5.35, 5.55]","[10, 30, 50, 70]",0.45127187440390415,-0.5155872664426289,-8.999999355358224,2021-06-07 03:00:00,0.85
0.0001234098836781935,8.227325578546233e-05,0.46800224625226045,0.09303479753951273,0.999218312444526,0.024097536331040247,4,"[4.48, 5.75, 6.32, 6.78]","[10, 30, 50, 70]",1.170005615630651,-8.752873177747496,-8.99999935506349,2021-06-07 03:00:00,0.85
0.0001234098836781935,8.227325578546233e-05,0.46800224625226045,0.09303479753951273,0.999218312444526,0.024097536331040247,4,"[4.48, 5.75, 6.32, 6.78]","[10, 30, 50, 70]",1.170005615630651,-8.752873177747496,-8.99999935506349,2021-06-07 03:00:00,0.85
0.01110899071952,0.007405993813013333,0.42348708341948343,0.06839019621695205,0.967901304101684,0.14202048238988305,4,"[3.97, 5.47, 5.76, 6.01]","[10, 30, 50, 70]",1.0587177085487085,-3.130996761489797,-4.500000523784827,2021-06-07 18:00:00,0.85
0.00012340988364139128,8.227325576092752e-05,0.5450093279381062,0.06775429608049399,0.9427898311803579,0.24715614043995124,4,"[6.98, 7.91, 8.97, 9.7]","[10, 30, 50, 70]",1.3625233198452655,-8.595312564581324,-8.999999355361702,2021-06-10 04:00:00,0.85
0.00012340988364139128,8.227325576092752e-05,0.5450093279381062,0.06775429608049399,0.9427898311803579,0.24715614043995124,4,"[6.98, 7.91, 8.97, 9.7]","[10, 30, 50, 70]",1.3625233198452655,-8.595312564581324,-8.999999355361702,2021-06-10 04:00:00,0.85
0.00012340988364151537,8.227325576101025e-05,0.6060977040389866,0.08940552408301612,0.9809401407353112,0.1555319187759882,4,"[6.11, 7.46, 8.36, 9.14]","[10, 30, 50, 70]",1.5152442600974663,-11.121642662427208,-8.999999355360696,2021-06-10 04:00:00,0.85
0.00012340988364151537,8.227325576101025e-05,0.6060977040389866,0.08940552408301612,0.9809401407353112,0.1555319187759882,4,"[6.11, 7.46, 8.36, 9.14]","[10, 30, 50, 70]",1.5152442600974663,-11.121642662427208,-8.999999355360696,2021-06-10 04:00:00,0.85
0.01110899071952,0.007405993813013333,0.9878023909704086,0.06012242887492755,0.9992575177817725,0.04958576839896928,4,"[9.44, 12.27, 13.41, 14.26]","[10, 30, 50, 70]",2.4695059774260213,-7.3265049676944916,-4.500000523784827,2021-06-12 08:00:00,0.85
0.00012340988364853875,8.22732557656925e-05,0.5782551715682955,0.047489167798096074,0.97797083369008,0.15976951042555043,4,"[8.72, 10.23, 10.76, 11.69]","[10, 30, 50, 70]",1.4456379289207388,-7.6714251897040615,-8.999999355303785,2021-06-12 08:00:00,0.85
0.01110899071952,0.007405993813013333,0.5668805591074614,0.017070497269025594,0.9768607006559904,0.1606693381141517,4,"[8.9, 10.84, 11.27, 11.64]","[10, 30, 50, 70]",1.4172013977686533,-0.6265936856478156,-4.500000523784827,2021-06-12 08:00:00,0.85
0.01110899071952,0.007405993813013333,0.6125126022289605,0.01898690849753925,0.955749123729901,0.2427094410249888,4,"[10.74, 12.83, 12.95, 13.9]","[10, 30, 50, 70]",1.5312815055724012,0.4071709527493663,-4.500000523784827,2021-06-12 08:00:00,0.85
0.00012340988364147832,8.227325576098554e-05,0.31598739301134166,0.021320141778781124,0.8801467000801462,0.21466217273558308,4,"[10.59, 10.95, 11.73, 12.16]","[10, 30, 50, 70]",0.789968482528354,1.5096967393298382,-8.999999355360996,2021-06-14 20:00:00,0.85
0.01110899071952,0.007405993813013333,0.915976117568135,0.05875912889635652,0.9857328596832389,0.20293439342115596,4,"[9.05, 12.05, 12.75, 13.54]","[10, 30, 50, 70]",2.2899402939203375,-6.3936268809845025,-4.500000523784827,2021-06-14 20:00:00,0.85
0.00012340988364142286,8.227325576094857e-05,0.4264418467429385,0.007854504437389236,0.982992795902331,0.10326173296100867,4,"[11.94, 12.88, 13.56, 14.05]","[10, 30, 50, 70]",1.0661046168573463,-0.18263594124855942,-8.999999355361446,2021-06-14 20:00:00,0.85
0.01110899071952,0.007405993813013333,0.782558822252823,0.018539020177003346,0.9940277204960228,0.11170444739427277,4,"[11.13, 13.49, 14.43, 14.87]","[10, 30, 50, 70]",1.9563970556320576,-2.1041997348644994,-4.500000523784827,2021-06-14 20:00:00,0.85
0.00012340988364111178,8.227325576074118e-05,0.2785531526901669,0.024758006882231544,0.8705364438315946,0.19775463226520154,4,"[11.38, 11.72, 12.29, 12.82]","[10, 30, 50, 70]",0.6963828817254172,3.371341491773144,-8.999999355363967,2021-06-14 20:00:00,0.85
0.00012340988364251742,8.227325576167828e-05,0.2943572116417876,0.020286646091309264,0.879265693595202,0.20080210504904436,4,"[9.26, 9.9, 10.09, 10.88]","[10, 30, 50, 70]",0.735893029104469,0.8588051858471797,-8.999999355352577,2021-06-15 00:00:00,0.85
0.0001234098836424885,8.227325576165899e-05,0.5601335472980596,0.04589996081733464,0.9846827603735022,0.1286091801181933,4,"[8.56, 9.79, 10.76, 11.29]","[10, 30, 50, 70]",1.4003338682451492,-7.356661548807319,-8.999999355352811,2021-06-15 00:00:00,0.85
0.00012340988364114663,8.227325576076442e-05,0.2841078655486386,0.02162598668040687,0.8837151601060411,0.1897260450997046,4,"[10.26, 10.67, 11.16, 11.75]","[10, 30, 50, 70]",0.7102696638715964,2.105727878352086,-8.999999355363684,2021-06-15 00:00:00,0.85
0.00012340988364903944,8.227325576602628e-05,0.17210511938632467,0.02814569243154096,0.9627422020965059,0.06232835642907612,4,"[9.1, 9.45, 9.84, 9.9]","[10, 30, 50, 70]",0.4302627984658116,4.208813367725046,-8.999999355299728,2021-06-15 20:00:00,0.85
0.00012340988364151472,8.227325576100981e-05,0.48317196067584994,0.03069872486534549,0.9953701732060697,0.06066386598633342,4,"[8.71, 9.9, 10.6, 11.08]","[10, 30, 50, 70]",1.2079299016896248,-4.985640024077268,-8.999999355360702,2021-06-15 20:00:00,0.85
0.0001234098836743999,8.227325578293326e-05,0.3296010816631164,0.006043715366564189,0.9917996518442269,0.05517357149895958,4,"[8.91, 9.73, 10.3, 10.47]","[10, 30, 50, 70]",0.824002704157791,-0.41957628671593206,-8.99999935509423,2021-06-15 20:00:00,0.85
0.0001234098836413286,8.227325576088573e-05,0.3506768942026076,0.0171980691447194,0.9316820566454675,0.17481511379473555,4,"[9.27, 9.9, 10.45, 11.08]","[10, 30, 50, 70]",0.876692235506519,-0.7539077303362802,-8.99999935536221,2021-06-15 20:00:00,0.85
0.01110899071952,0.007405993813013333,0.5164547949786427,0.016002170904175342,0.9740752212500687,0.15515874334624966,4,"[8.39, 10.12, 10.66, 10.82]","[10, 30, 50, 70]",1.2911369874466065,-0.2873941831690239,-4.500000523784827,2021-06-15 20:00:00,0.85
0.01110899071952,0.007405993813013333,0.4883550432028346,0.022565296837367278,0.9990401323616049,0.02787613395327305,4,"[6.53, 7.91, 8.46, 8.93]","[10, 30, 50, 70]",1.2208876080070865,-1.7678041156599145,-4.500000523784827,2021-06-17 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.4883550432028346,0.022565296837367278,0.9990401323616049,0.02787613395327305,4,"[6.53, 7.91, 8.46, 8.93]","[10, 30, 50, 70]",1.2208876080070865,-1.7678041156599145,-4.500000523784827,2021-06-17 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.4883550432028346,0.022565296837367278,0.9990401323616049,0.02787613395327305,4,"[6.53, 7.91, 8.46, 8.93]","[10, 30, 50, 70]",1.2208876080070865,-1.7678041156599145,-4.500000523784827,2021-06-17 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.49651730835702346,0.027171730962865567,0.9946284121737864,0.06719515506787417,4,"[6.42, 7.91, 8.36, 8.88]","[10, 30, 50, 70]",1.2412932708925586,-1.995350836538499,-4.500000523784827,2021-06-17 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.49651730835702346,0.027171730962865567,0.9946284121737864,0.06719515506787417,4,"[6.42, 7.91, 8.36, 8.88]","[10, 30, 50, 70]",1.2412932708925586,-1.995350836538499,-4.500000523784827,2021-06-17 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.49651730835702346,0.027171730962865567,0.9946284121737864,0.06719515506787417,4,"[6.42, 7.91, 8.36, 8.88]","[10, 30, 50, 70]",1.2412932708925586,-1.995350836538499,-4.500000523784827,2021-06-17 00:00:00,0.85
0.00012340988375945683,8.227325583963789e-05,0.5447911427920622,0.07208726048722497,0.9934154735299006,0.08165168500488781,4,"[6.3, 7.85, 8.36, 9.03]","[10, 30, 50, 70]",1.3619778569801555,-9.093512784425867,-8.999999354405007,2021-06-17 00:00:00,0.85
0.00012340988375945683,8.227325583963789e-05,0.5447911427920622,0.07208726048722497,0.9934154735299006,0.08165168500488781,4,"[6.3, 7.85, 8.36, 9.03]","[10, 30, 50, 70]",1.3619778569801555,-9.093512784425867,-8.999999354405007,2021-06-17 00:00:00,0.85
0.00012340988375945683,8.227325583963789e-05,0.5447911427920622,0.07208726048722497,0.9934154735299006,0.08165168500488781,4,"[6.3, 7.85, 8.36, 9.03]","[10, 30, 50, 70]",1.3619778569801555,-9.093512784425867,-8.999999354405007,2021-06-17 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.21304218710595912,0.03900205962731879,0.946511558362157,0.093264267104792,4,"[6.13, 6.86, 6.88, 7.24]","[10, 30, 50, 70]",0.5326054677648978,2.5348898582424875,-4.500000523784827,2021-06-17 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.21304218710595912,0.03900205962731879,0.946511558362157,0.093264267104792,4,"[6.13, 6.86, 6.88, 7.24]","[10, 30, 50, 70]",0.5326054677648978,2.5348898582424875,-4.500000523784827,2021-06-17 00:00:00,0.85
0.01110899071952,0.007405993813013333,0.21304218710595912,0.03900205962731879,0.946511558362157,0.093264267104792,4,"[6.13, 6.86, 6.88, 7.24]","[10, 30, 50, 70]",0.5326054677648978,2.5348898582424875,-4.500000523784827,2021-06-17 00:00:00,0.85
0.00012340988365299328,8.227325576866218e-05,0.3704286005587283,0.0696076211569055,0.9758878944680611,0.1071915159357655,4,"[4.46, 5.47, 5.76, 6.37]","[10, 30, 50, 70]",0.9260715013968207,-6.029473169122578,-8.99999935526769,2021-06-17 07:00:00,0.85
0.0001234098836444152,8.227325576294346e-05,0.36824542140847627,0.0783724565094899,0.9188291323375697,0.2014922614274137,4,"[4.33, 5.25, 5.45, 6.32]","[10, 30, 50, 70]",0.9206135535211906,-6.138934002973546,-8.999999355337199,2021-06-17 07:00:00,0.85
0.00012340988364264874,8.227325576176583e-05,0.13167274857198757,0.04070201628419048,0.8906973218284228,0.08491502252623657,4,"[2.42, 2.71, 2.8, 3.14]","[10, 30, 50, 70]",0.3291818714299689,-1.3361046102038419,-8.999999355351513,2021-06-19 02:00:00,0.85
0.00012340988364138603,8.227325576092401e-05,0.19092286920464474,0.06047331217979431,0.9677689511325366,0.06414275787594201,4,"[2.55, 2.93, 3.26, 3.5]","[10, 30, 50, 70]",0.47730717301161185,-2.890145149691562,-8.999999355361744,2021-06-19 02:00:00,0.85
0.00012340988364214432,8.227325576142954e-05,0.13929891224413354,0.026967740394109107,0.9675262712592019,0.04698083386181101,4,"[2.77, 3.04, 3.31, 3.45]","[10, 30, 50, 70]",0.34824728061033383,-1.198775356373961,-8.9999993553556,2021-06-19 02:00:00,0.85
0.00012340988364138822,8.227325576092548e-05,0.5642685361842482,0.0836279988955112,0.9257060759357013,0.2942823569237985,4,"[6.37, 7.24, 8.41, 9.19]","[10, 30, 50, 70]",1.4106713404606204,-9.783029212330613,-8.999999355361727,2021-06-20 05:00:00,0.85
0.0001234098836413297,8.227325576088646e-05,0.5655246728635728,0.08278225979763858,0.9098503449654816,0.3277078986931849,4,"[6.55, 7.35, 8.56, 9.39]","[10, 30, 50, 70]",1.413811682158932,-9.662176935183814,-8.9999993553622,2021-06-20 06:00:00,0.85
0.0001234098836413946,8.227325576092972e-05,0.5707811391693137,0.0878647643452232,0.8556905090044448,0.4315160993159351,4,"[6.75, 7.3, 8.77, 9.6]","[10, 30, 50, 70]",1.4269528479232843,-9.683495641783885,-8.999999355361675,2021-06-20 06:00:00,0.85
