datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,corrected_average_wind_speed,original_average_wind_speed,original_gfs_wind_speed_70m,original_ec_wind_speed_70m,error,abs_error
2022-08-15 04:30:00,4.0812,20.059949320644392,4.963988650360741,24.64118332091025,122.31855433645687,4,8,0,4.808681250230725,4.770589618642565,4.963988650360741,5.18160155,3.4228983,6.9403048,15.978749320644393,15.978749320644393
2022-08-15 04:45:00,4.0812,21.34819320780089,5.071670508285151,25.72184174460936,130.45270619491316,4,8,0,4.963988650360741,4.770589618642565,5.071670508285151,5.51535315,3.123381,7.9073253,17.26699320780089,17.26699320780089
2022-08-15 05:00:00,7.1729,23.68632417464707,5.1322117846107895,26.339597802097867,135.1803942418351,5,8,0,5.071670508285151,4.770589618642565,5.1322117846107895,5.632583350000001,2.7258217,8.539345,16.51342417464707,16.51342417464707
2022-08-15 05:15:00,9.8781,23.68632417464707,5.1322117846107895,26.339597802097867,135.1803942418351,5,8,0,5.1322117846107895,4.770589618642565,5.1322117846107895,5.76698265,2.5511453,8.98282,13.80822417464707,13.80822417464707
2022-08-15 05:30:00,9.8781,23.68632417464707,5.1322117846107895,26.339597802097867,135.1803942418351,5,8,0,5.1322117846107895,4.770589618642565,5.1322117846107895,5.7773438,2.5913246,8.963363,13.80822417464707,13.80822417464707
2022-08-15 05:45:00,9.1904,23.68632417464707,5.264696160433705,27.717025661685398,145.9217185797176,5,8,0,5.1322117846107895,4.930362635377957,5.264696160433705,5.68634615,2.6020713,8.770621,14.495924174647069,14.495924174647069
2022-08-15 06:00:00,8.8693,23.68632417464707,5.319115625294239,28.29299103524932,150.49369070190448,6,8,1,5.264696160433705,5.18499202589804,5.319115625294239,5.6630614999999995,2.659177,8.666946,14.817024174647068,14.817024174647068
2022-08-15 06:15:00,8.7273,23.68632417464707,5.354916979390821,28.675135856168115,153.5529718825332,6,8,1,5.319115625294239,5.209722910768379,5.354916979390821,5.88837685,3.1667247,8.610029,14.95902417464707,14.95902417464707
2022-08-15 06:30:00,8.419,23.68632417464707,5.354916979390821,28.675135856168115,153.5529718825332,6,8,1,5.354916979390821,5.209722910768379,5.354916979390821,6.20916215,3.8108513,8.607473,15.267324174647069,15.267324174647069
2022-08-15 06:45:00,8.3969,26.4456390444088,5.600408298863357,31.36457311397756,175.65441555782644,6,8,1,5.354916979390821,5.209722910768379,5.600408298863357,6.599171500000001,4.773248,8.425095,18.048739044408798,18.048739044408798
2022-08-15 07:00:00,7.8449,26.627134188662602,5.646489856136625,31.882847695453798,180.02617609712883,7,8,1,5.600408298863357,4.93768726717619,5.646489856136625,6.99393075,5.778777,8.2090845,18.782234188662603,18.782234188662603
2022-08-15 07:15:00,5.637,31.549002949631753,6.014997568813875,36.18019575283683,217.62378949252363,7,8,1,5.646489856136625,4.813132056179843,6.014997568813875,7.1765098,6.3645926,7.988427,25.912002949631752,25.912002949631752
2022-08-15 07:30:00,5.637,32.40825102565321,6.088232177961849,37.06657105277009,225.66989061018404,7,8,1,6.014997568813875,4.813132056179843,6.088232177961849,7.29237175,6.8398385,7.744905,26.771251025653207,26.771251025653207
2022-08-15 07:45:00,5.637,33.36302685429752,6.177810716113047,38.1653452441212,235.77827883328607,7,8,1,6.088232177961849,4.793291416402981,6.177810716113047,7.36036435,7.1331477,7.587581,27.726026854297523,27.726026854297523
2022-08-15 08:00:00,5.637,34.704250363698776,6.24327990759298,38.9785440045542,243.35396061086206,8,8,1,6.177810716113047,4.786527842715692,6.24327990759298,7.350884199999999,7.260839,7.4409294,29.067250363698776,29.067250363698776
2022-08-15 08:15:00,4.1026,33.1942304304001,5.98613686834017,35.833834606501455,214.50623847198221,8,8,1,6.24327990759298,4.635521284493809,5.98613686834017,7.12369035,6.9727654,7.2746153,29.091630430400098,29.091630430400098
2022-08-15 08:30:00,3.7332,30.15567208572665,5.774956060879292,33.35011750508647,192.5954632170357,8,8,1,5.98613686834017,4.635521284493809,5.774956060879292,6.6601641,6.4719467,6.8483815,26.42247208572665,26.42247208572665
2022-08-15 08:45:00,3.5484,30.15567208572665,5.774956060879292,33.35011750508647,192.5954632170357,8,8,1,5.774956060879292,4.635521284493809,5.774956060879292,6.6083305,6.520041,6.69662,26.60727208572665,26.60727208572665
2022-08-15 09:00:00,3.5484,30.26268227776915,5.774956060879292,33.35011750508647,192.5954632170357,9,8,1,5.774956060879292,4.653042651900293,5.774956060879292,6.6185911,6.6614385,6.5757437,26.71428227776915,26.71428227776915
2022-08-15 09:15:00,7.9629,30.26268227776915,5.750682256446836,33.070346414612466,190.17705434106216,9,8,1,5.774956060879292,4.653042651900293,5.750682256446836,6.46878095,6.7614903,6.1760716,22.29978227776915,22.29978227776915
2022-08-15 09:30:00,8.642,27.154480885698494,5.585150505952703,31.193906174143738,174.22266085116004,9,8,1,5.750682256446836,4.653042651900293,5.585150505952703,6.3696813,6.958186,5.7811766,18.512480885698494,18.512480885698494
2022-08-15 09:45:00,10.0053,25.955788050603516,5.48551449041471,30.090869224549756,165.06389916044174,9,8,1,5.585150505952703,4.804049210122177,5.48551449041471,6.374867200000001,7.2613354,5.488399,15.950488050603516,15.950488050603516
2022-08-15 10:00:00,29.0909,28.473518350919754,5.738971924411906,32.9357987491881,189.0176243296713,10,8,1,5.48551449041471,4.801917676543436,5.738971924411906,6.45514965,7.6055403,5.304759,-0.6173816490802473,0.6173816490802473
2022-08-15 10:15:00,30.0833,29.169309058644856,5.830797647804026,33.99820120963696,198.2366316427192,10,8,1,5.738971924411906,4.808681250230725,5.830797647804026,6.598508799999999,7.8529196,5.344098,-0.913990941355145,0.913990941355145
2022-08-15 10:30:00,31.0232,32.390296581315745,5.914992497845603,34.987136249569765,206.9486484373071,10,8,1,5.830797647804026,4.963988650360741,5.914992497845603,6.814817,7.980132,5.649502,1.3670965813157459,1.3670965813157459
2022-08-15 10:45:00,32.1811,32.390296581315745,5.885169966210068,34.635225531181014,203.83418906901863,10,8,1,5.914992497845603,5.071670508285151,5.885169966210068,6.8881565,7.901948,5.874365,0.20919658131574437,0.20919658131574437
2022-08-15 11:00:00,24.1351,37.90123345194829,6.385098331805594,40.76948070682658,260.3171432497387,11,8,1,5.885169966210068,5.1322117846107895,6.385098331805594,6.8114055,7.595372,6.027439,13.766133451948292,13.766133451948292
2022-08-15 11:15:00,10.4038,38.54085938015683,6.385098331805594,40.76948070682658,260.3171432497387,11,8,1,6.385098331805594,5.1322117846107895,6.385098331805594,6.761829199999999,7.482021,6.0416374,28.13705938015683,28.13705938015683
2022-08-15 11:30:00,0.0,36.237701427429,6.355386833633487,40.39094180512188,256.70005974632795,11,8,1,6.385098331805594,5.1322117846107895,6.355386833633487,6.6751795000000005,7.453498,5.896861,36.237701427429,36.237701427429
2022-08-15 11:45:00,0.0,36.237701427429,6.270356479599764,39.31737038125875,246.53392813094962,11,8,1,6.355386833633487,5.264696160433705,6.270356479599764,6.50785975,7.3996515,5.616068,36.237701427429,36.237701427429
2022-08-15 12:00:00,0.0,36.49728551037418,6.21969118428722,38.684558427900164,240.60600702205454,12,8,1,6.270356479599764,5.319115625294239,6.21969118428722,6.3163142,7.260787,5.3718414,36.49728551037418,36.49728551037418
2022-08-15 12:15:00,0.0,33.28950659246946,5.934340171470049,35.216393270723174,208.98605728074006,12,8,1,6.21969118428722,5.354916979390821,5.934340171470049,6.18142785,7.123771,5.2390847,33.28950659246946,33.28950659246946
2022-08-15 12:30:00,0.0,32.64988066426092,5.934340171470049,35.216393270723174,208.98605728074006,12,8,1,5.934340171470049,5.354916979390821,5.934340171470049,6.106597649999999,6.9873943,5.225801,32.64988066426092,32.64988066426092
2022-08-15 12:45:00,12.0,32.64988066426092,5.934340171470049,35.216393270723174,208.98605728074006,12,8,1,5.934340171470049,5.600408298863357,5.934340171470049,6.01486445,6.9046655,5.1250634,20.64988066426092,20.64988066426092
2022-08-15 13:00:00,4.5954,33.650740244632736,5.9850008697674,35.820235411116535,214.38414009080546,13,8,1,5.934340171470049,5.646489856136625,5.9850008697674,5.863125999999999,6.896585,4.829667,29.05534024463274,29.05534024463274
2022-08-15 13:15:00,0.0,30.612181899959285,5.832978248178629,34.02363524372503,198.4591243006119,13,8,1,5.9850008697674,6.014997568813875,5.832978248178629,5.6635902,6.8351407,4.4920397,30.612181899959285,30.612181899959285
2022-08-15 13:30:00,0.0,29.916391192234183,5.735065637752256,32.89097786932669,188.63191697044542,13,8,1,5.832978248178629,6.088232177961849,5.735065637752256,5.4356033,6.7257266,4.14548,29.916391192234183,29.916391192234183
2022-08-15 13:45:00,0.0,28.823017973109888,5.735065637752256,32.89097786932669,188.63191697044542,13,8,1,5.735065637752256,6.177810716113047,5.735065637752256,5.2001785,6.5909505,3.8094065,28.823017973109888,28.823017973109888
2022-08-15 14:00:00,0.0,29.51880868083499,5.845078854669523,34.16494681730478,199.69680821273698,14,8,1,5.735065637752256,6.24327990759298,5.845078854669523,5.0176383,6.514959,3.5203176,29.51880868083499,29.51880868083499
2022-08-15 14:15:00,0.0,30.612181899959285,5.845078854669523,34.16494681730478,199.69680821273698,14,8,1,5.845078854669523,5.98613686834017,5.845078854669523,4.8553373,6.4120226,3.298652,30.612181899959285,30.612181899959285
2022-08-15 14:30:00,0.0,27.888511885723226,5.624465515680115,31.634612337074785,177.92778619178588,14,8,1,5.845078854669523,5.774956060879292,5.624465515680115,4.73443825,6.380634,3.0882425,27.888511885723226,27.888511885723226
2022-08-15 14:45:00,0.3374,26.30528767279365,5.502960920888978,30.28257889683127,166.64384825299976,14,8,1,5.624465515680115,5.774956060879292,5.502960920888978,4.6170114,6.345194,2.8888288,25.96788767279365,25.96788767279365
2022-08-15 15:00:00,0.3197,23.94590825759224,5.313949221810523,28.238056331980662,150.05559747077035,15,8,1,5.502960920888978,5.774956060879292,5.313949221810523,4.52896965,6.3133383,2.744601,23.62620825759224,23.62620825759224
2022-08-15 15:15:00,0.0,23.94590825759224,5.0922773787860365,25.931288902495986,132.0493158809457,15,8,1,5.313949221810523,5.750682256446836,5.0922773787860365,4.45950795,6.2730994,2.6459165,23.94590825759224,23.94590825759224
2022-08-15 15:30:00,0.0,23.94590825759224,5.0922773787860365,25.931288902495986,132.0493158809457,15,8,1,5.0922773787860365,5.585150505952703,5.0922773787860365,4.42432765,6.2295003,2.619155,23.94590825759224,23.94590825759224
2022-08-15 15:45:00,0.0,23.94590825759224,5.0922773787860365,25.931288902495986,132.0493158809457,15,8,1,5.0922773787860365,5.48551449041471,5.0922773787860365,4.3898573,6.1335883,2.6461263,23.94590825759224,23.94590825759224
2022-08-15 16:00:00,0.0746,24.908535121134154,5.0922773787860365,25.931288902495986,132.0493158809457,16,8,1,5.0922773787860365,5.738971924411906,5.0922773787860365,4.3591529,5.967411,2.7508948,24.833935121134154,24.833935121134154
2022-08-15 16:15:00,0.0746,24.908535121134154,5.0922773787860365,25.931288902495986,132.0493158809457,16,8,1,5.0922773787860365,5.830797647804026,5.0922773787860365,4.3332955,5.729855,2.936736,24.833935121134154,24.833935121134154
2022-08-15 16:30:00,2.5589,24.908535121134154,5.0922773787860365,25.931288902495986,132.0493158809457,16,8,1,5.0922773787860365,5.914992497845603,5.0922773787860365,4.3595951500000005,5.441569,3.2776213,22.349635121134153,22.349635121134153
2022-08-15 16:45:00,3.7125,24.908535121134154,5.0922773787860365,25.931288902495986,132.0493158809457,16,8,1,5.0922773787860365,5.885169966210068,5.0922773787860365,4.50036395,5.3651614,3.6355665,21.196035121134155,21.196035121134155
2022-08-15 17:00:00,4.2944,24.908535121134154,5.37073110811287,28.844752635651297,154.9174102861131,17,8,1,5.0922773787860365,6.385098331805594,5.37073110811287,4.6632142000000005,5.396604,3.9298244,20.614135121134154,20.614135121134154
2022-08-15 17:15:00,5.8182,29.145802399350995,5.7307195941322,32.84114706657073,188.2034049881741,17,8,1,5.37073110811287,6.385098331805594,5.7307195941322,4.824866500000001,5.4773397,4.1723933,23.327602399350994,23.327602399350994
2022-08-15 17:30:00,8.2669,29.841593107076097,5.786700851686652,33.48590674691102,193.7729250918498,17,8,1,5.7307195941322,6.355386833633487,5.786700851686652,4.9097516500000005,5.493279,4.3262243,21.574693107076097,21.574693107076097
2022-08-15 17:45:00,9.8994,28.19372438953317,5.590304300157702,31.251502168361693,174.70540695818013,17,8,1,5.786700851686652,6.270356479599764,5.590304300157702,4.9446648500000006,5.4331107,4.456219,18.29432438953317,18.29432438953317
2022-08-15 18:00:00,9.8994,26.9332846028447,5.489010030127664,30.129231110842102,165.37965176744677,18,8,0,5.590304300157702,6.21969118428722,5.489010030127664,5.0046362,5.392001,4.6172714,17.0338846028447,17.0338846028447
2022-08-15 18:15:00,7.2397,26.9332846028447,5.489010030127664,30.129231110842102,165.37965176744677,18,8,0,5.489010030127664,5.934340171470049,5.489010030127664,5.060328,5.423847,4.696809,19.6935846028447,19.6935846028447
2022-08-15 18:30:00,6.5648,26.9332846028447,5.489010030127664,30.129231110842102,165.37965176744677,18,8,0,5.489010030127664,5.934340171470049,5.489010030127664,5.1112225,5.4964805,4.7259645,20.368484602844703,20.368484602844703
2022-08-15 18:45:00,6.5534,26.9332846028447,5.489010030127664,30.129231110842102,165.37965176744677,18,8,0,5.489010030127664,5.934340171470049,5.489010030127664,5.19461585,5.5889397,4.800292,20.3798846028447,20.3798846028447
2022-08-15 19:00:00,6.5534,26.9332846028447,5.489010030127664,30.129231110842102,165.37965176744677,19,8,0,5.489010030127664,5.9850008697674,5.489010030127664,5.287853,5.6303177,4.9453883,20.3798846028447,20.3798846028447
2022-08-15 19:15:00,7.6048,26.9332846028447,5.489010030127664,30.129231110842102,165.37965176744677,19,8,0,5.489010030127664,5.832978248178629,5.489010030127664,5.4071225,5.704138,5.110107,19.3284846028447,19.3284846028447
