datetime,actual_power,predicted_power,wind_speed,wind_speed_2,wind_speed_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,error,abs_error
2022-07-15 00:00:00,111.2877,47.474448009696914,3.6995347,13.686556996504091,50.63389253209466,0,7,0,7.8438187,8.361965,-63.81325199030309,63.81325199030309
2022-07-15 00:15:00,108.7764,38.98406428941376,4.921076,24.216988997776003,119.17364334921955,0,7,0,3.6995347,6.710776,-69.79233571058623,69.79233571058623
2022-07-15 00:30:00,108.7764,47.119829217633466,5.705847,32.556689987409,185.7634918945877,0,7,0,4.921076,6.462983,-61.65657078236653,61.65657078236653
2022-07-15 00:45:00,108.7764,49.493909289896465,5.9262104,35.119969705068165,208.1283297138599,0,7,0,5.705847,6.9873967,-59.28249071010353,59.28249071010353
2022-07-15 01:00:00,108.7764,51.30976630288752,5.944745,35.339993115025,210.08724737057932,1,7,0,5.9262104,7.412639,-57.46663369711248,57.46663369711248
2022-07-15 01:15:00,108.7764,41.78895270647328,5.257132,27.637436865424004,145.29365374320022,1,7,0,5.944745,6.250877,-66.98744729352671,66.98744729352671
2022-07-15 01:30:00,108.7764,40.20064694462492,4.681778,21.919045241284003,102.62010379164815,1,7,0,5.257132,5.31024,-68.57575305537507,68.57575305537507
2022-07-15 01:45:00,108.7764,37.590206604971364,4.764126,22.696896543876,108.1308749439898,1,7,0,4.681778,5.0626087,-71.18619339502862,71.18619339502862
2022-07-15 02:00:00,75.1319,38.448524667917766,5.139409,26.413524869280998,135.74990743490656,2,7,0,4.764126,5.5826526,-36.683375332082235,36.683375332082235
2022-07-15 02:15:00,7.8428,40.87280931554217,6.0185227,36.22261549041529,218.00663358243608,2,7,0,5.139409,5.9006686,33.03000931554217,33.03000931554217
2022-07-15 02:30:00,3.2501,42.93084001895703,6.4628453,41.768369371732085,269.94250968276265,2,7,0,6.0185227,6.0265665,39.680740018957025,39.680740018957025
2022-07-15 02:45:00,0.8525,48.527589703419046,6.2449145,38.99895711231025,243.54515275554442,2,7,0,6.4628453,6.15688,47.67508970341905,47.67508970341905
2022-07-15 03:00:00,0.0,50.27080510706957,5.387362,29.023669319044004,156.36101318998357,3,7,0,6.2449145,6.990699,50.27080510706957,50.27080510706957
2022-07-15 03:15:00,0.0,37.89658222382896,4.0805435,16.650835255392252,67.94445757096169,3,7,0,5.387362,6.434251,37.89658222382896,37.89658222382896
2022-07-15 03:30:00,0.0,31.46688786712307,3.3046212,10.920521275489442,36.08818612203345,3,7,0,4.0805435,6.126611,31.46688786712307,31.46688786712307
2022-07-15 03:45:00,0.0,33.019257806353785,4.2277646,17.873993513013165,75.5670370349467,3,7,0,3.3046212,5.846282,33.019257806353785,33.019257806353785
2022-07-15 04:00:00,0.0,36.32030495046676,5.072342,25.728653364964,130.50452906654823,4,7,0,4.2277646,6.1010165,36.32030495046676,36.32030495046676
2022-07-15 04:15:00,0.0,37.8361964382221,4.9372754,24.37668837544516,120.35442384955134,4,7,0,5.072342,5.9732013,37.8361964382221,37.8361964382221
2022-07-15 04:30:00,0.0,37.13205130876227,4.9016004,24.025686481280164,117.76431446691745,4,7,0,4.9372754,5.505606,37.13205130876227,37.13205130876227
2022-07-15 04:45:00,0.0,36.63452766547823,5.2199636,27.24801998532496,142.23367249546882,4,7,0,4.9016004,5.6290264,36.63452766547823,36.63452766547823
2022-07-15 05:00:00,0.0,37.094494483399025,5.441163,29.606254792569004,161.09245814589914,5,7,0,5.2199636,6.193468,37.094494483399025,37.094494483399025
2022-07-15 05:15:00,0.0,43.57952957146072,5.287308,27.955625886864002,147.81000439662316,5,7,0,5.441163,6.7880936,43.57952957146072,43.57952957146072
2022-07-15 05:30:00,0.0,44.88671961365634,5.211001,27.154531422001003,141.50229039457867,5,7,0,5.287308,7.2732215,44.88671961365634,44.88671961365634
2022-07-15 05:45:00,0.0,46.32502796274285,5.436027,29.550389544729,160.63671542566456,5,7,0,5.211001,7.8438187,46.32502796274285,46.32502796274285
2022-07-15 06:00:00,0.5115,35.42409172182736,5.7348604,32.88862380748816,188.61166628406104,6,7,1,5.436027,3.6995347,34.91259172182736,34.91259172182736
2022-07-15 06:15:00,3.8717,35.6632641159978,5.9990177,35.988213364913285,215.89392896749135,6,7,1,5.7348604,4.921076,31.791564115997797,31.791564115997797
2022-07-15 06:30:00,6.3758,37.23308069257291,6.0695734,36.83972125798756,223.60139221089588,6,7,1,5.9990177,5.705847,30.857280692572914,30.857280692572914
