datetime,power,ec_wind_speed_10m,ec_wind_speed_70m
2021-05-06 00:45:00,21.6525,5.845039,7.786514
2021-05-06 01:00:00,19.7949,5.6273375,7.2020974
2021-05-06 01:15:00,18.0759,5.5004888,6.6974926
2021-05-06 01:30:00,16.523,5.439088,6.3295383
2021-05-06 01:45:00,15.1252,5.387657,6.097796
2021-05-06 02:00:00,13.8863,5.3152714,5.890092
2021-05-06 02:15:00,12.781,5.2705727,5.7630873
2021-05-06 02:30:00,11.8078,5.1545296,5.6156883
2021-05-06 02:45:00,10.9647,5.0834494,5.4312224
2021-05-06 03:00:00,10.2386,5.0057135,5.2679405
2021-05-06 03:15:00,9.6131,4.9549136,5.154064
2021-05-06 03:30:00,9.1131,4.9326105,5.045774
2021-05-06 03:45:00,8.7347,4.76891,4.892955
2021-05-06 04:00:00,8.4654,4.6220193,4.6540556
2021-05-06 04:15:00,8.3005,4.53065,4.469894
2021-05-06 04:30:00,8.1949,4.4881644,4.365715
2021-05-06 04:45:00,8.1528,4.4516416,4.317096
2021-05-06 05:00:00,8.1686,4.4097776,4.2669425
2021-05-06 05:15:00,8.2423,4.371617,4.2006226
2021-05-06 05:30:00,8.3535,4.357531,4.1562624
2021-05-06 05:45:00,8.4975,4.3508058,4.132929
2021-05-06 06:00:00,8.6588,4.125912,3.842042
2021-05-06 06:15:00,8.8381,3.986072,3.6611316
2021-05-06 06:30:00,9.102,3.8771327,3.4714665
2021-05-06 06:45:00,9.4487,3.9183989,3.5847523
2021-05-06 07:00:00,9.8712,4.1542263,4.016168
2021-05-06 07:15:00,10.3745,4.0438337,4.0735607
2021-05-06 07:30:00,10.8975,3.862445,3.9597855
2021-05-06 07:45:00,11.4349,4.2158785,4.0186076
2021-05-06 08:00:00,11.9679,3.9023526,3.8620472
2021-05-06 08:15:00,12.4888,3.4473646,3.4418547
2021-05-06 08:30:00,13.0368,3.1159494,3.1961594
2021-05-06 08:45:00,13.5993,2.9140143,3.0091944
2021-05-06 09:00:00,14.1414,2.877777,2.907211
2021-05-06 09:15:00,14.6534,2.9723535,2.9644728
2021-05-06 09:30:00,15.2973,2.9619513,2.985102
2021-05-06 09:45:00,16.0373,2.8501887,2.8861554
2021-05-06 10:00:00,16.8498,2.5615854,2.560358
2021-05-06 10:15:00,17.6659,2.2891493,2.2462065
2021-05-06 10:30:00,18.4157,2.246088,2.204772
2021-05-06 10:45:00,19.0566,2.432686,2.4587622
2021-05-06 11:00:00,19.5703,2.6583257,2.8215566
2021-05-06 11:15:00,19.9215,2.788946,3.1058645
2021-05-06 11:30:00,20.1399,2.801592,3.2195437
2021-05-06 11:45:00,20.2039,2.9132633,3.3530178
2021-05-06 12:00:00,20.1308,3.1097102,3.5112133
2021-05-06 12:15:00,19.9305,3.2481847,3.5992408
2021-05-06 12:30:00,19.7318,3.338075,3.6737843
2021-05-06 12:45:00,19.5345,3.3661757,3.7117095
2021-05-06 13:00:00,19.3742,3.415143,3.7892525
2021-05-06 13:15:00,19.2768,3.589831,3.9947062
2021-05-06 13:30:00,19.0566,3.8039865,4.238836
2021-05-06 13:45:00,18.7688,3.9399168,4.4052076
2021-05-06 14:00:00,18.4499,4.0569286,4.5578303
2021-05-06 14:15:00,18.1604,4.199669,4.7260056
2021-05-06 14:30:00,17.8491,4.273141,4.816741
2021-05-06 14:45:00,17.5499,4.3797784,4.9389954
2021-05-06 15:00:00,17.2871,4.5042024,5.073045
2021-05-06 15:15:00,17.0755,4.6147766,5.19112
2021-05-06 15:30:00,17.0351,4.579198,5.1559534
2021-05-06 15:45:00,17.2055,4.599839,5.2199507
2021-05-06 16:00:00,17.5913,4.895497,5.550777
2021-05-06 16:15:00,18.2197,4.952662,5.603623
2021-05-06 16:30:00,18.9341,4.9935207,5.646354
2021-05-06 16:45:00,19.7318,5.0076394,5.66484
2021-05-06 17:00:00,20.5822,4.9933543,5.662795
2021-05-06 17:15:00,21.4792,5.101242,5.8058343
2021-05-06 17:30:00,22.3662,5.3201575,6.0650797
2021-05-06 17:45:00,23.1895,5.424224,6.200579
2021-05-06 18:00:00,23.8796,5.391167,6.1899385
2021-05-06 18:15:00,24.3944,5.3174467,6.137108
2021-05-06 18:30:00,24.9178,5.1781726,5.9863315
2021-05-06 18:45:00,25.4392,4.881743,5.6651535
2021-05-06 19:00:00,25.9914,4.4979405,5.265309
2021-05-06 19:15:00,26.5644,3.9510834,4.7723813
2021-05-06 19:30:00,27.0093,2.534822,4.214385
2021-05-06 19:45:00,27.3092,2.564458,3.9034612
2021-05-06 20:00:00,27.4252,2.430793,3.688263
2021-05-06 20:15:00,27.3788,2.266418,3.4989111
2021-05-06 20:30:00,27.1935,2.1163032,3.3486512
2021-05-06 20:45:00,26.9061,2.0530808,3.2399797
2021-05-06 21:00:00,26.5644,1.9634597,2.9598844
2021-05-06 21:15:00,26.2037,1.7525798,2.4825263
2021-05-06 21:30:00,25.8802,1.6519707,2.111903
2021-05-06 21:45:00,25.6479,1.8023641,2.0294209
2021-05-06 22:00:00,25.5598,2.828624,2.3944592
2021-05-06 22:15:00,25.6479,4.4369864,4.191471
2021-05-06 22:30:00,25.7141,4.7593164,4.8425136
2021-05-06 22:45:00,25.7583,4.9694037,5.2471266
2021-05-06 23:00:00,25.7251,5.190315,5.8552938
2021-05-06 23:15:00,25.6038,6.093332,7.764066
2021-05-06 23:30:00,25.3954,7.015996,9.929702
2021-05-06 23:45:00,25.0798,7.3024364,10.539165
2021-05-07 00:00:00,25.9468,7.405981,10.129492
2021-05-07 00:15:00,26.0359,7.45609,10.374211
2021-05-07 00:30:00,26.0471,7.5349727,10.46584
2021-05-07 00:45:00,25.9802,7.3596625,9.991419
2021-05-07 01:00:00,25.8358,7.452838,10.403401
2021-05-07 01:15:00,25.6038,7.3889847,10.409471
2021-05-07 01:30:00,25.3517,7.1696343,10.214786
2021-05-07 01:45:00,25.0365,7.0805907,10.391756
2021-05-07 02:00:00,24.6497,6.742519,9.875467
2021-05-07 02:15:00,24.1517,6.53186,9.5864315
2021-05-07 02:30:00,23.5996,6.3305683,9.34471
2021-05-07 02:45:00,22.9664,6.2352223,8.96923
2021-05-07 03:00:00,22.2674,6.4508157,9.1025
2021-05-07 03:15:00,21.508,6.3163304,8.718139
2021-05-07 03:30:00,20.778,6.1130614,8.243556
2021-05-07 03:45:00,20.076,5.802779,7.609398
2021-05-07 04:00:00,19.392,5.703335,7.203032
2021-05-07 04:15:00,18.7514,5.7556934,7.222964
2021-05-07 04:30:00,18.1604,5.840585,7.406452
2021-05-07 04:45:00,17.6493,6.0658975,7.898721
2021-05-07 05:00:00,17.2462,6.308737,8.392154
2021-05-07 05:15:00,16.9543,6.569481,8.758571
2021-05-07 05:30:00,16.7537,6.886102,9.138699
2021-05-07 05:45:00,16.6739,6.9388013,9.354498
2021-05-07 06:00:00,16.7377,6.929325,9.395479
2021-05-07 06:15:00,16.9463,7.021974,9.393272
2021-05-07 06:30:00,17.1811,7.2757525,9.627952
2021-05-07 06:45:00,17.4346,7.444532,9.626306
2021-05-07 07:00:00,17.7157,7.465638,9.560223
2021-05-07 07:15:00,18.0506,7.3713055,9.377015
2021-05-07 07:30:00,18.3815,7.24349,9.24553
2021-05-07 07:45:00,18.7341,7.232519,9.021709
2021-05-07 08:00:00,19.118,6.93515,8.603454
2021-05-07 08:15:00,19.5256,6.600266,7.7168703
2021-05-07 08:30:00,19.9305,6.2101192,7.0443673
2021-05-07 08:45:00,20.3141,5.7153025,6.8764153
2021-05-07 09:00:00,20.6752,5.835989,7.175237
2021-05-07 09:15:00,20.9752,6.4222817,7.8680034
2021-05-07 09:30:00,21.2593,6.308888,7.6496463
2021-05-07 09:45:00,21.508,6.229167,7.3005347
2021-05-07 10:00:00,21.7298,6.3491364,7.3475766
2021-05-07 10:15:00,21.9046,6.5754676,7.5609493
2021-05-07 10:30:00,22.2082,6.7783628,7.769751
2021-05-07 10:45:00,22.6648,6.843978,7.9153194
2021-05-07 11:00:00,23.2711,6.7487707,7.908673
2021-05-07 11:15:00,24.0363,6.736668,7.8644304
2021-05-07 11:30:00,24.9394,6.714258,7.811259
2021-05-07 11:45:00,25.9802,6.6510305,7.6960373
2021-05-07 12:00:00,27.1704,6.7753296,7.81263
2021-05-07 12:15:00,28.5234,7.0177336,8.06632
2021-05-07 12:30:00,29.9672,7.0807676,8.12269
2021-05-07 12:45:00,31.521,6.9485207,7.967045
2021-05-07 13:00:00,33.1792,6.806472,7.8136134
2021-05-07 13:15:00,34.9629,6.8361835,7.862484
2021-05-07 13:30:00,36.8223,7.0431232,8.101961
2021-05-07 13:45:00,38.744,7.214763,8.296923
2021-05-07 14:00:00,40.7439,7.234744,8.321907
2021-05-07 14:15:00,42.7739,7.162648,8.2414255
2021-05-07 14:30:00,44.8299,7.0788317,8.14817
2021-05-07 14:45:00,46.8542,7.015859,8.084437
2021-05-07 15:00:00,48.837,7.0552106,8.134112
2021-05-07 15:15:00,50.7688,7.193777,8.302309
2021-05-07 15:30:00,52.3699,7.3725944,8.519341
2021-05-07 15:45:00,53.6143,7.577226,8.770132
2021-05-07 16:00:00,54.4821,7.7462697,8.985292
2021-05-07 16:15:00,54.9198,7.830765,9.103019
2021-05-07 16:30:00,55.0996,7.8249183,9.116176
2021-05-07 16:45:00,54.9797,7.8013525,9.108915
2021-05-07 17:00:00,54.5615,7.719761,9.037329
2021-05-07 17:15:00,53.85,7.64111,8.96778
2021-05-07 17:30:00,52.8728,7.571193,8.913362
2021-05-07 17:45:00,51.622,7.4786086,8.832272
2021-05-07 18:00:00,50.1125,7.289584,8.634669
2021-05-07 18:15:00,48.3991,7.070311,8.398758
2021-05-07 18:30:00,46.6947,6.7879376,8.103651
2021-05-07 18:45:00,45.019,6.494681,7.86854
2021-05-07 19:00:00,43.3562,6.193636,7.6553283
2021-05-07 19:15:00,41.7087,5.6640425,7.4346204
2021-05-07 19:30:00,40.2839,4.6332064,7.3061714
2021-05-07 19:45:00,39.0821,3.9475608,7.4707203
2021-05-07 20:00:00,38.0747,4.1986675,7.6282163
2021-05-07 20:15:00,37.251,4.3949943,7.6175675
2021-05-07 20:30:00,36.6315,4.48282,7.641529
2021-05-07 20:45:00,36.1795,4.6003428,7.7080903
2021-05-07 21:00:00,35.9047,4.786564,7.780671
2021-05-07 21:15:00,35.7895,5.0182533,7.876241
2021-05-07 21:30:00,35.7032,5.8982596,7.9715466
2021-05-07 21:45:00,35.6459,6.1932,8.242239
2021-05-07 22:00:00,35.6029,6.2019978,8.37012
2021-05-07 22:15:00,35.5599,6.2758536,8.481064
2021-05-07 22:30:00,35.36,6.287561,8.567672
2021-05-07 22:45:00,34.977,6.358357,8.718825
2021-05-07 23:00:00,34.4297,6.4211907,8.906582
2021-05-07 23:15:00,33.6969,6.4475403,9.042768
2021-05-07 23:30:00,32.8018,6.4387846,9.112833
2021-05-07 23:45:00,31.7686,6.3363414,8.970852
2021-05-08 00:00:00,28.8125,7.2786083,9.801538
2021-05-08 00:15:00,27.5417,7.1586204,10.17475
2021-05-08 00:30:00,26.316,6.7197204,9.9949045
2021-05-08 00:45:00,25.1015,6.3088365,9.832974
2021-05-08 01:00:00,23.9213,6.0594454,9.48386
2021-05-08 01:15:00,22.7549,6.056226,9.240979
2021-05-08 01:30:00,21.6815,6.176792,8.822841
2021-05-08 01:45:00,20.6846,6.2012973,8.541387
2021-05-08 02:00:00,19.7408,6.15842,8.237044
2021-05-08 02:15:00,18.8469,5.961351,7.836196
2021-05-08 02:30:00,17.9917,5.780836,7.3820515
2021-05-08 02:45:00,17.1729,5.760528,7.208139
2021-05-08 03:00:00,16.4046,5.816979,7.264472
2021-05-08 03:15:00,15.6681,5.8635163,7.3872843
2021-05-08 03:30:00,15.0286,5.8921785,7.50688
2021-05-08 03:45:00,14.479,5.9731493,7.7349844
2021-05-08 04:00:00,14.0134,6.01431,7.925046
2021-05-08 04:15:00,13.6411,5.9787207,7.9388866
2021-05-08 04:30:00,13.2956,5.9982,8.028
2021-05-08 04:45:00,12.9827,5.961067,8.067238
2021-05-08 05:00:00,12.7209,5.910613,7.8611608
2021-05-08 05:15:00,12.502,5.8153954,7.4302793
2021-05-08 05:30:00,12.3377,5.74555,7.112042
2021-05-08 05:45:00,12.2332,5.859998,7.2103
2021-05-08 06:00:00,12.1877,6.03845,8.011326
2021-05-08 06:15:00,12.2137,6.03287,7.976949
2021-05-08 06:30:00,12.2462,6.014387,7.5274987
2021-05-08 06:45:00,12.2919,5.821897,7.1471777
2021-05-08 07:00:00,12.3442,5.3467283,6.7415986
2021-05-08 07:15:00,12.4098,4.952236,6.7397914
2021-05-08 07:30:00,12.4427,5.358104,7.3004937
2021-05-08 07:45:00,12.4493,6.1512623,7.7569895
2021-05-08 08:00:00,12.423,6.630276,8.136064
2021-05-08 08:15:00,12.3508,6.563229,8.272011
2021-05-08 08:30:00,12.2658,6.3864813,7.81301
2021-05-08 08:45:00,12.1487,6.212635,7.4566197
2021-05-08 09:00:00,12.0,6.187549,7.3432274
2021-05-08 09:15:00,11.8014,6.136581,7.3069577
2021-05-08 09:30:00,11.6426,6.104344,7.267028
2021-05-08 09:45:00,11.5102,5.951117,7.134401
2021-05-08 10:00:00,11.4099,5.7552733,6.8020487
2021-05-08 10:15:00,11.3287,5.631298,6.546605
2021-05-08 10:30:00,11.3537,5.5622087,6.391606
2021-05-08 10:45:00,11.4788,5.5689626,6.361863
2021-05-08 11:00:00,11.7123,5.5920043,6.381402
2021-05-08 11:15:00,12.0581,5.645451,6.44469
2021-05-08 11:30:00,12.4888,5.7696314,6.5850077
2021-05-08 11:45:00,13.0165,5.9306507,6.7636786
2021-05-08 12:00:00,13.648,6.109756,6.953991
2021-05-08 12:15:00,14.4067,6.163936,7.0096107
2021-05-08 12:30:00,15.2523,6.19482,7.0422
2021-05-08 12:45:00,16.2007,6.22526,7.0742626
2021-05-08 13:00:00,17.2789,6.2628255,7.1117544
2021-05-08 13:15:00,18.5271,6.2992673,7.1432548
2021-05-08 13:30:00,19.8219,6.2825327,7.113203
2021-05-08 13:45:00,21.1833,6.167892,6.9699225
2021-05-08 14:00:00,22.6248,5.969647,6.738961
2021-05-08 14:15:00,24.1622,5.8323197,6.5851445
2021-05-08 14:30:00,25.7472,5.8009377,6.557689
2021-05-08 14:45:00,27.3788,5.8814178,6.655565
2021-05-08 15:00:00,29.0551,6.0197344,6.814599
2021-05-08 15:15:00,30.7617,6.133946,6.949118
2021-05-08 15:30:00,32.4013,6.175054,7.003176
2021-05-08 15:45:00,33.9168,6.172203,7.006921
2021-05-08 16:00:00,35.2604,6.166359,7.0106955
2021-05-08 16:15:00,36.3976,6.1499586,7.012082
2021-05-08 16:30:00,37.3699,6.153292,7.0446014
2021-05-08 16:45:00,38.1806,6.1547956,7.070174
2021-05-08 17:00:00,38.8053,6.166049,7.095783
2021-05-08 17:15:00,39.2521,6.21661,7.166944
2021-05-08 17:30:00,39.5314,6.30051,7.285501
2021-05-08 17:45:00,39.6404,6.392207,7.413856
2021-05-08 18:00:00,39.547,6.330147,7.3612947
2021-05-08 18:15:00,39.2985,6.0951624,7.115307
2021-05-08 18:30:00,39.0051,5.801312,6.807276
2021-05-08 18:45:00,38.7593,5.5161424,6.5684404
2021-05-08 19:00:00,38.5758,5.206758,6.360405
2021-05-08 19:15:00,38.4996,4.8070126,6.2332926
2021-05-08 19:30:00,38.5301,3.7781012,6.2215633
2021-05-08 19:45:00,38.6828,3.5917895,6.4332037
2021-05-08 20:00:00,38.9743,3.922954,6.7062044
2021-05-08 20:15:00,39.4226,4.186776,6.8936677
2021-05-08 20:30:00,40.0318,4.3340836,7.009051
2021-05-08 20:45:00,40.8396,4.3840184,6.865067
2021-05-08 21:00:00,41.855,4.566418,6.739846
2021-05-08 21:15:00,43.1392,4.8493,7.256831
2021-05-08 21:30:00,44.4537,5.3523793,7.557467
2021-05-08 21:45:00,45.7638,5.738424,7.6319203
2021-05-08 22:00:00,47.0141,5.5685534,7.653484
2021-05-08 22:15:00,48.1813,5.4708457,7.6410823
2021-05-08 22:30:00,49.0387,5.463619,8.025233
2021-05-08 22:45:00,49.5179,5.503811,8.264951
2021-05-08 23:00:00,49.4994,5.483314,7.9513164
2021-05-08 23:15:00,48.947,5.4879475,7.510621
2021-05-08 23:30:00,47.9823,5.457122,7.122263
2021-05-08 23:45:00,46.6063,5.4481177,6.887066
2021-05-09 00:00:00,46.9845,6.617068,10.473958
2021-05-09 00:15:00,45.8711,6.619069,10.000444
2021-05-09 00:30:00,44.4092,6.3197637,7.752475
2021-05-09 00:45:00,42.6284,5.676597,6.6523733
2021-05-09 01:00:00,40.5495,5.27187,5.9424567
2021-05-09 01:15:00,38.2613,5.0139823,5.1276064
2021-05-09 01:30:00,35.9597,5.077693,4.482069
2021-05-09 01:45:00,33.6748,5.1433983,4.403574
2021-05-09 02:00:00,31.3825,4.922136,4.3878336
2021-05-09 02:15:00,29.1024,4.4462214,4.0412693
2021-05-09 02:30:00,26.9166,4.1623044,3.520176
2021-05-09 02:45:00,24.8165,3.953198,3.2476392
2021-05-09 03:00:00,22.7756,3.6789129,2.950467
2021-05-09 03:15:00,20.7909,3.4148388,2.6212382
2021-05-09 03:30:00,19.0693,3.1818163,2.3731024
2021-05-09 03:45:00,17.5495,3.0040243,2.1527886
2021-05-09 04:00:00,16.2188,2.7571256,1.7475873
2021-05-09 04:15:00,15.0523,2.3612657,1.1234597
2021-05-09 04:30:00,14.0637,1.8549913,0.5220633
2021-05-09 04:45:00,13.2338,1.4537697,0.6445978
2021-05-09 05:00:00,12.5422,1.3222094,0.9767031
2021-05-09 05:15:00,11.966,1.2636929,1.2503998
2021-05-09 05:30:00,11.5041,1.4020139,1.3699335
2021-05-09 05:45:00,11.1449,1.7387311,1.5216923
2021-05-09 06:00:00,10.8785,2.2120802,1.8012882
2021-05-09 06:15:00,10.6906,2.7125123,1.9352604
2021-05-09 06:30:00,10.6146,2.9530752,2.0345993
2021-05-09 06:45:00,10.6555,2.8118958,2.0950336
2021-05-09 07:00:00,10.8079,2.5548172,1.9893185
2021-05-09 07:15:00,11.0796,2.4078975,1.9333929
2021-05-09 07:30:00,11.3359,2.3086815,2.1117256
2021-05-09 07:45:00,11.5766,2.8600707,2.1808405
2021-05-09 08:00:00,11.801,2.0583928,1.8677853
2021-05-09 08:15:00,12.0213,1.4865553,1.7333825
2021-05-09 08:30:00,12.2247,2.2079408,2.4522147
2021-05-09 08:45:00,12.4235,2.749602,2.9193811
2021-05-09 09:00:00,12.63,2.8323653,2.9922998
2021-05-09 09:15:00,12.8509,2.5929801,2.7400491
2021-05-09 09:30:00,12.9524,2.5050206,2.6449802
2021-05-09 09:45:00,12.9779,2.4479766,2.5843408
2021-05-09 10:00:00,12.9588,2.5307274,2.6696615
2021-05-09 10:15:00,12.927,2.5771852,2.7159505
2021-05-09 10:30:00,12.8255,2.5096421,2.6451037
2021-05-09 10:45:00,12.674,2.4454489,2.5692713
2021-05-09 11:00:00,12.4796,2.407888,2.5076964
2021-05-09 11:15:00,12.2557,2.3358104,2.4205606
2021-05-09 11:30:00,12.009,2.2658443,2.357012
2021-05-09 11:45:00,11.7402,2.2603142,2.358976
2021-05-09 12:00:00,11.45,2.195115,2.280144
2021-05-09 12:15:00,11.1271,2.2422621,2.3338952
2021-05-09 12:30:00,10.8255,2.4645581,2.5680285
2021-05-09 12:45:00,10.5563,2.666777,2.7798326
2021-05-09 13:00:00,10.3127,2.83575,2.958798
2021-05-09 13:15:00,10.1055,2.942664,3.068836
2021-05-09 13:30:00,10.0483,2.9716632,3.0988429
2021-05-09 13:45:00,10.1055,3.0610259,3.2261755
2021-05-09 14:00:00,10.2435,3.200158,3.4242897
2021-05-09 14:15:00,10.4285,3.4163475,3.6900713
2021-05-09 14:30:00,10.6497,3.6034415,3.9124978
2021-05-09 14:45:00,10.8962,3.9133446,4.250782
2021-05-09 15:00:00,11.1568,3.9091535,4.2160716
2021-05-09 15:15:00,11.4139,3.5020986,3.7330887
2021-05-09 15:30:00,11.6552,3.255886,3.4379013
2021-05-09 15:45:00,11.8926,3.2368994,3.407179
2021-05-09 16:00:00,12.1505,3.059621,3.2267475
2021-05-09 16:15:00,12.4547,2.7308424,2.9105256
2021-05-09 16:30:00,12.7497,2.4029832,2.6117177
2021-05-09 16:45:00,13.048,2.2670782,2.5220773
2021-05-09 17:00:00,13.3628,2.3980381,2.6898782
2021-05-09 17:15:00,13.701,2.5117676,2.7803202
2021-05-09 17:30:00,14.0703,2.3052847,2.513638
2021-05-09 17:45:00,14.4923,2.1650708,2.3645823
2021-05-09 18:00:00,14.9833,2.362938,2.622765
2021-05-09 18:15:00,15.5405,2.9629831,3.3338208
2021-05-09 18:30:00,16.0169,3.8149145,4.2998567
2021-05-09 18:45:00,16.4077,4.2151084,4.7832336
2021-05-09 19:00:00,16.7159,4.3508058,4.9780097
2021-05-09 19:15:00,16.9459,4.187613,4.8535194
2021-05-09 19:30:00,17.1179,3.4369106,4.0938
2021-05-09 19:45:00,17.2082,1.9339147,2.898797
2021-05-09 20:00:00,17.2082,1.5703379,1.970752
2021-05-09 20:15:00,17.0804,1.5818323,1.8424431
2021-05-09 20:30:00,16.9161,1.8892872,2.5113575
2021-05-09 20:45:00,16.6938,2.6762245,4.0832505
2021-05-09 21:00:00,16.4077,4.817041,8.30762
2021-05-09 21:15:00,16.0456,4.3455873,8.968824
2021-05-09 21:30:00,15.6817,3.9389803,9.809399
2021-05-09 21:45:00,15.3161,4.888596,10.6868515
2021-05-09 22:00:00,14.9627,4.7892013,9.13502
2021-05-09 22:15:00,14.6074,4.0969596,10.338829
2021-05-09 22:30:00,14.4788,3.9415853,8.531875
2021-05-09 22:45:00,14.5667,2.4738722,6.4439344
2021-05-09 23:00:00,14.8802,0.7827167,4.639831
2021-05-09 23:15:00,15.4351,3.3541825,5.106467
2021-05-09 23:30:00,16.2115,4.083993,9.020025
2021-05-09 23:45:00,17.2383,5.131968,8.6813755
2021-05-10 00:00:00,19.5198,4.3811994,8.893742
2021-05-10 00:15:00,20.635,4.6234784,9.207014
2021-05-10 00:30:00,21.7466,4.7838993,9.29224
2021-05-10 00:45:00,22.8507,4.637062,8.517627
2021-05-10 01:00:00,23.9527,4.7383666,8.593315
2021-05-10 01:15:00,25.0391,4.8239202,8.566974
2021-05-10 01:30:00,26.2105,4.5811105,7.9439254
2021-05-10 01:45:00,27.4407,4.488976,7.451362
2021-05-10 02:00:00,28.7332,4.527303,7.2257557
2021-05-10 02:15:00,30.0318,4.6587977,7.6613474
2021-05-10 02:30:00,31.1969,4.200799,6.9875474
2021-05-10 02:45:00,32.2237,3.6674538,5.3835435
2021-05-10 03:00:00,33.0979,3.5558074,4.0513134
2021-05-10 03:15:00,33.7806,3.342029,3.7697058
2021-05-10 03:30:00,34.1399,3.4994066,4.807416
2021-05-10 03:45:00,34.1801,4.2272315,5.7068477
2021-05-10 04:00:00,33.8734,4.531887,6.243754
2021-05-10 04:15:00,33.2544,4.5111904,6.2295165
2021-05-10 04:30:00,32.4403,4.551932,6.2405944
2021-05-10 04:45:00,31.4198,4.6439376,6.3233514
2021-05-10 05:00:00,30.2353,4.6545763,6.420547
2021-05-10 05:15:00,28.8827,4.4911933,6.310185
2021-05-10 05:30:00,27.4737,4.4675536,6.8707805
2021-05-10 05:45:00,26.0312,4.9940553,7.374852
2021-05-10 06:00:00,24.5856,5.029108,7.377427
2021-05-10 06:15:00,23.1529,4.605204,6.55588
2021-05-10 06:30:00,22.0001,4.287539,6.0514364
2021-05-10 06:45:00,21.1232,4.0231576,5.9527593
2021-05-10 07:00:00,20.5402,3.6486957,5.3675866
2021-05-10 07:15:00,20.2493,3.2671192,5.0308814
2021-05-10 07:30:00,20.3175,4.018563,4.708094
2021-05-10 07:45:00,20.7475,4.1342196,4.399444
2021-05-10 08:00:00,21.549,3.6973298,4.268468
2021-05-10 08:15:00,22.7569,3.318226,4.3788433
2021-05-10 08:30:00,24.3664,4.3474755,5.8537602
2021-05-10 08:45:00,26.4334,6.122605,7.7022457
2021-05-10 09:00:00,29.0097,7.3028145,8.902095
2021-05-10 09:15:00,32.1603,8.320934,9.934352
2021-05-10 09:30:00,35.8479,8.9028015,10.591584
2021-05-10 09:45:00,40.1473,9.375722,11.172339
2021-05-10 10:00:00,45.1183,9.783026,11.634758
2021-05-10 10:15:00,50.7739,9.836387,11.648174
2021-05-10 10:30:00,56.6275,9.585061,11.316723
2021-05-10 10:45:00,62.467,9.38819,11.029975
2021-05-10 11:00:00,68.09,9.217345,10.773109
2021-05-10 11:15:00,73.306,8.962443,10.410813
2021-05-10 11:30:00,78.0282,8.560876,9.894404
2021-05-10 11:45:00,82.1149,8.146526,9.378264
2021-05-10 12:00:00,85.5443,7.8208904,8.9715
2021-05-10 12:15:00,88.2633,7.5262322,8.608504
2021-05-10 12:30:00,90.2882,7.250655,8.283719
2021-05-10 12:45:00,91.595,7.0717773,8.08048
2021-05-10 13:00:00,92.1967,6.9414544,7.926024
2021-05-10 13:15:00,92.0872,6.780028,7.7356105
2021-05-10 13:30:00,91.3494,6.6915703,7.636929
2021-05-10 13:45:00,90.0712,6.7426867,7.700586
2021-05-10 14:00:00,88.2633,6.8565693,7.8309364
2021-05-10 14:15:00,86.1007,6.8628764,7.8347054
2021-05-10 14:30:00,83.4937,6.780423,7.746677
2021-05-10 14:45:00,80.5946,6.7823844,7.7511325
2021-05-10 15:00:00,77.4755,6.8535085,7.833111
2021-05-10 15:15:00,74.2559,6.996893,8.001619
2021-05-10 15:30:00,71.0236,7.1194916,8.150514
2021-05-10 15:45:00,67.8126,7.1616035,8.211764
2021-05-10 16:00:00,64.6766,7.1247296,8.175996
2021-05-10 16:15:00,61.5765,7.04155,8.090183
2021-05-10 16:30:00,58.5834,7.0854197,8.155353
2021-05-10 16:45:00,55.7584,7.0586834,8.137612
2021-05-10 17:00:00,53.1533,7.020144,8.106254
2021-05-10 17:15:00,50.7739,6.9844203,8.073862
2021-05-10 17:30:00,48.6778,6.897229,7.981342
2021-05-10 17:45:00,46.8617,6.7205353,7.791658
2021-05-10 18:00:00,45.2884,6.494042,7.5460277
2021-05-10 18:15:00,43.9416,6.302341,7.3452325
2021-05-10 18:30:00,42.8395,6.1318502,7.161703
2021-05-10 18:45:00,41.9842,5.871301,6.907663
2021-05-10 19:00:00,41.3325,5.681225,6.7548943
2021-05-10 19:15:00,40.8455,5.2936134,6.418107
2021-05-10 19:30:00,40.4408,4.633368,5.9392166
2021-05-10 19:45:00,40.1165,3.5709047,5.7509212
2021-05-10 20:00:00,39.8862,3.2784271,5.495768
2021-05-10 20:15:00,39.7486,3.3452613,5.20284
2021-05-10 20:30:00,39.7028,3.7242534,6.2311206
2021-05-10 20:45:00,39.7333,4.641637,7.906656
2021-05-10 21:00:00,39.8403,4.601439,7.241838
2021-05-10 21:15:00,40.0242,4.485528,7.073246
2021-05-10 21:30:00,40.0703,4.7732325,7.163471
2021-05-10 21:45:00,40.0089,5.3844686,7.4836297
2021-05-10 22:00:00,39.8403,5.766562,8.025255
2021-05-10 22:15:00,39.5504,5.956759,8.357709
2021-05-10 22:30:00,39.1417,6.103158,8.3728075
2021-05-10 22:45:00,38.6025,5.8927627,8.044279
2021-05-10 23:00:00,37.9521,5.3863993,7.816775
2021-05-10 23:15:00,37.1813,5.0151296,7.6776876
2021-05-10 23:30:00,36.2689,4.8081355,6.9317675
2021-05-10 23:45:00,35.2521,4.5075655,5.7782974
2021-05-11 00:00:00,31.8572,3.8974755,4.160292
2021-05-11 00:15:00,29.9842,3.9807644,4.1011896
2021-05-11 00:30:00,28.0635,4.0608916,4.1832066
2021-05-11 00:45:00,26.1154,4.291556,4.530813
2021-05-11 01:00:00,24.1884,5.0222507,6.2937384
